   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	83186	29434	9521	9588	2431	960	604	8818	9422	61356	73.7576
Boalmari	48338	16802	3656	7813	3238	174	1025	3429	4454	36137	74.7590
Bhanga	48558	19006	3775	4835	2675	161	851	4339	5190	35642	73.4009
Char Bhadrashion	12276	3623	1742	1407	624	213	113	1010	1123	8732	71.1307
Nagarkanda	65635	25470	6219	7421	2873	469	745	3883	4628	47080	71.7300
Sadarpur	32255	10489	3410	4045	1211	392	140	2604	2744	22291	69.1087
Alphadanga	21923	8494	1654	3008	934	13	514	1290	1804	15907	72.5585
Modhukhali	40678	16223	2569	4551	1377	190	726	3704	4430	29340	72.1274

 
