   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	79672	27744	5126	12792	1540	1657	1616	3663	5279	54138	67.9511
Uzirpur	45330	18544	1408	5756	1035	696	538	3806	4344	31783	70.1147
Bakerganj	60393	21164	2519	7341	2653	408	959	5855	6814	40899	67.7214
Babuganj	28750	10261	1164	4266	1061	436	498	1622	2120	19308	67.1583
Mehendiganj	54211	18994	3705	6579	2040	669	1793	2669	4462	36449	67.2354
Gournadi	34193	13999	1175	3698	939	371	236	3373	3609	23791	69.5786
Muladi	33220	12136	2544	5146	1812	315	229	1493	1722	23675	71.2673
Hizla	22397	7947	1517	3784	771	173	280	703	983	15175	67.7546
Agailjhara	27592	11392	1232	2254	1054	288	162	3823	3985	20205	73.2277
Banaripara	27561	11441	1022	2897	1370	254	219	1869	2088	19072	69.1992

 
