   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43950	17239	4116	5069	447	1344	572	6223	6795	35010	79.6587
Poba (Sadar)	70186	19286	5564	15778	939	2689	838	13440	14278	58534	83.3984
Mohanpur	41449	17017	2325	7229	679	1392	959	4291	5250	33892	81.7680
Puthiya	48947	18510	4439	6177	493	1336	352	8131	8483	39438	80.5729
Bagmara	96718	40249	6554	13936	2479	3500	3475	9518	12993	79711	82.4159
Charghat	47866	18976	3713	7287	986	1054	416	6302	6718	38734	80.9217
Boalia	94815	37481	27572	8111	604	981	580	5060	5640	80389	84.7851
Tanore	44848	18344	2295	5268	683	2934	1398	6760	8158	37682	84.0216
Godagari	68012	21111	6117	12656	1489	1544	2459	12698	15157	58074	85.3879
Bagha	42639	14019	3759	8604	519	1679	328	6675	7003	35583	83.4518

 
