   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21505	7437	471	6149	279	69	40	344	384	14789	68.7701
Moheshkhali	45999	19455	734	6146	833	228	880	1621	2501	29897	64.9949
Coxs Bazar Sadar	67048	22092	4347	9474	2174	1259	1273	2418	3691	43037	64.1883
Ramu	38106	11048	1865	7667	2054	299	1144	1586	2730	25663	67.3463
Chakaria	66930	25528	2533	12855	1950	357	106	2882	2988	46211	69.0438
Ukhiya	13498	5497	562	1497	172	83	97	395	492	8303	61.5128
Teknaf	26273	7204	772	5348	344	426	224	596	820	14914	56.7655
Pekua	12407	4829	329	2147	385	37	64	697	761	8488	68.4130

 
