   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42668	17521	2961	4606	400	961	510	5595	6105	32554	76.2961
Poba (Sadar)	68579	20414	5894	13972	993	1668	735	12019	12754	55695	81.2129
Mohanpur	40731	17347	1734	7046	613	1171	756	4201	4957	32868	80.6953
Puthiya	47981	18338	3446	6199	462	674	295	8046	8341	37460	78.0726
Bagmara	94670	42051	5487	12962	1589	1870	2607	9437	12044	76003	80.2820
Charghat	46457	18654	2922	8187	849	836	340	5721	6061	37509	80.7392
Boalia	34676	10650	9471	2670	365	226	254	4528	4782	28164	81.2204
Tanore	42284	18534	1410	4227	655	1729	910	5612	6522	33077	78.2258
Godagari	64986	17788	4475	11875	1157	698	1840	11156	12996	48989	75.3839
Bagha	41702	14295	3246	9193	491	876	176	6536	6712	34813	83.4804

 
