   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44897	15255	1465	9568	1506	218	342	3175	3517	31529	70.2252
Matlab (South)	40946	13131	2163	10106	660	351	387	2520	2907	29318	71.6016
Hajiganj	58164	22155	1944	12141	1634	510	433	3420	3853	42237	72.6171
Chandpur Sadar	67392	25731	2323	13683	1760	1436	847	4289	5136	50069	74.2952
Kachua	74154	26070	3688	14713	1455	975	1054	4560	5614	52515	70.8188
Faridganj	78417	30967	4007	13234	1644	1096	500	5466	5966	56914	72.5787
Hemchar	18112	7084	541	3150	570	372	122	1534	1656	13373	73.8350
Motlab (North)	56048	20360	2654	9218	1325	507	245	6405	6650	40714	72.6413

 
