   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33743	14000	1341	4019	388	865	1981	4234	6215	26828	79.5069
Kaharole	34760	13437	546	4151	565	923	1978	5509	7487	27109	77.9891
Fulbari	36395	15227	1798	2096	461	1410	3590	4075	7665	28657	78.7388
Khanshama	39610	15933	593	5916	410	1454	2085	4670	6755	31061	78.4171
Dinajpur Sadar	98050	39700	7326	13002	1064	2118	7252	7936	15188	78398	79.9572
Hakimpur	19946	7763	1743	2243	398	658	2111	1053	3164	15969	80.0612
Birganj	67730	27704	1581	7650	528	3371	3698	8781	12479	53313	78.7140
Ghoraghat	25812	11607	1342	2481	757	833	1834	1908	3742	20762	80.4355
Birol	55300	23492	1679	5441	1106	1923	2961	7695	10656	44297	80.1031
Chirir Bandar	63850	28316	1705	6863	537	1057	4241	8364	12605	51083	80.0047
Parbatipur	81626	32530	4559	9774	1235	2073	8139	8985	17124	67295	82.4431
Nawabganj	48992	21009	1467	6374	978	1228	4123	3237	7360	38416	78.4128
Birampur	36323	14979	1644	2705	1104	1142	4759	2685	7444	29018	79.8888

 
