   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68642	20871	5977	13523	2307	1761	2734	7377	10111	54550	79.4703
Jessore Sadar	147806	46755	11997	30321	5909	6735	5891	12228	18119	119836	81.0765
Sarsa	79583	25497	6168	18908	1303	2350	2131	5376	7507	61733	77.5706
Keshobpur	58972	19989	3059	13658	1366	2237	2910	5087	7997	48306	81.9135
Bagherpara	46801	18034	2901	6831	2181	3189	1428	4336	5764	38900	83.1179
Monirampur	94810	28693	4231	26293	2763	2871	6291	8019	14310	79161	83.4944
Abhaynagar	57488	16889	4031	12189	1571	1990	2427	6388	8815	45485	79.1209
Chowgachha	55676	17933	4488	10301	1689	2004	2081	6221	8302	44717	80.3165

 
