   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52933	21607	4018	9567	2051	1832	2508	4328	6836	45911	86.7342
Fakirhat	29781	11496	2302	4543	2349	588	851	3213	4064	25342	85.0945
Sarankhola	20593	7499	1272	4683	927	338	1356	686	2042	16761	81.3917
Morralganj	65051	28471	3577	10987	2997	832	3422	3069	6491	53355	82.0203
Kachua	19872	7643	1512	2792	1028	1176	1202	1380	2582	16733	84.2039
Mollahat	25834	10194	1785	3567	1437	401	877	1857	2734	20118	77.8741
Rampal	33052	15524	2467	2639	1020	1167	1712	2293	4005	26822	81.1509
Chitalmari	25846	8885	1876	4841	765	617	737	1649	2386	19370	74.9439
Mongla	26256	11885	2451	3104	480	635	1694	1453	3147	21702	82.6554

 
