   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22403	6731	593	7677	339	631	271	662	933	16904	75.4542
Moheshkhali	54394	23954	1225	10544	1508	1696	2241	1893	4134	43061	79.1650
Coxs Bazar Sadar	77267	26216	6516	13451	2297	2799	2170	2854	5024	56303	72.8681
Ramu	43285	11756	1862	11438	2132	1126	2337	2089	4426	32740	75.6382
Chakaria	78378	29088	3728	19555	2406	3070	1549	3779	5328	63175	80.6030
Ukhiya	34631	15642	1279	7779	485	694	594	964	1558	27437	79.2267
Teknaf	46611	13798	2162	13961	464	848	1442	1019	2461	33694	72.2877
Pekua	29287	8420	510	8087	428	422	514	984	1498	19365	66.1215

 
