   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20217	9415	1208	1984	186	329	215	2554	2769	15891	78.6022
Bahubal	35485	15847	2642	4264	958	1253	1102	2558	3660	28624	80.6651
Madhabpur	63844	31517	3704	4875	1226	1757	2425	4352	6777	49856	78.0903
Lakhai	29089	12924	2089	3339	509	1167	466	2689	3155	23183	79.6968
Habiganj Sadar	62655	25009	4940	8799	2614	2288	2463	5821	8284	51934	82.8888
Baniachhong	57330	24074	4262	9065	1105	1324	1878	4374	6252	46082	80.3803
Chunarughat	61839	27593	4330	8145	1892	921	3113	3635	6748	49629	80.2552
Nabiganj	59602	23478	3024	7946	3040	2343	3161	3935	7096	46927	78.7339

 
