   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34319	13845	1344	4219	452	1075	2017	4332	6349	27284	79.5012
Kaharole	35348	13456	546	4378	548	911	2111	5778	7889	27728	78.4429
Fulbari	36674	15110	1933	2132	530	1384	3690	4213	7903	28992	79.0533
Khanshama	40494	15974	565	5978	436	1873	2134	4798	6932	31758	78.4264
Dinajpur Sadar	99211	39096	7077	13755	1167	2789	7662	8419	16081	79965	80.6009
Hakimpur	20321	7774	1706	2349	467	830	2212	1163	3375	16501	81.2017
Birganj	69096	28332	1659	7856	464	3511	3858	9268	13126	54948	79.5241
Ghoraghat	26101	11084	1296	2500	776	1026	1902	2011	3913	20595	78.9050
Birol	55924	23488	1714	5500	1190	2170	3073	7972	11045	45107	80.6577
Chirir Bandar	64541	28231	1795	6994	570	1506	4350	8580	12930	52026	80.6092
Parbatipur	82913	32187	4685	10022	1506	2320	8493	9357	17850	68570	82.7011
Nawabganj	49439	20847	1535	6447	1077	1598	4313	3429	7742	39246	79.3827
Birampur	36670	15024	1705	2735	1160	1264	4923	2867	7790	29678	80.9326

 
