   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43091	17126	3782	4907	435	1190	526	5933	6459	33899	78.6684
Poba (Sadar)	69310	18822	5284	15592	896	2621	813	12905	13718	56933	82.1425
Mohanpur	40755	16699	2105	7611	619	982	871	4114	4985	33001	80.9741
Puthiya	48385	18400	4121	5997	507	1192	309	7901	8210	38427	79.4192
Bagmara	95553	38971	6320	14582	2221	2860	2939	8847	11786	76740	80.3115
Charghat	47212	18880	3570	7562	950	827	392	6061	6453	38242	81.0006
Boalia	99569	38171	32301	10331	469	596	478	4352	4830	86698	87.0733
Tanore	44204	18290	2244	5116	617	2673	1275	6422	7697	36637	82.8816
Godagari	66809	19565	5720	12280	1317	1588	2285	12029	14314	54784	82.0009
Bagha	41972	13864	3499	8207	537	1969	305	6412	6717	34793	82.8957

 
