   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	108715	45883	19140	13746	1916	1881	2333	2892	5225	87791	80.7533
Dumuria	63040	25688	3451	8277	1560	2128	3341	6105	9446	50550	80.1872
Khulna Sadar	106610	44330	14516	20177	3313	1811	2024	1318	3342	87489	82.0645
Dacope	30633	15165	996	3816	368	415	576	2790	3366	24126	78.7582
Terokhada	23803	9833	2476	2472	955	1133	808	1079	1887	18756	78.7968
Fultala	26945	10000	2648	5002	799	1051	1443	1895	3338	22838	84.7578
Batiaghata	36335	14610	2033	5154	1874	662	1838	1759	3597	27930	76.8680
Paikgachha	55970	25788	1557	7669	1024	2194	1542	5015	6557	44789	80.0232
Rupsha	36127	14299	2236	4680	1187	696	1856	2398	4254	27352	75.7107
Koyra	38999	21619	1366	3503	564	834	1315	2397	3712	31598	81.0226

 
