   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33198	13489	1121	3665	266	661	1518	4540	6058	25260	76.0889
Kaharole	33292	13307	554	4275	456	463	1377	5153	6530	25585	76.8503
Fulbari	35367	15365	1394	2071	492	772	2764	4252	7016	27110	76.6534
Khanshama	36410	15685	469	5338	404	975	1489	4495	5984	28855	79.2502
Dinajpur Sadar	93798	36685	5959	11854	1165	2042	6347	8079	14426	72131	76.9004
Hakimpur	18767	8295	1160	1873	255	432	1487	1103	2590	14605	77.8228
Birganj	64226	28607	1486	6773	473	1089	2914	7887	10801	49229	76.6496
Ghoraghat	24542	12232	1225	1631	631	304	1391	1641	3032	19055	77.6424
Birol	54162	25549	1449	4213	700	1064	2255	6547	8802	41777	77.1334
Chirir Bandar	60739	28808	1074	5253	517	1011	3361	8416	11777	48440	79.7511
Parbatipur	78600	32828	3493	10785	792	1255	4544	9058	13602	62755	79.8410
Nawabganj	47305	21933	1091	5190	894	403	2908	2633	5541	35052	74.0979
Birampur	34958	15150	1326	2365	1201	678	3689	2715	6404	27124	77.5903

 
