   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52764	21640	3977	9732	2132	1778	2456	4245	6701	45960	87.1048
Fakirhat	29703	11649	2371	4721	2290	544	785	3138	3923	25498	85.8432
Sarankhola	20551	7439	1257	4581	864	318	1381	680	2061	16520	80.3854
Morralganj	64645	28573	3483	9870	2842	754	3350	3076	6426	51948	80.3589
Kachua	19783	7632	1472	2776	1025	1172	1187	1350	2537	16614	83.9812
Mollahat	25364	10038	1723	3374	1465	378	841	1785	2626	19604	77.2906
Rampal	32989	15500	2386	2794	1010	1081	1670	2212	3882	26653	80.7936
Chitalmari	25272	8723	1810	4710	735	554	716	1561	2277	18809	74.4262
Mongla	26050	11699	2383	3142	408	598	1667	1409	3076	21306	81.7889

 
