   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32171	13851	1091	2857	183	478	1318	4060	5378	23838	74.0978
Kaharole	0	13658	533	2902	435	350	1224	4812	6036	23914	NULL
Fulbari	34511	15383	1323	1334	433	698	2184	4132	6316	25487	73.8518
Khanshama	34746	17061	409	3049	328	537	1279	4193	5472	26856	77.2924
Dinajpur Sadar	90553	39413	6471	7898	895	1560	5069	7265	12334	68571	75.7247
Hakimpur	18383	8680	1047	1325	259	218	1312	1014	2326	13855	75.3685
Birganj	60354	28867	1381	4498	589	950	2491	7175	9666	45951	76.1358
Ghoraghat	24085	12113	1181	1326	565	115	1203	1541	2744	18044	74.9180
Birol	53085	25766	1412	3451	482	812	1987	5877	7864	39787	74.9496
Chirir Bandar	59280	29193	863	3687	397	758	2661	7844	10505	45403	76.5908
Parbatipur	74841	32175	3544	8325	657	1118	3830	8483	12313	58132	77.6740
Nawabganj	46016	22705	1032	3606	752	237	2466	2405	4871	33203	72.1553
Birampur	34449	15682	1298	1794	1124	630	3132	2661	5793	26321	76.4057

 
