   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20172	9362	1202	1947	180	271	212	2530	2742	15704	77.8505
Bahubal	35466	15811	2674	4250	958	1202	1096	2550	3646	28541	80.4743
Madhabpur	63621	31413	3521	4883	1263	1697	2421	4321	6742	49519	77.8344
Lakhai	29030	12911	2093	3350	494	1127	461	2639	3100	23075	79.4867
Habiganj Sadar	62190	24953	4904	8699	2545	2203	2453	5768	8221	51525	82.8509
Baniachhong	57180	24102	4313	8889	1107	1233	1869	4334	6203	45847	80.1801
Chunarughat	61710	27551	4276	8035	1893	846	3112	3720	6832	49433	80.1053
Nabiganj	59477	23410	3032	7933	3019	2324	3153	3909	7062	46780	78.6523

 
