   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53813	20391	4279	8513	1448	1483	551	4335	4886	41000	76.1898
Begumganj	109646	38862	8035	18453	4838	2897	923	9557	10480	83565	76.2135
Companiganj	49296	17154	3592	7208	2073	1121	947	2800	3747	34895	70.7867
Sudharam (Sadar)	89333	28367	8785	17638	2390	2786	1039	6850	7889	67855	75.9574
Hatiya	73362	27520	3748	17396	1239	2455	2137	1538	3675	56033	76.3788
Chatkhil	44806	17065	2723	5957	1858	1509	312	3640	3952	33064	73.7937
Subarna Char	51532	16729	4871	9766	862	2751	1179	2833	4012	38991	75.6637
Sonaimuri	64547	25236	4786	9472	2100	1236	347	6302	6649	49479	76.6558
Kabirhat	35697	12519	2184	6744	945	1721	190	3150	3340	27453	76.9056

 
