   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47299	16725	1930	10606	1403	894	412	3827	4239	35797	75.6824
Matlab (South)	43123	15341	2933	9549	829	1191	502	2901	3403	33246	77.0957
Hajiganj	62153	24748	2215	13004	1852	1286	625	4510	5135	48240	77.6149
Chandpur Sadar	72877	27694	3202	14237	2659	2982	1196	4812	6008	56782	77.9148
Kachua	79531	28656	4469	15859	2217	1625	1493	5680	7173	59999	75.4410
Faridganj	82507	32362	5136	14261	2311	2664	687	6760	7447	64181	77.7886
Hemchar	18865	7883	655	3272	482	516	239	1459	1698	14506	76.8937
Motlab (North)	57338	21627	3424	8271	1174	1944	298	5605	5903	42343	73.8481

 
