   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82213	31033	6941	14223	1782	3442	1640	3729	5369	62790	76.3748
Uzirpur	46533	19198	2219	6389	1202	2638	752	3732	4484	36130	77.6438
Bakerganj	64495	24259	3952	10546	2879	1511	1669	5549	7218	50365	78.0913
Babuganj	27613	10884	1295	4335	860	1115	660	1776	2436	20925	75.7795
Mehendiganj	54813	18281	4719	10046	2172	1746	2730	2098	4828	41792	76.2447
Gournadi	36306	14627	1716	5287	1035	1516	415	3814	4229	28410	78.2515
Muladi	31212	10027	2072	6961	1478	664	435	1455	1890	23092	73.9844
Hizla	24496	7275	2057	7280	1000	417	637	615	1252	19281	78.7108
Agailjhara	28910	12152	1582	2711	862	1010	415	3415	3830	22147	76.6067
Banaripara	28856	11314	1264	3201	1304	2020	510	2065	2575	21678	75.1248

 
