   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	92412	28088	10458	15869	5320	3628	1048	7469	8517	71880	77.7821
Nasirnagar	55128	21812	3108	6745	811	1397	1215	5086	6301	40174	72.8740
Nabinagar	91577	32400	9574	13320	2671	1821	880	7778	8658	68444	74.7393
Kashba	64062	19243	6227	9638	3292	2296	696	5534	6230	46926	73.2509
Sarail	54141	17569	3813	9078	1742	3272	435	3660	4095	39569	73.0851
Bancharampur	58388	17236	3333	11696	3070	2609	276	5115	5391	43335	74.2190
Akhaura	29968	9930	1733	4616	1234	1064	1052	2625	3677	22254	74.2592
Ashuganj	27911	8247	2741	4190	1922	1171	220	3494	3714	21985	78.7682
Bijoy Nagar	49553	15766	3276	8502	2099	1407	916	3522	4438	35488	71.6162

 
