   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	85830	33868	4713	12964	1987	1313	556	4786	5342	60187	70.1235
Chouddagram	78289	24327	1952	12671	1381	727	267	5046	5313	46371	59.2305
Barura	72612	30258	2130	10622	1488	644	634	4249	4883	50025	68.8936
Laksham	56840	22679	2323	8207	627	283	245	3422	3667	37786	66.4778
Burichong	51273	20694	2293	6595	1467	608	391	3528	3919	35576	69.3854
Brahmanpara	35258	11175	1333	4417	1181	827	380	2731	3111	22044	62.5220
Homna	35683	9055	1695	6270	1951	463	138	2145	2283	21717	60.8609
Muradnagar	97972	30825	5128	12344	4810	401	708	7016	7724	61232	62.4995
Debidwar	84038	29853	4133	10414	2529	946	621	4938	5559	53434	63.5831
Daudkandi	61720	18394	3254	10594	2409	1070	325	4563	4888	40609	65.7955
Chandina	67934	22162	2735	10606	2139	500	1279	3252	4531	42673	62.8154
Nangolkot	66086	18000	3582	11664	1540	912	205	5475	5680	41378	62.6124
Meghna	19512	4935	708	3659	740	110	68	1576	1644	11796	60.4551
Titash	32225	7820	2531	6176	1217	592	130	2409	2539	20875	64.7789
Comilla Sadar South	69145	26866	2109	8649	1299	492	602	4597	5199	44614	64.5224
Monohargonj	43609	14945	2830	5113	778	298	232	3205	3437	27401	62.8334

 
