   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17889	7792	992	1727	404	133	144	2127	2271	13319	74.4536
Bahubal	31561	13368	2538	3217	1415	445	811	2091	2902	23885	75.6788
Madhabpur	56940	27918	3831	4784	2609	989	2296	3674	5970	46101	80.9642
Lakhai	26016	10429	2391	3450	475	133	133	1923	2056	18934	72.7783
Habiganj Sadar	54609	24182	4326	6447	2173	829	1895	4159	6054	44011	80.5929
Baniachhong	49680	19880	4773	6019	1666	128	1406	2837	4243	36709	73.8909
Chunarughat	55434	24417	3318	6378	2414	780	2805	3333	6138	43445	78.3725
Nabiganj	51138	19419	2057	8016	3896	1359	2528	2840	5368	40115	78.4446

 
