   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	120605	33979	11328	19975	6855	1946	635	8255	8890	82973	68.7973
Nasirnagar	51421	17974	3610	5157	745	526	170	4344	4514	32526	63.2543
Nabinagar	77522	21726	7322	10917	2510	396	285	5772	6057	48928	63.1150
Kashba	57117	19169	5364	8930	2647	651	386	3970	4356	41117	71.9873
Sarail	45946	14577	4616	6573	1873	1005	426	2666	3092	31736	69.0724
Bancharampur	51014	11895	2368	10152	2122	768	151	3701	3852	31157	61.0754
Akhaura	25957	9272	1770	4388	879	380	108	1839	1947	18636	71.7957
Ashuganj	26369	6960	3490	4532	2027	256	52	1968	2020	19285	73.1351

 
