   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17838	6798	1681	2031	617	514	476	1582	2058	13699	76.7967
Gowainghat	51883	13626	3373	10639	2992	1888	1577	5917	7494	40012	77.1197
Jakiganj	34927	9891	3467	4958	2012	2302	1855	2380	4235	26865	76.9176
Jaintapur	29072	9404	1996	6694	1030	1016	820	1790	2610	22750	78.2540
Balaganj	49877	14182	4844	7836	1501	2598	1109	6052	7161	38122	76.4320
Golapganj	47125	15841	6776	3605	1586	2366	1195	5319	6514	36688	77.8525
Sylhet Sadar	94105	34437	8408	12200	1829	5832	2063	8315	10378	73084	77.6622
Biani Bazar	35058	11071	4143	3283	2064	909	1239	3215	4454	25924	73.9460
Kanaighat	46827	14054	4060	8930	1227	1613	2638	2055	4693	34577	73.8399
Biswanath	30211	10187	3589	2775	549	1242	690	4066	4756	23098	76.4556
Companiganj	27302	8742	1654	4760	883	1550	201	2846	3047	20636	75.5842
South Shurma	53261	18335	6076	7504	1426	2492	1292	4732	6024	41857	78.5885

 
