   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14030	5651	1405	1041	184	172	128	840	968	9421	67.1490
Kawkhali	9360	2892	388	1343	288	407	42	762	804	6122	65.4060
Rangamati Sadar	16836	6430	1024	2313	857	583	48	1065	1113	12320	73.1765
Baghaichhari	11111	5368	489	834	383	1	29	458	487	7562	68.0587
Barkal	5416	2237	296	447	182	10	33	258	291	3463	63.9402
Naniarchar	7844	3177	350	684	324	262	69	753	822	5619	71.6344
Jurachhari	3576	1789	93	300	120	9	20	131	151	2462	68.8479
Kaptai	11027	3666	947	1678	333	176	4	694	698	7498	67.9967
Rajasthali	4430	1300	108	558	312	232	93	232	325	2835	63.9955
Belaichhari	3914	1729	88	409	225	59	2	235	237	2747	70.1840

 
