   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22738	7052	685	6768	355	1516	281	626	907	17283	76.0093
Moheshkhali	57458	23945	1778	9960	2487	4066	2517	1730	4247	46483	80.8991
Coxs Bazar Sadar	82294	28944	6944	14320	2703	4215	2295	3193	5488	62614	76.0857
Ramu	44899	12081	2016	11216	2424	3054	2835	2313	5148	35939	80.0441
Chakaria	81426	30709	4327	20384	2443	4417	1613	3955	5568	67848	83.3247
Ukhiya	38141	15180	1799	8133	587	2469	858	965	1823	29991	78.6319
Teknaf	48603	15213	2727	14618	664	1492	1587	1149	2736	37450	77.0529
Pekua	31907	10951	828	8391	454	1998	603	964	1567	24189	75.8110

 
