   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88781	26113	10113	15703	5584	2894	865	7010	7875	68282	76.9106
Nasirnagar	55037	21895	3566	6963	847	873	1050	5230	6280	40424	73.4488
Nabinagar	89280	30183	9389	13713	2939	683	790	7744	8534	65441	73.2986
Kashba	64229	20032	7027	9935	4021	1568	689	5603	6292	48875	76.0949
Sarail	51790	16467	4419	9224	2053	2451	440	3562	4002	38616	74.5627
Bancharampur	56338	16221	3700	12022	2779	2195	250	5095	5345	42262	75.0151
Akhaura	28994	9659	1702	4873	1051	814	962	2480	3442	21541	74.2947
Ashuganj	27283	8187	2852	4044	1833	762	183	3290	3473	21151	77.5245
Bijoy Nagar	47212	14320	3295	8804	3170	1277	927	3952	4879	35745	75.7117

 
