Data,Organisation unit,Value
dist_epi_Moni Table Cloth_available stock,Kabirhat Upazila,0.0
dist_epi_Cotton 100gm_available stock,Kabirhat Upazila,0.0
dist_epi_Scissior_available stock,Kabirhat Upazila,0.0
dist_epi_Duster_available stock,Kabirhat Upazila,0.0
dist_epi_Carry bag_available stock,Kabirhat Upazila,0.0
dist_epi_Plastic Bowl_available stock,Kabirhat Upazila,0.0
dist_epi_Soap Box_available stock,Kabirhat Upazila,0.0
dist_epi_Brush Crubbing_available stock,Kabirhat Upazila,0.0
