ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
10,06,13,XXX,XX,01,  Adam Dighi Union,22137,21191,946,0,0,0,00110
10,27,38,XXX,XX,01,  Dhunat Union,19348,17920,1428,0,0,0,00110
10,88,28,XXX,XX,01,  Garidaha Union,38481,36791,1676,10,4,0,00110
10,88,57,XXX,XX,01,  Kusumbi Union,33066,31236,1830,0,0,0,00110
10,88,77,XXX,XX,01,  Shah-Bandegi Union,27251,25912,1335,0,4,0,00110
88,27,27,XXX,XX,01,  Khas Kaulia Union,3565,3565,0,0,0,0,00110
88,27,47,XXX,XX,01,  Sadia Chandpur Union,22387,20754,1633,0,0,0,00110
88,44,38,XXX,XX,01,  Jamtail Union,29579,29031,548,0,0,0,00110
88,50,25,XXX,XX,01,  Gandail Union,26789,26153,636,0,0,0,00110
88,50,77,XXX,XX,01,  Sonamukhi Union,32361,31030,1312,0,0,19,00110
88,61,38,XXX,XX,01,  Dhangara Union,27393,26290,1103,0,0,0,00110
88,67,14,XXX,XX,01,  Gala Union,26426,26224,202,0,0,0,00110
88,78,16,XXX,XX,01,  Baghbati Union,44728,42700,2028,0,0,0,00110
88,89,84,XXX,XX,01,  Tarash Union,18197,16344,1846,0,2,5,00110
81,12,50,XXX,XX,01,  Ganipur Union,34154,32701,1353,0,0,100,00110
81,31,11,XXX,XX,01,  Deluabari Union,23227,22922,305,0,0,0,00110
81,34,57,XXX,XX,01,  Matikata Union,40277,37061,3016,5,1,194,00110
81,53,13,XXX,XX,01,  Bakshimail Union,16589,16084,505,0,0,0,00110
81,53,81,XXX,XX,01,  Royghati Union,11522,10689,829,4,0,0,00110
81,82,13,XXX,XX,01,  Baneshwar Union,32598,31921,674,3,0,0,00110
81,82,81,XXX,XX,01,  Silmaria Union,34713,30269,3990,120,0,334,00110
64,03,10,XXX,XX,01,  Ahsanganj Union,21778,20492,1286,0,0,0,00110
64,03,21,XXX,XX,01,  Bhopara Union,20331,17571,2760,0,0,0,00110
64,03,73,XXX,XX,01,  Panchupur Union,22189,20606,1577,0,0,6,00110
64,06,21,XXX,XX,01,  Badalgachhi Union,23496,18974,3482,0,0,1040,00110
64,28,63,XXX,XX,01,  Jahanpur Union,22960,20480,1520,818,0,142,00110
64,47,54,XXX,XX,01,  Kusumba Union,30330,27749,2480,41,0,60,00110
64,47,67,XXX,XX,01,  Manda Union,25055,23054,1994,4,0,3,00110
64,47,88,XXX,XX,01,  Prasadpur Union,22250,20267,1982,0,1,0,00110
64,50,57,XXX,XX,01,  Khajur Union,30039,24060,5815,7,0,157,00110
64,50,66,XXX,XX,01,  Mahadebpur Union,26180,20958,3311,22,1,1888,00110
64,69,52,XXX,XX,01,  Niamatpur Union,22360,14887,6475,552,0,446,00110
64,79,55,XXX,XX,01,  Nithpur Union,21315,20492,656,122,0,45,00110
64,85,84,XXX,XX,01,  Raninagar Union,17025,15856,1169,0,0,0,00110
64,86,71,XXX,XX,01,  Sapahar Union,16941,15825,699,227,1,189,00110
64,86,79,XXX,XX,01,  Shiranti Union,27080,25870,542,105,0,563,00110
70,18,18,XXX,XX,01,  Bholahat Union,14730,14662,68,0,0,0,00110
70,37,42,XXX,XX,01,  Chowdala Union,23767,22841,926,0,0,0,00110
70,37,52,XXX,XX,01,  Gomastapur Union,28573,28099,355,0,0,119,00110
70,88,41,XXX,XX,01,  Kansat Union,33384,32292,1085,3,0,4,00110
38,61,47,XXX,XX,01,  Khetlal Union,10165,9853,312,0,0,0,00110
13,47,23,XXX,XX,01,  Dakshin Algi Durgapur Union,24947,23947,987,7,0,6,00110
13,49,35,XXX,XX,01,  Hajiganj Union,31135,29429,1706,0,0,0,00110
3,04,31,XXX,XX,01,  Alikadam Union,13970,942,28,2669,8498,1833,00110
3,73,76,XXX,XX,01,  Naikhongchhari Union,4747,2312,4,1,2430,0,00110
3,89,57,XXX,XX,01,  Rowangchhari Union,3752,23,12,1507,2210,0,00110
3,91,76,XXX,XX,01,  Ruma Union,12054,1174,477,3812,5777,814,00110
3,95,57,XXX,XX,01,  Thanchi Union,5821,596,153,2329,2192,551,00110
19,15,18,XXX,XX,01,  Brahman Para Union,19081,18659,421,0,1,0,00110
19,18,31,XXX,XX,01,  Burichang Union,25927,25757,170,0,0,0,00110
19,27,20,XXX,XX,01,  Mahichal Union,20893,18335,2558,0,0,0,00110
19,33,35,XXX,XX,01,  Bijoypur Union,14324,12549,1775,0,0,0,00110
19,67,68,XXX,XX,01,  Kalir Bazar Union,41678,39975,1701,1,1,0,00110
19,67,90,XXX,XX,01,  Panchthubi Union,47616,46395,1206,0,15,0,00110
19,74,13,XXX,XX,01,  Baishgaon Union,23902,23667,235,0,0,0,00110
19,75,43,XXX,XX,01,  Gobindapur Union,14391,13432,959,0,0,0,00110
19,81,54,XXX,XX,01,  Muradnagar Union,20723,19562,1161,0,0,0,00110
19,81,63,XXX,XX,01,  Paschim Nabipur Union,12800,12077,720,3,0,0,00110
19,94,67,XXX,XX,01,  Karikandi Union,17124,16993,130,0,0,1,00110
12,04,94,XXX,XX,01,  Banchharampur Union,11198,10815,383,0,0,0,00110
12,07,32,XXX,XX,01,  Chandura Union,24904,19755,5149,0,0,0,00110
12,07,91,XXX,XX,01,  Uttar Ichhapur Union,12557,11401,1149,7,0,0,00110
12,13,50,XXX,XX,01,  Shuhilpur Union,32165,27165,4940,5,1,54,00110
12,13,93,XXX,XX,01,  Uttar Natai Union,22896,22359,536,0,0,1,00110
12,33,12,XXX,XX,01,  Araisidha Union,19692,19409,283,0,0,0,00110
12,33,14,XXX,XX,01,  Ashugang Union,10707,10553,154,0,0,0,00110
12,33,38,XXX,XX,01,  Durgapur Union,23437,23296,141,0,0,0,00110
12,90,87,XXX,XX,01,  Nasirnagar Union,11253,10755,498,0,0,0,00110
51,33,47,XXX,XX,01,  Char Falcon Union,5654,5589,64,0,0,1,00110
51,43,90,XXX,XX,01,  Dakshin Hamchadi Union,23177,22113,1063,1,0,0,00110
51,58,11,XXX,XX,01,  Bamni Union,21754,21141,612,1,0,0,00110
51,58,59,XXX,XX,01,  Keroa Union,5813,5755,57,1,0,0,00110
51,58,71,XXX,XX,01,  Roypur Union,11237,11054,183,0,0,0,00110
51,73,23,XXX,XX,01,  Char Alexandar Union,20736,20678,58,0,0,0,00110
46,43,31,XXX,XX,01,  Boalkhali Union,4873,48,937,2,3885,1,00110
46,61,71,XXX,XX,01,  Lakshmichhari Union,9630,2293,374,0,6963,0,00110
46,65,31,XXX,XX,01,  Mahalchhari Union,6098,1890,45,0,4163,0,00110
46,67,87,XXX,XX,01,  Tintahari Union,2776,1068,29,38,1641,0,00110
46,80,76,XXX,XX,01,  Ramgarh Union,782,93,309,0,380,0,00110
22,24,35,XXX,XX,01,  Idgaon Union,16129,15473,655,1,0,0,00110
22,24,42,XXX,XX,01,  Islamabad Union,7167,6791,376,0,0,0,00110
22,56,83,XXX,XX,01,  Pekua Union,16111,16094,17,0,0,0,00110
22,66,15,XXX,XX,01,  Fatekharkul Union,1303,674,83,0,546,0,00110
22,66,38,XXX,XX,01,  Joarianala Union,14517,13125,693,4,695,0,00110
22,90,63,XXX,XX,01,  Teknaf Union,21324,21257,66,0,1,0,00110
22,94,47,XXX,XX,01,  Raja Palong Union,29578,26096,933,7,2526,16,00110
15,04,15,XXX,XX,01,  Anowara Union,4794,1987,2806,0,0,1,00110
15,37,59,XXX,XX,01,  Hathazari Union,74565,69029,5087,4,409,36,00110
15,47,62,XXX,XX,01,  Lohagara Union,4195,4147,48,0,0,0,00110
15,53,59,XXX,XX,01,  Mirsharai Union,13442,11016,2425,0,1,0,00110
15,70,34,XXX,XX,01,  Mariamnagar Union,15903,15032,472,0,399,0,00110
15,70,60,XXX,XX,01,  Pomara Union,670,644,1,0,25,0,00110
15,78,40,XXX,XX,01,  Harispur Union,344,333,11,0,0,0,00110
15,82,36,XXX,XX,01,  Dhemsa Union,6667,6639,22,1,5,0,00110
84,07,71,XXX,XX,01,  Rupakari Union,3412,391,23,4,2994,0,00110
84,21,47,XXX,XX,01,  Barkal Union,4610,1064,20,75,3451,0,00110
84,25,19,XXX,XX,01,  Betbunia Union,6738,2763,213,10,3752,0,00110
84,29,23,XXX,XX,01,  Belai Chhari Union,6115,571,3,501,5040,0,00110
84,36,57,XXX,XX,01,  Kaptai Union,2164,20,14,107,2023,0,00110
84,47,57,XXX,XX,01,  Jurai Chhari Union,3039,58,0,0,2981,0,00110
84,58,67,XXX,XX,01,  Langadu Union,3697,15,4,0,3678,0,00110
84,75,57,XXX,XX,01,  Naniarchar Union,5988,31,7,21,5929,0,00110
84,78,71,XXX,XX,01,  Gainda Union,5076,17,10,186,4860,3,00110
30,14,76,XXX,XX,01,  Pathannagar Union,32174,31399,763,12,0,0,00110
30,25,12,XXX,XX,01,  Daganbhuiyan Union,18434,17783,651,0,0,0,00110
30,25,38,XXX,XX,01,  Jailashkara Union,40222,38787,1429,3,3,0,00110
30,41,67,XXX,XX,01,  Fulgazi Union,27592,24330,3262,0,0,0,00110
30,94,66,XXX,XX,01,  Matiganj Union,25248,24148,1100,0,0,0,00110
75,07,70,XXX,XX,01,  Mir Warishpur Union,15801,15597,204,0,0,0,00110
75,36,47,XXX,XX,01,  Harni Union,16966,16660,306,0,0,0,00110
75,36,76,XXX,XX,01,  Sonadia Union,28519,27220,1298,1,0,0,00110
75,80,13,XXX,XX,01,  Arjuntala Union,19107,18570,536,0,0,1,00110
75,80,57,XXX,XX,01,  Kadra Union,17826,17099,726,1,0,0,00110
75,85,36,XXX,XX,01,  Char Jubille Union,40977,40350,624,1,0,2,00110
75,87,23,XXX,XX,01,  Ashwadia Union,28935,28613,322,0,0,0,00110
75,87,25,XXX,XX,01,  Binodpur Union,17766,15989,1456,321,0,0,00110
75,87,40,XXX,XX,01,  Char Matua Union,26929,26706,223,0,0,0,00110
75,87,60,XXX,XX,01,  Kadir Hanif Union,18561,18402,159,0,0,0,00110
75,87,80,XXX,XX,01,  Noakhali Union,29267,28782,474,7,4,0,00110
29,03,10,XXX,XX,01,  Alfadanga Union,12344,11529,814,0,1,0,00110
29,03,31,XXX,XX,01,  Buraich Union,19976,18972,1004,0,0,0,00110
29,10,13,XXX,XX,01,  Algi Union,21683,20528,1155,0,0,0,00110
29,10,25,XXX,XX,01,  Chumordi Union,4250,3704,546,0,0,0,00110
29,21,19,XXX,XX,01,  Char Bhadrasan Union,3597,3486,111,0,0,0,00110
29,47,15,XXX,XX,01,  Ambikapur Union,26684,24911,1650,123,0,0,00110
29,56,52,XXX,XX,01,  Madhukhali Union,22110,21267,843,0,0,0,00110
29,56,73,XXX,XX,01,  Noapara Union,21558,19802,1748,4,0,4,00110
29,62,55,XXX,XX,01,  Laskardia Union,19761,17975,1782,4,0,0,00110
29,84,85,XXX,XX,01,  Sadarpur Union,21155,18890,2265,0,0,0,00110
29,90,16,XXX,XX,01,  Bhawal Union,15011,14418,593,0,0,0,00110
29,90,78,XXX,XX,01,  Ramkantapur Union,12966,12884,82,0,0,0,00110
72,04,11,XXX,XX,01,  Baniajan Union,11757,10833,914,0,0,10,00110
72,09,23,XXX,XX,01,  Barhatta Union,25757,22707,3047,0,0,3,00110
72,18,51,XXX,XX,01,  Durgapur Union,21290,18596,750,1859,1,84,00110
72,38,40,XXX,XX,01,  Khaliajuri Union,8646,5191,3455,0,0,0,00110
72,40,35,XXX,XX,01,  Kalmakanda Union,33469,26433,7018,4,0,14,00110
72,56,52,XXX,XX,01,  Madan Union,14699,14074,623,2,0,0,00110
72,83,71,XXX,XX,01,  Jaria Union,18068,17107,921,0,0,40,00110
72,83,94,XXX,XX,01,  Purbadhala Union,19148,18056,1092,0,0,0,00110
39,07,23,XXX,XX,01,  Bakshiganj Union,20347,20163,184,0,0,0,00110
39,15,36,XXX,XX,01,  Chikajani Union,16918,16620,281,0,0,17,00110
39,15,43,XXX,XX,01,  Chukaibari Union,1459,1451,8,0,0,0,00110
39,36,59,XXX,XX,01,  Ranagachha Union,32063,31461,590,4,0,8,00110
39,61,85,XXX,XX,01,  Nangla Union,17465,17426,26,0,0,13,00110
39,85,21,XXX,XX,01,  Bhatara Union,31332,31045,287,0,0,0,00110
