0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
59,24,42,XX,XX,01,  Gazaria Union,0,0,0,0,0,0,0,0,00010
59,24,42,XX,XX,03,  Gazaria Union,0,0,0,0,0,0,0,0,00010
59,24,73,XX,XX,01,  Imampur Union,0,0,0,0,0,0,0,0,00010
59,24,73,XX,XX,03,  Imampur Union,0,0,0,0,0,0,0,0,00010
59,44,13,XX,XX,01,  Bejgaon Union,0,0,0,0,0,0,0,0,00010
59,44,13,XX,XX,03,  Bejgaon Union,0,0,0,0,0,0,0,0,00010
59,44,94,XX,XX,01,  Lohajang Teotia Union,0,0,0,0,0,0,0,0,00010
59,44,94,XX,XX,03,  Lohajang Teotia Union,0,0,0,0,0,0,0,0,00010
59,56,76,XX,XX,01,  Panchasar Union,2,6,5,1,0,0,0,6,00010
59,56,76,XX,XX,03,  Panchasar Union,1,1,0,1,0,0,0,1,00010
59,56,85,XX,XX,01,  Rampal Union,0,0,0,0,0,0,0,0,00010
59,56,85,XX,XX,03,  Rampal Union,0,0,0,0,0,0,0,0,00010
59,74,88,XX,XX,01,  Rasunia Union,0,0,0,0,0,0,0,0,00010
59,74,88,XX,XX,03,  Rasunia Union,8,24,17,7,20,4,0,0,00010
59,84,74,XX,XX,01,  Sreenagar Union,0,0,0,0,0,0,0,0,00010
59,84,74,XX,XX,03,  Sreenagar Union,7,26,21,5,26,0,0,0,00010
59,94,39,XX,XX,01,  Dhipur Union,0,0,0,0,0,0,0,0,00010
59,94,39,XX,XX,03,  Dhipur Union,0,0,0,0,0,0,0,0,00010
59,94,94,XX,XX,01,  Sonarang Tongibari Union,0,0,0,0,0,0,0,0,00010
59,94,94,XX,XX,03,  Sonarang Tongibari Union,1,4,4,0,0,0,0,4,00010
