ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
3,04,31,XXX,XX,02,  Alikadam Union,763,744,15,0,4,0,00110
3,91,76,XXX,XX,02,  Ruma Union,363,346,14,1,2,0,00110
