0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
36,02,13,XX,XX,01,  Ajmiriganj Union,2,3,1,2,0,0,0,3,00010
36,02,13,XX,XX,03,  Ajmiriganj Union,0,0,0,0,0,0,0,0,00010
36,05,11,XX,XX,01,  Bahubal Union,0,0,0,0,0,0,0,0,00010
36,05,11,XX,XX,03,  Bahubal Union,0,0,0,0,0,0,0,0,00010
36,11,11,XX,XX,01,  Uttar Purba Baniachang Union,11,61,31,30,0,0,0,61,00010
36,11,11,XX,XX,03,  Uttar Purba Baniachang Union,55,308,162,146,0,0,0,308,00010
36,11,18,XX,XX,01,  Dakshin Purba Baniyachang Union,4,21,10,11,0,0,0,21,00010
36,11,18,XX,XX,03,  Dakshin Purba Baniyachang Union,0,0,0,0,0,0,0,0,00010
36,11,25,XX,XX,01,  Dakshin Paschim Baniyachang Union,12,71,36,35,0,0,0,71,00010
36,11,25,XX,XX,03,  Dakshin Paschim Baniyachang Union,1,4,2,2,0,0,0,4,00010
36,44,22,XX,XX,01,  Gopaya Union,4,16,11,5,0,0,0,16,00010
36,44,22,XX,XX,03,  Gopaya Union,0,0,0,0,0,0,0,0,00010
36,44,76,XX,XX,01,  Richi Union,6,40,16,24,0,0,0,40,00010
36,44,76,XX,XX,03,  Richi Union,1,2,1,1,0,0,0,2,00010
36,68,13,XX,XX,01,  Bamai Union,9,49,23,26,0,0,0,49,00010
36,68,13,XX,XX,03,  Bamai Union,2,10,5,5,0,0,0,10,00010
36,68,54,XX,XX,01,  Lakhai Union,0,0,0,0,0,0,0,0,00010
36,68,54,XX,XX,03,  Lakhai Union,0,0,0,0,0,0,0,0,00010
36,71,17,XX,XX,01,  Bagasura Union,2,8,4,4,0,0,0,8,00010
36,71,17,XX,XX,03,  Bagasura Union,0,0,0,0,0,0,0,0,00010
36,77,14,XX,XX,01,  Bausha Union,1,5,2,3,0,0,0,5,00010
36,77,14,XX,XX,03,  Bausha Union,1,4,1,3,0,0,0,4,00010
36,77,65,XX,XX,01,  Kargaon Union,1,5,1,4,0,0,0,5,00010
36,77,65,XX,XX,03,  Kargaon Union,0,0,0,0,0,0,0,0,00010
36,77,73,XX,XX,01,  Kurshi Union,3,15,6,9,0,0,0,15,00010
36,77,73,XX,XX,03,  Kurshi Union,0,0,0,0,0,0,0,0,00010
36,77,80,XX,XX,01,  Nabiganj Union,8,52,24,28,0,0,0,52,00010
36,77,80,XX,XX,03,  Nabiganj Union,1,4,3,1,0,0,0,4,00010
