ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
70,88,41,XXX,XX,01,  Kansat Union,76,105,1104,1073,1411,1449,559,419,1041,1190,521,218,00110
38,61,47,XXX,XX,01,  Khetlal Union,24,24,274,259,428,357,102,117,368,333,53,25,00110
13,47,23,XXX,XX,01,  Dakshin Algi Durgapur Union,157,138,775,811,1427,1466,276,280,969,1066,195,154,00110
13,49,35,XXX,XX,01,  Hajiganj Union,160,137,1066,1037,1747,1598,431,356,1210,1395,278,150,00110
3,04,31,XXX,XX,01,  Alikadam Union,95,84,662,668,468,349,749,751,157,105,389,359,00110
3,73,76,XXX,XX,01,  Naikhongchhari Union,20,36,246,267,276,243,127,121,88,106,94,79,00110
3,89,57,XXX,XX,01,  Rowangchhari Union,78,67,121,133,241,190,54,69,102,102,46,42,00110
3,91,76,XXX,XX,01,  Ruma Union,116,82,371,333,640,463,323,290,363,293,215,208,00110
3,95,57,XXX,XX,01,  Thanchi Union,92,83,185,227,312,255,130,144,152,154,71,80,00110
19,15,18,XXX,XX,01,  Brahman Para Union,98,93,768,783,1242,1222,288,289,869,890,155,78,00110
19,18,31,XXX,XX,01,  Burichang Union,159,144,872,857,1740,1643,384,366,1183,1235,242,124,00110
19,27,20,XXX,XX,01,  Mahichal Union,94,103,785,777,1201,1195,403,385,779,850,249,165,00110
19,33,35,XXX,XX,01,  Bijoypur Union,90,68,416,423,782,718,173,181,467,552,144,60,00110
19,67,68,XXX,XX,01,  Kalir Bazar Union,261,232,1275,1221,2192,2290,697,539,1576,1813,450,237,00110
19,67,90,XXX,XX,01,  Panchthubi Union,305,318,1423,1292,2518,2401,650,549,1618,1900,536,302,00110
19,74,13,XXX,XX,01,  Baishgaon Union,103,105,923,892,1739,1600,379,271,978,1221,263,155,00110
19,75,43,XXX,XX,01,  Gobindapur Union,68,71,520,489,806,763,238,187,509,589,131,62,00110
19,81,54,XXX,XX,01,  Muradnagar Union,82,84,864,868,1220,1198,527,461,757,919,287,164,00110
19,81,63,XXX,XX,01,  Paschim Nabipur Union,29,53,506,496,624,670,282,232,445,531,227,105,00110
19,94,67,XXX,XX,01,  Karikandi Union,115,114,629,589,1063,1076,383,272,620,664,193,89,00110
12,04,94,XXX,XX,01,  Banchharampur Union,25,16,455,455,535,574,208,206,399,415,111,69,00110
12,07,32,XXX,XX,01,  Chandura Union,60,67,1175,1134,1328,1318,617,458,665,729,393,324,00110
12,07,91,XXX,XX,01,  Uttar Ichhapur Union,26,18,671,639,821,808,265,210,380,409,206,123,00110
12,13,50,XXX,XX,01,  Shuhilpur Union,90,99,1669,1502,1829,1891,964,736,868,1095,633,373,00110
12,13,93,XXX,XX,01,  Uttar Natai Union,112,120,1101,1008,1413,1339,552,486,754,881,394,172,00110
12,33,12,XXX,XX,01,  Araisidha Union,68,81,945,870,1257,1311,381,284,760,980,218,100,00110
12,33,14,XXX,XX,01,  Ashugang Union,47,53,481,493,664,746,238,193,321,470,163,74,00110
12,33,38,XXX,XX,01,  Durgapur Union,47,56,1245,1166,1424,1391,588,512,688,872,381,211,00110
12,90,87,XXX,XX,01,  Nasirnagar Union,32,31,510,543,810,715,184,183,296,440,150,123,00110
51,33,47,XXX,XX,01,  Char Falcon Union,15,18,234,269,278,298,224,184,197,191,134,83,00110
51,43,90,XXX,XX,01,  Dakshin Hamchadi Union,81,71,735,715,1260,1259,265,221,854,1046,211,152,00110
51,58,11,XXX,XX,01,  Bamni Union,93,97,682,690,1235,1117,226,256,820,902,207,149,00110
51,58,59,XXX,XX,01,  Keroa Union,34,19,180,181,335,319,87,65,270,250,40,49,00110
51,58,71,XXX,XX,01,  Roypur Union,51,40,365,353,582,584,186,148,392,424,142,81,00110
51,73,23,XXX,XX,01,  Char Alexandar Union,54,39,1147,1060,1137,1133,755,633,619,697,322,253,00110
46,43,31,XXX,XX,01,  Boalkhali Union,18,25,164,159,225,218,69,78,168,149,44,60,00110
46,61,71,XXX,XX,01,  Lakshmichhari Union,60,49,351,325,610,559,143,121,361,300,92,117,00110
46,65,31,XXX,XX,01,  Mahalchhari Union,17,19,253,229,346,320,115,83,218,194,72,55,00110
46,67,87,XXX,XX,01,  Tintahari Union,9,6,131,127,169,154,50,57,105,92,38,29,00110
46,80,76,XXX,XX,01,  Ramgarh Union,0,0,46,62,59,44,24,27,12,12,12,20,00110
22,24,35,XXX,XX,01,  Idgaon Union,124,122,669,650,1071,1097,278,237,523,617,352,252,00110
22,24,42,XXX,XX,01,  Islamabad Union,16,23,328,324,419,374,199,179,242,284,126,107,00110
22,56,83,XXX,XX,01,  Pekua Union,115,99,693,636,1196,1186,288,235,599,658,219,124,00110
22,66,15,XXX,XX,01,  Fatekharkul Union,3,6,30,50,53,58,19,18,28,51,17,12,00110
22,66,38,XXX,XX,01,  Joarianala Union,79,90,576,557,944,941,256,196,441,546,290,192,00110
22,90,63,XXX,XX,01,  Teknaf Union,160,168,1201,970,1075,989,842,803,459,444,565,582,00110
22,94,47,XXX,XX,01,  Raja Palong Union,168,171,1239,1247,2074,1973,507,477,1069,1216,488,400,00110
15,04,15,XXX,XX,01,  Anowara Union,36,22,133,129,240,312,49,42,170,178,31,20,00110
15,37,59,XXX,XX,01,  Hathazari Union,455,517,2035,1974,3982,3874,928,814,3121,2952,905,572,00110
15,47,62,XXX,XX,01,  Lohagara Union,52,38,126,130,285,281,31,25,204,236,38,19,00110
15,53,59,XXX,XX,01,  Mirsharai Union,47,36,408,367,654,685,158,129,551,544,82,76,00110
15,70,34,XXX,XX,01,  Mariamnagar Union,90,118,384,424,816,802,161,118,670,666,141,100,00110
15,70,60,XXX,XX,01,  Pomara Union,5,3,19,16,28,23,24,20,10,16,32,15,00110
15,78,40,XXX,XX,01,  Harispur Union,0,0,12,13,13,30,8,7,18,10,6,4,00110
15,82,36,XXX,XX,01,  Dhemsa Union,46,45,215,248,413,387,94,95,302,292,72,39,00110
84,07,71,XXX,XX,01,  Rupakari Union,25,19,89,85,195,146,44,39,167,128,22,14,00110
84,21,47,XXX,XX,01,  Barkal Union,21,31,147,145,207,195,154,123,129,85,81,77,00110
84,25,19,XXX,XX,01,  Betbunia Union,56,54,194,229,373,330,65,78,300,251,56,46,00110
84,29,23,XXX,XX,01,  Belai Chhari Union,76,69,154,164,417,364,116,96,159,160,65,60,00110
84,36,57,XXX,XX,01,  Kaptai Union,14,11,90,86,107,76,95,85,53,37,35,37,00110
84,47,57,XXX,XX,01,  Jurai Chhari Union,34,45,60,56,196,170,32,30,122,85,22,38,00110
84,58,67,XXX,XX,01,  Langadu Union,35,29,112,116,235,236,44,33,127,107,20,30,00110
84,75,57,XXX,XX,01,  Naniarchar Union,42,38,199,209,321,259,142,127,170,134,110,94,00110
84,78,71,XXX,XX,01,  Gainda Union,52,37,116,122,220,174,66,77,202,187,29,42,00110
30,14,76,XXX,XX,01,  Pathannagar Union,59,86,1020,1028,1664,1488,351,371,1339,1357,231,137,00110
30,25,12,XXX,XX,01,  Daganbhuiyan Union,56,54,612,597,966,1018,145,138,773,786,103,63,00110
30,25,38,XXX,XX,01,  Jailashkara Union,160,141,1277,1310,2346,2158,416,384,1596,1859,368,222,00110
30,41,67,XXX,XX,01,  Fulgazi Union,65,55,897,829,1321,1236,342,331,896,1027,236,143,00110
30,94,66,XXX,XX,01,  Matiganj Union,102,89,870,807,1401,1412,336,294,1090,1081,184,154,00110
75,07,70,XXX,XX,01,  Mir Warishpur Union,61,50,571,639,942,980,231,203,631,739,192,125,00110
75,36,47,XXX,XX,01,  Harni Union,51,75,949,936,750,744,832,728,409,399,364,270,00110
75,36,76,XXX,XX,01,  Sonadia Union,150,150,1343,1287,1752,1805,773,647,917,1037,470,362,00110
75,80,13,XXX,XX,01,  Arjuntala Union,61,63,762,705,987,1040,303,317,830,924,162,93,00110
75,80,57,XXX,XX,01,  Kadra Union,72,67,625,606,1095,1058,201,182,684,848,152,88,00110
75,85,36,XXX,XX,01,  Char Jubille Union,103,117,2473,2312,2522,2428,1430,1322,1207,1368,679,517,00110
75,87,23,XXX,XX,01,  Ashwadia Union,153,137,1089,1056,1789,1776,556,482,1096,1210,389,272,00110
75,87,25,XXX,XX,01,  Binodpur Union,76,64,501,508,1023,1018,158,143,683,779,161,87,00110
75,87,40,XXX,XX,01,  Char Matua Union,97,80,1229,1189,1755,1716,635,568,1160,1278,288,175,00110
75,87,60,XXX,XX,01,  Kadir Hanif Union,50,81,584,553,976,984,267,199,773,833,223,103,00110
75,87,80,XXX,XX,01,  Noakhali Union,93,94,1151,1096,1682,1718,570,475,1212,1222,364,272,00110
29,03,10,XXX,XX,01,  Alfadanga Union,42,36,400,385,686,794,145,142,517,552,112,48,00110
29,03,31,XXX,XX,01,  Buraich Union,51,37,737,707,1205,1118,252,219,836,841,148,97,00110
29,10,13,XXX,XX,01,  Algi Union,50,42,910,814,1162,1121,614,555,739,871,370,255,00110
29,10,25,XXX,XX,01,  Chumordi Union,6,8,150,163,281,262,46,44,133,153,56,35,00110
29,21,19,XXX,XX,01,  Char Bhadrasan Union,6,7,127,128,203,193,68,64,149,171,44,16,00110
29,47,15,XXX,XX,01,  Ambikapur Union,96,119,759,709,1456,1404,332,238,952,1024,261,122,00110
29,56,52,XXX,XX,01,  Madhukhali Union,17,23,811,761,1149,1079,407,343,869,909,167,73,00110
29,56,73,XXX,XX,01,  Noapara Union,49,39,806,687,1277,1153,306,267,841,831,181,83,00110
29,62,55,XXX,XX,01,  Laskardia Union,38,36,746,646,1199,1052,426,352,823,803,253,155,00110
29,84,85,XXX,XX,01,  Sadarpur Union,72,100,612,563,1109,1068,285,238,889,916,229,110,00110
29,90,16,XXX,XX,01,  Bhawal Union,30,30,607,608,802,872,435,368,428,599,276,146,00110
29,90,78,XXX,XX,01,  Ramkantapur Union,46,38,528,530,783,858,336,231,419,532,220,122,00110
72,04,11,XXX,XX,01,  Baniajan Union,38,25,507,482,635,591,303,273,388,385,174,136,00110
72,09,23,XXX,XX,01,  Barhatta Union,93,105,1078,1066,1513,1413,470,430,790,852,391,262,00110
72,18,51,XXX,XX,01,  Durgapur Union,93,95,938,909,1274,1405,466,290,660,746,367,203,00110
72,38,40,XXX,XX,01,  Khaliajuri Union,8,3,426,481,437,385,335,223,139,128,173,141,00110
72,40,35,XXX,XX,01,  Kalmakanda Union,42,73,1477,1468,1793,1834,813,720,963,985,602,398,00110
72,56,52,XXX,XX,01,  Madan Union,40,42,710,732,731,787,450,374,397,354,250,189,00110
72,83,71,XXX,XX,01,  Jaria Union,130,94,764,809,1069,1069,388,322,567,680,268,139,00110
72,83,94,XXX,XX,01,  Purbadhala Union,71,69,805,773,1113,1057,474,433,563,615,274,182,00110
39,07,23,XXX,XX,01,  Bakshiganj Union,92,68,831,781,1138,1078,480,350,616,578,217,141,00110
39,15,36,XXX,XX,01,  Chikajani Union,85,56,778,664,945,894,374,354,629,611,213,104,00110
39,15,43,XXX,XX,01,  Chukaibari Union,4,7,71,62,67,73,31,27,23,39,27,14,00110
39,36,59,XXX,XX,01,  Ranagachha Union,145,122,1045,1010,1778,1746,393,338,1203,1122,205,159,00110
39,61,85,XXX,XX,01,  Nangla Union,15,28,703,633,889,851,388,332,547,501,145,105,00110
39,85,21,XXX,XX,01,  Bhatara Union,144,137,1157,1058,1831,1757,323,294,1179,1105,182,109,00110
59,24,42,XXX,XX,01,  Gazaria Union,44,42,322,280,592,578,129,125,427,456,96,58,00110
59,24,73,XXX,XX,01,  Imampur Union,90,110,590,521,1044,1020,193,180,782,761,120,77,00110
59,44,13,XXX,XX,01,  Bejgaon Union,58,58,349,326,673,584,129,100,409,503,81,45,00110
59,44,94,XXX,XX,01,  Lohajang Teotia Union,7,13,183,176,226,225,124,105,118,172,93,67,00110
59,56,76,XXX,XX,01,  Panchasar Union,332,330,1714,1568,2560,2587,754,617,1572,1666,916,631,00110
59,56,85,XXX,XX,01,  Rampal Union,104,100,1025,978,1586,1606,388,333,1105,1167,437,186,00110
59,74,88,XXX,XX,01,  Rasunia Union,74,65,570,540,876,831,228,212,600,702,144,90,00110
59,84,74,XXX,XX,01,  Sreenagar Union,40,61,343,336,573,557,112,81,384,342,104,61,00110
59,94,39,XXX,XX,01,  Dhipur Union,37,30,359,340,583,563,124,126,415,530,133,70,00110
59,94,94,XXX,XX,01,  Sonarang Tongibari Union,22,29,143,147,250,256,61,62,174,201,56,37,00110
35,32,21,XXX,XX,01,  Gobra Union,78,67,339,357,669,591,126,94,556,471,108,49,00110
35,32,38,XXX,XX,01,  Jalalabad Union,58,35,643,550,965,819,224,215,614,612,87,68,00110
35,43,27,XXX,XX,01,  Kashiani Union,106,100,533,554,1095,975,218,183,758,820,159,82,00110
35,51,23,XXX,XX,01,  Ghagar Union,16,18,184,166,284,305,70,55,207,217,74,34,00110
35,91,66,XXX,XX,01,  Kushli Union,70,102,554,503,867,875,230,178,583,573,197,98,00110
82,07,17,XXX,XX,01,  Baharpur Union,94,98,989,905,1722,1671,340,268,1098,1183,319,92,00110
82,07,19,XXX,XX,01,  Baliakandi Union,80,58,631,660,1098,1082,238,178,673,784,174,73,00110
82,29,19,XXX,XX,01,  Chhota Bhakla Union,41,46,327,347,611,572,121,102,463,493,78,57,00110
82,29,76,XXX,XX,01,  Ujan Char Union,65,55,761,767,1063,1032,439,396,624,722,281,145,00110
82,47,30,XXX,XX,01,  Kalikapur Union,31,28,440,453,713,687,149,145,515,521,85,49,00110
82,47,85,XXX,XX,01,  Ratandia Union,31,35,953,973,1238,1302,480,435,900,1028,265,141,00110
82,73,25,XXX,XX,01,  Jashai Union,36,27,582,568,856,829,237,199,607,632,124,49,00110
82,73,75,XXX,XX,01,  Babupara Union,17,16,510,463,772,750,253,180,542,517,123,47,00110
82,76,36,XXX,XX,01,  Dadshi Union,38,28,573,535,819,791,314,297,620,738,193,95,00110
82,76,51,XXX,XX,01,  Mizanpur Union,90,99,1036,1053,1878,1742,327,273,1119,1336,307,155,00110
61,13,14,XXX,XX,01,  Bhaluka Union,107,108,527,524,987,949,120,88,567,569,118,69,00110
61,13,69,XXX,XX,01,  Mallikbari Union,109,96,657,679,1098,1105,341,285,648,739,188,103,00110
61,16,36,XXX,XX,01,  Dhobaura Union,67,68,1115,1098,1654,1602,649,585,894,1012,423,218,00110
61,20,17,XXX,XX,01,  Bakta Union,154,143,1306,1308,1912,1896,648,499,1041,1085,332,207,00110
61,20,47,XXX,XX,01,  Fulbaria Union,105,104,873,787,1213,1223,371,326,680,738,230,109,00110
61,22,82,XXX,XX,01,  Saltia Union,54,80,620,546,934,911,256,188,562,570,196,96,00110
61,24,61,XXX,XX,01,  Haluaghat Union,124,108,1226,1299,2270,2146,579,514,1311,1391,418,217,00110
61,31,40,XXX,XX,01,  Ishwarganj Union,35,41,718,635,991,877,320,242,528,518,207,128,00110
61,52,33,XXX,XX,01,  Char Ishwardia Union,15,36,722,717,918,976,419,323,536,563,274,148,00110
61,52,40,XXX,XX,01,  Char Nilakshmia Union,122,143,1194,1151,1830,1803,543,468,966,918,409,303,00110
61,52,67,XXX,XX,01,  Khagdahar Union,86,74,1414,1413,1878,1873,997,801,1126,1136,533,360,00110
61,72,13,XXX,XX,01,  Achargaon Union,121,103,718,682,1088,1070,501,384,522,595,209,114,00110
61,72,23,XXX,XX,01,  Chandipasha Union,156,136,1428,1513,2350,2126,765,673,1174,1333,441,196,00110
61,94,66,XXX,XX,01,  Rampur Union,141,158,445,363,857,740,121,103,357,388,114,64,00110
67,02,23,XXX,XX,01,  Araihazar Union,95,98,660,626,1002,945,463,440,560,679,307,254,00110
67,02,87,XXX,XX,01,  Satgram Union,200,183,1064,1039,1820,1821,503,388,1037,1138,452,249,00110
67,68,63,XXX,XX,01,  Mura Para Union,66,50,237,225,418,499,91,75,262,269,91,45,00110
67,68,79,XXX,XX,01,  Rupganj Union,267,235,1010,1014,2052,1936,404,333,1224,1309,307,158,00110
33,32,66,XXX,XX,01,  Mouchak Union,572,550,2437,2414,3746,3511,1358,1236,2175,1983,880,954,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,62,68,506,476,865,751,179,172,622,587,113,77,00110
33,36,43,XXX,XX,01,  Kapasia Union,131,229,904,791,1570,1748,276,232,1071,1170,233,90,00110
56,10,28,XXX,XX,01,  Chak Mirpur Union,78,51,597,555,829,793,309,219,604,593,90,105,00110
56,22,47,XXX,XX,01,  Ghior Union,52,49,532,483,834,772,249,217,631,620,102,71,00110
56,28,29,XXX,XX,01,  Boyra Union,25,50,192,193,383,375,88,70,282,313,31,35,00110
56,46,87,XXX,XX,01,  Nabagram Union,68,77,465,438,857,852,138,102,550,566,100,64,00110
56,70,19,XXX,XX,01,  Baliati Union,46,35,306,304,508,476,126,114,373,349,70,39,00110
56,70,85,XXX,XX,01,  Saturia Union,67,57,471,398,736,687,154,171,600,531,101,53,00110
56,78,71,XXX,XX,01,  Ulail Union,51,58,595,572,1042,951,155,182,721,659,121,85,00110
26,14,35,XXX,XX,01,  Dhamrai Union,52,51,228,206,473,415,60,52,307,278,44,36,00110
26,62,13,XXX,XX,01,  Bakshanagar Union,92,71,532,481,991,876,164,116,684,732,133,94,00110
26,62,74,XXX,XX,01,  Kalakopa Union,27,16,170,168,301,277,62,61,180,226,46,33,00110
86,14,77,XXX,XX,01,  Rambhadrapur Union,53,65,550,513,1047,1069,184,135,682,807,173,77,00110
86,25,23,XXX,XX,01,  Darul Aman Union,13,12,234,243,364,337,102,99,231,258,57,40,00110
86,36,35,XXX,XX,01,  Idilpur Union,133,95,1101,1078,1745,1749,429,395,1015,1202,297,224,00110
54,80,95,XXX,XX,01,  Rajoir Union,12,5,96,97,161,127,40,45,108,84,36,20,00110
54,87,18,XXX,XX,01,  Bayratala Uttar Union,8,7,191,212,273,243,91,65,204,219,49,37,00110
54,87,42,XXX,XX,01,  Ditiyakhanda Union,14,26,376,349,508,515,255,222,347,396,144,92,00110
93,09,11,XXX,XX,01,  Basail Union,29,25,368,393,597,578,177,150,429,426,77,59,00110
93,23,23,XXX,XX,01,  Delduar Union,40,43,503,471,753,734,189,165,534,564,112,71,00110
93,47,58,XXX,XX,01,  Kok Dahara Union,64,80,858,854,1156,1084,434,381,804,785,259,153,00110
93,57,21,XXX,XX,01,  Alokdia Union,86,69,875,759,1329,1360,363,295,898,873,232,136,00110
93,66,36,XXX,XX,01,  Bhaora Union,37,27,412,401,693,629,205,179,536,517,83,48,00110
93,66,39,XXX,XX,01,  Bhatgram Union,100,135,527,539,1101,1061,189,166,748,739,94,57,00110
93,66,67,XXX,XX,01,  Latifpur Union,31,38,461,474,673,760,147,154,508,490,78,53,00110
93,76,73,XXX,XX,01,  Nagarpur Union,29,32,447,445,622,609,311,293,367,408,117,82,00110
93,85,27,XXX,XX,01,  Gazaria Union,86,94,974,911,1451,1408,391,336,991,917,192,100,00110
93,85,81,XXX,XX,01,  Kalia Union,197,183,1560,1440,2243,2229,742,639,1464,1421,490,248,00110
48,02,23,XXX,XX,01,  Austagram Union,3,4,149,124,165,179,72,79,76,97,44,42,00110
48,33,43,XXX,XX,01,  Dhanpur Union,27,27,529,499,555,473,318,253,207,242,220,196,00110
48,33,51,XXX,XX,01,  Itna Union,15,9,196,204,242,195,127,121,88,86,121,63,00110
48,59,81,XXX,XX,01,  Mithamain Union,4,9,313,328,374,376,173,145,174,152,94,74,00110
48,76,76,XXX,XX,01,  Nikli Union,29,28,586,616,764,737,341,255,341,342,204,119,00110
48,92,94,XXX,XX,01,  Tarail Sachail Union,44,30,668,644,1006,1012,385,326,532,529,233,128,00110
89,37,25,XXX,XX,01,  Jhenaigati Union,122,98,1011,973,1413,1417,525,466,861,867,276,175,00110
68,07,13,XXX,XX,01,  Bajnaba Union,61,41,532,519,948,870,195,192,708,675,123,47,00110
68,52,33,XXX,XX,01,  Chandanbari Union,34,35,441,429,626,681,171,169,507,516,92,47,00110
68,52,67,XXX,XX,01,  Kanchikata Union,114,127,783,696,1476,1356,282,237,934,979,170,94,00110
68,52,94,XXX,XX,01,  Shukundi Union,48,58,598,591,974,925,276,226,701,713,130,79,00110
68,60,25,XXX,XX,01,  Chinishpur Union,353,295,1358,1230,2496,2459,553,442,1660,1677,461,329,00110
68,60,47,XXX,XX,01,  Kanthalia Union,117,106,1426,1370,1903,2006,1044,736,1066,1250,833,495,00110
68,60,53,XXX,XX,01,  Nuralla Pur U/C Union,62,76,778,697,1045,1028,448,416,664,746,341,155,00110
68,60,59,XXX,XX,01,  Mahishasura Union,107,102,1300,1236,1334,1447,1106,890,809,1017,724,466,00110
68,63,15,XXX,XX,01,  Char Sindur Union,47,64,642,586,921,957,256,239,689,784,140,60,00110
68,63,79,XXX,XX,01,  Jinardi Union,75,70,682,634,1202,1093,358,287,867,896,188,100,00110
68,64,14,XXX,XX,01,  Alipura Union,18,28,518,517,776,787,294,239,471,563,156,96,00110
68,64,74,XXX,XX,01,  Palashtali Union,77,89,1144,1157,1728,1684,496,437,1068,1159,216,146,00110
68,76,21,XXX,XX,01,  Baghaba Union,106,117,998,934,1717,1643,394,313,1119,1163,277,128,00110
68,76,73,XXX,XX,01,  Masimpur Union,108,125,652,688,1361,1300,285,223,867,1002,253,136,00110
33,32,66,XXX,XX,01,  Mouchak Union,572,550,2437,2414,3746,3511,1358,1236,2175,1983,880,954,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,62,68,506,476,865,751,179,172,622,587,113,77,00110
33,36,43,XXX,XX,01,  Kapasia Union,131,229,904,791,1570,1748,276,232,1071,1170,233,90,00110
90,18,77,XXX,XX,01,  Palash Union,81,78,1366,1223,1605,1674,663,530,782,949,404,205,00110
90,23,13,XXX,XX,01,  Chhatak Union,36,32,453,457,646,638,243,193,358,374,196,157,00110
90,23,47,XXX,XX,01,  Dakshin Islampur Union,129,108,1422,1385,1753,1711,754,620,786,820,562,504,00110
90,23,76,XXX,XX,01,  Noarai Union,127,138,1896,1836,1990,1957,1177,1037,886,910,752,657,00110
90,27,33,XXX,XX,01,  Joykalas Union,62,63,1626,1572,1972,1856,689,594,935,967,566,457,00110
90,29,28,XXX,XX,01,  Derai Sarmangal Union,37,40,746,688,460,447,525,427,206,218,301,225,00110
90,29,47,XXX,XX,01,  Karimpur Union,61,49,998,941,1121,1088,402,318,548,579,355,301,00110
90,32,38,XXX,XX,01,  Dharmapasha Union,48,26,1109,1135,1356,1303,565,483,585,637,421,311,00110
90,32,57,XXX,XX,01,  Madhyanagar Union,11,14,779,722,707,680,455,412,347,393,317,222,00110
90,33,27,XXX,XX,01,  Dakshin Dowarabazar Union,41,36,396,425,473,423,278,226,184,238,146,130,00110
90,50,67,XXX,XX,01,  Jamalganj Union,116,108,2321,2131,2136,2100,1551,1422,1107,1203,941,653,00110
90,50,81,XXX,XX,01,  Sachna Bazar Union,79,92,1170,1076,1428,1417,504,457,699,741,462,283,00110
90,86,47,XXX,XX,01,  Bahara Union,30,29,947,984,1109,1145,507,394,575,617,364,327,00110
90,89,10,XXX,XX,01,  Aftabnagar Union,61,66,847,821,1014,1094,475,375,591,623,354,246,00110
90,89,39,XXX,XX,01,  Lakshmansree Union,29,55,648,613,731,730,385,313,397,371,305,245,00110
90,92,64,XXX,XX,01,  Tahirpur Union,10,22,485,503,454,514,250,207,213,244,192,150,00110
36,02,13,XXX,XX,01,  Ajmiriganj Union,7,11,384,372,342,348,213,189,146,179,144,108,00110
36,05,11,XXX,XX,01,  Bahubal Union,25,47,1434,1294,1397,1311,747,623,633,635,484,314,00110
36,11,11,XXX,XX,01,  Uttar Purba Baniachang Union,33,22,466,436,560,593,174,157,236,245,155,145,00110
36,11,18,XXX,XX,01,  Dakshin Purba Baniyachang Union,62,39,1304,1209,1332,1420,836,663,653,789,546,393,00110
36,11,25,XXX,XX,01,  Dakshin Paschim Baniyachang Union,104,73,841,808,1085,1131,470,408,516,535,373,300,00110
36,44,22,XXX,XX,01,  Gopaya Union,90,104,837,847,1369,1282,261,259,647,766,241,199,00110
36,44,76,XXX,XX,01,  Richi Union,63,59,1070,1095,1506,1538,650,490,747,861,436,298,00110
36,68,13,XXX,XX,01,  Bamai Union,27,51,960,915,1003,1036,489,410,495,572,322,278,00110
36,68,54,XXX,XX,01,  Lakhai Union,9,9,1074,1008,924,946,591,515,403,483,426,320,00110
36,71,17,XXX,XX,01,  Bagasura Union,68,42,1122,1225,1556,1545,473,445,722,676,392,335,00110
36,77,14,XXX,XX,01,  Bausha Union,28,45,1384,1283,1475,1558,807,685,760,822,524,315,00110
36,77,65,XXX,XX,01,  Kargaon Union,89,106,1284,1190,1565,1582,622,457,715,750,463,373,00110
36,77,73,XXX,XX,01,  Kurshi Union,93,93,1012,1004,1482,1494,434,438,827,867,413,274,00110
36,77,80,XXX,XX,01,  Nabiganj Union,55,85,871,807,965,962,479,458,454,425,370,297,00110
91,08,11,XXX,XX,01,  Balaganj Union,50,53,754,719,1177,1125,291,230,727,743,260,243,00110
91,20,21,XXX,XX,01,  Bishwanath Union,65,62,647,632,920,1023,258,204,669,674,200,180,00110
91,27,11,XXX,XX,01,  Islampur Paschim Union,113,152,1931,1720,1944,1990,1168,972,919,1008,801,582,00110
91,31,36,XXX,XX,01,  Baraikandi Union,66,58,251,246,360,363,126,117,281,247,75,64,00110
91,31,45,XXX,XX,01,  Kuchai Union,51,71,570,511,914,764,228,205,706,588,177,152,00110
91,31,65,XXX,XX,01,  Mollargaon Union,157,156,890,964,1474,1487,371,333,964,1018,341,271,00110
91,35,23,XXX,XX,01,  Fenchuganj Union,80,85,804,852,1350,1369,273,278,727,919,247,208,00110
91,38,43,XXX,XX,01,  Fulbari Union,113,119,761,700,1273,1157,293,275,856,896,306,220,00110
91,41,42,XXX,XX,01,  Paschim Jaflong Union,169,196,2118,2029,2660,2775,986,888,1398,1545,805,578,00110
91,41,52,XXX,XX,01,  Lengura Union,30,29,2091,1999,1835,1821,1251,1146,835,784,770,725,00110
91,53,63,XXX,XX,01,  Nijpat Union,110,113,1038,1064,1267,1315,481,403,645,704,401,316,00110
91,62,42,XXX,XX,01,  Khadim Para Union,315,352,1616,1510,2797,2750,542,465,1799,1713,639,498,00110
91,62,90,XXX,XX,01,  Tuker Bazar Union,429,332,1700,1648,2916,2748,644,637,1899,1844,767,606,00110
91,94,57,XXX,XX,01,  Kholachhara Union,24,18,809,783,1066,1098,316,255,572,626,261,171,00110
91,94,85,XXX,XX,01,  Zakiganj Union,74,59,529,542,894,866,184,172,480,547,206,135,00110
58,14,13,XXX,XX,01,  Barlekha Union,75,67,889,937,1295,1225,440,400,843,955,285,187,00110
58,35,47,XXX,XX,01,  Jaifarnagar Union,113,150,1113,1068,1714,1679,305,280,1061,1151,339,135,00110
58,56,38,XXX,XX,01,  Kamalganj Union,41,52,328,297,419,408,175,166,253,265,112,103,00110
58,65,65,XXX,XX,01,  Kulaura Union,74,95,592,549,818,803,278,241,509,612,224,175,00110
58,80,63,XXX,XX,01,  Rajnagar Union,46,49,627,597,992,1018,227,226,604,634,254,230,00110
58,80,73,XXX,XX,01,  Tengra Union,97,58,967,972,1267,1290,421,381,752,732,329,274,00110
58,83,85,XXX,XX,01,  Sreemangal Union,133,112,1157,1172,1887,1810,544,496,1285,1245,438,373,00110
