ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
27,12,XX,XXX,XX,01,  Birganj Upazila,69360,69272,37,51,297786,149663,148123.0,101.0,01110
27,17,XX,XXX,XX,01,  Biral Upazila,59245,59200,24,21,248866,125544,123322.0,102.0,01110
27,21,XX,XXX,XX,01,  Bochaganj Upazila,32118,32082,6,30,132714,66603,66111.0,101.0,01110
27,30,XX,XXX,XX,01,  Chirirbandar Upazila,66508,66438,21,49,283817,142074,141743.0,100.0,01110
27,38,XX,XXX,XX,01,  Fulbari Upazila,34967,34915,23,29,141237,71333,69904.0,102.0,01110
27,43,XX,XXX,XX,01,  Ghoraghat Upazila,24298,24271,13,14,94186,47171,47015.0,100.0,01110
27,47,XX,XXX,XX,01,  Hakimpur Upazila,16216,16203,5,8,64188,32160,32028.0,100.0,01110
27,56,XX,XXX,XX,01,  Kaharole Upazila,35027,35005,4,18,147077,73533,73544.0,100.0,01110
27,60,XX,XXX,XX,01,  Khansama Upazila,37320,37281,14,25,162791,82205,80586.0,102.0,01110
27,64,XX,XXX,XX,01,  Dinajpur Sadar Upazila,69745,69519,44,182,293268,149322,143946.0,104.0,01110
27,69,XX,XXX,XX,01,  Nawabganj Upazila,56084,56003,23,58,222112,111174,110938.0,100.0,01110
27,77,XX,XXX,XX,01,  Parbatipur Upazila,78794,78657,49,88,325120,163676,161444.0,101.0,01110
10,06,XX,XXX,XX,01,  Adamdighi Upazila,39482,39448,13,21,155240,76973,78267.0,98.0,01110
10,20,XX,XXX,XX,01,  Bogra Sadar Upazila,50611,50430,40,141,204617,104164,100453.0,104.0,01110
10,27,XX,XXX,XX,01,  Dhunat Upazila,69291,69240,10,41,269731,131751,137980.0,95.0,01110
10,33,XX,XXX,XX,01,  Dhupchanchia Upazila,39989,39931,19,39,154272,75615,78657.0,96.0,01110
10,40,XX,XXX,XX,01,  Gabtali Upazila,77918,77845,28,45,298133,148585,149548.0,99.0,01110
10,54,XX,XXX,XX,01,  Kahaloo Upazila,54625,54572,15,38,208489,103708,104781.0,99.0,01110
10,67,XX,XXX,XX,01,  Nandigram Upazila,41325,41288,21,16,162306,80971,81335.0,100.0,01110
10,81,XX,XXX,XX,01,  Sariakandi Upazila,70545,70462,6,77,252176,125868,126308.0,100.0,01110
10,85,XX,XXX,XX,01,  Shajahanpur Upazila,59231,59119,33,79,227664,114371,113293.0,101.0,01110
10,88,XX,XXX,XX,01,  Sherpur Upazila,69280,69208,15,57,278743,138479,140264.0,99.0,01110
10,94,XX,XXX,XX,01,  Shibganj Upazila,93666,93555,30,81,357057,179460,177597.0,101.0,01110
10,95,XX,XXX,XX,01,  Sonatola Upazila,42055,42020,5,30,162058,80098,81960.0,98.0,01110
88,11,XX,XXX,XX,01,  Belkuchi Upazila,58221,58083,21,117,277471,140564,136907.0,103.0,01110
88,27,XX,XXX,XX,01,  Chauhali Upazila,34329,34313,2,14,138895,69702,69193.0,101.0,01110
88,44,XX,XXX,XX,01,  Kamarkhanda Upazila,29590,29562,10,18,128732,63446,65286.0,97.0,01110
88,50,XX,XXX,XX,01,  Kazipur Upazila,65322,65231,11,80,258139,127056,131083.0,97.0,01110
88,61,XX,XXX,XX,01,  Royganj Upazila,72396,72332,34,30,298776,149170,149606.0,100.0,01110
88,67,XX,XXX,XX,01,  Shahjadpur Upazila,107713,107366,14,333,489709,247167,242542.0,102.0,01110
88,78,XX,XXX,XX,01,  Sirajganj Sadar Upazila,88043,87916,30,97,387955,194629,193326.0,101.0,01110
88,89,XX,XXX,XX,01,  Tarash Upazila,46845,46779,18,48,188772,93206,95566.0,98.0,01110
88,94,XX,XXX,XX,01,  Ullah Para Upazila,113338,113243,27,68,492463,245312,247151.0,99.0,01110
81,10,XX,XXX,XX,01,  Bagha Upazila,35608,35602,2,4,140010,69834,70176.0,100.0,01110
81,12,XX,XXX,XX,01,  Baghmara Upazila,84447,84386,9,52,316450,157825,158625.0,99.0,01110
81,25,XX,XXX,XX,01,  Charghat Upazila,42678,42658,7,13,168379,84278,84101.0,100.0,01110
81,31,XX,XXX,XX,01,  Durgapur Upazila,41077,41039,1,37,157726,79467,78259.0,102.0,01110
81,34,XX,XXX,XX,01,  Godagari Upazila,59077,59027,16,34,269748,135525,134223.0,101.0,01110
81,53,XX,XXX,XX,01,  Mohanpur Upazila,36213,36128,6,79,140161,70243,69918.0,100.0,01110
81,72,XX,XXX,XX,01,  Paba Upazila,55624,55528,23,73,228464,115711,112753.0,103.0,01110
81,82,XX,XXX,XX,01,  Puthia Upazila,46412,46390,4,18,181729,92063,89666.0,103.0,01110
81,94,XX,XXX,XX,01,  Tanore Upazila,34561,34537,2,22,137911,67521,70390.0,96.0,01110
64,03,XX,XXX,XX,01,  Atrai Upazila,42528,42510,5,13,180054,89367,90687.0,99.0,01110
64,06,XX,XXX,XX,01,  Badalgachhi Upazila,52296,52274,7,15,194985,97422,97563.0,100.0,01110
64,28,XX,XXX,XX,01,  Dhamoirhat Upazila,44511,44480,9,22,166961,84381,82580.0,102.0,01110
64,47,XX,XXX,XX,01,  Manda Upazila,93965,93924,7,34,351387,173868,177519.0,98.0,01110
64,50,XX,XXX,XX,01,  Mahadebpur Upazila,72219,72068,38,113,277233,138832,138401.0,100.0,01110
64,60,XX,XXX,XX,01,  Naogaon Sadar Upazila,64944,64863,11,70,254599,127179,127420.0,100.0,01110
64,69,XX,XXX,XX,01,  Niamatpur Upazila,60276,60197,12,67,242398,119543,122855.0,97.0,01110
64,75,XX,XXX,XX,01,  Patnitala Upazila,53346,53274,13,59,210230,105486,104744.0,101.0,01110
64,79,XX,XXX,XX,01,  Porsha Upazila,28250,28192,23,35,119677,60115,59562.0,101.0,01110
64,85,XX,XXX,XX,01,  Raninagar Upazila,43905,43855,19,31,177970,88302,89668.0,98.0,01110
64,86,XX,XXX,XX,01,  Sapahar Upazila,33308,33241,28,39,149096,74734,74362.0,101.0,01110
76,05,XX,XXX,XX,01,  Atgharia Upazila,35045,35025,6,14,143568,71461,72107.0,99.0,01110
76,16,XX,XXX,XX,01,  Bera Upazila,46424,46363,12,49,206725,103279,103446.0,100.0,01110
76,19,XX,XXX,XX,01,  Bhangura Upazila,24141,24110,7,24,103827,51663,52164.0,99.0,01110
76,22,XX,XXX,XX,01,  Chatmohar Upazila,66883,66831,15,37,276678,137582,139096.0,99.0,01110
76,33,XX,XXX,XX,01,  Faridpur Upazila,27642,27627,5,10,116325,58140,58185.0,100.0,01110
76,39,XX,XXX,XX,01,  Ishwardi Upazila,58041,57854,16,171,247677,124477,123200.0,101.0,01110
76,55,XX,XXX,XX,01,  Pabna Sadar Upazila,105622,105409,28,185,446472,222831,223641.0,100.0,01110
76,72,XX,XXX,XX,01,  Santhia Upazila,79713,79649,8,56,341597,171598,169999.0,101.0,01110
76,83,XX,XXX,XX,01,  Sujanagar Upazila,57843,57807,12,24,252635,125751,126884.0,99.0,01110
70,18,XX,XXX,XX,01,  Bholahat Upazila,21206,21185,6,15,89575,44297,45278.0,98.0,01110
70,37,XX,XXX,XX,01,  Gomastapur Upazila,49939,49900,13,26,217199,107264,109935.0,98.0,01110
70,56,XX,XXX,XX,01,  Nachole Upazila,29142,29129,0,13,129263,64314,64949.0,99.0,01110
70,66,XX,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,73326,73128,13,185,349861,168617,181244.0,93.0,01110
70,88,XX,XXX,XX,01,  Shibganj Upazila,114282,114229,27,26,541345,270395,270950.0,100.0,01110
69,09,XX,XXX,XX,01,  Bagatipara Upazila,30826,30768,10,48,121029,60194,60835.0,99.0,01110
69,15,XX,XXX,XX,01,  Baraigram Upazila,60048,60006,6,36,240149,119190,120959.0,99.0,01110
69,41,XX,XXX,XX,01,  Gurudaspur Upazila,46690,46637,14,39,181981,90907,91074.0,100.0,01110
69,44,XX,XXX,XX,01,  Lalpur Upazila,61098,61073,11,14,253363,127797,125566.0,102.0,01110
69,63,XX,XXX,XX,01,  Natore Sadar Upazila,88714,88586,38,90,350953,175439,175514.0,100.0,01110
69,91,XX,XXX,XX,01,  Singra Upazila,80836,80743,31,62,331190,165904,165286.0,100.0,01110
38,13,XX,XXX,XX,01,  Akkelpur Upazila,30357,30330,8,19,113392,56204,57188.0,98.0,01110
38,47,XX,XXX,XX,01,  Joypurhat Sadar Upazila,59542,59475,29,38,220025,111818,108207.0,103.0,01110
38,58,XX,XXX,XX,01,  Kalai Upazila,34334,34322,2,10,126733,62687,64046.0,98.0,01110
38,61,XX,XXX,XX,01,  Khetlal Upazila,26655,26620,10,25,96615,48392,48223.0,100.0,01110
38,74,XX,XXX,XX,01,  Panchbibi Upazila,55473,55410,21,42,213093,107498,105595.0,102.0,01110
13,22,XX,XXX,XX,01,  Chandpur Sadar Upazila,62296,62077,75,144,294854,141357,153497.0,92.0,01110
13,45,XX,XXX,XX,01,  Faridganj Upazila,78126,78004,46,76,361593,165734,195859.0,85.0,01110
13,47,XX,XXX,XX,01,  Haim Char Upazila,22628,22499,6,123,100728,49144,51584.0,95.0,01110
13,49,XX,XXX,XX,01,  Hajiganj Upazila,51922,51896,17,9,261043,122552,138491.0,88.0,01110
13,58,XX,XXX,XX,01,  Kachua Upazila,71517,71422,24,71,355115,167365,187750.0,89.0,01110
13,76,XX,XXX,XX,01,  Matlab Upazila,31887,31831,9,47,150764,69677,81087.0,86.0,01110
13,79,XX,XXX,XX,01,  Matlab Uttar Upazila,55900,55236,13,651,255366,122660,132706.0,92.0,01110
13,95,XX,XXX,XX,01,  Shahrasti Upazila,40324,40276,13,35,200831,93005,107826.0,86.0,01110
3,04,XX,XXX,XX,01,  Alikadam Upazila,6546,6514,20,12,34792,17850,16942.0,105.0,01110
3,14,XX,XXX,XX,01,  Bandarban Sadar Upazila,10235,10073,28,134,46848,24496,22352.0,110.0,01110
3,51,XX,XXX,XX,01,  Lama Upazila,18451,18193,38,220,89981,46760,43221.0,108.0,01110
3,73,XX,XXX,XX,01,  Naikhongchhari Upazila,8617,8581,14,22,43531,22014,21517.0,102.0,01110
3,89,XX,XXX,XX,01,  Rowangchhari Upazila,5089,5010,10,69,22212,11505,10707.0,107.0,01110
3,91,XX,XXX,XX,01,  Ruma Upazila,5896,5823,10,63,28735,15122,13613.0,111.0,01110
3,95,XX,XXX,XX,01,  Thanchi Upazila,4518,4422,13,83,21813,11379,10434.0,109.0,01110
19,09,XX,XXX,XX,01,  Barura Upazila,72781,72692,32,57,355992,165991,190001.0,87.0,01110
19,15,XX,XXX,XX,01,  Brahmanpara Upazila,36900,36842,37,21,198678,94500,104178.0,91.0,01110
19,18,XX,XXX,XX,01,  Burichang Upazila,55930,55738,70,122,289049,139638,149411.0,93.0,01110
19,27,XX,XXX,XX,01,  Chandina Upazila,60094,60000,36,58,301802,142356,159446.0,89.0,01110
19,31,XX,XXX,XX,01,  Chauddagram Upazila,79846,79613,69,164,405331,189310,216021.0,88.0,01110
19,33,XX,XXX,XX,01,  Comilla Sadar Dakshin Upazila,63207,63074,44,89,315500,149853,165647.0,90.0,01110
19,36,XX,XXX,XX,01,  Daudkandi Upazila,59614,59408,59,147,303654,146222,157432.0,93.0,01110
19,40,XX,XXX,XX,01,  Debidwar Upazila,70794,70642,49,103,369934,174907,195027.0,90.0,01110
19,54,XX,XXX,XX,01,  Homna Upazila,34465,34444,12,9,177213,85943,91270.0,94.0,01110
19,67,XX,XXX,XX,01,  Comilla Adarsha Sadar Upazila,46682,46245,73,364,236409,116646,119763.0,97.0,01110
19,72,XX,XXX,XX,01,  Laksam Upazila,43040,42955,31,54,224087,105578,118509.0,89.0,01110
19,74,XX,XXX,XX,01,  Manoharganj Upazila,44608,44514,16,78,243754,111799,131955.0,85.0,01110
19,75,XX,XXX,XX,01,  Meghna Upazila,20359,20339,4,16,106294,53397,52897.0,101.0,01110
19,81,XX,XXX,XX,01,  Muradnagar Upazila,95526,95315,91,120,490912,231715,259197.0,89.0,01110
19,87,XX,XXX,XX,01,  Nangalkot Upazila,67697,67562,32,103,347268,158484,188784.0,84.0,01110
19,94,XX,XXX,XX,01,  Titas Upazila,35357,35193,19,145,181085,85419,95666.0,89.0,01110
12,02,XX,XXX,XX,01,  Akhaura Upazila,20378,20348,11,19,108953,52255,56698.0,92.0,01110
12,04,XX,XXX,XX,01,  Banchharampur Upazila,55841,55770,12,59,279809,130177,149632.0,87.0,01110
12,07,XX,XXX,XX,01,  Bijoynagar Upazila,47177,47056,13,108,249628,121817,127811.0,95.0,01110
12,13,XX,XXX,XX,01,  Brahmanbaria Sadar Upazila,58473,58396,44,33,328180,162035,166145.0,98.0,01110
12,33,XX,XXX,XX,01,  Ashuganj Upazila,26726,26599,14,113,143905,69518,74387.0,93.0,01110
12,63,XX,XXX,XX,01,  Kasba Upazila,53162,53096,26,40,278805,132103,146702.0,90.0,01110
12,85,XX,XXX,XX,01,  Nabinagar Upazila,84332,84234,28,70,440361,204884,235477.0,87.0,01110
12,90,XX,XXX,XX,01,  Nasirnagar Upazila,56059,56012,10,37,294083,143336,150747.0,95.0,01110
12,94,XX,XXX,XX,01,  Sarail Upazila,49692,49614,13,65,268281,129863,138418.0,94.0,01110
51,33,XX,XXX,XX,01,  Kamalnagar Upazila,43377,43298,4,75,210168,104962,105206.0,100.0,01110
51,43,XX,XXX,XX,01,  Lakshmipur Sadar Upazila,126519,126249,73,197,598139,281626,316513.0,89.0,01110
51,58,XX,XXX,XX,01,  Roypur Upazila,47135,47079,16,40,215808,104162,111646.0,93.0,01110
51,65,XX,XXX,XX,01,  Ramganj Upazila,50230,50118,19,93,240911,109063,131848.0,83.0,01110
51,73,XX,XXX,XX,01,  Ramgati Upazila,42877,42768,26,83,201165,98421,102744.0,96.0,01110
46,43,XX,XXX,XX,01,  Dighinala Upazila,19192,19136,28,28,87782,44886,42896.0,105.0,01110
46,49,XX,XXX,XX,01,  Khagrachhari Sadar Upazila,9402,9352,10,40,42399,21461,20938.0,102.0,01110
46,61,XX,XXX,XX,01,  Lakshmichhari Upazila,5606,5560,2,44,23907,12167,11740.0,104.0,01110
46,65,XX,XXX,XX,01,  Mahalchhari Upazila,9096,9063,12,21,40508,20833,19675.0,106.0,01110
46,67,XX,XXX,XX,01,  Manikchhari Upazila,5714,5688,3,23,26813,13441,13372.0,101.0,01110
46,70,XX,XXX,XX,01,  Matiranga Upazila,22228,22076,28,124,102564,51440,51124.0,101.0,01110
46,77,XX,XXX,XX,01,  Panchhari Upazila,8982,8958,11,13,39492,19825,19667.0,101.0,01110
46,80,XX,XXX,XX,01,  Ramgarh Upazila,7302,7230,7,65,34644,17647,16997.0,104.0,01110
22,16,XX,XXX,XX,01,  Chakoria Upazila,75228,74982,48,198,401796,201870,199926.0,101.0,01110
22,24,XX,XXX,XX,01,  Cox's Bazar Sadar Upazila,41166,41072,36,58,235560,119003,116557.0,102.0,01110
22,45,XX,XXX,XX,01,  Kutubdia Upazila,17899,17854,14,31,99791,50950,48841.0,104.0,01110
22,49,XX,XXX,XX,01,  Maheshkhali Upazila,53116,53043,14,59,293897,151624,142273.0,107.0,01110
22,56,XX,XXX,XX,01,  Pekua Upazila,26549,26402,13,134,142356,71617,70739.0,101.0,01110
22,66,XX,XXX,XX,01,  Ramu Upazila,40231,40085,26,120,224568,113629,110939.0,102.0,01110
22,90,XX,XXX,XX,01,  Teknaf Upazila,36913,36815,27,71,212949,106525,106424.0,100.0,01110
22,94,XX,XXX,XX,01,  Ukhia Upazila,32747,32604,49,94,180062,90684,89378.0,101.0,01110
15,04,XX,XXX,XX,01,  Anowara Upazila,48807,48596,97,114,253556,123866,129690.0,96.0,01110
15,08,XX,XXX,XX,01,  Banshkhali Upazila,76838,76742,21,75,394252,193962,200290.0,97.0,01110
15,12,XX,XXX,XX,01,  Boalkhali Upazila,33837,33702,19,116,171968,84350,87618.0,96.0,01110
15,18,XX,XXX,XX,01,  Chandanaish  Upazila,37586,37214,25,347,197769,100404,97365.0,103.0,01110
15,33,XX,XXX,XX,01,  Fatikchhari Upazila,91913,91455,153,305,484009,239842,244167.0,98.0,01110
15,37,XX,XXX,XX,01,  Hathazari Upazila,81291,80277,522,492,431688,215141,216547.0,99.0,01110
15,47,XX,XXX,XX,01,  Lohagara Upazila,46893,46625,85,183,249098,119937,129161.0,93.0,01110
15,53,XX,XXX,XX,01,  Mirsharai Upazila,72915,72676,91,148,367510,172005,195505.0,88.0,01110
15,61,XX,XXX,XX,01,  Patiya Upazila,90986,90510,132,344,472797,236962,235835.0,100.0,01110
15,70,XX,XXX,XX,01,  Rangunia Upazila,55733,55193,48,492,278619,139029,139590.0,100.0,01110
15,74,XX,XXX,XX,01,  Raozan Upazila,51915,51657,112,146,263692,126709,136983.0,92.0,01110
15,78,XX,XXX,XX,01,  Sandwip Upazila,45959,45878,12,69,225623,104071,121552.0,86.0,01110
15,82,XX,XXX,XX,01,  Satkania Upazila,60537,60325,82,130,330457,160487,169970.0,94.0,01110
15,86,XX,XXX,XX,01,  Sitakunda Upazila,68262,67082,194,986,342685,179378,163307.0,110.0,01110
84,07,XX,XXX,XX,01,  Baghaichhari Upazila,16044,15929,18,97,77024,40208,36816.0,109.0,01110
84,21,XX,XXX,XX,01,  Barkal Upazila,9019,8858,21,140,45591,24430,21161.0,115.0,01110
84,25,XX,XXX,XX,01,  Kawkhali Upazila,10711,10619,18,74,49248,24896,24352.0,102.0,01110
84,29,XX,XXX,XX,01,  Belai Chhari Upazila,5529,5400,14,115,26067,13680,12387.0,110.0,01110
84,36,XX,XXX,XX,01,  Kaptai  Upazila,10454,10369,27,58,45219,23498,21721.0,108.0,01110
84,47,XX,XXX,XX,01,  Jurai Chhari Upazila,4762,4708,24,30,21891,11687,10204.0,115.0,01110
84,58,XX,XXX,XX,01,  Langadu  Upazila,15477,15315,30,132,70157,36332,33825.0,107.0,01110
84,75,XX,XXX,XX,01,  Naniarchar  Upazila,8134,8076,10,48,37424,19211,18213.0,105.0,01110
84,78,XX,XXX,XX,01,  Rajasthali  Upazila,5247,5078,72,97,23003,11965,11038.0,108.0,01110
84,87,XX,XXX,XX,01,  Rangamati Sadar Upazila,8517,8441,15,61,40728,21287,19441.0,109.0,01110
30,14,XX,XXX,XX,01,  Chhagalnaiya Upazila,27290,27177,43,70,138913,65637,73276.0,90.0,01110
30,25,XX,XXX,XX,01,  Daganbhuiyan Upazila,42613,42324,37,252,220828,101938,118890.0,86.0,01110
30,29,XX,XXX,XX,01,  Feni Sadar Upazila,66401,66107,87,207,355675,172197,183478.0,94.0,01110
30,41,XX,XXX,XX,01,  Fulgazi Upazila,22602,22447,20,135,115105,57318,57787.0,99.0,01110
30,51,XX,XXX,XX,01,  Parshuram Upazila,14403,14359,21,23,71371,33525,37846.0,89.0,01110
30,94,XX,XXX,XX,01,  Sonagazi Upazila,46234,46200,18,16,241737,113373,128364.0,88.0,01110
75,07,XX,XXX,XX,01,  Begumganj Upazila,77598,77464,53,81,416360,193716,222644.0,87.0,01110
75,10,XX,XXX,XX,01,  Chatkhil Upazila,39960,39803,21,136,201858,92763,109095.0,85.0,01110
75,21,XX,XXX,XX,01,  Companiganj Upazila,43503,43365,15,123,220702,105288,115414.0,91.0,01110
75,36,XX,XXX,XX,01,  Hatiya Upazila,73374,73172,5,197,365949,181642,184307.0,99.0,01110
75,47,XX,XXX,XX,01,  Kabirhat Upazila,32814,32745,13,56,179496,84377,95119.0,89.0,01110
75,80,XX,XXX,XX,01,  Senbagh Upazila,48823,48585,82,156,256087,120704,135383.0,89.0,01110
75,83,XX,XXX,XX,01,  Sonaimuri Upazila,54380,54211,41,128,292976,133161,159815.0,83.0,01110
75,85,XX,XXX,XX,01,  Subarnachar Upazila,54182,53894,15,273,282863,140185,142678.0,98.0,01110
75,87,XX,XXX,XX,01,  Noakhali Sadar Upazila,75581,75450,32,99,395092,186550,208542.0,89.0,01110
29,03,XX,XXX,XX,01,  Alfadanga Upazila,22604,22570,13,21,101397,48225,53172.0,91.0,01110
29,10,XX,XXX,XX,01,  Bhanga Upazila,46995,46953,12,30,212555,102507,110048.0,93.0,01110
29,18,XX,XXX,XX,01,  Boalmari Upazila,50246,50198,25,23,229063,112680,116383.0,97.0,01110
29,21,XX,XXX,XX,01,  Char Bhadrasan Upazila,9032,8995,4,33,40595,19607,20988.0,93.0,01110
29,47,XX,XXX,XX,01,  Faridpur Sadar Upazila,75961,75709,64,188,346985,173224,173761.0,100.0,01110
29,56,XX,XXX,XX,01,  Madhukhali Upazila,42631,42583,10,38,191092,94996,96096.0,99.0,01110
29,62,XX,XXX,XX,01,  Nagarkanda Upazila,39517,39489,10,18,182093,90483,91610.0,99.0,01110
29,84,XX,XXX,XX,01,  Sadarpur Upazila,38854,38790,36,28,180178,86581,93597.0,93.0,01110
29,90,XX,XXX,XX,01,  Saltha Upazila,33598,33566,15,17,157911,78356,79555.0,98.0,01110
72,04,XX,XXX,XX,01,  Atpara Upazila,29333,29307,6,20,134937,67250,67687.0,99.0,01110
72,09,XX,XXX,XX,01,  Barhatta Upazila,36092,36065,3,24,172599,86600,85999.0,101.0,01110
72,18,XX,XXX,XX,01,  Durgapur Upazila,44385,44324,23,38,198239,98219,100020.0,98.0,01110
72,38,XX,XXX,XX,01,  Khaliajuri Upazila,17631,17601,10,20,91257,46412,44845.0,103.0,01110
72,40,XX,XXX,XX,01,  Kalmakanda Upazila,55053,54963,16,74,257529,127581,129948.0,98.0,01110
72,47,XX,XXX,XX,01,  Kendua Upazila,61245,61196,6,43,282366,138854,143512.0,97.0,01110
72,56,XX,XXX,XX,01,  Madan Upazila,27803,27734,6,63,135667,68213,67454.0,101.0,01110
72,63,XX,XXX,XX,01,  Mohanganj Upazila,29099,29086,1,12,140314,70587,69727.0,101.0,01110
72,74,XX,XXX,XX,01,  Netrokona Sadar Upazila,61808,61748,13,47,280849,140128,140721.0,100.0,01110
72,83,XX,XXX,XX,01,  Purbadhala Upazila,63177,63131,8,38,288702,141958,146744.0,97.0,01110
39,07,XX,XXX,XX,01,  Bakshiganj Upazila,45502,45464,6,32,190040,93350,96690.0,97.0,01110
39,15,XX,XXX,XX,01,  Dewanganj Upazila,49028,48990,4,34,211562,103986,107576.0,97.0,01110
39,29,XX,XXX,XX,01,  Islampur Upazila,64768,64689,8,71,259861,129408,130453.0,99.0,01110
39,36,XX,XXX,XX,01,  Jamalpur Sadar Upazila,116555,116455,21,79,464900,226844,238056.0,95.0,01110
39,58,XX,XXX,XX,01,  Madarganj Upazila,55747,55691,4,52,230439,114151,116288.0,98.0,01110
39,61,XX,XXX,XX,01,  Melandaha Upazila,70490,70428,23,39,276860,135751,141109.0,96.0,01110
39,85,XX,XXX,XX,01,  Sarishabari Upazila,67041,66936,9,96,271143,132858,138285.0,96.0,01110
59,24,XX,XXX,XX,01,  Gazaria Upazila,33542,33333,26,183,151429,75550,75879.0,100.0,01110
59,44,XX,XXX,XX,01,  Lohajang Upazila,35297,34748,35,514,154297,76846,77451.0,99.0,01110
59,56,XX,XXX,XX,01,  Munshiganj Sadar Upazila,52350,51806,78,466,245058,123218,121840.0,101.0,01110
59,74,XX,XXX,XX,01,  Serajdikhan Upazila,58970,58595,41,334,284278,141642,142636.0,99.0,01110
59,84,XX,XXX,XX,01,  Sreenagar Upazila,53961,53801,48,112,245025,119426,125599.0,95.0,01110
59,94,XX,XXX,XX,01,  Tongibari Upazila,38700,38515,47,138,179467,89499,89968.0,99.0,01110
35,32,XX,XXX,XX,01,  Gopalganj Sadar Upazila,60987,60737,89,161,290230,145476,144754.0,100.0,01110
35,43,XX,XXX,XX,01,  Kashiani Upazila,45012,44912,28,72,202263,97363,104900.0,93.0,01110
35,51,XX,XXX,XX,01,  Kotalipara Upazila,45566,45440,28,98,218649,107493,111156.0,97.0,01110
35,58,XX,XXX,XX,01,  Muksudpur Upazila,57495,57401,34,60,269695,131134,138561.0,95.0,01110
35,91,XX,XXX,XX,01,  Tungipara Upazila,13074,13064,4,6,62873,31558,31315.0,101.0,01110
82,07,XX,XXX,XX,01,  Baliakandi Upazila,43990,43919,22,49,197189,98706,98483.0,100.0,01110
82,29,XX,XXX,XX,01,  Goalanda Upazila,17897,17653,4,240,82542,40242,42300.0,95.0,01110
82,47,XX,XXX,XX,01,  Kalukhali Upazila,34060,34025,7,28,150821,75119,75702.0,99.0,01110
82,73,XX,XXX,XX,01,  Pangsha Upazila,48912,48861,17,34,210336,105227,105109.0,100.0,01110
82,76,XX,XXX,XX,01,  Rajbari Sadar Upazila,62733,62596,15,122,272848,133006,139842.0,95.0,01110
61,13,XX,XXX,XX,01,  Bhaluka Upazila,91547,90341,59,1147,368732,185229,183503.0,101.0,01110
61,16,XX,XXX,XX,01,  Dhobaura Upazila,42374,42332,18,24,189357,93005,96352.0,97.0,01110
61,20,XX,XXX,XX,01,  Fulbaria Upazila,90026,89925,19,82,397883,197789,200094.0,99.0,01110
61,22,XX,XXX,XX,01,  Gaffargaon Upazila,89685,89508,30,147,388105,189382,198723.0,95.0,01110
61,23,XX,XXX,XX,01,  Gauripur Upazila,66464,66415,15,34,297487,146940,150547.0,98.0,01110
61,24,XX,XXX,XX,01,  Haluaghat Upazila,67070,66961,23,86,278333,136837,141496.0,97.0,01110
61,31,XX,XXX,XX,01,  Ishwarganj Upazila,74002,73950,15,37,342117,169826,172291.0,99.0,01110
61,52,XX,XXX,XX,01,  Mymensingh Sadar Upazila,84785,84673,28,84,385815,191134,194681.0,98.0,01110
61,65,XX,XXX,XX,01,  Muktagachha Upazila,85468,85376,28,64,365558,181520,184038.0,99.0,01110
61,72,XX,XXX,XX,01,  Nandail Upazila,77972,77907,15,50,359314,176880,182434.0,97.0,01110
61,81,XX,XXX,XX,01,  Phulpur Upazila,130058,129951,20,87,576138,284841,291297.0,98.0,01110
61,94,XX,XXX,XX,01,  Trishal Upazila,82036,81860,30,146,363306,180130,183176.0,98.0,01110
67,02,XX,XXX,XX,01,  Araihazar Upazila,74450,74158,71,221,362127,180988,181139.0,100.0,01110
67,04,XX,XXX,XX,01,  Sonargaon Upazila,82276,81602,128,546,367562,187626,179936.0,104.0,01110
67,06,XX,XXX,XX,01,  Bandar Upazila,33871,33696,30,145,146550,74229,72321.0,103.0,01110
67,58,XX,XXX,XX,01,  Narayanganj Sadar Upazila,186977,181648,141,5188,780510,409729,370781.0,111.0,01110
67,68,XX,XXX,XX,01,  Rupganj Upazila,65329,64244,29,1056,302512,156506,146006.0,107.0,01110
33,30,XX,XXX,XX,01,  Gazipur Sadar Upazila,276589,269078,444,7067,1130963,610140,520823.0,117.0,01110
33,32,XX,XXX,XX,01,  Kaliakair Upazila,73045,72384,41,620,319810,161199,158611.0,102.0,01110
33,34,XX,XXX,XX,01,  Kaliganj Upazila,48052,47958,38,56,219846,108912,110934.0,98.0,01110
33,36,XX,XXX,XX,01,  Kapasia Upazila,76815,76605,64,146,329176,159312,169864.0,94.0,01110
33,86,XX,XXX,XX,01,  Sreepur Upazila,91402,90838,65,499,366543,184138,182405.0,101.0,01110
56,10,XX,XXX,XX,01,  Daulatpur Upazila,37045,37003,7,35,160108,77116,82992.0,93.0,01110
56,22,XX,XXX,XX,01,  Ghior Upazila,33231,33196,8,27,139657,67624,72033.0,94.0,01110
56,28,XX,XXX,XX,01,  Harirampur Upazila,32947,32926,0,21,137074,64693,72381.0,89.0,01110
