0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
49,06,19,XX,XX,01,  Bhurungamari Union,0,0,0,0,0,0,0,0,00010
49,06,19,XX,XX,03,  Bhurungamari Union,3,14,7,7,0,0,0,14,00010
49,08,19,XX,XX,01,  Char Rajibpur Union,0,0,0,0,0,0,0,0,00010
49,08,19,XX,XX,03,  Char Rajibpur Union,1,4,2,2,0,0,0,4,00010
49,09,59,XX,XX,03,  Ramna Union,4,10,3,7,0,0,0,10,00010
49,09,83,XX,XX,01,  Thanahat Union,0,0,0,0,0,0,0,0,00010
49,09,83,XX,XX,03,  Thanahat Union,0,0,0,0,0,0,0,0,00010
49,18,40,XX,XX,01,  Phulbari Union,0,0,0,0,0,0,0,0,00010
49,18,40,XX,XX,03,  Phulbari Union,0,0,0,0,0,0,0,0,00010
49,52,17,XX,XX,01,  Belgachha Union,0,0,0,0,0,0,0,0,00010
49,52,17,XX,XX,03,  Belgachha Union,1,2,1,1,0,0,0,2,00010
49,77,21,XX,XX,01,  Chakirpashar Union,0,0,0,0,0,0,0,0,00010
49,77,21,XX,XX,03,  Chakirpashar Union,0,0,0,0,0,0,0,0,00010
49,77,73,XX,XX,01,  Rajarhat Union,0,0,0,0,0,0,0,0,00010
49,77,73,XX,XX,03,  Rajarhat Union,0,0,0,0,0,0,0,0,00010
49,79,71,XX,XX,01,  Raumari Union,0,0,0,0,0,0,0,0,00010
49,79,71,XX,XX,03,  Raumari Union,0,0,0,0,0,0,0,0,00010
