ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
59,44,XX,XXX,XX,XX,Lohajang Upazila Total,159242,146298,12867,22,53,2,01111
59,56,XX,XXX,XX,XX,Munshiganj Sadar Upazila Total,383263,365613,17574,57,11,8,01111
59,74,XX,XXX,XX,XX,Serajdikhan Upazila Total,288107,249032,37200,1862,1,12,01111
59,84,XX,XXX,XX,XX,Sreenagar Upazila Total,259887,233062,26755,64,0,6,01111
59,94,XX,XXX,XX,XX,Tongibari Upazila Total,197173,181944,15208,18,1,2,01111
35,32,XX,XXX,XX,XX,Gopalganj Sadar Upazila Total,344008,251406,90685,1532,19,366,01111
35,43,XX,XXX,XX,XX,Kashiani Upazila Total,207615,163487,44000,120,3,5,01111
35,51,XX,XXX,XX,XX,Kotalipara Upazila Total,230493,109344,115125,5962,9,53,01111
35,58,XX,XXX,XX,XX,Muksudpur Upazila Total,289406,209508,74557,5251,48,42,01111
35,91,XX,XXX,XX,XX,Tungipara Upazila Total,100893,71370,29427,86,1,9,01111
82,07,XX,XXX,XX,XX,Baliakandi Upazila Total,207086,164206,42819,57,3,1,01111
82,29,XX,XXX,XX,XX,Goalanda Upazila Total,112732,108154,4576,0,1,1,01111
82,47,XX,XXX,XX,XX,Kalukhali Upazila Total,155044,143144,11841,15,0,44,01111
82,73,XX,XXX,XX,XX,Pangsha Upazila Total,243285,224690,18588,5,0,2,01111
82,76,XX,XXX,XX,XX,Rajbari Sadar Upazila Total,331631,302333,29150,112,0,36,01111
61,13,XX,XXX,XX,XX,Bhaluka Upazila Total,430320,410745,17381,1473,35,686,01111
61,16,XX,XXX,XX,XX,Dhobaura Upazila Total,196284,179371,6900,9907,4,102,01111
61,20,XX,XXX,XX,XX,Fulbaria Upazila Total,448467,436123,11143,1015,6,180,01111
61,22,XX,XXX,XX,XX,Gaffargaon Upazila Total,430746,424228,6152,17,6,343,01111
61,23,XX,XXX,XX,XX,Gauripur Upazila Total,323057,310045,12654,62,3,293,01111
61,24,XX,XXX,XX,XX,Haluaghat Upazila Total,290043,264933,12089,12772,3,246,01111
61,31,XX,XXX,XX,XX,Ishwarganj Upazila Total,376348,364229,12043,10,0,66,01111
61,52,XX,XXX,XX,XX,Mymensingh Sadar Upazila Total,775733,727835,46224,1332,48,294,01111
61,65,XX,XXX,XX,XX,Muktagachha Upazila Total,415473,395926,18766,713,4,64,01111
61,72,XX,XXX,XX,XX,Nandail Upazila Total,402727,394835,7543,18,0,331,01111
61,81,XX,XXX,XX,XX,Phulpur Upazila Total,601766,579302,20808,1056,4,596,01111
61,94,XX,XXX,XX,XX,Trishal Upazila Total,419308,407695,11323,71,3,216,01111
67,02,XX,XXX,XX,XX,Araihazar Upazila Total,376550,363733,12796,13,1,7,01111
67,04,XX,XXX,XX,XX,Sonargaon Upazila Total,400358,385539,14484,235,67,33,01111
67,06,XX,XXX,XX,XX,Bandar Upazila Total,312841,298859,13857,88,25,12,01111
67,58,XX,XXX,XX,XX,Narayanganj Sadar Upazila Total,1323600,1248013,74789,463,245,90,01111
67,68,XX,XXX,XX,XX,Rupganj Upazila Total,534868,506423,28179,164,40,62,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,1820374,1743994,70382,5108,556,334,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,483308,437396,43588,1379,77,868,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,265276,220270,28664,16294,13,35,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,342162,322725,18609,574,3,251,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,492792,475998,15339,488,52,915,01111
56,10,XX,XXX,XX,XX,Daulatpur Upazila Total,167026,158275,8708,29,0,14,01111
56,22,XX,XXX,XX,XX,Ghior Upazila Total,146292,127381,18901,6,0,4,01111
56,28,XX,XXX,XX,XX,Harirampur Upazila Total,139318,123194,16105,11,0,8,01111
56,46,XX,XXX,XX,XX,Manikganj Sadar Upazila Total,309413,277105,32229,77,0,2,01111
56,70,XX,XXX,XX,XX,Saturia Upazila Total,171494,156732,14727,25,4,6,01111
56,78,XX,XXX,XX,XX,Shibalaya Upazila Total,171873,149500,22045,264,0,64,01111
56,82,XX,XXX,XX,XX,Singair Upazila Total,287451,270028,17380,35,0,8,01111
26,14,XX,XXX,XX,XX,Dhamrai Upazila Total,412418,368772,43381,42,218,5,01111
26,18,XX,XXX,XX,XX,Dohar Upazila Total,226439,215634,10300,455,38,12,01111
26,38,XX,XXX,XX,XX,Keraniganj Upazila Total,794360,737485,56757,94,11,13,01111
26,62,XX,XXX,XX,XX,Nawabganj Upazila Total,318811,252820,61087,4877,0,27,01111
26,72,XX,XXX,XX,XX,Savar Upazila Total,1385910,1300798,74080,7976,2708,348,01111
86,14,XX,XXX,XX,XX,Bhedarganj Upazila Total,253234,246550,6652,19,0,13,01111
86,25,XX,XXX,XX,XX,Damudya Upazila Total,109003,105956,3030,2,0,15,01111
86,36,XX,XXX,XX,XX,Gosairhat Upazila Total,157665,151873,5753,18,10,11,01111
86,65,XX,XXX,XX,XX,Naria Upazila Total,231644,219214,12410,7,0,13,01111
86,69,XX,XXX,XX,XX,Shariatpur Sadar Upazila Total,210259,199111,11078,54,13,3,01111
86,94,XX,XXX,XX,XX,Zanjira Upazila Total,194019,191597,2407,14,0,1,01111
54,40,XX,XXX,XX,XX,Kalkini Upazila Total,273258,241051,31948,259,0,0,01111
54,54,XX,XXX,XX,XX,Madaripur Sadar Upazila Total,345764,321175,24475,79,24,11,01111
54,80,XX,XXX,XX,XX,Rajoir Upazila Total,228710,155442,72509,745,8,6,01111
54,87,XX,XXX,XX,XX,Shib Char Upazila Total,318220,306034,12165,8,4,9,01111
93,09,XX,XXX,XX,XX,Basail Upazila Total,159870,143135,16727,4,0,4,01111
93,19,XX,XXX,XX,XX,Bhuapur Upazila Total,189913,183748,6146,4,2,13,01111
93,23,XX,XXX,XX,XX,Delduar Upazila Total,207278,183990,23274,8,5,1,01111
93,25,XX,XXX,XX,XX,Dhanbari Upazila Total,176068,171319,4663,35,2,49,01111
93,28,XX,XXX,XX,XX,Ghatail Upazila Total,417939,397992,18883,38,20,1006,01111
93,38,XX,XXX,XX,XX,Gopalpur Upazila Total,252331,242600,9674,19,1,37,01111
93,47,XX,XXX,XX,XX,Kalihati Upazila Total,410293,378730,31537,17,2,7,01111
93,57,XX,XXX,XX,XX,Madhupur Upazila Total,296729,271352,11546,13600,11,220,01111
93,66,XX,XXX,XX,XX,Mirzapur Upazila Total,407781,355636,51867,211,22,45,01111
93,76,XX,XXX,XX,XX,Nagarpur Upazila Total,288092,268720,19365,2,0,5,01111
93,85,XX,XXX,XX,XX,Sakhipur Upazila Total,277685,261398,15598,59,9,621,01111
93,95,XX,XXX,XX,XX,Tangail Sadar Upazila Total,521104,483976,36957,128,26,17,01111
48,02,XX,XXX,XX,XX,Austagram Upazila Total,152523,132000,20494,9,0,20,01111
48,06,XX,XXX,XX,XX,Bajitpur Upazila Total,248730,226617,22089,20,1,3,01111
48,11,XX,XXX,XX,XX,Bhairab Upazila Total,298309,286457,11815,32,4,1,01111
48,27,XX,XXX,XX,XX,Hossainpur Upazila Total,183884,180234,3525,37,0,88,01111
48,33,XX,XXX,XX,XX,Itna Upazila Total,164127,140080,23883,27,2,135,01111
48,42,XX,XXX,XX,XX,Karimganj Upazila Total,287807,282364,5170,5,4,264,01111
48,45,XX,XXX,XX,XX,Katiadi Upazila Total,314529,303458,10957,21,0,93,01111
48,49,XX,XXX,XX,XX,Kishoreganj Sadar Upazila Total,414208,391712,22300,60,4,132,01111
48,54,XX,XXX,XX,XX,Kuliar Char Upazila Total,182236,169684,12428,6,4,114,01111
48,59,XX,XXX,XX,XX,Mithamain Upazila Total,122026,114130,7773,6,0,117,01111
48,76,XX,XXX,XX,XX,Nikli Upazila Total,133729,127190,6497,4,0,38,01111
48,79,XX,XXX,XX,XX,Pakundia Upazila Total,250060,245229,4790,26,0,15,01111
48,92,XX,XXX,XX,XX,Tarail Upazila Total,159739,152852,6817,16,0,54,01111
89,37,XX,XXX,XX,XX,Jhenaigati Upazila Total,160452,151539,5537,3104,0,272,01111
89,67,XX,XXX,XX,XX,Nakla Upazila Total,189685,185666,3959,32,0,28,01111
89,70,XX,XXX,XX,XX,Nalitabari Upazila Total,251361,237930,9508,3679,5,239,01111
89,88,XX,XXX,XX,XX,Sherpur Sadar Upazila Total,497179,483501,12923,557,28,170,01111
89,90,XX,XXX,XX,XX,Sreebardi Upazila Total,259648,254883,3017,1314,1,433,01111
68,07,XX,XXX,XX,XX,Belabo Upazila Total,190086,184969,5094,1,0,22,01111
68,52,XX,XXX,XX,XX,Manohardi Upazila Total,275112,262302,12732,6,17,55,01111
68,60,XX,XXX,XX,XX,Narsingdi Sadar Upazila Total,707525,655494,51928,61,31,11,01111
68,63,XX,XXX,XX,XX,Palash Upazila Total,212612,188847,23678,66,8,13,01111
68,64,XX,XXX,XX,XX,Roypura Upazila Total,535796,515579,20199,10,2,6,01111
68,76,XX,XXX,XX,XX,Shibpur Upazila Total,303813,291638,12138,7,7,23,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,1820374,1743994,70382,5108,556,334,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,483308,437396,43588,1379,77,868,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,265276,220270,28664,16294,13,35,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,342162,322725,18609,574,3,251,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,492792,475998,15339,488,52,915,01111
90,18,XX,XXX,XX,XX,Bishwambarpur Upazila Total,156381,138597,17678,58,1,47,01111
90,23,XX,XXX,XX,XX,Chhatak Upazila Total,397642,374435,23017,14,4,172,01111
90,27,XX,XXX,XX,XX,Dakshin Sunamganj Upazila Total,183881,166008,17771,5,15,82,01111
90,29,XX,XXX,XX,XX,Derai Upazila Total,243690,179222,64285,78,11,94,01111
90,32,XX,XXX,XX,XX,Dharampasha Upazila Total,223202,186860,35241,1026,0,75,01111
90,33,XX,XXX,XX,XX,Dowarabazar Upazila Total,228460,217755,10354,269,11,71,01111
90,47,XX,XXX,XX,XX,Jagannathpur Upazila Total,259490,233863,25566,12,6,43,01111
90,50,XX,XXX,XX,XX,Jamalganj Upazila Total,167260,138819,28419,0,5,17,01111
90,86,XX,XXX,XX,XX,Sulla Upazila Total,113743,60277,53455,3,1,7,01111
90,89,XX,XXX,XX,XX,Sunamganj Sadar Upazila Total,279019,251254,26669,688,16,392,01111
90,92,XX,XXX,XX,XX,Tahirpur Upazila Total,215200,197445,16921,692,1,141,01111
36,02,XX,XXX,XX,XX,Ajmiriganj Upazila Total,114265,85004,29250,7,1,3,01111
36,05,XX,XXX,XX,XX,Bahubal Upazila Total,197997,168819,28471,579,6,122,01111
36,11,XX,XXX,XX,XX,Baniachong Upazila Total,332530,272672,59343,18,8,489,01111
36,26,XX,XXX,XX,XX,Chunarughat Upazila Total,302110,236561,63370,642,6,1531,01111
36,44,XX,XXX,XX,XX,Habiganj Sadar Upazila Total,329093,293447,35249,104,33,260,01111
36,68,XX,XXX,XX,XX,Lakhai Upazila Total,148811,127897,20832,23,1,58,01111
36,71,XX,XXX,XX,XX,Madhabpur Upazila Total,319016,256967,61059,932,19,39,01111
36,77,XX,XXX,XX,XX,Nabiganj Upazila Total,345179,289801,54833,49,179,317,01111
91,08,XX,XXX,XX,XX,Balaganj Upazila Total,320227,292256,27832,5,4,130,01111
91,17,XX,XXX,XX,XX,Beani Bazar Upazila Total,253616,244453,9147,6,2,8,01111
91,20,XX,XXX,XX,XX,Bishwanath Upazila Total,232573,222393,10065,34,7,74,01111
91,27,XX,XXX,XX,XX,Companiganj Upazila Total,174029,160782,12954,12,10,271,01111
91,31,XX,XXX,XX,XX,Dakshin Surma Upazila Total,253388,243441,9899,4,6,38,01111
91,35,XX,XXX,XX,XX,Fenchuganj Upazila Total,104741,93431,11296,6,0,8,01111
91,38,XX,XXX,XX,XX,Golapganj Upazila Total,316149,302479,13603,29,11,27,01111
91,41,XX,XXX,XX,XX,Gowainghat Upazila Total,287512,266708,19331,905,269,299,01111
91,53,XX,XXX,XX,XX,Jaintiapur Upazila Total,161744,147140,13887,199,3,515,01111
91,59,XX,XXX,XX,XX,Kanaighat Upazila Total,263969,254940,8730,248,6,45,01111
91,62,XX,XXX,XX,XX,Sylhet Sadar Upazila Total,829103,738958,88071,988,328,758,01111
91,94,XX,XXX,XX,XX,Zakiganj Upazila Total,237137,213785,23339,11,1,1,01111
58,14,XX,XXX,XX,XX,Barlekha Upazila Total,257620,216742,38650,1887,5,336,01111
58,35,XX,XXX,XX,XX,Juri Upazila Total,148958,97271,48064,530,5,3088,01111
58,56,XX,XXX,XX,XX,Kamalganj Upazila Total,259130,174486,81334,2271,17,1022,01111
58,65,XX,XXX,XX,XX,Kulaura Upazila Total,360195,283868,70005,5988,73,261,01111
58,74,XX,XXX,XX,XX,Maulvibazar Sadar Upazila Total,342468,289017,52955,275,50,171,01111
58,80,XX,XXX,XX,XX,Rajnagar Upazila Total,232666,180570,51867,133,4,92,01111
58,83,XX,XXX,XX,XX,Sreemangal Upazila Total,318025,183832,129099,4266,71,757,01111
