ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
78,66,63,XXX,XX,XX,  Ward No-03 Total,1831,1804,27,0,0,0,00111
78,66,64,XXX,XX,XX,  Ward No-04 Total,890,885,5,0,0,0,00111
78,66,65,XXX,XX,XX,  Ward No-05 Total,918,917,1,0,0,0,00111
78,66,66,XXX,XX,XX,  Ward No-06 Total,1613,1452,52,0,109,0,00111
78,66,67,XXX,XX,XX,  Ward No-07 Total,385,373,8,4,0,0,00111
78,66,68,XXX,XX,XX,  Ward No-08 Total,962,957,5,0,0,0,00111
78,66,69,XXX,XX,XX,  Ward No-09 Total,1089,1088,1,0,0,0,00111
78,66,71,XXX,XX,XX,  Nilganj Union Total,29019,26377,2534,108,0,0,00111
78,66,83,XXX,XX,XX,Tiakhali Union Total,14342,13681,564,2,94,1,00111
78,76,13,XXX,XX,XX,Amragachhia Union Total,22524,20829,1695,0,0,0,00111
78,76,27,XXX,XX,XX,Deuli Subidkhali Union Total,21925,20014,1911,0,0,0,00111
78,76,40,XXX,XX,XX,  Kakrabunia Union Total,17732,15700,2029,1,1,1,00111
78,76,54,XXX,XX,XX,  Madhabkhali Union Total,20641,19788,849,2,0,2,00111
78,76,67,XXX,XX,XX,  Majidbari Union Total,15909,14163,1745,0,0,1,00111
78,76,81,XXX,XX,XX,Mirzaganj Union Total,22985,21397,1588,0,0,0,00111
78,95,01,XXX,XX,XX,  Ward No-01 Total,5577,5253,324,0,0,0,00111
78,95,02,XXX,XX,XX,  Ward No-02 Total,7123,6439,684,0,0,0,00111
78,95,03,XXX,XX,XX,  Ward No-03 Total,5002,2876,2126,0,0,0,00111
78,95,04,XXX,XX,XX,  Ward No-04 Total,11291,9733,1546,0,4,8,00111
78,95,05,XXX,XX,XX,  Ward No-05 Total,6715,5630,1084,0,1,0,00111
78,95,06,XXX,XX,XX,  Ward No-06 Total,5154,3607,1541,0,5,1,00111
78,95,07,XXX,XX,XX,  Ward No-07 Total,8417,7433,952,3,29,0,00111
78,95,08,XXX,XX,XX,  Ward No-08 Total,6256,6047,205,3,1,0,00111
78,95,09,XXX,XX,XX,  Ward No-09 Total,9465,8937,522,3,3,0,00111
78,95,10,XXX,XX,XX,  Auliapur Union Total,21304,20799,496,4,0,5,00111
78,95,11,XXX,XX,XX,  Badarpur Union Total,22729,21014,1713,2,0,0,00111
78,95,13,XXX,XX,XX,  Chhota Bighai Union Total,19630,18506,1019,105,0,0,00111
78,95,20,XXX,XX,XX,  Itabaria Union Total,21478,20513,959,0,0,6,00111
78,95,27,XXX,XX,XX,Jainkati Union Total,17514,16441,1073,0,0,0,00111
78,95,31,XXX,XX,XX,  Bara Bighai Union Total,18798,18120,678,0,0,0,00111
78,95,33,XXX,XX,XX,  Kalikapur Union Total,14285,13908,377,0,0,0,00111
78,95,40,XXX,XX,XX,  Kamalapur Union Total,28310,25878,2432,0,0,0,00111
78,95,54,XXX,XX,XX,  Lohalia Union Total,17580,15858,1722,0,0,0,00111
78,95,61,XXX,XX,XX,  Laukati Union Total,27504,25178,2321,5,0,0,00111
78,95,67,XXX,XX,XX,  Madarbunia Union Total,24177,23323,854,0,0,0,00111
78,95,74,XXX,XX,XX,  Marichbunia Union Total,18153,17598,555,0,0,0,00111
6,02,13,XXX,XX,XX,  Bagdha Union Total,30306,19532,9325,1449,0,0,00111
6,02,15,XXX,XX,XX,Bakal Union Total,25721,10870,14411,440,0,0,00111
6,02,47,XXX,XX,XX,Gaila Union Total,32323,21570,9612,1135,6,0,00111
6,02,79,XXX,XX,XX,  Rajiher Union Total,31825,14662,16807,354,0,2,00111
6,02,87,XXX,XX,XX,  Ratnapur Union Total,29281,16086,13020,175,0,0,00111
6,03,13,XXX,XX,XX,  Jahangir Nagar(Agarpur) Union Total,24281,22886,1386,5,4,0,00111
6,03,27,XXX,XX,XX,  Chandpasha Union Total,24092,23395,690,7,0,0,00111
6,03,40,XXX,XX,XX,  Dehergati Union Total,19723,18830,828,65,0,0,00111
6,03,54,XXX,XX,XX,  Kedarpur Union Total,19934,19648,286,0,0,0,00111
6,03,67,XXX,XX,XX,  Madhab Pasha Union Total,27972,25285,2548,139,0,0,00111
6,03,81,XXX,XX,XX,Rahmatpur Union Total,24359,22840,1510,5,0,4,00111
6,07,01,XXX,XX,XX,  Ward No-01 Total,2402,2160,242,0,0,0,00111
6,07,02,XXX,XX,XX,  Ward No-02 Total,1249,997,252,0,0,0,00111
6,07,03,XXX,XX,XX,  Ward No-03 Total,1193,532,661,0,0,0,00111
6,07,04,XXX,XX,XX,  Ward No-04 Total,1840,1736,104,0,0,0,00111
6,07,05,XXX,XX,XX,  Ward No-05 Total,2095,2001,94,0,0,0,00111
6,07,06,XXX,XX,XX,  Ward No-06 Total,2491,2248,243,0,0,0,00111
6,07,07,XXX,XX,XX,  Ward No-07 Total,1738,1524,214,0,0,0,00111
6,07,08,XXX,XX,XX,  Ward No-08 Total,1169,985,184,0,0,0,00111
6,07,09,XXX,XX,XX,  Ward No-09 Total,1241,1202,39,0,0,0,00111
6,07,12,XXX,XX,XX,Bhar Pasha Union Total,18743,17709,1006,28,0,0,00111
6,07,13,XXX,XX,XX,  Charadi Union Total,19233,17364,1869,0,0,0,00111
6,07,20,XXX,XX,XX,  Char Amaddi Union Total,18122,17460,650,0,12,0,00111
6,07,27,XXX,XX,XX,  Darial Union Total,26628,24604,2023,0,1,0,00111
6,07,33,XXX,XX,XX,  Dudhal Union Total,21909,19721,2188,0,0,0,00111
6,07,40,XXX,XX,XX,  Durga Pasha Union Total,13338,12489,849,0,0,0,00111
6,07,47,XXX,XX,XX,  Faridpur Union Total,18649,16811,1837,1,0,0,00111
6,07,54,XXX,XX,XX,  Garuria Union Total,24930,22136,2793,1,0,0,00111
6,07,61,XXX,XX,XX,  Kabai Union Total,21197,19206,1989,0,0,2,00111
6,07,67,XXX,XX,XX,  Kalaskati Union Total,24223,19867,4355,0,0,1,00111
6,07,74,XXX,XX,XX,  Nalua Union Total,9270,9046,224,0,0,0,00111
6,07,81,XXX,XX,XX,  Niamati Union Total,24073,20552,3499,0,22,0,00111
6,07,88,XXX,XX,XX,  Padri Shibpur Union Total,25258,23039,1265,953,1,0,00111
6,07,94,XXX,XX,XX,Rangasree Union Total,32854,29341,3513,0,0,0,00111
6,10,01,XXX,XX,XX,  Ward No-01 Total,1770,1369,401,0,0,0,00111
6,10,02,XXX,XX,XX,  Ward No-02 Total,1459,1131,328,0,0,0,00111
6,10,03,XXX,XX,XX,  Ward No-03 Total,991,566,425,0,0,0,00111
6,10,04,XXX,XX,XX,  Ward No-04 Total,1220,1004,216,0,0,0,00111
6,10,05,XXX,XX,XX,  Ward No-05 Total,1032,897,132,3,0,0,00111
6,10,06,XXX,XX,XX,  Ward No-06 Total,870,825,45,0,0,0,00111
6,10,07,XXX,XX,XX,  Ward No-07 Total,536,494,42,0,0,0,00111
6,10,08,XXX,XX,XX,  Ward No-08 Total,882,689,193,0,0,0,00111
6,10,09,XXX,XX,XX,  Ward No-09 Total,1606,1367,239,0,0,0,00111
6,10,10,XXX,XX,XX,  Banaripara Union Total,11609,7907,3702,0,0,0,00111
6,10,21,XXX,XX,XX,  Baisari Union Total,15272,14145,1125,1,0,1,00111
6,10,31,XXX,XX,XX,  Bisarkandi Union Total,21034,16075,4650,309,0,0,00111
6,10,42,XXX,XX,XX,Chakhar Union Total,16009,15395,610,4,0,0,00111
6,10,52,XXX,XX,XX,  Iluhar Union Total,18811,17503,1308,0,0,0,00111
6,10,63,XXX,XX,XX,Salia Bakpur Union Total,19592,19144,444,4,0,0,00111
6,10,73,XXX,XX,XX,  Saidkati Union Total,23380,17903,5475,2,0,0,00111
6,10,84,XXX,XX,XX,  Udaykati Union Total,12115,8644,3455,15,1,0,00111
6,32,01,XXX,XX,XX,  Ward No-01 Total,6376,5043,1271,62,0,0,00111
6,32,02,XXX,XX,XX,  Ward No-02 Total,4298,3491,788,0,19,0,00111
6,32,03,XXX,XX,XX,  Ward No-03 Total,4114,3864,250,0,0,0,00111
6,32,04,XXX,XX,XX,  Ward No-04 Total,3971,3304,662,5,0,0,00111
6,32,05,XXX,XX,XX,  Ward No-05 Total,5737,4667,1052,18,0,0,00111
6,32,06,XXX,XX,XX,  Ward No-06 Total,4987,4671,289,27,0,0,00111
6,32,07,XXX,XX,XX,  Ward No-07 Total,4776,4102,474,197,0,3,00111
6,32,08,XXX,XX,XX,  Ward No-08 Total,4428,4420,8,0,0,0,00111
6,32,09,XXX,XX,XX,  Ward No-09 Total,3751,3440,311,0,0,0,00111
6,32,23,XXX,XX,XX,  Barthi Union Total,25720,22419,2832,469,0,0,00111
6,32,31,XXX,XX,XX,  Batajore Union Total,22030,15855,6149,26,0,0,00111
6,32,38,XXX,XX,XX,  Chandshi Union Total,9821,7872,1936,13,0,0,00111
6,32,55,XXX,XX,XX,  Khanjapur Union Total,26655,21830,4765,47,13,0,00111
6,32,63,XXX,XX,XX,  Mahilara Union Total,15207,11721,3421,63,2,0,00111
6,32,71,XXX,XX,XX,  Nalchira Union Total,23490,21370,1423,696,0,1,00111
6,32,94,XXX,XX,XX,  Sarikal Union Total,23225,20915,2238,61,11,0,00111
6,36,13,XXX,XX,XX,Bara Jalia Union Total,31643,29931,1711,0,0,1,00111
6,36,27,XXX,XX,XX,  Dhulkhola Union Total,13399,13067,329,3,0,0,00111
6,36,54,XXX,XX,XX,  Guabaria Union Total,29920,28541,1379,0,0,0,00111
6,36,67,XXX,XX,XX,  Harinathpur Union Total,24626,24501,125,0,0,0,00111
6,36,81,XXX,XX,XX,  Hizla Gaurabdi Union Total,21754,21733,21,0,0,0,00111
6,36,94,XXX,XX,XX,  Memania Union Total,24735,24646,89,0,0,0,00111
6,51,01,XXX,XX,XX,  Ward No-01 Total,14768,14088,669,10,1,0,00111
6,51,02,XXX,XX,XX,  Ward No-02 Total,13888,9777,3900,209,0,2,00111
6,51,03,XXX,XX,XX,  Ward No-03 Total,11634,11400,142,92,0,0,00111
6,51,04,XXX,XX,XX,  Ward No-04 Total,12695,11050,1645,0,0,0,00111
6,51,05,XXX,XX,XX,  Ward No-05 Total,18740,18538,202,0,0,0,00111
6,51,06,XXX,XX,XX,  Ward No-06 Total,13818,12009,1809,0,0,0,00111
6,51,07,XXX,XX,XX,  Ward No-07 Total,10284,8429,1853,2,0,0,00111
6,51,08,XXX,XX,XX,  Ward No-08 Total,7297,4845,2448,4,0,0,00111
6,51,09,XXX,XX,XX,  Ward No-09 Total,6790,5103,1666,17,4,0,00111
6,51,10,XXX,XX,XX,  Ward No-10 Total,8328,7907,250,170,1,0,00111
6,51,11,XXX,XX,XX,  Ward No-11 Total,14611,13510,582,500,19,0,00111
6,51,12,XXX,XX,XX,  Ward No-12 Total,5791,5009,494,285,3,0,00111
6,51,13,XXX,XX,XX,  Ward No-13 Total,9700,9402,266,32,0,0,00111
6,51,14,XXX,XX,XX,  Ward No-14 Total,8321,8003,262,56,0,0,00111
6,51,15,XXX,XX,XX,  Ward No-15 Total,11196,10319,684,192,1,0,00111
6,51,16,XXX,XX,XX,  Ward No-16 Total,6360,5658,664,34,3,1,00111
6,51,17,XXX,XX,XX,  Ward No-17 Total,6171,5072,1065,34,0,0,00111
6,51,18,XXX,XX,XX,  Ward No-18 Total,8119,6853,856,410,0,0,00111
6,51,19,XXX,XX,XX,  Ward No-19 Total,13695,7916,5695,82,2,0,00111
6,51,20,XXX,XX,XX,  Ward No-20 Total,8802,7291,1347,164,0,0,00111
6,51,21,XXX,XX,XX,  Ward No-21 Total,9007,8345,596,59,7,0,00111
6,51,22,XXX,XX,XX,  Ward No-22 Total,9409,8765,283,361,0,0,00111
6,51,23,XXX,XX,XX,  Ward No-23 Total,14765,13844,896,24,0,1,00111
6,51,24,XXX,XX,XX,  Ward No-24 Total,19904,19429,416,58,0,1,00111
6,51,25,XXX,XX,XX,  Ward No-25 Total,14523,13772,676,75,0,0,00111
6,51,26,XXX,XX,XX,  Ward No-26 Total,10132,9161,969,2,0,0,00111
6,51,27,XXX,XX,XX,  Ward No-27 Total,7440,7209,231,0,0,0,00111
6,51,28,XXX,XX,XX,  Ward No-28 Total,8947,8571,372,3,0,1,00111
6,51,29,XXX,XX,XX,  Ward No-29 Total,15140,14015,765,353,7,0,00111
6,51,30,XXX,XX,XX,  Ward No-30 Total,8003,7865,129,0,9,0,00111
6,51,32,XXX,XX,XX,  Chandpura Union Total,16764,15222,1542,0,0,0,00111
6,51,33,XXX,XX,XX,  Chandra Mohan Union Total,15320,15035,285,0,0,0,00111
6,51,34,XXX,XX,XX,Char Baria Union Total,22904,22329,574,1,0,0,00111
6,51,43,XXX,XX,XX,Char Kowa Union Total,30232,29625,605,2,0,0,00111
6,51,51,XXX,XX,XX,  Char Monai Union Total,28790,26575,2207,1,0,7,00111
6,51,60,XXX,XX,XX,  Jagua Union Total,6509,6126,383,0,0,0,00111
6,51,69,XXX,XX,XX,  Kashipur Union Total,16410,15528,876,6,0,0,00111
6,51,77,XXX,XX,XX,  Roy Pasha Karapur Union Total,18734,18414,320,0,0,0,00111
6,51,86,XXX,XX,XX,  Shayestabad Union Total,23255,22410,831,0,13,1,00111
6,51,94,XXX,XX,XX,  Tungibaria Union Total,19821,18799,1020,0,2,0,00111
6,62,01,XXX,XX,XX,  Ward No-01 Total,4401,3445,956,0,0,0,00111
6,62,02,XXX,XX,XX,  Ward No-02 Total,2605,1631,974,0,0,0,00111
6,62,03,XXX,XX,XX,  Ward No-03 Total,2922,2845,77,0,0,0,00111
6,62,04,XXX,XX,XX,  Ward No-04 Total,3029,2964,65,0,0,0,00111
6,62,05,XXX,XX,XX,  Ward No-05 Total,3605,3545,60,0,0,0,00111
6,62,06,XXX,XX,XX,  Ward No-06 Total,3562,2490,1069,3,0,0,00111
6,62,07,XXX,XX,XX,  Ward No-07 Total,3046,2976,70,0,0,0,00111
6,62,08,XXX,XX,XX,  Ward No-08 Total,3910,3488,422,0,0,0,00111
6,62,09,XXX,XX,XX,  Ward No-09 Total,2987,2961,26,0,0,0,00111
6,62,13,XXX,XX,XX,  Alimabad Union Total,29790,29303,466,0,0,21,00111
6,62,15,XXX,XX,XX,  Andhar Manik Union Total,20920,20627,293,0,0,0,00111
6,62,23,XXX,XX,XX,  Bhasan Char Union Total,16838,16570,268,0,0,0,00111
6,62,31,XXX,XX,XX,  Bidyanandapur Union Total,12772,12209,553,0,10,0,00111
6,62,39,XXX,XX,XX,  Chandpur Union Total,21184,19261,1911,6,6,0,00111
6,62,40,XXX,XX,XX,  Gobindapur Union Total,8158,8012,146,0,0,0,00111
6,62,47,XXX,XX,XX,  Char Ekkaria Union Total,31975,31012,963,0,0,0,00111
6,62,55,XXX,XX,XX,  Char Gopalpur Union Total,12986,12860,121,0,5,0,00111
6,62,63,XXX,XX,XX,  Dari Char Khajuria Union Total,10442,10428,14,0,0,0,00111
6,62,71,XXX,XX,XX,  Jangalia Union Total,20424,20365,59,0,0,0,00111
6,62,79,XXX,XX,XX,  Lata Union Total,19376,18480,896,0,0,0,00111
6,62,87,XXX,XX,XX,Mehendiganj Union Total,15037,14159,878,0,0,0,00111
6,62,94,XXX,XX,XX,  Ulania Union Total,51077,49677,1394,4,0,2,00111
6,69,01,XXX,XX,XX,  Ward No-01 Total,1091,1015,76,0,0,0,00111
6,69,02,XXX,XX,XX,  Ward No-02 Total,2028,2022,6,0,0,0,00111
6,69,03,XXX,XX,XX,  Ward No-03 Total,2962,2738,224,0,0,0,00111
6,69,04,XXX,XX,XX,  Ward No-04 Total,3266,3216,50,0,0,0,00111
6,69,05,XXX,XX,XX,  Ward No-05 Total,2133,2049,84,0,0,0,00111
6,69,06,XXX,XX,XX,  Ward No-06 Total,3712,3143,561,0,8,0,00111
6,69,07,XXX,XX,XX,  Ward No-07 Total,2290,2268,22,0,0,0,00111
6,69,08,XXX,XX,XX,  Ward No-08 Total,1421,1420,0,1,0,0,00111
6,69,09,XXX,XX,XX,  Ward No-09 Total,1587,1582,5,0,0,0,00111
6,69,11,XXX,XX,XX,  Batamara Union Total,21940,21687,253,0,0,0,00111
6,69,23,XXX,XX,XX,  Char Kalekhan Union Total,19023,17987,1036,0,0,0,00111
6,69,35,XXX,XX,XX,  Gachhua Union Total,15937,15784,152,0,0,1,00111
6,69,47,XXX,XX,XX,  Kazir Char Union Total,19587,19251,336,0,0,0,00111
6,69,59,XXX,XX,XX,  Muladi Union Total,21556,21396,160,0,0,0,00111
6,69,71,XXX,XX,XX,  Nazirpur Union Total,22517,22413,99,1,0,4,00111
6,69,83,XXX,XX,XX,  Safipur Union Total,33725,33514,211,0,0,0,00111
6,94,10,XXX,XX,XX,  Bamrail Union Total,27608,25502,1534,572,0,0,00111
6,94,21,XXX,XX,XX,  Bara Kotha Union Total,26136,23921,2212,0,3,0,00111
6,94,31,XXX,XX,XX,Guthia Union Total,24871,22903,1927,40,1,0,00111
6,94,42,XXX,XX,XX,  Harta Union Total,22997,5242,17708,47,0,0,00111
6,94,52,XXX,XX,XX,  Jalla Union Total,24442,7526,16424,486,0,6,00111
6,94,63,XXX,XX,XX,  Otra Union Total,25071,21367,3678,15,11,0,00111
6,94,73,XXX,XX,XX,  Satla Union Total,27073,18013,8245,803,12,0,00111
6,94,84,XXX,XX,XX,Shikarpur Union Total,28972,23738,5001,228,4,1,00111
6,94,94,XXX,XX,XX,  Sholak Union Total,27789,23070,4717,1,1,0,00111
79,14,11,XXX,XX,XX,Bhandaria Union Total,25782,22769,3004,9,0,0,00111
79,14,23,XXX,XX,XX,  Bhitabaria Union Total,15361,13150,2211,0,0,0,00111
79,14,35,XXX,XX,XX,  Dhaoa Union Total,19481,16919,2556,6,0,0,00111
79,14,47,XXX,XX,XX,  Gauripur Union Total,20408,18952,1456,0,0,0,00111
79,14,59,XXX,XX,XX,  Ikri Union Total,21070,18720,2350,0,0,0,00111
79,14,71,XXX,XX,XX,Nudmulla Union Total,22355,20405,1950,0,0,0,00111
79,14,83,XXX,XX,XX,  Telikhali Union Total,23702,23220,482,0,0,0,00111
79,47,15,XXX,XX,XX,Amrajuri Union Total,8526,5050,3476,0,0,0,00111
79,47,31,XXX,XX,XX,  Chira Para Parsaturia Union Total,13425,11998,1425,0,0,2,00111
79,47,47,XXX,XX,XX,Kawkhali Union Total,25768,21772,3991,5,0,0,00111
79,47,63,XXX,XX,XX,  Sayna Raghunathpur Union Total,10941,9349,1592,0,0,0,00111
79,47,79,XXX,XX,XX,  Shialkati Union Total,11470,11249,221,0,0,0,00111
79,58,01,XXX,XX,XX,  Ward No-01 Total,1565,1451,114,0,0,0,00111
79,58,02,XXX,XX,XX,  Ward No-02 Total,2281,1540,741,0,0,0,00111
79,58,03,XXX,XX,XX,  Ward No-03 Total,2844,2363,481,0,0,0,00111
79,58,04,XXX,XX,XX,  Ward No-04 Total,1047,718,327,2,0,0,00111
79,58,05,XXX,XX,XX,  Ward No-05 Total,2507,1827,672,0,8,0,00111
79,58,06,XXX,XX,XX,  Ward No-06 Total,1711,1644,67,0,0,0,00111
79,58,07,XXX,XX,XX,  Ward No-07 Total,2268,1924,340,4,0,0,00111
79,58,08,XXX,XX,XX,  Ward No-08 Total,2207,2064,143,0,0,0,00111
79,58,09,XXX,XX,XX,  Ward No-09 Total,1945,1864,81,0,0,0,00111
79,58,15,XXX,XX,XX,  Amragachhia Union Total,21090,17944,3140,0,0,6,00111
79,58,17,XXX,XX,XX,  Bara Machhua Union Total,11808,9841,1967,0,0,0,00111
79,58,25,XXX,XX,XX,  Betmore Rajpara Union Total,19873,18613,1254,6,0,0,00111
79,58,34,XXX,XX,XX,  Daudkhali Union Total,20983,18575,2401,6,0,1,00111
79,58,43,XXX,XX,XX,  Dhanisafa Union Total,28206,26658,1547,0,1,0,00111
79,58,51,XXX,XX,XX,  Gulishakhali Union Total,21096,19559,1532,0,0,5,00111
79,58,60,XXX,XX,XX,Mathbaria Union Total,22067,20435,1632,0,0,0,00111
79,58,69,XXX,XX,XX,  Mirukhali Union Total,23402,21117,2207,0,78,0,00111
79,58,77,XXX,XX,XX,  Sapleza Union Total,32469,30092,2359,3,0,15,00111
79,58,86,XXX,XX,XX,  Tikikata Union Total,25585,21981,3552,5,47,0,00111
79,58,94,XXX,XX,XX,  Tushkhali Union Total,17887,16134,1750,0,3,0,00111
79,76,10,XXX,XX,XX,  Dirgha Union Total,16378,5654,10709,9,0,6,00111
79,76,21,XXX,XX,XX,  Purba Deulbaridobra Union Total,40601,31702,8884,15,0,0,00111
79,76,31,XXX,XX,XX,  Malikhali Union Total,21950,11486,10456,8,0,0,00111
79,76,42,XXX,XX,XX,  Matibhanga Union Total,22256,17861,4395,0,0,0,00111
79,76,52,XXX,XX,XX,Nazirpur Union Total,19355,14471,4873,11,0,0,00111
79,76,63,XXX,XX,XX,  Sekhmatia Union Total,23379,19641,3738,0,0,0,00111
79,76,73,XXX,XX,XX,  Shankharikati Union Total,17649,13771,3878,0,0,0,00111
79,76,84,XXX,XX,XX,  Sreeramkati Union Total,18840,9296,9544,0,0,0,00111
79,80,01,XXX,XX,XX,  Ward No-01 Total,5707,4573,1134,0,0,0,00111
79,80,02,XXX,XX,XX,  Ward No-02 Total,6459,4809,1650,0,0,0,00111
79,80,03,XXX,XX,XX,  Ward No-03 Total,4717,4393,324,0,0,0,00111
79,80,04,XXX,XX,XX,  Ward No-04 Total,10421,6244,4172,5,0,0,00111
79,80,05,XXX,XX,XX,  Ward No-05 Total,7528,6882,646,0,0,0,00111
79,80,06,XXX,XX,XX,  Ward No-06 Total,6143,5948,195,0,0,0,00111
79,80,07,XXX,XX,XX,  Ward No-07 Total,7112,5757,1353,0,2,0,00111
79,80,08,XXX,XX,XX,  Ward No-08 Total,6474,5843,626,5,0,0,00111
79,80,09,XXX,XX,XX,  Ward No-09 Total,5495,5120,375,0,0,0,00111
79,80,17,XXX,XX,XX,  Durgapur Union Total,14697,11247,3450,0,0,0,00111
79,80,25,XXX,XX,XX,  Kadamtala Union Total,14325,12255,2070,0,0,0,00111
79,80,34,XXX,XX,XX,  Kalakhali Union Total,10378,9260,1118,0,0,0,00111
79,80,69,XXX,XX,XX,  Shankarpasha Union Total,22261,21596,665,0,0,0,00111
79,80,77,XXX,XX,XX,  Sariktala Dumritala Union Total,11624,10474,1092,0,58,0,00111
79,80,86,XXX,XX,XX,  Sikdar Mallik Union Total,17304,11830,5466,0,0,8,00111
79,80,94,XXX,XX,XX,  Tona Union Total,12825,10168,2657,0,0,0,00111
79,87,01,XXX,XX,XX,  Ward No-01 Total,1744,1006,738,0,0,0,00111
79,87,02,XXX,XX,XX,  Ward No-02 Total,1381,1359,22,0,0,0,00111
79,87,03,XXX,XX,XX,  Ward No-03 Total,2126,1613,513,0,0,0,00111
79,87,04,XXX,XX,XX,  Ward No-04 Total,2011,1980,31,0,0,0,00111
79,87,05,XXX,XX,XX,  Ward No-05 Total,2718,2718,0,0,0,0,00111
79,87,06,XXX,XX,XX,  Ward No-06 Total,1740,1693,47,0,0,0,00111
79,87,07,XXX,XX,XX,  Ward No-07 Total,3190,2646,537,1,6,0,00111
79,87,08,XXX,XX,XX,  Ward No-08 Total,3186,3171,15,0,0,0,00111
79,87,09,XXX,XX,XX,  Ward No-09 Total,1923,1921,2,0,0,0,00111
79,87,17,XXX,XX,XX,  Atghar Kuriana Union Total,17354,8495,8838,21,0,0,00111
79,87,19,XXX,XX,XX,  Baldia Union Total,32490,30807,1683,0,0,0,00111
79,87,28,XXX,XX,XX,  Daihari Union Total,10059,4091,5959,9,0,0,00111
79,87,38,XXX,XX,XX,  Guarekha Union Total,13845,6926,6919,0,0,0,00111
79,87,47,XXX,XX,XX,  Jalabari Union Total,19611,10885,8706,20,0,0,00111
79,87,57,XXX,XX,XX,  Samudaykati Union Total,13400,6833,6524,43,0,0,00111
79,87,66,XXX,XX,XX,  Sarengkati Union Total,12227,9141,3078,8,0,0,00111
79,87,76,XXX,XX,XX,Sohagdal Union Total,29071,28060,997,13,0,1,00111
79,87,85,XXX,XX,XX,Sutiakati Union Total,29432,28421,1000,0,7,4,00111
79,87,95,XXX,XX,XX,Nesarabad (Swarupkati) Union Total,13524,12988,536,0,0,0,00111
79,90,15,XXX,XX,XX,  Bali Para Union Total,30399,29732,667,0,0,0,00111
79,90,43,XXX,XX,XX,  Parerhat Union Total,18488,16935,1553,0,0,0,00111
79,90,51,XXX,XX,XX,Pattashi Union Total,28330,24296,4009,2,0,23,00111
9,18,01,XXX,XX,XX,Ward No-01 Total,5319,4185,1129,5,0,0,00111
9,18,02,XXX,XX,XX,Ward No-02 Total,4132,3843,288,0,1,0,00111
9,18,03,XXX,XX,XX,Ward No-03 Total,6290,5893,395,0,2,0,00111
9,18,04,XXX,XX,XX,Ward No-04 Total,7447,6241,1191,15,0,0,00111
9,18,05,XXX,XX,XX,Ward No-05 Total,4918,3670,1247,1,0,0,00111
9,18,06,XXX,XX,XX,Ward No-06 Total,4630,3483,1147,0,0,0,00111
9,18,07,XXX,XX,XX,Ward No-07 Total,4528,3912,614,2,0,0,00111
9,18,08,XXX,XX,XX,Ward No-08 Total,5229,5151,78,0,0,0,00111
9,18,09,XXX,XX,XX,Ward No-09 Total,4984,4755,229,0,0,0,00111
9,18,12,XXX,XX,XX,Alinagar Union Total,16943,16644,299,0,0,0,00111
9,18,14,XXX,XX,XX,Bapta Union Total,36548,34446,2097,5,0,0,00111
9,18,21,XXX,XX,XX,Char Samaia Union Total,19261,19046,215,0,0,0,00111
9,18,29,XXX,XX,XX,Char Shibpur Union Total,21284,21038,246,0,0,0,00111
9,18,36,XXX,XX,XX,Dhania Union Total,31951,31668,281,2,0,0,00111
9,18,51,XXX,XX,XX,Illisha Union Total,46924,45624,1298,1,0,1,00111
9,18,55,XXX,XX,XX,Paschim Ilisha Union Total,35496,34864,632,0,0,0,00111
9,18,58,XXX,XX,XX,Kachia Union Total,13560,13487,72,1,0,0,00111
9,18,65,XXX,XX,XX,Uttar Dighaldi Union Total,24738,23587,1150,0,1,0,00111
9,18,73,XXX,XX,XX,Rajapur Union Total,44917,44712,204,1,0,0,00111
9,18,80,XXX,XX,XX,Dakshin Dighaldi Union Total,29794,28986,807,0,0,1,00111
9,18,87,XXX,XX,XX,Veduria Union Total,31053,30977,76,0,0,0,00111
9,18,94,XXX,XX,XX,Bhelu Miah Union Total,30574,30302,272,0,0,0,00111
9,21,01,XXX,XX,XX,Ward No-01 Total,1045,922,123,0,0,0,00111
9,21,02,XXX,XX,XX,Ward No-02 Total,1177,1071,106,0,0,0,00111
9,21,03,XXX,XX,XX,Ward No-03 Total,1101,1077,24,0,0,0,00111
9,21,04,XXX,XX,XX,Ward No-04 Total,1608,1543,65,0,0,0,00111
9,21,05,XXX,XX,XX,Ward No-05 Total,1426,1186,234,6,0,0,00111
9,21,06,XXX,XX,XX,Ward No-06 Total,2536,1936,599,1,0,0,00111
9,21,07,XXX,XX,XX,Ward No-07 Total,2240,2142,96,2,0,0,00111
9,21,08,XXX,XX,XX,Ward No-08 Total,1027,991,36,0,0,0,00111
9,21,09,XXX,XX,XX,Ward No-09 Total,950,950,0,0,0,0,00111
9,21,16,XXX,XX,XX,Bara Manika Union Total,36924,36090,834,0,0,0,00111
9,21,19,XXX,XX,XX,Deula Union Total,21501,21234,267,0,0,0,00111
9,21,28,XXX,XX,XX,Gangapur Union Total,16724,16599,125,0,0,0,00111
9,21,38,XXX,XX,XX,Hassan Nagar Union Total,14808,14228,580,0,0,0,00111
9,21,47,XXX,XX,XX,Kachia Union Total,33722,31118,2604,0,0,0,00111
9,21,57,XXX,XX,XX,Kutba Union Total,22246,20328,1917,1,0,0,00111
