ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
65,76,XX,XXX,XX,01,  Narail Sadar Upazila,21980,21222,758,18105,453,700,76,2417,229,01110
44,14,XX,XXX,XX,01,  Harinakundu Upazila,28772,28186,586,26296,356,834,103,1056,127,01110
44,19,XX,XXX,XX,01,  Jhenaidah Sadar Upazila,46567,44701,1866,36374,508,2621,433,5706,925,01110
44,33,XX,XXX,XX,01,  Kaliganj Upazila,26210,25261,949,21070,241,1008,151,3183,557,01110
44,42,XX,XXX,XX,01,  Kotchandpur Upazila,14355,13947,408,11966,182,259,27,1722,199,01110
44,71,XX,XXX,XX,01,  Maheshpur Upazila,41199,39824,1375,35543,505,1099,98,3182,772,01110
44,80,XX,XXX,XX,01,  Shailkupa Upazila,48670,47214,1456,40290,514,2604,265,4320,677,01110
41,04,XX,XXX,XX,01,  Abhaynagar Upazila,15072,13723,1349,10065,407,1576,661,2082,281,01110
41,09,XX,XXX,XX,01,  Bagherpara Upazila,21042,20025,1017,16276,243,1279,225,2470,549,01110
41,11,XX,XXX,XX,01,  Chaugachha Upazila,23666,22947,719,19890,301,699,128,2358,290,01110
41,23,XX,XXX,XX,01,  Jhikargachha Upazila,26308,25266,1042,21473,370,1716,334,2077,338,01110
41,38,XX,XXX,XX,01,  Keshabpur Upazila,20876,19599,1277,17234,986,697,48,1668,243,01110
41,47,XX,XXX,XX,01,  Jessore Sadar Upazila,42710,39620,3090,24428,635,3257,747,11935,1708,01110
41,61,XX,XXX,XX,01,  Manirampur Upazila,39776,38011,1765,31904,910,1889,361,4218,494,01110
41,90,XX,XXX,XX,01,  Sharsha Upazila,33356,31405,1951,26300,777,1282,340,3823,834,01110
1,08,XX,XXX,XX,01,  Bagerhat Sadar Upazila,13943,13074,869,9208,315,588,102,3278,452,01110
1,14,XX,XXX,XX,01,  Chitalmari Upazila,11422,10991,431,10136,267,225,17,630,147,01110
1,34,XX,XXX,XX,01,  Fakirhat Upazila,7845,7262,583,5607,303,427,81,1228,199,01110
1,38,XX,XXX,XX,01,  Kachua Upazila,5498,5261,237,3837,50,136,18,1288,169,01110
1,56,XX,XXX,XX,01,  Mollahat Upazila,11347,10818,529,9659,244,662,188,497,97,01110
1,58,XX,XXX,XX,01,  Mongla Upazila,8635,7727,908,3806,222,108,13,3813,673,01110
1,60,XX,XXX,XX,01,  Morrelganj Upazila,12775,12071,704,9392,350,372,31,2307,323,01110
1,73,XX,XXX,XX,01,  Rampal Upazila,11696,10859,837,7983,347,390,49,2486,441,01110
1,77,XX,XXX,XX,01,  Sarankhola Upazila,7949,7639,310,2951,129,76,9,4612,172,01110
55,57,XX,XXX,XX,01,  Magura Sadar Upazila,34921,33884,1037,29351,336,1336,165,3197,536,01110
55,66,XX,XXX,XX,01,  Mohammadpur Upazila,23070,22336,734,19180,260,475,109,2681,365,01110
55,85,XX,XXX,XX,01,  Shalikha Upazila,19168,18592,576,16736,181,572,74,1284,321,01110
55,95,XX,XXX,XX,01,  Sreepur Upazila,19475,18837,638,15374,149,641,174,2822,315,01110
50,15,XX,XXX,XX,01,  Bheramara Upazila,24780,23775,1005,18452,303,814,134,4509,568,01110
50,39,XX,XXX,XX,01,  Daulatpur Upazila,73850,70793,3057,61099,1433,2278,348,7416,1276,01110
50,63,XX,XXX,XX,01,  Khoksa Upazila,16960,16031,929,11713,263,1648,356,2670,310,01110
50,71,XX,XXX,XX,01,  Kumarkhali Upazila,48849,47112,1737,29432,361,7011,730,10669,646,01110
50,79,XX,XXX,XX,01,  Kushtia Sadar Upazila,57380,54405,2975,36747,394,3806,701,13852,1880,01110
50,94,XX,XXX,XX,01,  Mirpur Upazila,53825,52589,1236,46609,585,1480,121,4500,530,01110
57,47,XX,XXX,XX,01,  Gangni Upazila,48208,46691,1517,41278,800,738,71,4675,646,01110
57,60,XX,XXX,XX,01,  Mujib Nagar Upazila,13609,13400,209,12302,123,99,3,999,83,01110
57,87,XX,XXX,XX,01,  Meherpur Sadar Upazila,32076,31170,906,27220,538,506,42,3444,326,01110
87,04,XX,XXX,XX,01,  Assasuni Upazila,25621,23146,2475,19945,1548,809,152,2392,775,01110
87,25,XX,XXX,XX,01,  Debhata Upazila,11828,10343,1485,7368,862,257,58,2718,565,01110
87,43,XX,XXX,XX,01,  Kalaroa Upazila,23178,22212,966,19782,686,634,132,1796,148,01110
87,47,XX,XXX,XX,01,  Kaliganj Upazila,23417,21233,2184,16184,1149,1035,149,4014,886,01110
87,82,XX,XXX,XX,01,  Satkhira Sadar Upazila,34105,31131,2974,24592,1886,1000,142,5539,946,01110
87,86,XX,XXX,XX,01,  Shyamnagar Upazila,30683,27189,3494,23653,2511,466,47,3070,936,01110
87,90,XX,XXX,XX,01,  Tala Upazila,28760,27039,1721,24116,1311,927,71,1996,339,01110
42,40,XX,XXX,XX,01,  Jhalokati Sadar Upazila,7554,7175,379,5297,148,471,45,1407,186,01110
42,43,XX,XXX,XX,01,  Kanthalia Upazila,5036,4758,278,3642,92,476,87,640,99,01110
42,73,XX,XXX,XX,01,  Nalchity Upazila,7298,6898,400,4877,89,577,88,1444,223,01110
42,84,XX,XXX,XX,01,  Rajapur Upazila,4954,4603,351,3098,86,279,39,1226,226,01110
78,38,XX,XXX,XX,01,  Bauphal Upazila,21019,19715,1304,14307,490,1465,121,3943,693,01110
78,52,XX,XXX,XX,01,  Dashmina Upazila,10523,9570,953,7894,457,334,36,1342,460,01110
78,55,XX,XXX,XX,01,  Dumki Upazila,2618,2525,93,1926,55,164,22,435,16,01110
78,57,XX,XXX,XX,01,  Galachipa Upazila,33149,30542,2607,27384,1796,603,91,2555,720,01110
78,66,XX,XXX,XX,01,  Kala Para Upazila,15569,14668,901,11979,368,590,82,2099,451,01110
78,76,XX,XXX,XX,01,  Mirzaganj Upazila,4744,4450,294,3844,190,216,24,390,80,01110
78,95,XX,XXX,XX,01,  Patuakhali Sadar Upazila,16148,15121,1027,11056,364,1371,187,2694,476,01110
6,02,XX,XXX,XX,01,  Agailjhara Upazila,7119,6537,582,5406,343,253,20,878,219,01110
6,03,XX,XXX,XX,01,  Babuganj Upazila,7089,6819,270,5149,108,393,28,1277,134,01110
6,07,XX,XXX,XX,01,  Bakerganj Upazila,18106,17372,734,12066,256,1551,101,3755,377,01110
6,10,XX,XXX,XX,01,  Banari Para Upazila,6020,5673,347,4049,190,227,25,1397,132,01110
6,32,XX,XXX,XX,01,  Gaurnadi Upazila,10369,9960,409,8553,238,351,21,1056,150,01110
6,36,XX,XXX,XX,01,  Hizla Upazila,15171,14554,617,13374,435,406,32,774,150,01110
6,51,XX,XXX,XX,01,  Barisal Sadar Upazila,12789,12161,628,8045,189,1026,89,3090,350,01110
6,62,XX,XXX,XX,01,  Mehendiganj Upazila,27044,25906,1138,23981,848,564,28,1361,262,01110
6,69,XX,XXX,XX,01,  Muladi Upazila,12871,12052,819,10716,438,334,31,1002,350,01110
6,94,XX,XXX,XX,01,  Wazirpur Upazila,11909,11294,615,9355,379,571,38,1368,198,01110
79,14,XX,XXX,XX,01,  Bhandaria Upazila,5640,5402,238,3949,116,479,30,974,92,01110
79,47,XX,XXX,XX,01,  Kawkhali Upazila,2161,1970,191,1344,109,117,12,509,70,01110
79,58,XX,XXX,XX,01,  Mathbaria Upazila,8678,8079,599,6451,145,475,52,1153,402,01110
79,76,XX,XXX,XX,01,  Nazirpur Upazila,9723,9192,531,8309,286,219,40,664,205,01110
79,80,XX,XXX,XX,01,  Pirojpur Sadar Upazila,4134,3864,270,2547,71,171,67,1146,132,01110
79,87,XX,XXX,XX,01,  Nesarabad Upazila,5876,5375,501,2958,168,510,63,1907,270,01110
79,90,XX,XXX,XX,01,  Zianagar Upazila,3865,3645,220,2644,83,412,21,589,116,01110
9,18,XX,XXX,XX,01,  Bhola Sadar Upazila,46759,45178,1581,34448,960,1353,63,9377,558,01110
9,21,XX,XXX,XX,01,  Burhanuddin Upazila,24285,23078,1207,19765,816,758,58,2555,333,01110
9,25,XX,XXX,XX,01,  Char Fasson Upazila,51534,49753,1781,43984,1124,2277,126,3492,531,01110
9,29,XX,XXX,XX,01,  Daulat Khan Upazila,17955,17173,782,14301,524,675,69,2197,189,01110
9,54,XX,XXX,XX,01,  Lalmohan Upazila,32643,31136,1507,27705,989,1104,138,2327,380,01110
9,65,XX,XXX,XX,01,  Manpura Upazila,10842,10490,352,9498,215,205,18,787,119,01110
9,91,XX,XXX,XX,01,  Tazumuddin Upazila,13538,12781,757,11434,597,799,54,548,106,01110
4,09,XX,XXX,XX,01,  Amtali Upazila,16175,15251,924,13471,589,410,76,1370,259,01110
4,19,XX,XXX,XX,01,  Bamna Upazila,2649,2540,109,2132,48,241,33,167,28,01110
4,28,XX,XXX,XX,01,  Barguna Sadar Upazila,10740,10068,672,7779,276,437,29,1852,367,01110
4,47,XX,XXX,XX,01,  Betagi Upazila,5294,4970,324,4289,138,230,26,451,160,01110
4,85,XX,XXX,XX,01,  Patharghata Upazila,5403,5098,305,4187,189,227,15,684,101,01110
52,02,XX,XXX,XX,01,  Aditmari Upazila,28752,26716,2036,23992,1621,635,80,2089,335,01110
52,33,XX,XXX,XX,01,  Hatibandha Upazila,29458,27295,2163,25138,1726,826,126,1331,311,01110
52,39,XX,XXX,XX,01,  Kaligang Upazila,30308,28158,2150,25561,1577,566,66,2031,507,01110
52,55,XX,XXX,XX,01,  Lalmonirhat Sadar Upazila,39162,35966,3196,30199,1620,1409,188,4358,1388,01110
52,70,XX,XXX,XX,01,  Patgram Upazila,22244,21038,1206,17312,476,403,20,3323,710,01110
77,04,XX,XXX,XX,01,  Atwari Upazila,11968,10799,1169,7977,380,115,23,2707,766,01110
77,25,XX,XXX,XX,01,  Boda Upazila,25073,22486,2587,19277,1599,437,136,2772,852,01110
77,34,XX,XXX,XX,01,  Debiganj Upazila,27636,25326,2310,22002,1669,593,91,2731,550,01110
77,73,XX,XXX,XX,01,  Panchagarh Sadar Upazila,26176,23681,2495,17294,1398,2287,328,4100,769,01110
77,90,XX,XXX,XX,01,  Tentulia Upazila,14873,13683,1190,9513,316,2773,534,1397,340,01110
85,03,XX,XXX,XX,01,  Badarganj Upazila,41035,39344,1691,36010,1108,831,104,2503,479,01110
85,27,XX,XXX,XX,01,  Gangachara Upazila,44011,39807,4204,32931,2774,1549,314,5327,1116,01110
85,42,XX,XXX,XX,01,  Kaunia Upazila,24848,23117,1731,20594,1328,1147,164,1376,239,01110
85,49,XX,XXX,XX,01,  Rangpur Sadar Upazila,55050,50693,4357,32897,1792,6136,771,11660,1794,01110
85,58,XX,XXX,XX,01,  Mithapukur Upazila,70666,67157,3509,56809,1900,1734,247,8614,1362,01110
85,73,XX,XXX,XX,01,  Pirgachha Upazila,42372,40306,2066,35185,1335,1231,86,3890,645,01110
85,76,XX,XXX,XX,01,  Pirganj Upazila,56878,54519,2359,47018,1350,1326,182,6175,827,01110
85,92,XX,XXX,XX,01,  Taraganj Upazila,20365,19257,1108,17281,678,404,35,1572,395,01110
49,06,XX,XXX,XX,01,  Bhurungamari Upazila,32681,31272,1409,29480,955,527,77,1265,377,01110
49,08,XX,XXX,XX,01,  Char Rajibpur Upazila,9185,8972,213,8573,144,93,5,306,64,01110
49,09,XX,XXX,XX,01,  Chilmari Upazila,12538,11997,541,11395,386,139,16,463,139,01110
49,18,XX,XXX,XX,01,  Phulbari Sadar Upazila,20495,19052,1443,17046,1002,499,38,1507,403,01110
49,52,XX,XXX,XX,01,  Kurigram Sadar Upazila,32482,30473,2009,25854,1043,835,117,3784,849,01110
49,61,XX,XXX,XX,01,  Nageshwari Upazila,51691,49960,1731,46195,1040,944,91,2821,600,01110
49,77,XX,XXX,XX,01,  Rajarhat Upazila,22908,21047,1861,16871,952,484,35,3692,874,01110
49,79,XX,XXX,XX,01,  Raumari Upazila,29464,27629,1835,26316,1493,440,56,873,286,01110
49,94,XX,XXX,XX,01,  Ulipur Upazila,51570,48788,2782,45244,1948,1130,189,2414,645,01110
32,21,XX,XXX,XX,01,  Fulchhari Upazila,29203,27688,1515,25538,842,346,51,1804,622,01110
32,24,XX,XXX,XX,01,  Gaibandha Sadar Upazila,50381,47889,2492,38141,1215,2031,190,7717,1087,01110
32,30,XX,XXX,XX,01,  Gobindaganj Upazila,71078,67961,3117,59096,1968,2473,241,6392,908,01110
32,67,XX,XXX,XX,01,  Palashbari Upazila,31478,30131,1347,25043,644,1114,95,3974,608,01110
32,82,XX,XXX,XX,01,  Sadullapur Upazila,39769,38339,1430,33228,909,1483,146,3628,375,01110
32,88,XX,XXX,XX,01,  Saghata Upazila,37961,36293,1668,31301,838,828,78,4164,752,01110
32,91,XX,XXX,XX,01,  Sundarganj Upazila,72999,69376,3623,62790,2284,1332,141,5254,1198,01110
73,12,XX,XXX,XX,01,  Dimla Upazila,39913,38156,1757,35149,1004,559,70,2448,683,01110
73,15,XX,XXX,XX,01,  Domar Upazila,24974,23587,1387,20142,779,853,30,2592,578,01110
73,36,XX,XXX,XX,01,  Jaldhaka Upazila,46557,43712,2845,39848,2079,1158,70,2706,696,01110
73,45,XX,XXX,XX,01,  Kishoreganj Upazila,41289,39208,2081,35100,1272,807,90,3301,719,01110
73,64,XX,XXX,XX,01,  Nilphamari Sadar Upazila,55978,52370,3608,43597,2075,1439,199,7334,1334,01110
73,85,XX,XXX,XX,01,  Saidpur Upazila,18854,17531,1323,11704,393,1375,136,4452,794,01110
94,08,XX,XXX,XX,01,  Baliadangi Upazila,21300,20024,1276,18340,903,270,65,1414,308,01110
94,51,XX,XXX,XX,01,  Haripur Upazila,18971,17992,979,17102,858,76,23,814,98,01110
94,82,XX,XXX,XX,01,  Pirganj Upazila,27297,24305,2992,20106,2065,355,46,3844,881,01110
94,86,XX,XXX,XX,01,  Ranisankail Upazila,26566,24977,1589,21726,1080,434,62,2817,447,01110
94,94,XX,XXX,XX,01,  Thakurgaon Sadar Upazila,47681,43595,4086,34155,2157,1281,155,8159,1774,01110
27,10,XX,XXX,XX,01,  Birampur Upazila,14784,14118,666,12545,398,199,51,1374,217,01110
27,12,XX,XXX,XX,01,  Birganj Upazila,36524,33861,2663,28561,1672,774,88,4526,903,01110
27,17,XX,XXX,XX,01,  Biral Upazila,29669,27560,2109,22125,1554,794,50,4641,505,01110
27,21,XX,XXX,XX,01,  Bochaganj Upazila,15320,13182,2138,11639,1762,416,38,1127,338,01110
27,30,XX,XXX,XX,01,  Chirirbandar Upazila,30578,28356,2222,22556,1261,748,158,5052,803,01110
27,38,XX,XXX,XX,01,  Fulbari Upazila,16279,15141,1138,12461,585,511,122,2169,431,01110
27,43,XX,XXX,XX,01,  Ghoraghat Upazila,13054,12037,1017,10801,700,292,14,944,303,01110
27,47,XX,XXX,XX,01,  Hakimpur Upazila,5940,5547,393,4847,206,138,18,562,169,01110
27,56,XX,XXX,XX,01,  Kaharole Upazila,17061,15430,1631,12524,1082,516,91,2390,458,01110
27,60,XX,XXX,XX,01,  Khansama Upazila,19519,18327,1192,15818,794,531,52,1978,346,01110
27,64,XX,XXX,XX,01,  Dinajpur Sadar Upazila,27989,25010,2979,15222,936,1426,335,8362,1708,01110
27,69,XX,XXX,XX,01,  Nawabganj Upazila,30007,28372,1635,24845,1083,983,71,2544,481,01110
27,77,XX,XXX,XX,01,  Parbatipur Upazila,37100,35046,2054,29181,962,704,73,5161,1019,01110
10,06,XX,XXX,XX,01,  Adamdighi Upazila,17474,16370,1104,12287,172,1865,547,2218,385,01110
10,20,XX,XXX,XX,01,  Bogra Sadar Upazila,24887,23126,1761,11970,323,4279,673,6877,765,01110
10,27,XX,XXX,XX,01,  Dhunat Upazila,47076,45395,1681,40900,823,1811,183,2684,675,01110
10,33,XX,XXX,XX,01,  Dhupchanchia Upazila,16862,16115,747,13056,141,1365,194,1694,412,01110
10,40,XX,XXX,XX,01,  Gabtali Upazila,41507,39863,1644,33581,574,2767,198,3515,872,01110
10,54,XX,XXX,XX,01,  Kahaloo Upazila,22679,21706,973,17341,304,1358,210,3007,459,01110
10,67,XX,XXX,XX,01,  Nandigram Upazila,19957,19372,585,18296,393,287,48,789,144,01110
10,81,XX,XXX,XX,01,  Sariakandi Upazila,45537,42811,2726,39678,1404,897,252,2236,1070,01110
10,85,XX,XXX,XX,01,  Shajahanpur Upazila,25236,24096,1140,17659,372,1366,202,5071,566,01110
10,88,XX,XXX,XX,01,  Sherpur Upazila,43612,41558,2054,34754,647,2994,495,3810,912,01110
10,94,XX,XXX,XX,01,  Shibganj Upazila,52312,49696,2616,42766,1311,2231,179,4699,1126,01110
10,95,XX,XXX,XX,01,  Sonatola Upazila,24164,23125,1039,20701,662,872,113,1552,264,01110
88,11,XX,XXX,XX,01,  Belkuchi Upazila,35305,33066,2239,13104,260,15994,1480,3968,499,01110
88,27,XX,XXX,XX,01,  Chauhali Upazila,21240,20121,1119,15971,408,2506,127,1644,584,01110
88,44,XX,XXX,XX,01,  Kamarkhanda Upazila,16710,15692,1018,9699,105,3120,649,2873,264,01110
88,50,XX,XXX,XX,01,  Kazipur Upazila,43830,41007,2823,34549,1318,2806,445,3652,1060,01110
88,61,XX,XXX,XX,01,  Royganj Upazila,51394,49608,1786,40501,952,4819,420,4288,414,01110
88,67,XX,XXX,XX,01,  Shahjadpur Upazila,80969,77602,3367,49283,1177,18948,1061,9371,1129,01110
88,78,XX,XXX,XX,01,  Sirajganj Sadar Upazila,55420,52779,2641,32732,355,10822,1355,9225,931,01110
88,89,XX,XXX,XX,01,  Tarash Upazila,29988,28751,1237,26776,855,380,30,1595,352,01110
88,94,XX,XXX,XX,01,  Ullah Para Upazila,73438,71076,2362,55206,828,7918,618,7952,916,01110
81,10,XX,XXX,XX,01,  Bagha Upazila,18493,17929,564,16000,357,203,14,1726,193,01110
81,12,XX,XXX,XX,01,  Baghmara Upazila,41348,40285,1063,37949,416,763,57,1573,590,01110
81,25,XX,XXX,XX,01,  Charghat Upazila,25057,23807,1250,18745,746,801,87,4261,417,01110
81,31,XX,XXX,XX,01,  Durgapur Upazila,22027,21284,743,20136,364,204,14,944,365,01110
81,34,XX,XXX,XX,01,  Godagari Upazila,33364,31486,1878,27868,1155,626,35,2992,688,01110
81,53,XX,XXX,XX,01,  Mohanpur Upazila,15450,14727,723,13862,531,238,50,627,142,01110
81,72,XX,XXX,XX,01,  Paba Upazila,30864,28766,2098,23269,1112,1220,96,4277,890,01110
81,82,XX,XXX,XX,01,  Puthia Upazila,25002,24147,855,20846,448,659,63,2642,344,01110
81,94,XX,XXX,XX,01,  Tanore Upazila,16136,14522,1614,14057,1190,158,40,307,384,01110
64,03,XX,XXX,XX,01,  Atrai Upazila,25703,24593,1110,21620,568,227,45,2746,497,01110
64,06,XX,XXX,XX,01,  Badalgachhi Upazila,25340,24081,1259,19410,672,532,73,4139,514,01110
64,28,XX,XXX,XX,01,  Dhamoirhat Upazila,21832,20826,1006,19799,813,184,15,843,178,01110
64,47,XX,XXX,XX,01,  Manda Upazila,46967,45007,1960,41443,1260,913,70,2651,630,01110
64,50,XX,XXX,XX,01,  Mahadebpur Upazila,35361,33095,2266,29746,1206,934,318,2415,742,01110
64,60,XX,XXX,XX,01,  Naogaon Sadar Upazila,33921,31904,2017,22675,596,2749,681,6480,740,01110
64,69,XX,XXX,XX,01,  Niamatpur Upazila,34002,30973,3029,27572,1669,273,27,3128,1333,01110
64,75,XX,XXX,XX,01,  Patnitala Upazila,25014,23472,1542,21376,1324,229,38,1867,180,01110
64,79,XX,XXX,XX,01,  Porsha Upazila,15683,14618,1065,13314,471,253,35,1051,559,01110
64,85,XX,XXX,XX,01,  Raninagar Upazila,22879,22068,811,19519,344,596,218,1953,249,01110
64,86,XX,XXX,XX,01,  Sapahar Upazila,20877,20150,727,19432,383,318,21,400,323,01110
76,05,XX,XXX,XX,01,  Atgharia Upazila,22987,21759,1228,18726,291,1231,153,1802,784,01110
76,16,XX,XXX,XX,01,  Bera Upazila,33446,30793,2653,19764,504,2808,446,8221,1703,01110
76,19,XX,XXX,XX,01,  Bhangura Upazila,16546,16063,483,14889,285,319,27,855,171,01110
76,22,XX,XXX,XX,01,  Chatmohar Upazila,43312,41116,2196,37405,1538,1035,176,2676,482,01110
76,33,XX,XXX,XX,01,  Faridpur Upazila,18701,18138,563,16942,379,458,50,738,134,01110
76,39,XX,XXX,XX,01,  Ishwardi Upazila,30728,29094,1634,19945,379,2994,273,6155,982,01110
76,55,XX,XXX,XX,01,  Pabna Sadar Upazila,72091,68926,3165,45999,817,8725,662,14202,1686,01110
76,72,XX,XXX,XX,01,  Santhia Upazila,55719,53406,2313,43862,707,3534,397,6010,1209,01110
76,83,XX,XXX,XX,01,  Sujanagar Upazila,40631,39051,1580,32767,704,2680,376,3604,500,01110
70,18,XX,XXX,XX,01,  Bholahat Upazila,12492,11741,751,10715,368,251,160,775,223,01110
70,37,XX,XXX,XX,01,  Gomastapur Upazila,34407,33215,1192,28274,566,1233,80,3708,546,01110
70,56,XX,XXX,XX,01,  Nachole Upazila,16541,15985,556,15166,459,353,32,466,65,01110
70,66,XX,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,53680,50960,2720,36775,891,1720,625,12465,1204,01110
70,88,XX,XXX,XX,01,  Shibganj Upazila,85351,83395,1956,71088,1042,2045,133,10262,781,01110
69,09,XX,XXX,XX,01,  Bagatipara Upazila,15568,14962,606,13117,354,393,53,1452,199,01110
69,15,XX,XXX,XX,01,  Baraigram Upazila,34571,33505,1066,30567,645,655,121,2283,300,01110
69,41,XX,XXX,XX,01,  Gurudaspur Upazila,30716,29124,1592,26643,973,192,32,2289,587,01110
69,44,XX,XXX,XX,01,  Lalpur Upazila,38012,36641,1371,30685,785,969,74,4987,512,01110
69,63,XX,XXX,XX,01,  Natore Sadar Upazila,46468,44183,2285,36251,1023,1581,490,6351,772,01110
69,91,XX,XXX,XX,01,  Singra Upazila,48685,47205,1480,44383,1040,930,83,1892,357,01110
38,13,XX,XXX,XX,01,  Akkelpur Upazila,11666,11179,487,9637,254,371,70,1171,163,01110
38,47,XX,XXX,XX,01,  Joypurhat Sadar Upazila,25980,24368,1612,19586,793,936,85,3846,734,01110
38,58,XX,XXX,XX,01,  Kalai Upazila,15057,14535,522,13485,382,194,16,856,124,01110
38,61,XX,XXX,XX,01,  Khetlal Upazila,12076,11730,346,10545,168,136,6,1049,172,01110
38,74,XX,XXX,XX,01,  Panchbibi Upazila,25666,24232,1434,21229,1030,734,81,2269,323,01110
13,22,XX,XXX,XX,01,  Chandpur Sadar Upazila,23185,22348,837,16511,448,1540,92,4297,297,01110
13,45,XX,XXX,XX,01,  Faridganj Upazila,19802,19071,731,14278,312,1924,83,2869,336,01110
13,47,XX,XXX,XX,01,  Haim Char Upazila,9737,9229,508,8252,326,367,72,610,110,01110
13,49,XX,XXX,XX,01,  Hajiganj Upazila,14988,14529,459,11076,185,1313,113,2140,161,01110
13,58,XX,XXX,XX,01,  Kachua Upazila,28777,27252,1525,20902,536,1036,49,5314,940,01110
13,76,XX,XXX,XX,01,  Matlab Upazila,11241,10826,415,8557,214,773,54,1496,147,01110
13,79,XX,XXX,XX,01,  Matlab Uttar Upazila,20044,19309,735,14629,325,1348,103,3332,307,01110
13,95,XX,XXX,XX,01,  Shahrasti Upazila,11022,10682,340,7751,146,744,33,2187,161,01110
3,04,XX,XXX,XX,01,  Alikadam Upazila,10396,6719,3677,6545,3547,41,7,133,123,01110
3,14,XX,XXX,XX,01,  Bandarban Sadar Upazila,11234,8296,2938,7473,2823,446,32,377,83,01110
3,51,XX,XXX,XX,01,  Lama Upazila,16572,13592,2980,11969,2754,1207,83,416,143,01110
3,73,XX,XXX,XX,01,  Naikhongchhari Upazila,7650,6916,734,6424,635,227,36,265,63,01110
3,89,XX,XXX,XX,01,  Rowangchhari Upazila,7841,4540,3301,4218,3226,152,3,170,72,01110
3,91,XX,XXX,XX,01,  Ruma Upazila,9884,6004,3880,5443,3644,111,32,450,204,01110
3,95,XX,XXX,XX,01,  Thanchi Upazila,7123,4434,2689,4214,2626,124,42,96,21,01110
19,09,XX,XXX,XX,01,  Barura Upazila,30065,28973,1092,24180,497,1000,116,3793,479,01110
19,15,XX,XXX,XX,01,  Brahmanpara Upazila,15478,14755,723,11186,330,353,38,3216,355,01110
19,18,XX,XXX,XX,01,  Burichang Upazila,22061,20728,1333,13902,332,1394,268,5432,733,01110
19,27,XX,XXX,XX,01,  Chandina Upazila,27731,26211,1520,21343,749,1356,226,3512,545,01110
19,31,XX,XXX,XX,01,  Chauddagram Upazila,30090,28155,1935,17752,401,2392,283,8011,1251,01110
19,33,XX,XXX,XX,01,  Comilla Sadar Dakshin Upazila,27322,26055,1267,18907,399,1957,221,5191,647,01110
19,36,XX,XXX,XX,01,  Daudkandi Upazila,28562,26923,1639,19467,503,1397,350,6059,786,01110
19,40,XX,XXX,XX,01,  Debidwar Upazila,29347,27566,1781,19615,491,1860,394,6091,896,01110
19,54,XX,XXX,XX,01,  Homna Upazila,21873,21052,821,14377,355,1483,64,5192,402,01110
19,67,XX,XXX,XX,01,  Comilla Adarsha Sadar Upazila,19830,18173,1657,6706,154,2373,376,9094,1127,01110
19,72,XX,XXX,XX,01,  Laksam Upazila,17614,17094,520,10558,179,633,33,5903,308,01110
19,74,XX,XXX,XX,01,  Manoharganj Upazila,13374,12893,481,8964,188,619,42,3310,251,01110
19,75,XX,XXX,XX,01,  Meghna Upazila,13800,12653,1147,9364,323,824,45,2465,779,01110
