ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
81.0,53.0,XX.0,XXX,XX,02,  Mohanpur Upazila,19645,1.3,0.2,0.3,0.1,0.5,0.2,0.0,00110
81.0,53.0,XX.0,XXX,XX,02,Kesharhat  Paurashava,19645,1.3,0.2,0.3,0.1,0.5,0.2,0.0,00110
81.0,72.0,XX.0,XXX,XX,02,  Paba Upazila,85732,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
81.0,82.0,XX.0,XXX,XX,02,  Puthia Upazila,20610,1.7,0.2,0.4,0.2,0.6,0.3,0.1,00110
81.0,82.0,XX.0,XXX,XX,02,Puthia  Paurashava,20610,1.7,0.2,0.4,0.2,0.6,0.3,0.1,00110
81.0,85.0,XX.0,XXX,XX,02,  Rajpara Thana,137318,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
81.0,90.0,XX.0,XXX,XX,02,  Shah Makhdum Thana,29103,1.0,0.2,0.1,0.1,0.4,0.2,0.0,00110
81.0,94.0,XX.0,XXX,XX,02,  Tanore Upazila,53419,1.6,0.2,0.2,0.2,0.7,0.2,0.1,00110
64.0,XX.0,XX.0,XXX,XX,02, Naogaon Zila,187225,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
64.0,28.0,XX.0,XXX,XX,02,  Dhamoirhat Upazila,15006,2.2,0.2,0.6,0.2,0.8,0.3,0.1,00110
64.0,28.0,XX.0,XXX,XX,02,Dhamoirhat  Paurashava,15006,2.2,0.2,0.6,0.2,0.8,0.3,0.1,00110
64.0,60.0,XX.0,XXX,XX,02,  Naogaon Sadar Upazila,150549,1.0,0.1,0.1,0.1,0.4,0.2,0.0,00110
64.0,60.0,XX.0,XXX,XX,02,Naogaon  Paurashava,150549,1.0,0.1,0.1,0.1,0.4,0.2,0.0,00110
64.0,75.0,XX.0,XXX,XX,02,  Patnitala Upazila,21670,1.0,0.1,0.3,0.1,0.3,0.2,0.1,00110
64.0,75.0,XX.0,XXX,XX,02,Nozipur  Paurashava,21670,1.0,0.1,0.3,0.1,0.3,0.2,0.1,00110
76.0,XX.0,XX.0,XXX,XX,02, Pabna Zila,387675,1.2,0.2,0.2,0.1,0.5,0.3,0.1,00110
76.0,5.0,XX.0,XXX,XX,02,  Atgharia Upazila,13686,1.4,0.2,0.2,0.2,0.5,0.2,0.1,00110
76.0,5.0,XX.0,XXX,XX,02,Atgharia  Paurashava,13686,1.4,0.2,0.2,0.2,0.5,0.2,0.1,00110
76.0,16.0,XX.0,XXX,XX,02,  Bera Upazila,50068,1.3,0.1,0.3,0.1,0.5,0.2,0.1,00110
76.0,16.0,XX.0,XXX,XX,02,Bera  Paurashava,50068,1.3,0.1,0.3,0.1,0.5,0.2,0.1,00110
76.0,19.0,XX.0,XXX,XX,02,  Bhangura Upazila,20606,1.3,0.2,0.2,0.2,0.5,0.2,0.0,00110
76.0,19.0,XX.0,XXX,XX,02,Bhangura  Paurashava,20606,1.3,0.2,0.2,0.2,0.5,0.2,0.0,00110
76.0,22.0,XX.0,XXX,XX,02,  Chatmohar Upazila,14443,1.7,0.2,0.4,0.2,0.7,0.2,0.1,00110
76.0,22.0,XX.0,XXX,XX,02,Chatmohar  Paurashava,14443,1.7,0.2,0.4,0.2,0.7,0.2,0.1,00110
76.0,33.0,XX.0,XXX,XX,02,  Faridpur Upazila,14010,1.3,0.3,0.3,0.1,0.5,0.1,0.1,00110
76.0,33.0,XX.0,XXX,XX,02,Faridpur  Paurashava,14010,1.3,0.3,0.3,0.1,0.5,0.1,0.1,00110
76.0,39.0,XX.0,XXX,XX,02,  Ishwardi Upazila,66255,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
76.0,39.0,XX.0,XXX,XX,02,Ishwardi  Paurashava,66255,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
76.0,55.0,XX.0,XXX,XX,02,  Pabna Sadar Upazila,144442,1.3,0.1,0.1,0.0,0.4,0.5,0.1,00110
76.0,55.0,XX.0,XXX,XX,02,Pabna  Paurashava,144442,1.3,0.1,0.1,0.0,0.4,0.5,0.1,00110
76.0,72.0,XX.0,XXX,XX,02,  Santhia Upazila,38704,1.1,0.1,0.2,0.0,0.5,0.2,0.1,00110
76.0,72.0,XX.0,XXX,XX,02,Santhia  Paurashava,38704,1.1,0.1,0.2,0.0,0.5,0.2,0.1,00110
76.0,83.0,XX.0,XXX,XX,02,  Sujanagar Upazila,25461,1.2,0.2,0.2,0.1,0.5,0.3,0.0,00110
76.0,83.0,XX.0,XXX,XX,02,Sujanagar  Paurashava,25461,1.2,0.2,0.2,0.1,0.5,0.3,0.0,00110
70.0,XX.0,XX.0,XXX,XX,02, Chapai Nawabganj Zila,275729,1.5,0.2,0.3,0.1,0.7,0.2,0.1,00110
70.0,37.0,XX.0,XXX,XX,02,  Gomastapur Upazila,34941,1.1,0.2,0.2,0.1,0.5,0.1,0.0,00110
70.0,37.0,XX.0,XXX,XX,02,Rahanpur Paurashava,34941,1.1,0.2,0.2,0.1,0.5,0.1,0.0,00110
70.0,56.0,XX.0,XXX,XX,02,  Nachole Upazila,17364,1.5,0.1,0.3,0.2,0.5,0.2,0.1,00110
70.0,56.0,XX.0,XXX,XX,02,Nachole Paurashava,17364,1.5,0.1,0.3,0.2,0.5,0.2,0.1,00110
70.0,66.0,XX.0,XXX,XX,02,  Chapai Nawabganj Sadar Upazila,180731,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
70.0,66.0,XX.0,XXX,XX,02,Chapai Nababganj Paurashava,180731,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
70.0,88.0,XX.0,XXX,XX,02,  Shibganj Upazila,42693,2.3,0.3,0.4,0.2,1.1,0.3,0.1,00110
70.0,88.0,XX.0,XXX,XX,02,Shibganj Paurashava,42693,2.3,0.3,0.4,0.2,1.1,0.3,0.1,00110
69.0,XX.0,XX.0,XXX,XX,02, Natore Zila,228008,1.5,0.1,0.3,0.1,0.7,0.3,0.1,00110
69.0,9.0,XX.0,XXX,XX,02,  Bagatipara Upazila,9975,2.0,0.2,0.3,0.1,1.2,0.2,0.0,00110
69.0,9.0,XX.0,XXX,XX,02,Bagatipara  Paurashava,9975,2.0,0.2,0.3,0.1,1.2,0.2,0.0,00110
69.0,15.0,XX.0,XXX,XX,02,  Baraigram Upazila,39523,2.2,0.2,0.4,0.2,1.1,0.2,0.1,00110
69.0,41.0,XX.0,XXX,XX,02,  Gurudaspur Upazila,32807,1.5,0.2,0.2,0.1,0.6,0.3,0.1,00110
69.0,41.0,XX.0,XXX,XX,02,Gurudaspur  Paurashava,32807,1.5,0.2,0.2,0.1,0.6,0.3,0.1,00110
69.0,44.0,XX.0,XXX,XX,02,  Lalpur Upazila,21042,1.6,0.1,0.2,0.1,0.6,0.4,0.2,00110
69.0,44.0,XX.0,XXX,XX,02,Gopalpur (Lalpur)  Paurashava,21042,1.6,0.1,0.2,0.1,0.6,0.4,0.2,00110
69.0,63.0,XX.0,XXX,XX,02,  Natore Sadar Upazila,91469,1.4,0.1,0.3,0.1,0.5,0.3,0.1,00110
69.0,91.0,XX.0,XXX,XX,02,  Singra Upazila,33192,0.9,0.1,0.1,0.1,0.4,0.1,0.0,00110
69.0,91.0,XX.0,XXX,XX,02,Singra  Paurashava,33192,0.9,0.1,0.1,0.1,0.4,0.1,0.0,00110
38.0,XX.0,XX.0,XXX,XX,02, Joypurhat Zila,132199,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
38.0,13.0,XX.0,XXX,XX,02,  Akkelpur Upazila,24227,1.7,0.2,0.4,0.1,0.7,0.2,0.1,00110
38.0,13.0,XX.0,XXX,XX,02,Akkelpur  Paurashava,24227,1.7,0.2,0.4,0.1,0.7,0.2,0.1,00110
38.0,47.0,XX.0,XXX,XX,02,  Joypurhat Sadar Upazila,69033,0.8,0.1,0.1,0.1,0.3,0.2,0.0,00110
38.0,47.0,XX.0,XXX,XX,02,Joypurhat  Paurashava,69033,0.8,0.1,0.1,0.1,0.3,0.2,0.0,00110
38.0,58.0,XX.0,XXX,XX,02,  Kalai Upazila,16464,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
38.0,58.0,XX.0,XXX,XX,02,Kalai  Paurashava,16464,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
38.0,74.0,XX.0,XXX,XX,02,  Panchbibi Upazila,22475,1.1,0.1,0.1,0.1,0.4,0.2,0.1,00110
38.0,74.0,XX.0,XXX,XX,02,Panchbibi  Paurashava,22475,1.1,0.1,0.1,0.1,0.4,0.2,0.1,00110
13.0,XX.0,XX.0,XXX,XX,02, Chandpur Zila,409291,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
13.0,22.0,XX.0,XXX,XX,02,  Chandpur Sadar Upazila,159021,1.0,0.2,0.1,0.0,0.4,0.2,0.1,00110
13.0,45.0,XX.0,XXX,XX,02,  Faridganj Upazila,35090,1.8,0.3,0.3,0.1,0.8,0.1,0.1,00110
13.0,49.0,XX.0,XXX,XX,02,  Hajiganj Upazila,63892,2.6,0.2,0.5,0.1,1.4,0.2,0.1,00110
13.0,58.0,XX.0,XXX,XX,02,  Kachua Upazila,27024,1.1,0.2,0.2,0.1,0.4,0.3,0.1,00110
13.0,76.0,XX.0,XXX,XX,02,  Matlab Upazila,59286,1.6,0.2,0.5,0.1,0.5,0.2,0.1,00110
13.0,79.0,XX.0,XXX,XX,02,  Matlab Uttar Upazila,36691,1.6,0.2,0.3,0.2,0.6,0.1,0.2,00110
13.0,95.0,XX.0,XXX,XX,02,  Shahrasti Upazila,28287,1.7,0.2,0.4,0.2,0.7,0.2,0.0,00110
3.0,XX.0,XX.0,XXX,XX,02, Bandarban Zila,61574,1.4,0.1,0.2,0.1,0.7,0.1,0.1,00110
3.0,4.0,XX.0,XXX,XX,02,  Alikadam Upazila,763,0.1,0.0,0.0,0.0,0.1,0.0,0.0,00110
3.0,4.0,31.0,XXX,XX,02,  Alikadam Union,763,0.1,0.0,0.0,0.0,0.1,0.0,0.0,00110
3.0,14.0,XX.0,XXX,XX,02,  Bandarban Sadar Upazila,41434,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
3.0,51.0,XX.0,XXX,XX,02,  Lama Upazila,19014,2.9,0.2,0.5,0.1,1.7,0.2,0.2,00110
3.0,91.0,XX.0,XXX,XX,02,  Ruma Upazila,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
3.0,91.0,76.0,XXX,XX,02,  Ruma Union,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
19.0,XX.0,XX.0,XXX,XX,02, Comilla Zila,707597,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00110
19.0,9.0,XX.0,XXX,XX,02,  Barura Upazila,49126,1.0,0.2,0.1,0.1,0.5,0.1,0.1,00110
19.0,27.0,XX.0,XXX,XX,02,  Chandina Upazila,46823,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
19.0,31.0,XX.0,XXX,XX,02,  Chauddagram Upazila,38317,1.7,0.2,0.4,0.2,0.6,0.3,0.2,00110
19.0,33.0,XX.0,XXX,XX,02,  Comilla Sadar Dakshin Upazila,103710,0.8,0.2,0.1,0.1,0.3,0.1,0.1,00110
19.0,36.0,XX.0,XXX,XX,02,  Daudkandi Upazila,46256,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00110
19.0,40.0,XX.0,XXX,XX,02,  Debidwar Upazila,61418,0.9,0.2,0.2,0.1,0.3,0.1,0.1,00110
19.0,54.0,XX.0,XXX,XX,02,  Homna Upazila,29173,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
19.0,67.0,XX.0,XXX,XX,02,  Comilla Adarsha Sadar Upazila,235423,1.2,0.1,0.2,0.1,0.5,0.1,0.1,00110
19.0,72.0,XX.0,XXX,XX,02,  Laksam Upazila,70632,1.3,0.2,0.3,0.1,0.5,0.1,0.1,00110
19.0,87.0,XX.0,XXX,XX,02,  Nangalkot Upazila,26719,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
12.0,XX.0,XX.0,XXX,XX,02, Brahmanbaria Zila,301852,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00110
12.0,2.0,XX.0,XXX,XX,02,  Akhaura Upazila,36262,0.8,0.1,0.1,0.1,0.4,0.1,0.0,00110
12.0,13.0,XX.0,XXX,XX,02,  Brahmanbaria Sadar Upazila,172017,0.8,0.1,0.1,0.0,0.3,0.1,0.1,00110
12.0,63.0,XX.0,XXX,XX,02,  Kasba Upazila,40416,1.5,0.3,0.2,0.1,0.5,0.2,0.1,00110
12.0,85.0,XX.0,XXX,XX,02,  Nabinagar Upazila,53157,1.3,0.2,0.3,0.1,0.5,0.1,0.1,00110
51.0,XX.0,XX.0,XXX,XX,02, Lakshmipur Zila,182659,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
51.0,43.0,XX.0,XXX,XX,02,  Lakshmipur Sadar Upazila,83112,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
51.0,58.0,XX.0,XXX,XX,02,  Roypur Upazila,30756,1.1,0.2,0.2,0.0,0.4,0.1,0.1,00110
51.0,65.0,XX.0,XXX,XX,02,  Ramganj Upazila,44775,1.6,0.3,0.2,0.1,0.6,0.2,0.1,00110
51.0,73.0,XX.0,XXX,XX,02,  Ramgati Upazila,24016,0.7,0.1,0.2,0.0,0.3,0.1,0.1,00110
46.0,XX.0,XX.0,XXX,XX,02, Khagrachhari Zila,96045,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
46.0,49.0,XX.0,XXX,XX,02,  Khagrachhari Sadar Upazila,47278,0.9,0.2,0.1,0.1,0.4,0.1,0.1,00110
46.0,70.0,XX.0,XXX,XX,02,  Matiranga Upazila,23913,1.4,0.2,0.3,0.2,0.4,0.2,0.1,00110
46.0,80.0,XX.0,XXX,XX,02,  Ramgarh Upazila,24854,1.7,0.3,0.3,0.2,0.7,0.2,0.1,00110
22.0,XX.0,XX.0,XXX,XX,02, Cox's Bazar Zila,292523,1.2,0.2,0.3,0.1,0.4,0.2,0.1,00110
22.0,16.0,XX.0,XXX,XX,02,  Chakoria Upazila,72669,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
22.0,24.0,XX.0,XXX,XX,02,  Cox's Bazar Sadar Upazila,167477,1.0,0.1,0.3,0.1,0.4,0.1,0.1,00110
22.0,49.0,XX.0,XXX,XX,02,  Maheshkhali Upazila,27321,1.7,0.3,0.6,0.1,0.5,0.2,0.1,00110
22.0,90.0,XX.0,XXX,XX,02,  Teknaf Upazila,25056,1.6,0.2,0.4,0.1,0.6,0.3,0.1,00110
15.0,XX.0,XX.0,XXX,XX,02, Chittagong Zila,2971102,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
15.0,6.0,XX.0,XXX,XX,02,  Bayejid Bostami Thana,211355,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
15.0,8.0,XX.0,XXX,XX,02,  Banshkhali Upazila,36910,1.3,0.2,0.3,0.1,0.5,0.1,0.1,00110
15.0,10.0,XX.0,XXX,XX,02,  Bakalia Thana,262703,0.9,0.1,0.2,0.0,0.4,0.1,0.1,00110
15.0,18.0,XX.0,XXX,XX,02,  Chandanaish  Upazila,35248,1.5,0.2,0.2,0.1,0.7,0.2,0.1,00110
15.0,19.0,XX.0,XXX,XX,02,  Chandgaon Thana,256411,0.9,0.1,0.1,0.0,0.3,0.1,0.1,00110
15.0,20.0,XX.0,XXX,XX,02,  Chittagong Port Thana,208260,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
15.0,28.0,XX.0,XXX,XX,02,  Double Mooring Thana,361154,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
15.0,35.0,XX.0,XXX,XX,02,  Halishahar Thana,151515,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
15.0,37.0,XX.0,XXX,XX,02,  Hathazari Upazila,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
15.0,41.0,XX.0,XXX,XX,02,  Kotwali Thana,319972,0.8,0.1,0.1,0.0,0.4,0.1,0.1,00110
15.0,43.0,XX.0,XXX,XX,02,  Khulshi Thana,278623,1.0,0.1,0.2,0.0,0.4,0.1,0.1,00110
15.0,53.0,XX.0,XXX,XX,02,  Mirsharai Upazila,27820,1.1,0.1,0.1,0.1,0.6,0.2,0.1,00110
15.0,55.0,XX.0,XXX,XX,02,  Pahartali Thana,190637,0.9,0.1,0.2,0.1,0.3,0.1,0.1,00110
15.0,57.0,XX.0,XXX,XX,02,  Panchlaish Thana,219132,0.8,0.1,0.1,0.0,0.3,0.1,0.1,00110
15.0,61.0,XX.0,XXX,XX,02,  Patiya Upazila,55323,1.2,0.2,0.1,0.1,0.6,0.2,0.1,00110
15.0,65.0,XX.0,XXX,XX,02,  Patenga Thana,132677,0.8,0.1,0.1,0.0,0.3,0.1,0.1,00110
15.0,70.0,XX.0,XXX,XX,02,  Rangunia Upazila,32641,1.1,0.1,0.1,0.1,0.5,0.2,0.1,00110
15.0,74.0,XX.0,XXX,XX,02,  Raozan Upazila,59148,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
15.0,78.0,XX.0,XXX,XX,02,  Sandwip Upazila,41365,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00110
15.0,82.0,XX.0,XXX,XX,02,  Satkania Upazila,45001,2.5,0.5,0.3,0.1,1.1,0.4,0.1,00110
15.0,86.0,XX.0,XXX,XX,02,  Sitakunda Upazila,45147,1.5,0.2,0.3,0.1,0.7,0.2,0.1,00110
84.0,XX.0,XX.0,XXX,XX,02, Rangamati Zila,97807,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
84.0,7.0,XX.0,XXX,XX,02,  Baghaichhari Upazila,13807,1.3,0.3,0.2,0.1,0.5,0.1,0.1,00110
84.0,87.0,XX.0,XXX,XX,02,  Rangamati Sadar Upazila,84000,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
30.0,XX.0,XX.0,XXX,XX,02, Feni Zila,283785,1.0,0.1,0.1,0.1,0.4,0.2,0.1,00110
30.0,14.0,XX.0,XXX,XX,02,  Chhagalnaiya Upazila,45177,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
30.0,25.0,XX.0,XXX,XX,02,  Daganbhuiyan Upazila,32080,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
30.0,29.0,XX.0,XXX,XX,02,  Feni Sadar Upazila,156971,1.0,0.1,0.1,0.0,0.4,0.1,0.1,00110
30.0,51.0,XX.0,XXX,XX,02,  Parshuram Upazila,29691,1.0,0.2,0.1,0.0,0.4,0.2,0.1,00110
30.0,94.0,XX.0,XXX,XX,02,  Sonagazi Upazila,19866,0.9,0.2,0.1,0.0,0.3,0.1,0.1,00110
75.0,XX.0,XX.0,XXX,XX,02, Noakhali Zila,364460,1.1,0.2,0.1,0.1,0.5,0.2,0.1,00110
75.0,7.0,XX.0,XXX,XX,02,  Begumganj Upazila,80001,1.1,0.2,0.1,0.0,0.5,0.2,0.1,00110
75.0,10.0,XX.0,XXX,XX,02,  Chatkhil Upazila,31395,1.7,0.2,0.2,0.1,0.9,0.2,0.1,00110
75.0,21.0,XX.0,XXX,XX,02,  Companiganj Upazila,29877,0.8,0.1,0.1,0.0,0.4,0.1,0.1,00110
75.0,36.0,XX.0,XXX,XX,02,  Hatiya Upazila,44802,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00110
75.0,47.0,XX.0,XXX,XX,02,  Kabirhat Upazila,17448,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
75.0,80.0,XX.0,XXX,XX,02,  Senbagh Upazila,19065,1.5,0.1,0.1,0.1,0.9,0.2,0.1,00110
75.0,83.0,XX.0,XXX,XX,02,  Sonaimuri Upazila,34218,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
75.0,87.0,XX.0,XXX,XX,02,  Noakhali Sadar Upazila,107654,0.8,0.2,0.1,0.0,0.3,0.2,0.1,00110
29.0,XX.0,XX.0,XXX,XX,02, Faridpur Zila,195247,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
29.0,10.0,XX.0,XXX,XX,02,  Bhanga Upazila,34148,1.5,0.2,0.4,0.1,0.5,0.2,0.1,00110
29.0,18.0,XX.0,XXX,XX,02,  Boalmari Upazila,27595,1.5,0.2,0.3,0.1,0.7,0.1,0.1,00110
29.0,47.0,XX.0,XXX,XX,02,  Faridpur Sadar Upazila,121632,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
29.0,62.0,XX.0,XXX,XX,02,  Nagarkanda Upazila,11872,1.2,0.1,0.4,0.1,0.6,0.1,0.0,00110
72.0,XX.0,XX.0,XXX,XX,02, Netrakona Zila,183186,0.9,0.1,0.2,0.1,0.4,0.1,0.1,00110
72.0,18.0,XX.0,XXX,XX,02,  Durgapur Upazila,24306,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
72.0,18.0,XX.0,XXX,XX,02,  Durgapur Paurashava,24306,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
72.0,47.0,XX.0,XXX,XX,02,  Kendua Upazila,22363,1.3,0.1,0.4,0.2,0.4,0.1,0.1,00110
72.0,47.0,XX.0,XXX,XX,02,  Kendua Paurashava,22363,1.3,0.1,0.4,0.2,0.4,0.1,0.1,00110
72.0,56.0,XX.0,XXX,XX,02,  Madan Upazila,17388,0.8,0.1,0.1,0.1,0.4,0.1,0.0,00110
72.0,56.0,XX.0,XXX,XX,02,  Madan Paurashava,17388,0.8,0.1,0.1,0.1,0.4,0.1,0.0,00110
72.0,63.0,XX.0,XXX,XX,02,  Mohanganj Upazila,27193,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
72.0,63.0,XX.0,XXX,XX,02,  Mohanganj Paurashava,27193,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
72.0,74.0,XX.0,XXX,XX,02,  Netrokona Sadar Upazila,91936,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
72.0,74.0,XX.0,XXX,XX,02,  Netrokona Paurashava,91936,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
39.0,XX.0,XX.0,XXX,XX,02, Jamalpur Zila,336010,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
39.0,15.0,XX.0,XXX,XX,02,  Dewanganj Upazila,38027,1.3,0.2,0.2,0.2,0.5,0.2,0.1,00110
39.0,15.0,XX.0,XXX,XX,02,Dewanganj Paurashava,38027,1.3,0.2,0.2,0.2,0.5,0.2,0.1,00110
39.0,29.0,XX.0,XXX,XX,02,  Islampur Upazila,38568,1.7,0.2,0.3,0.2,0.6,0.2,0.1,00110
39.0,29.0,XX.0,XXX,XX,02,Islampur Paurashava,38568,1.7,0.2,0.3,0.2,0.6,0.2,0.1,00110
39.0,36.0,XX.0,XXX,XX,02,  Jamalpur Sadar Upazila,142764,1.5,0.1,0.4,0.1,0.5,0.2,0.1,00110
39.0,36.0,XX.0,XXX,XX,02,Jamalpur Paurashava,142764,1.5,0.1,0.4,0.1,0.5,0.2,0.1,00110
39.0,58.0,XX.0,XXX,XX,02,  Madarganj Upazila,33169,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,58.0,XX.0,XXX,XX,02,Madarganj Paurashava,33169,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,61.0,XX.0,XXX,XX,02,  Melandaha Upazila,31320,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
39.0,61.0,XX.0,XXX,XX,02,Melandaha Paurashava,31320,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
39.0,85.0,XX.0,XXX,XX,02,  Sarishabari Upazila,52162,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,85.0,XX.0,XXX,XX,02,Sarishabari Paurashava,52162,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
59.0,XX.0,XX.0,XXX,XX,02, Munshiganj Zila,114819,0.9,0.1,0.1,0.0,0.3,0.2,0.1,00110
59.0,56.0,XX.0,XXX,XX,02,  Munshiganj Sadar Upazila,114819,0.9,0.1,0.1,0.0,0.3,0.2,0.1,00110
35.0,XX.0,XX.0,XXX,XX,02, Gopalganj Zila,85461,1.3,0.2,0.1,0.1,0.7,0.2,0.1,00110
35.0,32.0,XX.0,XXX,XX,02,  Gopalganj Sadar Upazila,51346,1.5,0.2,0.1,0.1,0.8,0.2,0.1,00110
35.0,51.0,XX.0,XXX,XX,02,  Kotalipara Upazila,5808,2.0,0.3,0.3,0.3,0.8,0.2,0.0,00110
35.0,58.0,XX.0,XXX,XX,02,  Muksudpur Upazila,19711,0.8,0.1,0.1,0.1,0.3,0.2,0.1,00110
35.0,91.0,XX.0,XXX,XX,02,  Tungipara Upazila,8596,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
82.0,XX.0,XX.0,XXX,XX,02, Rajbari Zila,104074,1.6,0.2,0.4,0.1,0.7,0.2,0.1,00110
82.0,29.0,XX.0,XXX,XX,02,  Goalanda Upazila,18663,2.1,0.2,0.4,0.1,1.1,0.3,0.1,00110
82.0,73.0,XX.0,XXX,XX,02,  Pangsha Upazila,29098,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
82.0,76.0,XX.0,XXX,XX,02,  Rajbari Sadar Upazila,56313,1.7,0.2,0.4,0.1,0.6,0.3,0.0,00110
61.0,XX.0,XX.0,XXX,XX,02, Mymensingh Zila,554996,0.9,0.1,0.1,0.1,0.3,0.2,0.1,00110
61.0,13.0,XX.0,XXX,XX,02,  Bhaluka Upazila,38774,0.8,0.2,0.1,0.1,0.3,0.1,0.0,00110
61.0,13.0,XX.0,XXX,XX,02,  Bhaluka Paurashava,38774,0.8,0.2,0.1,0.1,0.3,0.1,0.0,00110
61.0,20.0,XX.0,XXX,XX,02,  Fulbaria Upazila,31058,1.5,0.3,0.4,0.1,0.4,0.3,0.1,00110
61.0,20.0,XX.0,XXX,XX,02,  Fulbaria Paurashava,31058,1.5,0.3,0.4,0.1,0.4,0.3,0.1,00110
61.0,22.0,XX.0,XXX,XX,02,  Gaffargaon Upazila,29325,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
61.0,22.0,XX.0,XXX,XX,02,  Gaffargaon Paurashava,29325,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
61.0,23.0,XX.0,XXX,XX,02,  Gauripur Upazila,25570,1.2,0.2,0.1,0.1,0.5,0.2,0.1,00110
61.0,23.0,XX.0,XXX,XX,02,  Gauripur Paurashava,25570,1.2,0.2,0.1,0.1,0.5,0.2,0.1,00110
61.0,31.0,XX.0,XXX,XX,02,  Ishwarganj Upazila,28631,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
61.0,31.0,XX.0,XXX,XX,02,  Ishwarganj Paurashava,28631,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
61.0,52.0,XX.0,XXX,XX,02,  Mymensingh Sadar Upazila,258040,0.8,0.1,0.1,0.1,0.3,0.2,0.1,00110
61.0,52.0,XX.0,XXX,XX,02,  Mymensingh Paurashava,258040,0.8,0.1,0.1,0.1,0.3,0.2,0.1,00110
61.0,65.0,XX.0,XXX,XX,02,  Muktagachha Upazila,49915,0.7,0.1,0.0,0.0,0.3,0.1,0.1,00110
61.0,65.0,XX.0,XXX,XX,02,  Muktagachha Paurashava,49915,0.7,0.1,0.0,0.0,0.3,0.1,0.1,00110
61.0,72.0,XX.0,XXX,XX,02,  Nandail Upazila,33308,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
