ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
47,53,11,XXX,XX,XX,  Bagali Union Total,79,102,1147,1022,1855,1835,423,346,1357,1368,291,142,00111
47,53,22,XXX,XX,XX,  Dakshin Bedkashi Union Total,71,51,497,464,799,810,251,226,713,694,262,132,00111
47,53,55,XXX,XX,XX,Koyra Union Total,146,121,923,944,1631,1595,406,382,1381,1502,376,171,00111
47,53,72,XXX,XX,XX,  Maharajpur Union Total,73,72,1033,927,1513,1543,444,349,1192,1357,238,146,00111
47,53,78,XXX,XX,XX,  Maheshwaripur Union Total,152,149,849,845,1614,1421,321,281,1104,1074,249,131,00111
47,53,94,XXX,XX,XX,  Uttar Bedkashi Union Total,66,67,445,397,704,659,168,153,696,690,114,68,00111
47,64,01,XXX,XX,XX,  Ward No-01 Total,11,9,21,20,41,43,11,9,37,42,5,9,00111
47,64,02,XXX,XX,XX,  Ward No-02 Total,1,0,34,38,49,41,13,7,32,31,11,5,00111
47,64,03,XXX,XX,XX,  Ward No-03 Total,5,3,27,37,61,45,5,3,46,50,5,1,00111
47,64,04,XXX,XX,XX,  Ward No-04 Total,14,9,59,53,105,104,11,18,91,87,11,9,00111
47,64,05,XXX,XX,XX,  Ward No-05 Total,23,18,75,72,132,115,18,26,120,118,18,7,00111
47,64,06,XXX,XX,XX,  Ward No-06 Total,9,4,51,46,68,84,37,18,59,79,17,8,00111
47,64,07,XXX,XX,XX,  Ward No-07 Total,10,14,51,39,69,82,22,17,51,62,26,19,00111
47,64,08,XXX,XX,XX,  Ward No-08 Total,2,1,21,20,48,44,7,10,38,29,7,6,00111
47,64,09,XXX,XX,XX,  Ward No-09 Total,13,15,37,41,91,79,13,13,87,79,16,12,00111
47,64,16,XXX,XX,XX,  Chandkhali Union Total,39,43,1230,1178,1535,1409,743,661,1662,1548,422,261,00111
47,64,27,XXX,XX,XX,  Deluti Union Total,67,54,351,319,567,580,116,114,574,543,86,53,00111
47,64,33,XXX,XX,XX,  Gadaipur Union Total,34,40,496,460,832,892,188,173,736,710,184,69,00111
47,64,39,XXX,XX,XX,  Garuikhali Union Total,47,47,646,583,967,949,251,250,772,777,175,106,00111
47,64,44,XXX,XX,XX,  Haridhali Union Total,46,62,580,545,912,864,235,219,1028,977,188,100,00111
47,64,50,XXX,XX,XX,  Kapilmuni Union Total,110,107,728,727,1407,1342,292,286,1183,1185,257,104,00111
47,64,61,XXX,XX,XX,  Laskar Union Total,37,21,584,547,752,773,280,247,707,762,157,113,00111
47,64,67,XXX,XX,XX,  Lata Union Total,42,49,199,192,472,375,68,57,379,337,43,31,00111
47,64,83,XXX,XX,XX,  Raruli Union Total,92,79,732,674,1204,1212,357,263,937,961,183,106,00111
47,64,89,XXX,XX,XX,  Sholadana Union Total,79,91,542,561,922,954,190,204,784,733,145,95,00111
47,69,38,XXX,XX,XX,Damodar Union Total,139,124,901,911,1592,1577,377,340,1524,1307,238,134,00111
47,69,57,XXX,XX,XX,  Jamira Union Total,78,60,538,514,1035,990,173,177,747,711,123,48,00111
47,69,76,XXX,XX,XX,Phultala Union Total,72,63,768,689,1290,1288,277,194,938,1020,221,90,00111
47,75,13,XXX,XX,XX,  Aijganti Union Total,206,194,1143,1176,1983,1894,507,437,1413,1642,567,291,00111
47,75,27,XXX,XX,XX,  Ghatbhogh Union Total,113,120,971,961,1663,1601,384,374,1413,1448,282,125,00111
47,75,54,XXX,XX,XX,  Naihati Union Total,275,290,1545,1435,2870,2819,583,507,1897,2050,662,383,00111
47,75,67,XXX,XX,XX,  Sreefaltala Union Total,78,54,764,677,1097,1221,364,297,851,913,342,147,00111
47,75,81,XXX,XX,XX,  T. S. Bahirdia Union Total,92,98,461,402,853,768,151,131,699,610,115,49,00111
47,85,16,XXX,XX,XX,  Ward No-16 Total,155,164,615,535,1318,1163,211,226,1046,1088,189,110,00111
47,85,17,XXX,XX,XX,  Ward No-17 Total,268,228,690,674,1402,1448,252,214,1087,1144,286,204,00111
47,85,18,XXX,XX,XX,  Ward No-18 Total,172,147,636,661,1414,1279,261,230,1198,990,210,152,00111
47,85,19,XXX,XX,XX,  Ward No-19 Total,123,118,398,402,762,821,134,110,559,652,164,100,00111
47,85,20,XXX,XX,XX,  Ward No-20 Total,138,141,295,263,704,712,117,97,562,646,154,99,00111
47,85,25,XXX,XX,XX,  Ward No-25 Total,184,167,412,425,897,856,134,123,735,706,120,61,00111
47,85,26,XXX,XX,XX,  Ward No-26 Total,138,134,488,455,953,841,195,137,707,799,208,123,00111
47,94,13,XXX,XX,XX,  Ajugara Union Total,56,44,427,421,820,777,188,183,525,608,175,69,00111
47,94,27,XXX,XX,XX,Barasat Union Total,90,77,874,772,1332,1278,344,357,820,839,208,150,00111
47,94,40,XXX,XX,XX,  Madhupur Union Total,36,51,777,720,1343,1216,395,319,702,681,316,148,00111
47,94,54,XXX,XX,XX,  Sachiadah Union Total,133,113,572,512,962,904,284,259,555,596,192,120,00111
47,94,67,XXX,XX,XX,  Sagladah Union Total,89,79,813,771,1069,1114,425,357,761,756,239,155,00111
47,94,81,XXX,XX,XX,Terokhada Union Total,88,67,817,857,1281,1170,481,428,836,807,267,109,00111
18,07,01,XXX,XX,XX,  Ward No-01 Total,9,1,106,92,127,129,58,58,121,109,24,29,00111
18,07,02,XXX,XX,XX,  Ward No-02 Total,9,7,89,105,139,156,69,63,134,132,32,19,00111
18,07,03,XXX,XX,XX,  Ward No-03 Total,2,2,69,60,88,94,32,20,103,93,12,15,00111
18,07,04,XXX,XX,XX,  Ward No-04 Total,10,9,85,97,179,141,71,60,143,131,35,25,00111
18,07,05,XXX,XX,XX,  Ward No-05 Total,9,9,100,117,152,166,53,48,117,146,39,15,00111
18,07,06,XXX,XX,XX,  Ward No-06 Total,4,3,94,84,166,183,47,30,120,148,26,9,00111
18,07,07,XXX,XX,XX,  Ward No-07 Total,1,2,92,80,113,107,42,43,109,99,14,10,00111
18,07,08,XXX,XX,XX,  Ward No-08 Total,2,0,54,68,97,91,42,38,65,87,28,11,00111
18,07,09,XXX,XX,XX,  Ward No-09 Total,6,3,88,75,115,117,52,55,64,73,37,21,00111
18,07,13,XXX,XX,XX,  Belgachhi Union Total,39,39,412,342,580,562,213,188,452,453,124,53,00111
18,07,15,XXX,XX,XX,Baradi Union Total,43,41,592,609,831,825,304,261,620,656,179,64,00111
18,07,23,XXX,XX,XX,Bhangabaria Union Total,67,69,809,759,1225,1195,363,309,874,875,222,104,00111
18,07,27,XXX,XX,XX,Chithla Union Total,12,16,675,667,885,842,417,396,742,800,275,93,00111
18,07,31,XXX,XX,XX,  Dauki Union Total,25,16,566,559,713,767,299,268,545,645,180,61,00111
18,07,39,XXX,XX,XX,  Gangni Union Total,30,16,711,730,944,887,485,404,784,789,253,100,00111
18,07,47,XXX,XX,XX,Hardi Union Total,56,73,820,787,1381,1260,438,367,1043,1080,209,79,00111
18,07,51,XXX,XX,XX,  Kalidashpur Union Total,34,30,664,675,969,962,349,281,678,735,203,104,00111
18,07,55,XXX,XX,XX,Jamjami Union Total,23,22,535,563,828,769,270,247,629,609,152,43,00111
18,07,63,XXX,XX,XX,Jehala Union Total,45,43,630,585,925,901,336,323,744,702,192,83,00111
18,07,71,XXX,XX,XX,  Khadimpur Union Total,25,17,645,522,750,729,322,316,715,731,143,61,00111
18,07,79,XXX,XX,XX,Khaskara Union Total,21,42,696,660,910,933,396,366,862,842,161,80,00111
18,07,87,XXX,XX,XX,Kumari Union Total,29,34,497,460,756,759,227,174,668,627,138,35,00111
18,07,94,XXX,XX,XX,  Nagdaha Union Total,37,25,958,994,1337,1427,502,472,1078,1014,337,158,00111
18,23,01,XXX,XX,XX,  Ward No-01 Total,33,31,253,234,482,467,88,89,350,367,103,61,00111
18,23,02,XXX,XX,XX,  Ward No-02 Total,31,28,266,240,497,411,136,97,405,414,126,65,00111
18,23,03,XXX,XX,XX,  Ward No-03 Total,38,38,172,168,299,326,92,79,317,284,34,28,00111
18,23,04,XXX,XX,XX,  Ward No-04 Total,28,14,155,155,232,232,50,61,229,234,52,22,00111
18,23,05,XXX,XX,XX,  Ward No-05 Total,16,13,228,232,352,358,104,94,337,295,125,31,00111
18,23,06,XXX,XX,XX,  Ward No-06 Total,19,12,284,260,426,447,159,123,394,409,95,26,00111
18,23,07,XXX,XX,XX,  Ward No-07 Total,30,16,307,297,471,511,134,113,392,435,110,53,00111
18,23,08,XXX,XX,XX,  Ward No-08 Total,24,25,257,272,412,359,117,115,368,333,102,64,00111
18,23,09,XXX,XX,XX,  Ward No-09 Total,33,25,218,176,341,314,86,78,287,290,60,42,00111
18,23,11,XXX,XX,XX,Alokdia Union Total,85,89,797,758,1247,1326,306,286,987,1119,330,134,00111
18,23,23,XXX,XX,XX,  Begampur Union Total,84,77,1294,1295,1546,1477,837,880,829,1046,1096,686,00111
18,23,47,XXX,XX,XX,Kutubpur Union Total,53,60,949,863,1524,1412,400,349,1214,1114,287,113,00111
18,23,59,XXX,XX,XX,Mominpur Union Total,32,33,429,429,700,729,225,155,502,564,150,46,00111
18,23,62,XXX,XX,XX,  Padmabila Union Total,13,22,637,574,932,850,261,263,728,761,166,67,00111
18,23,71,XXX,XX,XX,Shankar Chandra Union Total,68,74,1489,1431,2063,1926,664,569,1546,1743,476,207,00111
18,23,83,XXX,XX,XX,Titudaha Union Total,32,24,1338,1250,1814,1782,615,545,1427,1512,410,155,00111
18,31,01,XXX,XX,XX,  Ward No-01 Total,5,12,89,113,156,145,37,42,133,107,35,19,00111
18,31,02,XXX,XX,XX,  Ward No-02 Total,10,10,112,107,199,167,60,51,176,157,46,21,00111
18,31,03,XXX,XX,XX,  Ward No-03 Total,8,18,81,84,153,154,27,21,150,132,20,11,00111
18,31,04,XXX,XX,XX,  Ward No-04 Total,14,15,89,85,154,155,44,36,149,199,22,23,00111
18,31,05,XXX,XX,XX,  Ward No-05 Total,4,11,80,94,155,146,57,43,133,134,42,32,00111
18,31,06,XXX,XX,XX,  Ward No-06 Total,9,15,99,117,159,148,38,28,162,140,29,14,00111
18,31,07,XXX,XX,XX,  Ward No-07 Total,12,10,72,59,136,124,9,13,94,98,7,9,00111
18,31,08,XXX,XX,XX,  Ward No-08 Total,10,14,120,111,194,182,46,48,156,177,38,21,00111
18,31,09,XXX,XX,XX,  Ward No-09 Total,7,3,113,105,131,124,57,52,137,123,39,11,00111
18,31,11,XXX,XX,XX,Damurhuda Union Total,91,109,1219,1181,1930,1908,590,527,1441,1439,457,189,00111
18,31,23,XXX,XX,XX,  Perkrishnapur Madna Union Total,67,47,707,719,1144,1151,292,269,893,931,288,95,00111
18,31,35,XXX,XX,XX,Howli Union Total,75,84,1256,1177,1813,1816,593,508,1320,1556,498,196,00111
18,31,47,XXX,XX,XX,  Juranpur Union Total,74,73,996,999,1606,1474,537,466,1343,1284,296,126,00111
18,31,59,XXX,XX,XX,  Kapasadanga Union Total,83,76,1439,1384,2068,2100,665,563,1749,1866,429,140,00111
18,31,71,XXX,XX,XX,  Kuralgachhi Union Total,58,47,925,848,1333,1267,468,450,1106,1160,335,136,00111
18,31,83,XXX,XX,XX,  Natipota Union Total,67,64,1141,1141,1654,1615,638,521,1195,1362,357,182,00111
18,55,01,XXX,XX,XX,  Ward No-01 Total,6,4,39,32,64,71,12,17,64,61,14,5,00111
18,55,02,XXX,XX,XX,  Ward No-02 Total,14,15,66,71,145,134,23,21,88,112,27,14,00111
18,55,03,XXX,XX,XX,  Ward No-03 Total,13,24,76,52,134,144,19,27,97,119,21,14,00111
18,55,04,XXX,XX,XX,  Ward No-04 Total,11,12,75,60,105,103,24,27,92,120,28,14,00111
18,55,05,XXX,XX,XX,  Ward No-05 Total,6,13,71,91,93,127,42,37,89,132,36,14,00111
18,55,06,XXX,XX,XX,  Ward No-06 Total,8,6,72,44,101,134,22,15,73,122,14,6,00111
18,55,07,XXX,XX,XX,  Ward No-07 Total,18,8,64,63,144,120,14,17,98,129,5,5,00111
18,55,08,XXX,XX,XX,  Ward No-08 Total,11,19,121,98,229,184,31,37,204,166,22,19,00111
18,55,09,XXX,XX,XX,  Ward No-09 Total,11,3,90,93,145,131,28,36,124,111,31,11,00111
18,55,19,XXX,XX,XX,  Andulbaria Union Total,79,56,767,751,1293,1340,275,267,1033,1143,261,92,00111
18,55,38,XXX,XX,XX,Banka Union Total,94,87,1539,1552,2060,2036,703,639,1799,1850,495,185,00111
18,55,57,XXX,XX,XX,  Simanta Union Total,71,75,899,793,1214,1216,427,356,1020,1157,389,142,00111
18,55,76,XXX,XX,XX,Uthali Union Total,81,97,1410,1439,2002,2022,781,650,1787,1924,483,225,00111
65,28,01,XXX,XX,XX,  Ward No-01 Total,5,8,45,24,94,88,33,20,64,76,5,7,00111
65,28,02,XXX,XX,XX,  Ward No-02 Total,10,17,77,69,161,141,25,13,139,95,16,23,00111
65,28,03,XXX,XX,XX,  Ward No-03 Total,17,11,64,73,124,109,28,21,76,80,27,19,00111
65,28,04,XXX,XX,XX,  Ward No-04 Total,9,15,47,42,107,82,12,14,76,60,16,17,00111
65,28,05,XXX,XX,XX,  Ward No-05 Total,10,6,86,71,102,82,55,51,59,63,30,23,00111
65,28,06,XXX,XX,XX,  Ward No-06 Total,5,8,53,64,128,127,28,21,86,63,14,12,00111
65,28,07,XXX,XX,XX,  Ward No-07 Total,22,16,63,52,136,127,29,28,79,74,41,22,00111
65,28,08,XXX,XX,XX,  Ward No-08 Total,14,10,83,57,87,89,46,49,92,76,36,23,00111
65,28,09,XXX,XX,XX,  Ward No-09 Total,1,10,102,82,119,128,60,40,89,90,20,15,00111
65,28,13,XXX,XX,XX,  Babra Hachla Union Total,14,16,385,340,544,500,212,210,413,402,120,64,00111
65,28,14,XXX,XX,XX,Boranal Eliasabad Union Total,19,12,281,283,468,388,120,106,255,196,76,38,00111
65,28,15,XXX,XX,XX,  Bauisena Union Total,31,34,764,678,1135,1058,337,309,778,755,191,109,00111
65,28,23,XXX,XX,XX,  Hamidpur Union Total,35,49,490,452,940,866,222,203,584,657,171,97,00111
65,28,31,XXX,XX,XX,  Chanchari Union Total,39,30,508,498,889,866,195,174,553,643,170,81,00111
65,28,39,XXX,XX,XX,  Joynagar Union Total,20,28,609,663,845,768,300,262,570,573,159,64,00111
65,28,47,XXX,XX,XX,  Kalabaria Union Total,54,40,643,633,1001,1026,234,214,557,553,157,101,00111
65,28,63,XXX,XX,XX,  Khasial Union Total,69,55,439,449,774,727,204,184,583,511,106,73,00111
65,28,71,XXX,XX,XX,Mauli Union Total,19,33,692,654,888,863,307,243,648,578,158,110,00111
65,28,79,XXX,XX,XX,  Pahardanga Union Total,36,39,459,444,734,761,265,186,569,592,159,101,00111
65,28,87,XXX,XX,XX,Peruli Union Total,91,86,1021,960,1653,1693,473,402,1021,1169,373,164,00111
65,28,94,XXX,XX,XX,  Purulia Union Total,73,59,688,637,1162,1120,346,282,752,806,266,172,00111
65,28,95,XXX,XX,XX,Salamabad Union Total,45,37,449,479,787,732,281,207,558,499,132,103,00111
65,52,01,XXX,XX,XX,  Ward No-01 Total,28,12,57,66,99,119,41,22,76,84,15,13,00111
65,52,02,XXX,XX,XX,  Ward No-02 Total,17,18,115,105,163,152,38,36,119,112,38,16,00111
65,52,03,XXX,XX,XX,  Ward No-03 Total,10,13,71,81,123,90,25,23,96,102,5,5,00111
65,52,04,XXX,XX,XX,  Ward No-04 Total,24,19,73,100,188,151,12,19,161,156,14,19,00111
65,52,05,XXX,XX,XX,  Ward No-05 Total,22,20,52,51,154,121,16,8,94,86,19,4,00111
65,52,06,XXX,XX,XX,  Ward No-06 Total,14,11,82,77,112,139,42,33,97,98,30,24,00111
65,52,07,XXX,XX,XX,  Ward No-07 Total,19,18,64,57,211,141,28,10,105,102,18,10,00111
65,52,08,XXX,XX,XX,  Ward No-08 Total,14,7,77,97,161,153,44,28,110,100,19,13,00111
65,52,09,XXX,XX,XX,  Ward No-09 Total,11,18,45,51,92,128,13,21,71,86,11,6,00111
65,52,15,XXX,XX,XX,  Dighalia Union Total,143,134,766,713,1384,1268,246,250,906,979,146,99,00111
65,52,18,XXX,XX,XX,  Itna Union Total,77,56,771,816,1307,1338,310,292,911,920,214,114,00111
65,52,23,XXX,XX,XX,  Joypur Union Total,54,36,685,689,1146,1025,229,209,751,828,161,69,00111
65,52,31,XXX,XX,XX,  Kashipur Union Total,19,17,519,498,776,676,172,163,479,513,82,54,00111
65,52,39,XXX,XX,XX,  Kotakul Union Total,38,36,451,444,716,695,174,156,542,504,131,68,00111
65,52,47,XXX,XX,XX,  Lahuria Union Total,62,45,952,923,1485,1423,437,396,935,1066,265,149,00111
65,52,55,XXX,XX,XX,  Lakshmipasha Union Total,35,42,321,310,538,566,75,82,358,348,53,20,00111
65,52,63,XXX,XX,XX,  Lohagara Union Total,31,36,238,280,398,418,92,87,264,288,53,37,00111
65,52,71,XXX,XX,XX,  Mallikpur Union Total,39,43,524,532,860,807,160,157,611,591,96,50,00111
65,52,79,XXX,XX,XX,  Naldi Union Total,29,25,706,725,1112,1049,338,285,731,794,219,104,00111
65,52,87,XXX,XX,XX,  Noagram Union Total,47,20,610,593,890,899,205,209,647,672,133,84,00111
65,52,94,XXX,XX,XX,  Shalnagar Union Total,71,65,659,614,1029,971,231,218,689,734,153,90,00111
65,76,01,XXX,XX,XX,  Ward No-01 Total,10,9,91,89,122,120,41,45,101,110,29,6,00111
65,76,02,XXX,XX,XX,  Ward No-02 Total,5,6,94,89,201,161,29,29,193,146,23,7,00111
65,76,03,XXX,XX,XX,  Ward No-03 Total,44,30,143,118,266,268,52,53,263,240,13,28,00111
65,76,04,XXX,XX,XX,  Ward No-04 Total,28,13,168,205,320,305,55,56,269,239,31,18,00111
65,76,05,XXX,XX,XX,  Ward No-05 Total,37,46,163,151,304,303,61,57,220,248,61,28,00111
65,76,06,XXX,XX,XX,  Ward No-06 Total,40,30,133,137,207,199,36,33,179,178,20,18,00111
65,76,07,XXX,XX,XX,  Ward No-07 Total,27,17,145,121,309,217,63,33,200,176,21,18,00111
65,76,08,XXX,XX,XX,  Ward No-08 Total,16,22,48,35,107,122,11,5,96,85,10,8,00111
65,76,09,XXX,XX,XX,  Ward No-09 Total,6,3,87,98,158,157,37,35,85,94,22,4,00111
65,76,11,XXX,XX,XX,  Auria Union Total,33,26,802,769,1095,1169,366,267,809,859,219,90,00111
65,76,13,XXX,XX,XX,  Banshgram Union Total,53,60,721,661,1018,997,214,165,714,731,111,52,00111
65,76,20,XXX,XX,XX,  Bhadrabila Union Total,118,113,546,531,980,1026,168,163,618,642,107,68,00111
65,76,27,XXX,XX,XX,  Bichhali Union Total,58,57,571,598,891,821,230,202,768,780,119,59,00111
