ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
44,14,31,XXX,XX,01,  Daulatpur Union,4481,17566,17562,4,00110
44,19,73,XXX,XX,01,  Paglakanai Union,3836,15172,15172,0,00110
41,23,25,XXX,XX,01,  Bankra Union,4841,19436,19436,0,00110
41,23,35,XXX,XX,01,  Gadkhali Union,5684,23542,23542,0,00110
41,23,47,XXX,XX,01,  Jhikargachha Union,6118,26056,26056,0,00110
41,23,71,XXX,XX,01,  Panisara Union,4776,20409,20357,52,00110
41,38,28,XXX,XX,01,  Keshabpur Union,3510,14681,14681,0,00110
41,38,38,XXX,XX,01,  Majidpur Union,5347,22069,22029,40,00110
41,47,23,XXX,XX,01,  Chanchra Union,7899,34448,34448,0,00110
41,47,41,XXX,XX,01,  Fathehpur Union,8976,38205,38205,0,00110
41,90,86,XXX,XX,01,  Sharsha Union,9366,39721,39675,46,00110
1,14,31,XXX,XX,01,  Chitalmari Union,5787,26794,26748,46,00110
1,34,10,XXX,XX,01,  Bahirdia Mansa Union,1072,4374,4374,0,00110
1,34,31,XXX,XX,01,  Fakirhat Union,4375,17689,17689,0,00110
1,34,52,XXX,XX,01,  Mulghar Union,2259,9995,9995,0,00110
1,34,63,XXX,XX,01,  Naldha Maubhog Union,2665,12188,12180,8,00110
1,38,57,XXX,XX,01,  Kachua Union,1209,4795,4756,39,00110
1,56,95,XXX,XX,01,  Udaypur Union,2161,10117,10112,5,00110
1,60,23,XXX,XX,01,  Baraikhali Union,5068,17480,17475,5,00110
1,73,83,XXX,XX,01,  Rampal Union,5442,22556,22556,0,00110
1,77,38,XXX,XX,01,  Khontakata Union,4834,20322,20322,0,00110
1,77,57,XXX,XX,01,  Royenda Union,3971,17261,17261,0,00110
55,66,52,XXX,XX,01,  Mohammadpur Union,3770,17423,17423,0,00110
55,85,11,XXX,XX,01,  Arpara Union,4097,18914,18901,13,00110
55,85,59,XXX,XX,01,  Shalikha Union,3273,14256,14256,0,00110
55,95,84,XXX,XX,01,  Sreepur Union,4232,18677,18677,0,00110
50,15,27,XXX,XX,01,  Bahir Char Union,4555,20378,20366,12,00110
50,15,40,XXX,XX,01,  Chandgram Union,3113,12988,12988,0,00110
50,39,33,XXX,XX,01,  Daulatpur Union,7644,28808,28803,5,00110
50,39,61,XXX,XX,01,  Mathurapur Union,7206,27867,27862,5,00110
50,63,71,XXX,XX,01,  Samaspur Union,2070,8508,8508,0,00110
50,79,50,XXX,XX,01,  Battail Union,9714,40215,40215,0,00110
50,94,14,XXX,XX,01,  Amla Union,6175,23583,23583,0,00110
50,94,80,XXX,XX,01,  Poradaha Union,7749,33133,33133,0,00110
57,47,10,XXX,XX,01,  Bamandi Union,6120,24269,24269,0,00110
57,47,69,XXX,XX,01,  Roypur Union,4869,18433,18433,0,00110
57,60,28,XXX,XX,01,  Bagoan Union,7349,29686,29605,81,00110
87,04,17,XXX,XX,01,  Assasuni Union,3412,15039,15039,0,00110
87,25,15,XXX,XX,01,  Debhata Union,3198,13255,13255,0,00110
87,43,31,XXX,XX,01,  Helatala Union,4633,18254,18254,0,00110
87,47,13,XXX,XX,01,  Bhara Simla Union,4701,20293,20261,32,00110
87,47,55,XXX,XX,01,  Kushlia Union,3730,15894,15894,0,00110
87,47,63,XXX,XX,01,  Mathureshpur Union,5238,22791,22791,0,00110
87,47,94,XXX,XX,01,  Tarali Union,5263,20205,20205,0,00110
87,86,94,XXX,XX,01,  Shyamnagar Union,3078,13975,13972,3,00110
87,90,87,XXX,XX,01,  Tala Union,5628,23499,23499,0,00110
42,40,85,XXX,XX,01,  Ponabalia Union,3427,15485,15485,0,00110
42,43,63,XXX,XX,01,  Kanthalia Union,2480,9172,9169,3,00110
42,84,40,XXX,XX,01,  Mathbari Union,4465,19160,19160,0,00110
42,84,54,XXX,XX,01,  Rajapur Union,4757,21429,21419,10,00110
78,38,29,XXX,XX,01,  Bauphal Union,4459,19952,19952,0,00110
78,38,35,XXX,XX,01,  Daspara Union,3125,14713,14713,0,00110
78,52,31,XXX,XX,01,  Banshbaria Union,3246,14108,14108,0,00110
78,52,52,XXX,XX,01,  Dashmina Union,2689,12286,12284,2,00110
78,55,93,XXX,XX,01,  Sreerampur Union,1319,6027,6027,0,00110
78,57,50,XXX,XX,01,  Chiknikandi Union,3226,14195,14195,0,00110
78,57,67,XXX,XX,01,  Galachipa Union,3463,15709,15604,105,00110
78,66,83,XXX,XX,01,  Tiakhali Union,1420,5497,5497,0,00110
78,76,13,XXX,XX,01,  Amragachhia Union,4585,19771,19771,0,00110
78,76,27,XXX,XX,01,  Deuli Subidkhali Union,2449,10588,10588,0,00110
78,76,81,XXX,XX,01,  Mirzaganj Union,3409,14669,14669,0,00110
78,95,27,XXX,XX,01,  Jainkati Union,2775,12677,12677,0,00110
6,02,15,XXX,XX,01,  Bakal Union,4991,22218,22218,0,00110
6,02,47,XXX,XX,01,  Gaila Union,5543,24969,24969,0,00110
6,03,81,XXX,XX,01,  Rahmatpur Union,3304,14512,14512,0,00110
6,07,12,XXX,XX,01,  Bhar Pasha Union,3485,15333,15333,0,00110
6,07,94,XXX,XX,01,  Rangasree Union,7187,32190,32190,0,00110
6,10,42,XXX,XX,01,  Chakhar Union,3251,12927,12927,0,00110
6,10,63,XXX,XX,01,  Salia Bakpur Union,3748,16158,16154,4,00110
6,36,13,XXX,XX,01,  Bara Jalia Union,3570,17459,17456,3,00110
6,51,34,XXX,XX,01,  Char Baria Union,3960,19255,19255,0,00110
6,51,43,XXX,XX,01,  Char Kowa Union,4964,22851,22851,0,00110
6,62,87,XXX,XX,01,  Mehendiganj Union,2349,11302,11302,0,00110
6,94,31,XXX,XX,01,  Guthia Union,5051,22542,22542,0,00110
6,94,84,XXX,XX,01,  Shikarpur Union,4256,19585,19416,169,00110
79,14,11,XXX,XX,01,  Bhandaria Union,1156,5146,5146,0,00110
79,14,71,XXX,XX,01,  Nudmulla Union,4140,17731,17727,4,00110
79,47,15,XXX,XX,01,  Amrajuri Union,1336,5500,5500,0,00110
79,47,47,XXX,XX,01,  Kawkhali Union,4599,19153,19138,15,00110
79,58,60,XXX,XX,01,  Mathbaria Union,2695,11591,11591,0,00110
79,76,52,XXX,XX,01,  Nazirpur Union,3128,14625,14621,4,00110
79,87,76,XXX,XX,01,  Sohagdal Union,4000,17879,17879,0,00110
79,87,85,XXX,XX,01,  Sutiakati Union,3601,15586,15586,0,00110
79,87,95,XXX,XX,01,  Nesarabad (Swarupkati) Union,2479,10557,10552,5,00110
79,90,51,XXX,XX,01,  Pattashi Union,5002,22261,22240,21,00110
9,18,12,XXX,XX,01,  Alinagar Union,3216,15929,15929,0,00110
9,18,14,XXX,XX,01,  Bapta Union,1202,5634,5634,0,00110
9,18,36,XXX,XX,01,  Dhania Union,4867,24113,24108,5,00110
9,21,16,XXX,XX,01,  Bara Manika Union,5682,27046,27046,0,00110
9,21,57,XXX,XX,01,  Kutba Union,1471,6833,6833,0,00110
9,65,23,XXX,XX,01,  Hajirhat Union,5324,24467,24467,0,00110
9,91,57,XXX,XX,01,  Chandpur Union,4730,21866,21866,0,00110
4,09,13,XXX,XX,01,  Amtali Union,4548,19658,19658,0,00110
4,19,23,XXX,XX,01,  Bamna Union,2910,12341,12325,16,00110
4,47,11,XXX,XX,01,  Betagi Union,3144,13175,13175,0,00110
4,85,23,XXX,XX,01,  Kakchira Union,4684,16985,16736,249,00110
4,85,35,XXX,XX,01,  Kalmegha Union,5062,18649,18649,0,00110
4,85,71,XXX,XX,01,  Patharghata Union,7150,28127,28127,0,00110
52,02,10,XXX,XX,01,  Bhadai Union,1505,6463,6463,0,00110
52,33,76,XXX,XX,01,  Shingimari Union,5273,23146,23146,0,00110
52,39,95,XXX,XX,01,  Tushbhandar Union,6582,29047,29047,0,00110
77,04,67,XXX,XX,01,  Radhanagar Union,3106,13076,13076,0,00110
77,04,81,XXX,XX,01,  Taria Union,5042,20793,20793,0,00110
77,25,73,XXX,XX,01,  Maidan Dighi Union,4887,21071,21071,0,00110
77,34,47,XXX,XX,01,  Debiganj Union,3040,13562,13562,0,00110
77,73,36,XXX,XX,01,  Dhakkamara Union,5567,25104,25068,36,00110
77,90,81,XXX,XX,01,  Tentulia Union,3429,14699,14695,4,00110
85,27,31,XXX,XX,01,  Gangachara Union,6678,26939,26939,0,00110
85,58,49,XXX,XX,01,  Durgapur Union,11076,43676,43675,1,00110
85,73,76,XXX,XX,01,  Pirgachha Union,8269,31802,31797,5,00110
85,76,69,XXX,XX,01,  Pirganj Union,5899,22503,22502,1,00110
85,76,75,XXX,XX,01,  Roypur Union,5259,20357,20357,0,00110
85,92,71,XXX,XX,01,  Kursha Union,5208,22120,22118,2,00110
49,06,19,XXX,XX,01,  Bhurungamari Union,3988,17502,17502,0,00110
49,08,19,XXX,XX,01,  Char Rajibpur Union,4750,19826,19826,0,00110
49,09,83,XXX,XX,01,  Thanahat Union,5668,21991,21991,0,00110
49,18,40,XXX,XX,01,  Phulbari Union,4676,19061,19061,0,00110
49,52,17,XXX,XX,01,  Belgachha Union,5481,22438,22438,0,00110
49,77,21,XXX,XX,01,  Chakirpashar Union,5884,23126,23126,0,00110
49,77,73,XXX,XX,01,  Rajarhat Union,7287,29364,29364,0,00110
49,79,71,XXX,XX,01,  Raumari Union,4891,20857,20857,0,00110
32,21,47,XXX,XX,01,  Gazaria Union,3246,12921,12921,0,00110
32,24,14,XXX,XX,01,  Ballamjhar Union,10307,40377,40322,55,00110
32,24,21,XXX,XX,01,  Boali Union,8739,34765,34765,0,00110
32,24,58,XXX,XX,01,  Kholahati Union,6387,25965,25965,0,00110
32,24,85,XXX,XX,01,  Mollar Char Union,1461,6451,6451,0,00110
32,67,85,XXX,XX,01,  Palashbari Union,3325,13372,13372,0,00110
32,82,13,XXX,XX,01,  Banagram Union,4950,18923,18923,0,00110
32,82,60,XXX,XX,01,  Jamalpur Union,7170,27552,27552,0,00110
32,88,19,XXX,XX,01,  Bonar Para Union,5697,22574,22574,0,00110
32,88,85,XXX,XX,01,  Saghata Union,4321,16709,16709,0,00110
32,91,31,XXX,XX,01,  Dahabanda Union,5661,19825,19818,7,00110
73,12,19,XXX,XX,01,  Dimla Union,5790,25855,25855,0,00110
73,15,19,XXX,XX,01,  Bhogdabari Union,6487,27941,27941,0,00110
73,15,28,XXX,XX,01,  Boragari Union,4754,21483,21481,2,00110
73,15,38,XXX,XX,01,  Domar Union,2763,10971,10971,0,00110
73,45,51,XXX,XX,01,  Kishoreganj Union,7105,27554,27553,1,00110
73,85,23,XXX,XX,01,  Bangalipur Union,3847,16938,16936,2,00110
94,08,21,XXX,XX,01,  Barabari Union,3975,16647,16647,0,00110
94,08,73,XXX,XX,01,  Duosuo Union,4998,20023,20023,0,00110
94,51,81,XXX,XX,01,  Haripur Union,3761,17004,17004,0,00110
94,94,52,XXX,XX,01,  Jamalpur Union,4673,19586,19586,0,00110
94,94,58,XXX,XX,01,  Mohammadpur Union,3942,17499,17499,0,00110
94,94,68,XXX,XX,01,  Rahimanpur Union,6563,29024,29024,0,00110
27,10,71,XXX,XX,01,  Khanpur Union,4129,17575,17575,0,00110
27,10,83,XXX,XX,01,  Pali Prayagpur Union,1961,7772,7772,0,00110
27,17,28,XXX,XX,01,  Biral Union,6114,25677,25587,90,00110
27,30,13,XXX,XX,01,  Abdulpur Union,7056,30848,30842,6,00110
27,43,38,XXX,XX,01,  Ghoraghat Union,2778,10515,10515,0,00110
27,56,31,XXX,XX,01,  Mukundapur Union,5456,23575,23575,0,00110
27,60,15,XXX,XX,01,  Alokjhari Union,5641,24715,24708,7,00110
27,64,69,XXX,XX,01,  Shashara Union,5875,24279,24279,0,00110
27,64,77,XXX,XX,01,  Sekhpura Union,7396,30319,30319,0,00110
27,69,17,XXX,XX,01,  Binodnagar Union,7757,29277,29277,0,00110
27,69,43,XXX,XX,01,  Golapganj Union,6664,27697,27695,2,00110
27,77,86,XXX,XX,01,  Rampur Union,6451,26134,26134,0,00110
10,06,13,XXX,XX,01,  Adam Dighi Union,5693,22137,22136,1,00110
10,27,38,XXX,XX,01,  Dhunat Union,4911,19348,19348,0,00110
10,88,28,XXX,XX,01,  Garidaha Union,9620,38481,38481,0,00110
10,88,57,XXX,XX,01,  Kusumbi Union,8073,33066,33066,0,00110
10,88,77,XXX,XX,01,  Shah-Bandegi Union,6179,27251,27237,14,00110
88,27,27,XXX,XX,01,  Khas Kaulia Union,803,3565,3565,0,00110
88,27,47,XXX,XX,01,  Sadia Chandpur Union,5219,22387,22387,0,00110
88,44,38,XXX,XX,01,  Jamtail Union,6720,29579,29579,0,00110
88,50,25,XXX,XX,01,  Gandail Union,6954,26789,26786,3,00110
88,50,77,XXX,XX,01,  Sonamukhi Union,8121,32361,32361,0,00110
88,61,38,XXX,XX,01,  Dhangara Union,7229,27393,27393,0,00110
88,67,14,XXX,XX,01,  Gala Union,6187,26426,26425,1,00110
88,78,16,XXX,XX,01,  Baghbati Union,10252,44728,44728,0,00110
88,89,84,XXX,XX,01,  Tarash Union,4617,18197,18197,0,00110
81,12,50,XXX,XX,01,  Ganipur Union,8943,34154,34126,28,00110
81,31,11,XXX,XX,01,  Deluabari Union,5998,23227,23227,0,00110
81,34,57,XXX,XX,01,  Matikata Union,8745,40277,40209,68,00110
81,53,13,XXX,XX,01,  Bakshimail Union,4310,16589,16589,0,00110
81,53,81,XXX,XX,01,  Royghati Union,3012,11522,11522,0,00110
81,82,13,XXX,XX,01,  Baneshwar Union,8259,32598,32598,0,00110
81,82,81,XXX,XX,01,  Silmaria Union,9153,34713,34713,0,00110
64,03,10,XXX,XX,01,  Ahsanganj Union,5119,21778,21778,0,00110
64,03,21,XXX,XX,01,  Bhopara Union,4116,20331,20331,0,00110
64,03,73,XXX,XX,01,  Panchupur Union,4926,22189,22189,0,00110
64,06,21,XXX,XX,01,  Badalgachhi Union,6110,23496,23495,1,00110
64,28,63,XXX,XX,01,  Jahanpur Union,6144,22960,22960,0,00110
64,47,54,XXX,XX,01,  Kusumba Union,8258,30330,30330,0,00110
64,47,67,XXX,XX,01,  Manda Union,6832,25055,25055,0,00110
64,47,88,XXX,XX,01,  Prasadpur Union,6047,22250,22248,2,00110
64,50,57,XXX,XX,01,  Khajur Union,7897,30039,30039,0,00110
64,50,66,XXX,XX,01,  Mahadebpur Union,6814,26180,26180,0,00110
64,69,52,XXX,XX,01,  Niamatpur Union,5728,22360,22351,9,00110
64,79,55,XXX,XX,01,  Nithpur Union,4550,21315,21315,0,00110
64,85,84,XXX,XX,01,  Raninagar Union,4217,17025,17025,0,00110
64,86,71,XXX,XX,01,  Sapahar Union,4105,16941,16938,3,00110
64,86,79,XXX,XX,01,  Shiranti Union,5906,27080,27080,0,00110
70,18,18,XXX,XX,01,  Bholahat Union,3415,14730,14730,0,00110
70,37,42,XXX,XX,01,  Chowdala Union,5646,23767,23767,0,00110
70,37,52,XXX,XX,01,  Gomastapur Union,6655,28573,28555,18,00110
70,88,41,XXX,XX,01,  Kansat Union,7473,33384,33383,1,00110
38,61,47,XXX,XX,01,  Khetlal Union,2773,10165,10165,0,00110
13,47,23,XXX,XX,01,  Dakshin Algi Durgapur Union,5546,24947,24947,0,00110
13,49,35,XXX,XX,01,  Hajiganj Union,6146,31135,31135,0,00110
3,04,31,XXX,XX,01,  Alikadam Union,2515,13970,13970,0,00110
3,73,76,XXX,XX,01,  Naikhongchhari Union,994,4747,4747,0,00110
3,89,57,XXX,XX,01,  Rowangchhari Union,785,3752,3752,0,00110
3,91,76,XXX,XX,01,  Ruma Union,2646,12054,11963,91,00110
3,95,57,XXX,XX,01,  Thanchi Union,1193,5821,5821,0,00110
19,15,18,XXX,XX,01,  Brahman Para Union,3655,19081,19081,0,00110
19,18,31,XXX,XX,01,  Burichang Union,4778,25927,25926,1,00110
19,27,20,XXX,XX,01,  Mahichal Union,4145,20893,20893,0,00110
19,33,35,XXX,XX,01,  Bijoypur Union,2767,14324,14324,0,00110
19,67,68,XXX,XX,01,  Kalir Bazar Union,8323,41678,41678,0,00110
19,67,90,XXX,XX,01,  Panchthubi Union,9847,47616,47616,0,00110
19,74,13,XXX,XX,01,  Baishgaon Union,4400,23902,23898,4,00110
19,75,43,XXX,XX,01,  Gobindapur Union,2955,14391,14391,0,00110
19,81,54,XXX,XX,01,  Muradnagar Union,3937,20723,20723,0,00110
19,81,63,XXX,XX,01,  Paschim Nabipur Union,2456,12800,12677,123,00110
19,94,67,XXX,XX,01,  Karikandi Union,3401,17124,17118,6,00110
12,04,94,XXX,XX,01,  Banchharampur Union,2210,11198,11198,0,00110
12,07,32,XXX,XX,01,  Chandura Union,4699,24904,24904,0,00110
12,07,91,XXX,XX,01,  Uttar Ichhapur Union,2212,12557,12557,0,00110
12,13,50,XXX,XX,01,  Shuhilpur Union,5724,32165,32165,0,00110
12,13,93,XXX,XX,01,  Uttar Natai Union,4119,22896,22892,4,00110
12,33,12,XXX,XX,01,  Araisidha Union,3591,19692,19642,50,00110
12,33,14,XXX,XX,01,  Ashugang Union,2022,10707,10707,0,00110
12,33,38,XXX,XX,01,  Durgapur Union,4115,23437,23429,8,00110
12,90,87,XXX,XX,01,  Nasirnagar Union,2286,11253,11253,0,00110
51,33,47,XXX,XX,01,  Char Falcon Union,1042,5654,5654,0,00110
51,43,90,XXX,XX,01,  Dakshin Hamchadi Union,5178,23177,23177,0,00110
51,58,11,XXX,XX,01,  Bamni Union,5064,21754,21754,0,00110
51,58,59,XXX,XX,01,  Keroa Union,1299,5813,5813,0,00110
51,58,71,XXX,XX,01,  Roypur Union,2337,11237,11237,0,00110
51,73,23,XXX,XX,01,  Char Alexandar Union,4257,20736,20736,0,00110
46,43,31,XXX,XX,01,  Boalkhali Union,1098,4873,4873,0,00110
46,61,71,XXX,XX,01,  Lakshmichhari Union,2295,9630,9630,0,00110
46,65,31,XXX,XX,01,  Mahalchhari Union,1449,6098,6098,0,00110
46,67,87,XXX,XX,01,  Tintahari Union,604,2776,2776,0,00110
46,80,76,XXX,XX,01,  Ramgarh Union,155,782,782,0,00110
22,24,35,XXX,XX,01,  Idgaon Union,2920,16129,16129,0,00110
22,24,42,XXX,XX,01,  Islamabad Union,1312,7167,7167,0,00110
22,56,83,XXX,XX,01,  Pekua Union,3080,16111,16111,0,00110
22,66,15,XXX,XX,01,  Fatekharkul Union,263,1303,1303,0,00110
22,66,38,XXX,XX,01,  Joarianala Union,2610,14517,14517,0,00110
22,90,63,XXX,XX,01,  Teknaf Union,3804,21324,21317,7,00110
22,94,47,XXX,XX,01,  Raja Palong Union,5403,29578,29578,0,00110
15,04,15,XXX,XX,01,  Anowara Union,1012,4794,4794,0,00110
15,37,59,XXX,XX,01,  Hathazari Union,14268,74565,74482,83,00110
15,47,62,XXX,XX,01,  Lohagara Union,727,4195,4195,0,00110
15,53,59,XXX,XX,01,  Mirsharai Union,2440,13442,13343,99,00110
15,70,34,XXX,XX,01,  Mariamnagar Union,3020,15903,15863,40,00110
15,70,60,XXX,XX,01,  Pomara Union,128,670,670,0,00110
15,78,40,XXX,XX,01,  Harispur Union,85,344,344,0,00110
15,82,36,XXX,XX,01,  Dhemsa Union,1099,6667,6667,0,00110
84,07,71,XXX,XX,01,  Rupakari Union,788,3412,3412,0,00110
84,21,47,XXX,XX,01,  Barkal Union,880,4610,4586,24,00110
84,25,19,XXX,XX,01,  Betbunia Union,1535,6738,6738,0,00110
84,29,23,XXX,XX,01,  Belai Chhari Union,1246,6115,6115,0,00110
84,36,57,XXX,XX,01,  Kaptai Union,460,2164,2164,0,00110
84,47,57,XXX,XX,01,  Jurai Chhari Union,683,3039,3039,0,00110
84,58,67,XXX,XX,01,  Langadu Union,784,3697,3686,11,00110
84,75,57,XXX,XX,01,  Naniarchar Union,1261,5988,5988,0,00110
84,78,71,XXX,XX,01,  Gainda Union,1213,5076,5076,0,00110
30,14,76,XXX,XX,01,  Pathannagar Union,6333,32174,32168,6,00110
30,25,12,XXX,XX,01,  Daganbhuiyan Union,3435,18434,18433,1,00110
30,25,38,XXX,XX,01,  Jailashkara Union,7815,40222,40214,8,00110
30,41,67,XXX,XX,01,  Fulgazi Union,5248,27592,27583,9,00110
30,94,66,XXX,XX,01,  Matiganj Union,4883,25248,25248,0,00110
75,07,70,XXX,XX,01,  Mir Warishpur Union,2904,15801,15801,0,00110
75,36,47,XXX,XX,01,  Harni Union,3531,16966,16966,0,00110
75,36,76,XXX,XX,01,  Sonadia Union,5171,28519,28519,0,00110
75,80,13,XXX,XX,01,  Arjuntala Union,3692,19107,19107,0,00110
75,80,57,XXX,XX,01,  Kadra Union,3512,17826,17707,119,00110
75,85,36,XXX,XX,01,  Char Jubille Union,7648,40977,40972,5,00110
75,87,23,XXX,XX,01,  Ashwadia Union,5678,28935,28931,4,00110
75,87,25,XXX,XX,01,  Binodpur Union,3538,17766,17766,0,00110
75,87,40,XXX,XX,01,  Char Matua Union,5376,26929,26923,6,00110
75,87,60,XXX,XX,01,  Kadir Hanif Union,3423,18561,18561,0,00110
75,87,80,XXX,XX,01,  Noakhali Union,5312,29267,29266,1,00110
29,03,10,XXX,XX,01,  Alfadanga Union,2741,12344,12343,1,00110
29,03,31,XXX,XX,01,  Buraich Union,4405,19976,19976,0,00110
29,10,13,XXX,XX,01,  Algi Union,4588,21683,21683,0,00110
29,10,25,XXX,XX,01,  Chumordi Union,988,4250,4250,0,00110
29,21,19,XXX,XX,01,  Char Bhadrasan Union,771,3597,3597,0,00110
29,47,15,XXX,XX,01,  Ambikapur Union,5539,26684,26680,4,00110
29,56,52,XXX,XX,01,  Madhukhali Union,4976,22110,22110,0,00110
29,56,73,XXX,XX,01,  Noapara Union,4837,21558,21552,6,00110
29,62,55,XXX,XX,01,  Laskardia Union,4296,19761,19748,13,00110
29,84,85,XXX,XX,01,  Sadarpur Union,4513,21155,21103,52,00110
29,90,16,XXX,XX,01,  Bhawal Union,3215,15011,15011,0,00110
29,90,78,XXX,XX,01,  Ramkantapur Union,2615,12966,12966,0,00110
72,04,11,XXX,XX,01,  Baniajan Union,2632,11757,11757,0,00110
72,09,23,XXX,XX,01,  Barhatta Union,5591,25757,25757,0,00110
72,18,51,XXX,XX,01,  Durgapur Union,4937,21290,21290,0,00110
72,38,40,XXX,XX,01,  Khaliajuri Union,1633,8646,8617,29,00110
72,40,35,XXX,XX,01,  Kalmakanda Union,7024,33469,33468,1,00110
72,56,52,XXX,XX,01,  Madan Union,2982,14699,14699,0,00110
72,83,71,XXX,XX,01,  Jaria Union,3868,18068,18068,0,00110
72,83,94,XXX,XX,01,  Purbadhala Union,4342,19148,19148,0,00110
39,07,23,XXX,XX,01,  Bakshiganj Union,4843,20347,20347,0,00110
39,15,36,XXX,XX,01,  Chikajani Union,3992,16918,16914,4,00110
39,15,43,XXX,XX,01,  Chukaibari Union,383,1459,1459,0,00110
39,36,59,XXX,XX,01,  Ranagachha Union,7982,32063,32059,4,00110
39,61,85,XXX,XX,01,  Nangla Union,4534,17465,17465,0,00110
39,85,21,XXX,XX,01,  Bhatara Union,7866,31332,31327,5,00110
59,24,42,XXX,XX,01,  Gazaria Union,2642,11459,11459,0,00110
59,24,73,XXX,XX,01,  Imampur Union,4198,18974,18974,0,00110
59,44,13,XXX,XX,01,  Bejgaon Union,2793,12016,12016,0,00110
59,44,94,XXX,XX,01,  Lohajang Teotia Union,997,4641,4633,8,00110
59,56,76,XXX,XX,01,  Panchasar Union,12136,58115,58115,0,00110
59,56,85,XXX,XX,01,  Rampal Union,7483,35601,35594,7,00110
59,74,88,XXX,XX,01,  Rasunia Union,4013,18429,18302,127,00110
59,84,74,XXX,XX,01,  Sreenagar Union,2448,10979,10977,2,00110
59,94,39,XXX,XX,01,  Dhipur Union,2419,11532,11224,308,00110
59,94,94,XXX,XX,01,  Sonarang Tongibari Union,1218,5373,5373,0,00110
35,32,21,XXX,XX,01,  Gobra Union,2608,11085,11085,0,00110
35,32,38,XXX,XX,01,  Jalalabad Union,3138,14165,14150,15,00110
35,43,27,XXX,XX,01,  Kashiani Union,4253,18838,18838,0,00110
35,51,23,XXX,XX,01,  Ghagar Union,1069,5184,5184,0,00110
35,91,66,XXX,XX,01,  Kushli Union,2820,13641,13641,0,00110
82,07,17,XXX,XX,01,  Baharpur Union,6909,31622,31620,2,00110
82,07,19,XXX,XX,01,  Baliakandi Union,4407,20568,20566,2,00110
82,29,19,XXX,XX,01,  Chhota Bhakla Union,2571,11487,11487,0,00110
82,29,76,XXX,XX,01,  Ujan Char Union,4493,20893,20890,3,00110
82,47,30,XXX,XX,01,  Kalikapur Union,3117,13647,13602,45,00110
82,47,85,XXX,XX,01,  Ratandia Union,5933,26541,26538,3,00110
82,73,25,XXX,XX,01,  Jashai Union,3811,16076,16076,0,00110
82,73,75,XXX,XX,01,  Babupara Union,3284,14123,14123,0,00110
82,76,36,XXX,XX,01,  Dadshi Union,3910,17584,17584,0,00110
82,76,51,XXX,XX,01,  Mizanpur Union,7647,33548,33503,45,00110
61,13,14,XXX,XX,01,  Bhaluka Union,4202,17734,17734,0,00110
61,13,69,XXX,XX,01,  Mallikbari Union,5173,21288,21288,0,00110
61,16,36,XXX,XX,01,  Dhobaura Union,6144,27012,27012,0,00110
61,20,17,XXX,XX,01,  Bakta Union,7397,32271,32271,0,00110
61,20,47,XXX,XX,01,  Fulbaria Union,4517,19393,19393,0,00110
61,22,82,XXX,XX,01,  Saltia Union,3627,16064,16064,0,00110
