0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
89,37,25,XX,XX,01,  Jhenaigati Union,63,216,102,114,13,104,0,99,00010
89,37,25,XX,XX,03,  Jhenaigati Union,4,15,10,5,4,0,0,11,00010
