ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
85,27,84,504,01,01,  Kamdeb,272,208,64,18,0,136,57,54,7,00000
85,27,84,504,02,01,  Sekh Para,239,137,102,41,6,56,88,40,8,00000
85,27,84,722,01,01,  Uttar Maubhasa,108,93,15,74,12,7,3,12,0,00000
85,27,84,722,02,01,  Dakshin Maubhasa,449,413,36,178,7,139,16,96,13,00000
85,27,84,722,03,01,  Baldi Pukur,165,130,35,70,9,28,11,32,15,00000
85,27,84,722,04,01,  Munshitari,121,111,10,70,0,14,0,27,10,00000
85,27,84,722,05,01,  Bamonertari,249,225,24,109,14,80,7,36,3,00000
85,27,84,722,06,01,  Lakhrajtari,103,99,4,63,4,16,0,20,0,00000
85,27,84,722,07,01,  Bangaljhar,192,175,17,82,14,33,2,60,1,00000
85,42,23,646,01,01,  Char Nazirdaha,693,665,28,665,26,0,1,0,1,00000
85,42,23,646,02,01,  Danga Nazir Dha,373,339,34,317,29,10,0,12,5,00000
85,42,23,646,03,01,  Chak Ropani,417,368,49,300,30,59,18,9,1,00000
85,42,23,646,04,01,  Basunia Para,799,710,89,659,75,16,5,35,9,00000
85,42,23,646,05,01,  Nazirdaha (Chit),494,430,64,430,63,0,0,0,1,00000
85,42,67,820,01,01,  Bir Sabdi,478,441,37,436,31,2,0,3,6,00000
85,42,67,820,02,01,  Char Sabdi,332,301,31,301,31,0,0,0,0,00000
85,49,17,013,01,01,  Fakirtari,152,150,2,137,2,2,0,11,0,00000
85,49,17,013,02,01,  Jharuatari,192,182,10,142,9,8,1,32,0,00000
85,49,17,106,01,01,  Mandal Para,106,97,9,78,6,0,0,19,3,00000
85,49,17,106,02,01,  Uttar Baikunthapur,166,158,8,132,2,8,0,18,6,00000
85,49,17,106,03,01,  Panati Para,72,72,0,72,0,0,0,0,0,00000
85,49,17,247,01,01,  Dangirpar,156,151,5,118,1,1,0,32,4,00000
85,49,17,247,02,01,  Madhya Para,241,222,19,162,2,0,6,60,11,00000
85,49,17,247,03,01,  Matia Para,45,45,0,30,0,0,0,15,0,00000
85,49,17,247,04,01,  Baman Para,157,150,7,111,3,2,0,37,4,00000
85,49,17,247,05,01,  Shit Chandanpat,78,74,4,54,0,18,4,2,0,00000
85,49,17,420,01,01,  Purbapara,174,156,18,71,2,1,0,84,16,00000
85,49,17,420,02,01,  Dakshinpara,69,62,7,43,1,0,0,19,6,00000
85,49,17,460,01,01,  Zola Para,212,208,4,202,3,0,0,6,1,00000
85,49,17,460,02,01,  Ishwarpur,162,144,18,117,6,9,8,18,4,00000
85,49,17,460,03,01,  Nuni Pukur,424,396,28,334,15,2,10,60,3,00000
85,49,17,460,04,01,  Kholahati,289,282,7,256,1,4,2,22,4,00000
85,49,17,460,05,01,  Naya Para,72,70,2,58,2,0,0,12,0,00000
85,49,17,467,01,01,  Deonda Para,158,156,2,97,1,12,0,47,1,00000
85,49,17,467,02,01,  Hindu Para,57,55,2,36,1,0,0,19,1,00000
85,49,17,480,01,01,  Bhabanipur,61,56,5,39,2,0,2,17,1,00000
85,49,17,480,02,01,  Jalkaria,155,144,11,64,0,0,3,80,8,00000
85,49,17,874,01,01,  Dactar Para,137,134,3,133,1,0,0,1,2,00000
85,49,17,874,02,01,  Kalar Khamar,288,272,16,249,9,1,3,22,4,00000
85,49,17,874,03,01,  Kashipur,109,102,7,93,3,0,3,9,1,00000
85,49,17,874,04,01,  Chatta Para,252,245,7,200,2,27,4,18,1,00000
85,49,17,928,01,01,  Balatari,109,107,2,62,0,0,0,45,2,00000
85,49,17,928,02,01,  Kona Para,71,68,3,35,0,0,0,33,3,00000
85,49,17,928,03,01,  Sreerampur,122,117,5,62,3,0,1,55,1,00000
85,49,17,934,01,01,  Saha Para,143,126,17,75,0,3,1,48,16,00000
85,49,17,934,02,01,  Khailla Para,187,181,6,130,3,5,0,46,3,00000
85,49,17,934,03,01,  College Para,107,99,8,37,2,2,0,60,6,00000
85,49,17,934,04,01,  Bania Para,52,43,9,39,0,1,7,3,2,00000
85,49,17,934,05,01,  Putimari,287,235,52,224,48,6,2,5,2,00000
85,49,17,981,01,01,  Paschimpara,62,51,11,18,0,0,0,33,11,00000
85,49,17,981,02,01,  Purbapara,70,50,20,7,1,0,1,43,18,00000
85,49,19,721,01,01,  Purba Nazir Digar,194,173,21,79,0,2,0,92,21,00000
85,49,19,721,02,01,  Paschim Nazir Digar,364,330,34,243,12,11,0,76,22,00000
85,49,23,053,01,01,  Hazra Para,94,78,16,74,16,4,0,0,0,00000
85,49,23,053,02,01,  Thakur Para (Nather Para),70,63,7,55,6,4,0,4,1,00000
85,49,23,333,01,01,  Bala Para,72,66,6,62,4,4,1,0,1,00000
85,49,23,333,02,01,  Purba Fakiran,198,178,20,170,18,4,1,4,1,00000
85,49,23,333,03,01,  Kerani Para,34,34,0,20,0,10,0,4,0,00000
85,49,23,360,01,01,  Tot Para,68,68,0,68,0,0,0,0,0,00000
85,49,23,360,02,01,  Darabi Para (Dabri Para),102,94,8,88,5,1,3,5,0,00000
85,49,23,360,03,01,  Madhyapara,73,71,2,67,0,2,0,2,2,00000
85,49,23,360,04,01,  Bazar Para,145,144,1,140,1,2,0,2,0,00000
85,49,23,380,01,01,  Uttar Gokulpur (1),579,501,78,222,2,125,6,154,70,00000
85,49,23,380,02,01,  Dakshin Gokulpur (2),351,292,59,106,0,95,17,91,42,00000
85,49,23,414,01,01,  Uttar Haridebpur,257,253,4,231,3,13,1,9,0,00000
85,49,23,414,02,01,  Dakshin Haridebpur,607,571,36,557,23,10,12,4,1,00000
85,49,23,414,03,01,  Majhi Para,112,90,22,90,22,0,0,0,0,00000
85,49,23,414,04,01,  Kamar Para,55,55,0,55,0,0,0,0,0,00000
85,49,23,634,01,01,  Teli Para,169,142,27,24,0,44,11,74,16,00000
85,49,23,634,02,01,  Baksi Para,320,314,6,196,0,89,2,29,4,00000
85,49,23,634,03,01,  Bairagi Para,197,187,10,108,1,62,1,17,8,00000
85,49,23,687,01,01,  Jola Para,166,140,26,74,1,16,12,50,13,00000
85,49,23,687,02,01,  Patbari (Mandal Para),474,387,87,189,17,101,52,97,18,00000
85,49,23,868,01,01,  Bania Para,309,301,8,228,8,37,0,36,0,00000
85,49,23,868,02,01,  Pirpara,57,56,1,40,0,12,0,4,1,00000
85,49,23,868,03,01,  Dakshinpara,84,82,2,63,1,19,0,0,1,00000
85,49,23,868,04,01,  Purbapara,204,164,40,130,29,3,4,31,7,00000
85,49,23,868,05,01,  Dalal Para,174,164,10,114,7,43,0,7,3,00000
85,49,23,868,06,01,  Derhalia,58,53,5,51,4,0,0,2,1,00000
85,49,31,280,01,01,  Laskar Para,159,154,5,145,4,0,0,9,1,00000
85,49,31,280,02,01,  Moktar Para,235,220,15,208,12,4,1,8,2,00000
85,49,31,280,03,01,  Dargar Para,45,45,0,42,0,0,0,3,0,00000
85,49,31,280,04,01,  Boramosgid+Hat Para,117,113,4,73,1,7,0,33,3,00000
85,49,31,280,05,01,  Master Para,15,15,0,13,0,1,0,1,0,00000
85,49,31,280,08,01,  Bara Masjid Hat,89,66,23,45,1,19,22,2,0,00000
85,49,31,280,09,01,  Sardar Para,103,93,10,66,2,0,0,27,8,00000
85,49,31,280,10,01,  Palpara,133,110,23,54,0,0,1,56,22,00000
85,49,31,280,11,01,  Kotali Para,89,78,11,44,4,6,3,28,4,00000
85,49,31,280,12,01,  Bania Para,324,315,9,292,6,2,1,21,2,00000
85,49,31,494,01,01,  Khaliler Para,62,62,0,53,0,0,0,9,0,00000
85,49,31,494,02,01,  Maler Para,51,47,4,46,4,0,0,1,0,00000
85,49,31,494,03,01,  Khorir Para,69,66,3,63,1,0,0,3,2,00000
85,49,31,494,04,01,  Mohammader Para,175,173,2,172,2,0,0,1,0,00000
85,49,31,494,05,01,  Pacham Para,43,43,0,43,0,0,0,0,0,00000
85,49,31,560,01,01,  Chowdhury Para,73,73,0,68,0,0,0,5,0,00000
85,49,31,560,02,01,  Kari Para,84,82,2,76,0,0,0,6,2,00000
85,49,31,560,03,01,  Nasir Uddin Para,75,73,2,67,1,0,0,6,1,00000
85,49,31,560,04,01,  Kadamtali,71,69,2,66,2,1,0,2,0,00000
85,49,31,560,05,01,  Sardar Para,183,182,1,168,1,0,0,14,0,00000
85,49,31,560,06,01,  Kalir Para,131,130,1,106,0,1,0,23,1,00000
85,49,31,614,01,01,  Jumma Para,245,241,4,216,3,6,1,19,0,00000
85,49,31,614,02,01,  Darji Para,165,161,4,148,3,0,0,13,1,00000
85,49,31,614,03,01,  Bala Para,202,199,3,190,2,1,0,8,1,00000
85,49,31,614,04,01,  Purba Jumma Para,182,180,2,151,2,1,0,28,0,00000
85,49,31,614,05,01,  Uttarpara,112,100,12,82,0,0,0,18,12,00000
85,49,31,641,01,01,  Barabari,91,91,0,63,0,2,0,26,0,00000
85,49,31,641,02,01,  Pashari Para,78,78,0,51,0,0,0,27,0,00000
85,49,31,641,03,01,  Haji Para,88,85,3,81,2,0,0,4,1,00000
85,49,31,994,01,01,  Bara Mutukpur,251,234,17,218,15,0,2,16,0,00000
85,49,31,994,02,01,  Chhota Mutukpur,83,75,8,66,7,1,1,8,0,00000
85,49,31,994,03,01,  Haji Para (Mahatab Par,111,110,1,109,1,1,0,0,0,00000
85,49,31,994,04,01,  Chilmari Para,97,91,6,80,6,0,0,11,0,00000
85,49,31,994,05,01,  Pochar Para+Ashan Para,93,86,7,85,3,1,4,0,0,00000
85,49,31,994,06,01,  Chowdhury Para,68,65,3,41,0,6,2,18,1,00000
85,49,31,994,07,01,  Miah Ullar Para,24,24,0,21,0,0,0,3,0,00000
85,49,31,994,08,01,  Ahsan Para,27,25,2,25,1,0,1,0,0,00000
85,49,31,994,09,01,  Naya Para (Hindu Para),23,23,0,23,0,0,0,0,0,00000
85,49,31,994,10,01,  Chankuti And Sarkar Pa,450,400,50,314,31,19,15,67,4,00000
85,49,47,120,01,01,  Ghaterpar,47,44,3,25,0,18,2,1,1,00000
85,49,47,120,02,01,  Pascim Para,93,88,5,33,0,55,5,0,0,00000
85,49,47,120,03,01,  Darogarbari,147,128,19,63,2,56,16,9,1,00000
85,49,47,120,04,01,  Masua Para,176,159,17,64,0,93,17,2,0,00000
85,49,47,186,01,01,  Dalalitari,108,98,10,48,6,43,4,7,0,00000
85,49,47,186,02,01,  Purba Binnatari,88,86,2,62,1,20,1,4,0,00000
85,49,47,186,03,01,  Dakshin Binnatari,100,100,0,52,0,41,0,7,0,00000
85,49,47,186,04,01,  Binnatari Hindu Para,41,37,4,22,2,15,1,0,1,00000
85,49,47,186,05,01,  Mirpara,53,42,11,3,4,39,7,0,0,00000
85,49,47,186,06,01,  Madha Para,101,96,5,79,5,14,0,3,0,00000
85,49,47,474,01,01,  Purba Jagadishpur,43,41,2,37,2,3,0,1,0,00000
85,49,47,474,02,01,  Khorder Tari,239,238,1,179,0,55,0,4,1,00000
85,49,47,474,03,01,  Hindu Para,148,125,23,88,10,34,13,3,0,00000
85,49,47,474,04,01,  Chowdhury Para,121,121,0,112,0,9,0,0,0,00000
85,49,47,527,01,01,  Dakshin Kamdebpur,226,224,2,152,1,59,1,13,0,00000
85,49,47,527,02,01,  Uttar Kamdebpur,80,80,0,76,0,4,0,0,0,00000
85,49,47,808,01,01,  Bagicha,121,115,6,35,2,71,2,9,2,00000
85,49,47,808,02,01,  Najirhat,152,128,24,50,3,18,14,60,7,00000
85,49,47,808,03,01,  Paschim Radhakrishnapu,75,66,9,17,0,19,0,30,9,00000
85,49,47,808,04,01,  Baksitari,75,72,3,19,1,47,1,6,1,00000
85,49,63,180,01,01,  Uttarpara,146,146,0,143,0,0,0,3,0,00000
85,49,63,180,02,01,  Dakshinpara,215,214,1,159,0,0,0,55,1,00000
85,49,63,273,01,01,  Sing Para,74,73,1,65,1,0,0,8,0,00000
85,49,63,273,02,01,  Munshi Para,124,123,1,115,0,0,0,8,1,00000
85,49,63,327,01,01,  Majhi Para,120,110,10,59,0,0,0,51,10,00000
85,49,63,327,02,01,  Maroltari,103,101,2,71,0,0,0,30,2,00000
85,49,63,340,01,01,  Bhatia Para,52,51,1,37,0,0,0,14,1,00000
85,49,63,340,02,01,  Munshi Para,54,54,0,0,0,0,0,54,0,00000
85,49,63,340,03,01,  Bagurai Para,81,78,3,75,2,1,0,2,1,00000
85,49,63,340,04,01,  Hindu Para,183,171,12,52,3,0,0,119,9,00000
85,49,63,340,05,01,  Fatehpur,421,406,15,132,1,2,0,272,14,00000
85,49,63,347,01,01,  Paschimpara,220,219,1,196,1,0,0,23,0,00000
85,49,63,347,02,01,  Charani Para,44,44,0,43,0,0,0,1,0,00000
85,49,63,487,01,01,  Dhaperhat,52,51,1,47,0,1,0,3,1,00000
85,49,63,487,02,01,  Hazrat Para,58,57,1,33,1,0,0,24,0,00000
85,49,63,487,03,01,  Ghuria Khal,62,62,0,61,0,0,0,1,0,00000
85,49,63,487,04,01,  Majhi Para,46,46,0,46,0,0,0,0,0,00000
85,49,63,487,05,01,  Panbari,143,143,0,137,0,0,0,6,0,00000
85,49,63,487,06,01,  Gouati Para,278,278,0,263,0,0,0,15,0,00000
85,49,63,507,01,01,  Purbapara,233,228,5,137,2,6,0,85,3,00000
85,49,63,507,02,01,  Paschimpara,596,580,16,475,3,0,0,105,13,00000
85,49,63,507,03,01,  Bania Para,212,197,15,163,12,1,0,33,3,00000
85,49,63,507,04,01,  Thatari Para,47,47,0,46,0,0,0,1,0,00000
85,49,63,621,01,01,  Uttar And Dakshinpara,30,30,0,27,0,1,0,2,0,00000
85,49,63,621,02,01,  Paschimpara,153,150,3,125,2,0,0,25,1,00000
85,49,63,747,01,01,  Bakshi Para,23,21,2,12,2,0,0,9,0,00000
85,49,63,747,02,01,  Rauhair Para,52,52,0,52,0,0,0,0,0,00000
85,49,63,747,03,01,  Karani Para & Hazi Para,452,436,16,318,9,0,0,118,7,00000
85,49,63,747,04,01,  Dakshinpara,126,123,3,105,1,0,0,18,2,00000
85,49,63,747,05,01,  Dola Para,104,99,5,90,2,0,0,9,3,00000
85,49,63,747,06,01,  Miah Para,17,17,0,14,0,0,0,3,0,00000
85,49,63,747,07,01,  Balua Para,223,213,10,118,4,0,0,95,6,00000
85,49,63,747,08,01,  Madhyapara,183,181,2,148,2,3,0,30,0,00000
85,49,63,841,01,01,  Moulvi Para,63,60,3,60,2,0,0,0,1,00000
85,49,63,841,02,01,  Mandal Para,70,70,0,70,0,0,0,0,0,00000
85,49,63,841,03,01,  Dalal Para,69,69,0,68,0,0,0,1,0,00000
85,49,63,841,04,01,  Dakshinpara,117,105,12,104,11,0,0,1,1,00000
85,49,63,881,01,01,  Katabari & Mali Para,188,187,1,178,0,0,0,9,1,00000
85,49,63,881,02,01,  Joyram,116,115,1,108,1,0,0,7,0,00000
85,49,63,881,03,01,  Dabrirpar,76,76,0,71,0,0,0,5,0,00000
85,49,63,881,04,01,  Baman Para,87,86,1,69,1,0,0,17,0,00000
85,49,63,881,05,01,  Noakhali Para & Kagoji,71,71,0,61,0,1,0,9,0,00000
85,49,63,881,06,01,  Bara Bhita,91,91,0,88,0,0,0,3,0,00000
85,49,63,921,01,01,  Bhorat,61,61,0,45,0,1,0,15,0,00000
85,49,63,921,02,01,  Dararpar,73,73,0,39,0,0,0,34,0,00000
85,49,63,921,03,01,  Napit Para,59,59,0,58,0,0,0,1,0,00000
85,49,63,921,04,01,  Madhyapara,121,121,0,72,0,0,0,49,0,00000
85,49,71,313,01,01,  Nekartari,238,222,16,85,7,133,8,4,1,00000
85,49,71,313,02,01,  Madhyapara,302,274,28,35,9,132,4,107,15,00000
85,49,71,313,03,01,  Patan Para,281,269,12,71,2,179,3,19,7,00000
85,49,71,313,04,01,  Kamar Para,150,137,13,47,2,81,9,9,2,00000
85,49,71,313,05,01,  Bania Para,118,104,14,8,7,12,1,84,6,00000
85,49,71,313,06,01,  Paiker Tari,61,60,1,41,1,13,0,6,0,00000
85,49,71,313,07,01,  Dangir Para,146,115,31,22,2,73,4,20,25,00000
85,49,71,681,01,01,  Munshi Para,12,11,1,6,1,1,0,4,0,00000
85,49,71,681,02,01,  Madhyapara,134,132,2,64,2,67,0,1,0,00000
85,49,71,681,03,01,  Paschimpara,75,70,5,25,0,41,5,4,0,00000
85,49,71,681,04,01,  Shingimari,87,80,7,58,4,13,0,9,3,00000
85,49,71,681,05,01,  Chowli Para,31,29,2,17,0,0,0,12,2,00000
85,49,71,681,06,01,  Uttarpara,141,133,8,106,7,23,0,4,1,00000
85,49,71,787,01,01,  Dangir Para,94,76,18,12,4,54,5,10,9,00000
85,49,71,787,02,01,  Sarkar Para,228,205,23,71,0,125,13,9,10,00000
85,49,71,787,03,01,  Faria Para,326,305,21,59,3,135,1,111,17,00000
85,49,71,787,04,01,  Jogi Para,223,192,31,54,2,109,14,29,15,00000
85,49,71,787,05,01,  Bepari Para,117,108,9,30,0,70,9,8,0,00000
85,49,79,086,01,01,  Munshi Para,116,100,16,60,13,0,0,40,3,00000
85,49,79,086,02,01,  Tali Para,72,61,11,39,7,0,1,22,3,00000
85,49,79,086,03,01,  Saha Para,112,93,19,64,0,6,1,23,18,00000
85,49,79,086,04,01,  Madhyapara,38,35,3,25,3,0,0,10,0,00000
85,49,79,086,05,01,  Jola Para,50,50,0,7,0,2,0,41,0,00000
85,49,79,086,06,01,  Thatari Para,65,57,8,45,2,4,0,8,6,00000
85,49,79,086,07,01,  Hindu Para,48,32,16,28,11,0,0,4,5,00000
85,49,79,454,01,01,  Bogurai Para,175,148,27,130,25,0,0,18,2,00000
85,49,79,454,02,01,  Hindu Para,95,80,15,49,10,0,0,31,5,00000
85,49,79,661,01,01,  Purba Mandira,95,78,17,23,5,0,0,55,12,00000
85,49,79,661,02,01,  Paschim Mandira,52,46,6,13,0,0,0,33,6,00000
85,49,79,661,03,01,  Madhya Mandira,129,119,10,28,0,0,0,91,10,00000
85,49,79,661,04,01,  Uttar Mandira,58,51,7,11,0,0,0,40,7,00000
85,49,79,661,05,01,  Dakshin Mandira,67,45,22,39,8,3,0,3,14,00000
85,49,79,694,01,01,  Baniatari,25,25,0,23,0,0,0,2,0,00000
85,49,79,694,02,01,  Bola Para,77,68,9,51,3,2,0,15,6,00000
85,49,79,694,03,01,  Madhyapara,102,87,15,46,1,0,0,41,14,00000
85,49,79,694,04,01,  Kona Para(Madorasha Para),74,61,13,24,7,5,0,32,6,00000
85,49,79,694,05,01,  Bedoa Para(Sundar Para),79,56,23,21,17,0,0,35,6,00000
85,49,79,694,06,01,  Nayatari,98,95,3,47,0,1,0,47,3,00000
85,49,79,694,07,01,  Pathantari,50,47,3,0,0,0,0,47,3,00000
85,49,79,954,01,01,  Milan Para (Masjid Par,209,180,29,83,3,2,0,95,26,00000
85,49,79,954,02,01,  Baro Aulia,74,70,4,18,0,2,0,50,4,00000
85,49,79,954,03,01,  Sardar Para,53,49,4,36,0,0,0,13,4,00000
85,49,79,954,04,01,  Lakshman Para,140,135,5,105,5,4,0,26,0,00000
85,49,79,954,06,01,  Baman Para,64,63,1,46,0,3,0,14,1,00000
85,49,79,954,07,01,  Kabiraj Para,26,22,4,19,3,2,0,1,1,00000
85,49,79,954,08,01,  Dola Para,112,112,0,97,0,9,0,6,0,00000
85,49,79,961,01,01,  Basunia Para,124,85,39,12,0,0,0,73,39,00000
85,49,79,961,02,01,  Bhatia Para,66,65,1,45,1,0,0,20,0,00000
85,49,94,006,01,01,  Madhya Abhirampur,254,225,29,193,25,7,3,25,1,00000
85,49,94,006,02,01,  Purba Abhiram,354,304,50,246,47,30,0,28,3,00000
85,49,94,006,03,01,  Paschim Abhiram,555,518,37,465,35,18,1,35,1,00000
85,49,94,540,01,01,  Kellaband Purbapara,68,61,7,26,1,5,0,30,6,00000
85,49,94,540,02,01,  Kuti Para,152,140,12,120,6,17,3,3,3,00000
85,49,94,540,03,01,  Kellaband Paschimpara,42,37,5,0,0,0,0,37,5,00000
85,58,17,978,01,01,  Ucha Balua,233,228,5,220,2,1,2,7,1,00000
85,58,17,978,02,01,  Sibpur,1,1,0,1,0,0,0,0,0,00000
85,58,21,083,01,01,  Paschim Barabala,298,288,10,262,9,16,0,10,1,00000
85,58,21,083,02,01,  Purba Barabala,557,553,4,541,2,2,0,10,2,00000
85,58,54,363,01,01,  Paschimpara,1131,1116,15,947,7,12,0,157,8,00000
85,58,54,363,02,01,  Madhyapara,803,784,19,721,11,11,1,52,7,00000
85,58,54,363,03,01,  Purbapara,509,497,12,488,9,6,2,3,1,00000
85,58,94,067,01,01,  Baldi Pukur,536,473,63,434,29,5,1,34,33,00000
85,58,94,067,02,01,  Naya Para,62,62,0,58,0,2,0,2,0,00000
85,58,94,235,01,01,  Daulat Nurpur,240,216,24,117,3,14,0,85,21,00000
85,58,94,235,02,01,  Mirar Bala Para,125,106,19,67,4,0,0,39,15,00000
85,76,16,064,01,01,  Bansh Pukuria Madhyapa,110,107,3,107,2,0,0,0,1,00000
85,76,16,064,02,01,  Shal Para,100,99,1,99,1,0,0,0,0,00000
85,76,16,067,01,01,  Sholagharia,203,196,7,186,5,1,0,9,2,00000
85,76,16,067,02,01,  Maktagari,108,108,0,108,0,0,0,0,0,00000
85,76,16,067,03,01,  Dhakir Para,15,14,1,14,1,0,0,0,0,00000
85,76,16,067,04,01,  Madhyapara,110,109,1,109,0,0,0,0,1,00000
85,76,16,067,05,01,  Dikhirkona,88,86,2,86,2,0,0,0,0,00000
85,76,16,067,06,01,  Fatehpur,77,77,0,77,0,0,0,0,0,00000
85,76,16,920,01,01,  Uttarpara,73,71,2,71,2,0,0,0,0,00000
85,76,16,920,02,01,  Dakshinpara,61,61,0,58,0,0,0,3,0,00000
85,76,88,407,01,01,  Ghoshpur,318,311,7,294,5,0,0,17,2,00000
85,76,88,407,02,01,  Krishnapur,15,15,0,15,0,0,0,0,0,00000
85,76,88,407,03,01,  Rampur,25,25,0,20,0,1,0,4,0,00000
85,76,88,445,01,01,  Hariram Sahapur,238,226,12,217,8,8,0,1,4,00000
85,76,88,445,02,01,  Rajarpur,63,62,1,58,0,4,0,0,1,00000
85,76,88,613,01,01,  Kholahati,156,153,3,131,1,2,0,20,2,00000
85,76,88,613,02,01,  Jatimanpur,65,64,1,45,0,0,0,19,1,00000
85,76,88,755,01,01,  Paharpur,336,321,15,303,13,3,0,15,2,00000
85,76,88,755,02,01,  Gopalpur,101,101,0,89,0,2,0,10,0,00000
85,76,95,177,01,01,  Bhita Para,64,61,3,58,3,3,0,0,0,00000
85,76,95,177,02,01,  Char Para,76,76,0,76,0,0,0,0,0,00000
85,76,95,177,03,01,  Bichna,126,117,9,108,9,0,0,9,0,00000
85,76,95,245,01,01,  Chhatua,159,153,6,148,4,0,0,5,2,00000
85,76,95,245,02,01,  Bhagabanpur,102,95,7,94,5,0,0,1,2,00000
85,76,95,274,01,01,  Roykuri Para,30,30,0,30,0,0,0,0,0,00000
85,76,95,274,02,01,  Durgapur,21,20,1,16,0,3,1,1,0,00000
85,76,95,374,01,01,  Shanu Para,34,31,3,31,2,0,0,0,1,00000
85,76,95,374,02,01,  Khamar Para,57,51,6,51,3,0,0,0,3,00000
85,76,95,374,03,01,  Purbapara,36,35,1,34,0,0,0,1,1,00000
85,76,95,374,04,01,  Gandharbapur,38,37,1,34,0,0,0,3,1,00000
85,76,95,419,01,01,  Kani Para,16,16,0,16,0,0,0,0,0,00000
85,76,95,419,02,01,  Madhyapara,138,136,2,117,0,13,0,6,2,00000
85,76,95,419,03,01,  Mandal Para,47,44,3,41,2,2,0,1,1,00000
85,76,95,419,04,01,  Gachhua Para,48,44,4,43,1,0,0,1,3,00000
85,76,95,436,01,01,  Kananchagari,62,62,0,58,0,0,0,4,0,00000
85,76,95,436,02,01,  Haranathpur,208,159,49,128,42,0,0,31,7,00000
85,76,95,662,01,01,  Madhabpur,124,108,16,108,16,0,0,0,0,00000
85,76,95,662,02,01,  Mamrus Para,77,77,0,77,0,0,0,0,0,00000
85,76,95,788,01,01,  Boalmari,51,51,0,48,0,0,0,3,0,00000
85,76,95,788,02,01,  Mari Para,139,139,0,139,0,0,0,0,0,00000
85,76,95,975,01,01,  Gausa Para,88,83,5,70,3,3,0,10,2,00000
85,76,95,975,02,01,  Kaila Para,37,33,4,30,0,0,0,3,4,00000
85,76,95,975,03,01,  Fakir Para,24,24,0,22,0,0,0,2,0,00000
85,92,63,621,01,01,  Purba Kismat Menanagar,953,832,121,813,114,13,0,6,7,00000
85,92,63,621,02,01,  Paschim Kismat Menanag,1070,997,73,940,46,17,1,40,26,00000
49,06,13,042,01,01,  Khamar Andhari Jhar Koti,367,355,12,331,4,4,0,20,8,00000
49,06,13,042,02,01,  Khamar Andhari Bari,747,637,110,619,32,7,0,11,78,00000
49,06,13,042,03,01,  Khamar Andhari Jhar,470,424,46,388,15,30,25,6,6,00000
49,06,13,126,01,01,  Bir Baruitari,349,336,13,319,10,2,0,15,3,00000
49,06,13,126,02,01,  Char Baruitari,483,442,41,439,35,1,0,2,6,00000
49,06,13,378,01,01,  Bir Dhaurar Kuthi,381,376,5,350,4,19,0,7,1,00000
49,06,13,378,02,01,  Char Dhaurar Kuthi,674,665,9,658,9,3,0,4,0,00000
49,06,19,056,01,01,  Uttarpara Angaria,84,77,7,66,6,10,0,1,1,00000
49,06,19,056,02,01,  Dakshinpara,209,193,16,151,6,19,3,23,7,00000
49,06,19,084,01,03,  Jhukia,215,208,7,193,6,8,1,7,0,00000
49,06,19,084,02,03,  Sonatali,320,309,11,281,8,21,1,7,2,00000
49,06,19,084,03,03,  Bagbhandar,571,535,36,394,7,17,3,124,26,00000
49,06,19,168,01,01,  Dakshin Paschim Bhothat,256,245,11,234,9,8,2,3,0,00000
49,06,19,168,02,01,  Purba Bhothat,272,267,5,235,2,6,0,26,3,00000
49,06,19,168,03,01,  Madhya Bhothat,371,351,20,292,8,2,0,57,12,00000
49,06,19,364,01,03,  Dakshin Dewaner Khamar,224,220,4,144,2,2,0,74,2,00000
49,06,19,364,02,03,  Paschim Dewaner Khamar,278,257,21,134,1,12,1,111,19,00000
49,06,19,364,03,03,  Uttar Dewaner  Khamar,419,355,64,151,3,39,0,165,61,00000
49,06,19,364,04,03,  Purba Dewaner  Khamar,143,136,7,72,0,10,1,54,6,00000
49,06,19,490,01,03,  Bashni Para,210,195,15,172,9,19,1,4,5,00000
49,06,19,490,02,03,  Bepari Para,267,241,26,231,7,7,1,3,18,00000
49,06,19,490,03,03,  Dakshin Kamat Angaria,552,485,67,318,16,59,4,108,47,00000
49,06,19,658,01,01,  Dakshin Manik Kazi,255,250,5,233,4,1,0,16,1,00000
49,06,19,658,02,01,  Uttar Manik Kazi,100,99,1,90,1,3,0,6,0,00000
49,06,19,672,01,01,  Char Naleya,422,409,13,351,13,0,0,58,0,00000
49,06,19,672,02,01,  Kayem Naleya,214,197,17,114,1,34,2,49,14,00000
49,06,28,224,01,01,  Sardarturi,135,135,0,128,0,0,0,7,0,00000
49,06,28,224,02,01,  Khalisakuri,295,283,12,248,12,18,0,17,0,00000
49,06,28,294,01,01,  Angalari Kuti,420,413,7,396,5,16,2,1,0,00000
49,06,28,294,02,01,  Islambad,152,151,1,151,1,0,0,0,0,00000
49,06,28,294,03,01,  Dakshin Baladia,191,191,0,187,0,4,0,0,0,00000
49,06,28,294,04,01,  Komartari,133,120,13,117,12,3,1,0,0,00000
49,06,28,518,01,01,  Khamar Para,372,353,19,324,4,15,0,14,15,00000
