0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
15,04,15,XX,XX,01,  Anowara Union,0,0,0,0,0,0,0,0,00010
15,04,15,XX,XX,03,  Anowara Union,1,1,1,0,0,0,0,1,00010
15,12,38,XX,XX,03,  Purba Gomdandi Union,1,1,1,0,0,1,0,0,00010
15,12,76,XX,XX,03,  Sakpura Union,10,32,24,8,12,17,3,0,00010
15,33,33,XX,XX,03,  Dhurung Union,4,13,3,10,0,7,6,0,00010
15,33,76,XX,XX,03,  Rangamatia Union,14,48,27,21,0,26,22,0,00010
15,37,59,XX,XX,01,  Hathazari Union,15,47,23,24,0,26,7,14,00010
15,47,62,XX,XX,01,  Lohagara Union,0,0,0,0,0,0,0,0,00010
15,47,62,XX,XX,03,  Lohagara Union,1,4,1,3,0,0,4,0,00010
15,53,59,XX,XX,01,  Mirsharai Union,0,0,0,0,0,0,0,0,00010
15,53,59,XX,XX,03,  Mirsharai Union,86,430,231,199,430,0,0,0,00010
15,70,34,XX,XX,01,  Mariamnagar Union,1,4,3,1,0,0,0,4,00010
15,70,34,XX,XX,03,  Mariamnagar Union,0,0,0,0,0,0,0,0,00010
15,70,60,XX,XX,01,  Pomara Union,0,0,0,0,0,0,0,0,00010
15,70,60,XX,XX,03,  Pomara Union,0,0,0,0,0,0,0,0,00010
15,78,40,XX,XX,01,  Harispur Union,0,0,0,0,0,0,0,0,00010
15,78,40,XX,XX,03,  Harispur Union,0,0,0,0,0,0,0,0,00010
15,78,85,XX,XX,03,  Rahmatpur Union,0,0,0,0,0,0,0,0,00010
15,82,36,XX,XX,01,  Dhemsa Union,0,0,0,0,0,0,0,0,00010
15,82,36,XX,XX,03,  Dhemsa Union,1,3,2,1,0,3,0,0,00010
