0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
68,07,13,XX,XX,01,  Bajnaba Union,0,0,0,0,0,0,0,0,00010
68,07,13,XX,XX,03,  Bajnaba Union,0,0,0,0,0,0,0,0,00010
68,07,20,XX,XX,03,  Belabo Union,0,0,0,0,0,0,0,0,00010
68,52,33,XX,XX,01,  Chandanbari Union,0,0,0,0,0,0,0,0,00010
68,52,33,XX,XX,03,  Chandanbari Union,0,0,0,0,0,0,0,0,00010
68,52,67,XX,XX,01,  Kanchikata Union,0,0,0,0,0,0,0,0,00010
68,52,67,XX,XX,03,  Kanchikata Union,0,0,0,0,0,0,0,0,00010
68,52,94,XX,XX,01,  Shukundi Union,0,0,0,0,0,0,0,0,00010
68,52,94,XX,XX,03,  Shukundi Union,0,0,0,0,0,0,0,0,00010
68,60,25,XX,XX,01,  Chinishpur Union,0,0,0,0,0,0,0,0,00010
68,60,25,XX,XX,03,  Chinishpur Union,0,0,0,0,0,0,0,0,00010
68,60,47,XX,XX,01,  Kanthalia Union,0,0,0,0,0,0,0,0,00010
68,60,47,XX,XX,03,  Kanthalia Union,0,0,0,0,0,0,0,0,00010
68,60,53,XX,XX,01,  Nuralla Pur U/C Union,0,0,0,0,0,0,0,0,00010
68,60,53,XX,XX,03,  Nuralla Pur U/C Union,0,0,0,0,0,0,0,0,00010
68,60,59,XX,XX,01,  Mahishasura Union,0,0,0,0,0,0,0,0,00010
68,60,59,XX,XX,03,  Mahishasura Union,0,0,0,0,0,0,0,0,00010
68,63,15,XX,XX,01,  Char Sindur Union,0,0,0,0,0,0,0,0,00010
68,63,15,XX,XX,03,  Char Sindur Union,0,0,0,0,0,0,0,0,00010
68,63,79,XX,XX,01,  Jinardi Union,0,0,0,0,0,0,0,0,00010
68,63,79,XX,XX,03,  Jinardi Union,0,0,0,0,0,0,0,0,00010
68,64,14,XX,XX,01,  Alipura Union,0,0,0,0,0,0,0,0,00010
68,64,14,XX,XX,03,  Alipura Union,0,0,0,0,0,0,0,0,00010
68,64,74,XX,XX,01,  Palashtali Union,0,0,0,0,0,0,0,0,00010
68,64,74,XX,XX,03,  Palashtali Union,0,0,0,0,0,0,0,0,00010
68,76,21,XX,XX,01,  Baghaba Union,0,0,0,0,0,0,0,0,00010
68,76,21,XX,XX,03,  Baghaba Union,0,0,0,0,0,0,0,0,00010
68,76,73,XX,XX,01,  Masimpur Union,0,0,0,0,0,0,0,0,00010
68,76,73,XX,XX,03,  Masimpur Union,0,0,0,0,0,0,0,0,00010
