0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
90,18,77,XX,XX,01,  Palash Union,3,12,7,5,12,0,0,0,00010
90,18,77,XX,XX,03,  Palash Union,0,0,0,0,0,0,0,0,00010
90,23,13,XX,XX,01,  Chhatak Union,0,0,0,0,0,0,0,0,00010
90,23,13,XX,XX,03,  Chhatak Union,0,0,0,0,0,0,0,0,00010
90,23,47,XX,XX,01,  Dakshin Islampur Union,79,392,218,174,392,0,0,0,00010
90,23,47,XX,XX,03,  Dakshin Islampur Union,0,0,0,0,0,0,0,0,00010
90,23,76,XX,XX,01,  Noarai Union,0,0,0,0,0,0,0,0,00010
90,23,76,XX,XX,03,  Noarai Union,0,0,0,0,0,0,0,0,00010
90,27,33,XX,XX,01,  Joykalas Union,0,0,0,0,0,0,0,0,00010
90,27,33,XX,XX,03,  Joykalas Union,0,0,0,0,0,0,0,0,00010
90,29,28,XX,XX,01,  Derai Sarmangal Union,0,0,0,0,0,0,0,0,00010
90,29,28,XX,XX,03,  Derai Sarmangal Union,0,0,0,0,0,0,0,0,00010
90,29,47,XX,XX,01,  Karimpur Union,0,0,0,0,0,0,0,0,00010
90,29,47,XX,XX,03,  Karimpur Union,0,0,0,0,0,0,0,0,00010
90,32,38,XX,XX,01,  Dharmapasha Union,0,0,0,0,0,0,0,0,00010
90,32,38,XX,XX,03,  Dharmapasha Union,0,0,0,0,0,0,0,0,00010
90,32,57,XX,XX,01,  Madhyanagar Union,0,0,0,0,0,0,0,0,00010
90,32,57,XX,XX,03,  Madhyanagar Union,0,0,0,0,0,0,0,0,00010
90,33,27,XX,XX,01,  Dakshin Dowarabazar Union,0,0,0,0,0,0,0,0,00010
90,33,27,XX,XX,03,  Dakshin Dowarabazar Union,2,9,6,3,0,0,0,9,00010
90,50,67,XX,XX,01,  Jamalganj Union,0,0,0,0,0,0,0,0,00010
90,50,67,XX,XX,03,  Jamalganj Union,0,0,0,0,0,0,0,0,00010
90,50,81,XX,XX,01,  Sachna Bazar Union,1,9,6,3,0,0,0,9,00010
90,50,81,XX,XX,03,  Sachna Bazar Union,0,0,0,0,0,0,0,0,00010
90,86,47,XX,XX,01,  Bahara Union,0,0,0,0,0,0,0,0,00010
90,86,47,XX,XX,03,  Bahara Union,0,0,0,0,0,0,0,0,00010
90,89,10,XX,XX,01,  Aftabnagar Union,1,1,1,0,0,0,0,1,00010
90,89,10,XX,XX,03,  Aftabnagar Union,0,0,0,0,0,0,0,0,00010
90,89,39,XX,XX,01,  Lakshmansree Union,0,0,0,0,0,0,0,0,00010
90,89,39,XX,XX,03,  Lakshmansree Union,0,0,0,0,0,0,0,0,00010
90,92,64,XX,XX,01,  Tahirpur Union,0,0,0,0,0,0,0,0,00010
90,92,64,XX,XX,03,  Tahirpur Union,3,16,8,8,0,0,0,16,00010
