0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
47,12,35,XX,XX,01,  Batiaghata Union,0,0,0,0,0,0,0,0,00010
47,12,35,XX,XX,03,  Batiaghata Union,0,0,0,0,0,0,0,0,00010
47,30,27,XX,XX,01,  Dumuria Union,0,0,0,0,0,0,0,0,00010
47,30,27,XX,XX,03,  Dumuria Union,1,4,3,1,0,4,0,0,00010
47,53,55,XX,XX,01,  Koyra Union,84,352,170,182,335,0,12,5,00010
47,53,55,XX,XX,03,  Koyra Union,3,11,6,5,0,0,0,11,00010
47,69,38,XX,XX,01,  Damodar Union,0,0,0,0,0,0,0,0,00010
47,69,38,XX,XX,03,  Damodar Union,0,0,0,0,0,0,0,0,00010
47,69,76,XX,XX,01,  Phultala Union,0,0,0,0,0,0,0,0,00010
47,69,76,XX,XX,03,  Phultala Union,0,0,0,0,0,0,0,0,00010
47,94,27,XX,XX,01,  Barasat Union,0,0,0,0,0,0,0,0,00010
47,94,27,XX,XX,03,  Barasat Union,0,0,0,0,0,0,0,0,00010
47,94,81,XX,XX,01,  Terokhada Union,0,0,0,0,0,0,0,0,00010
47,94,81,XX,XX,03,  Terokhada Union,0,0,0,0,0,0,0,0,00010
