ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
94,XX,XX,XXX,XX,02, Thakurgaon Zila,4599,4103,2415,2301,2188,1305,3523,5270,446,145,5050,6364,11110
27,XX,XX,XXX,XX,02, Dinajpur Zila,13505,10966,7922,8252,7795,5118,10927,16712,1745,705,16314,19524,11110
10,XX,XX,XXX,XX,02, Bogra Zila,21595,15077,12027,13319,12746,6799,20202,27545,3055,997,28750,32326,11110
88,XX,XX,XXX,XX,02, Sirajganj Zila,9931,8625,9036,9452,4299,2423,12960,18320,905,364,16446,18487,11110
81,XX,XX,XXX,XX,02, Rajshahi Zila,31667,25185,16126,16765,22792,13926,24965,35751,5107,2049,36136,41394,11110
64,XX,XX,XXX,XX,02, Naogaon Zila,5652,4520,3647,4228,2988,1414,5670,8472,623,204,8297,10126,11110
76,XX,XX,XXX,XX,02, Pabna Zila,11123,9411,7550,8234,5272,3758,11814,17801,1226,628,16439,20061,11110
70,XX,XX,XXX,XX,02, Chapai Nawabganj Zila,6821,6642,7225,8490,2222,1498,8898,13563,454,228,9912,13459,11110
69,XX,XX,XXX,XX,02, Natore Zila,6575,5645,4138,4818,2680,1850,6780,10465,640,323,9981,12229,11110
38,XX,XX,XXX,XX,02, Joypurhat Zila,3719,3584,2110,2575,2271,1056,3591,5933,407,129,5667,7179,11110
13,XX,XX,XXX,XX,02, Chandpur Zila,10257,10555,9870,10992,3429,2114,12868,19991,673,243,15014,20302,11110
3,XX,XX,XXX,XX,02, Bandarban Zila,1646,1604,1652,1378,471,319,2999,2879,106,45,3375,2751,11110
19,XX,XX,XXX,XX,02, Comilla Zila,19130,17344,18380,18910,7447,4401,24577,34644,1468,621,30041,35665,11110
12,XX,XX,XXX,XX,02, Brahmanbaria Zila,6723,7425,7734,7797,2494,1924,9251,14463,525,224,10695,14993,11110
51,XX,XX,XXX,XX,02, Lakshmipur Zila,4558,4482,4987,5385,1313,693,5864,8831,235,72,7178,8785,11110
46,XX,XX,XXX,XX,02, Khagrachhari Zila,2492,2429,2568,2461,672,435,3675,4214,146,57,4644,4414,11110
22,XX,XX,XXX,XX,02, Cox's Bazar Zila,5830,6220,10767,9006,2393,1320,14336,14871,573,162,16925,13831,11110
15,XX,XX,XXX,XX,02, Chittagong Zila,72072,65092,89413,111418,39293,24546,138021,174365,9071,3435,168521,161833,11110
84,XX,XX,XXX,XX,02, Rangamati Zila,3004,3013,2452,2023,994,908,3883,4173,203,120,5178,4890,11110
30,XX,XX,XXX,XX,02, Feni Zila,8550,7343,7354,7767,3033,1371,9901,13725,481,141,11970,14516,11110
75,XX,XX,XXX,XX,02, Noakhali Zila,10278,10236,10248,10213,4527,2490,11944,17097,814,258,13668,17151,11110
29,XX,XX,XXX,XX,02, Faridpur Zila,6150,5556,3742,4175,4178,2639,5496,8567,875,344,7761,9736,11110
72,XX,XX,XXX,XX,02, Netrakona Zila,5219,5088,3929,3685,2018,1370,4859,7134,469,220,6842,8739,11110
39,XX,XX,XXX,XX,02, Jamalpur Zila,7982,7152,6345,6973,2808,2181,9246,15119,646,366,13398,16922,11110
59,XX,XX,XXX,XX,02, Munshiganj Zila,2491,2500,2945,3010,924,619,4129,5855,255,109,5111,5987,11110
35,XX,XX,XXX,XX,02, Gopalganj Zila,2905,2446,1665,1653,1294,747,2339,3644,335,113,3297,4354,11110
82,XX,XX,XXX,XX,02, Rajbari Zila,3135,3158,1872,1978,1361,1090,2933,4454,284,173,4151,5196,11110
61,XX,XX,XXX,XX,02, Mymensingh Zila,18379,16384,11286,11770,10289,8021,15691,23294,2391,1148,22258,26652,11110
67,XX,XX,XXX,XX,02, Narayanganj Zila,16229,15884,28930,32635,6353,4288,43306,55275,1427,633,52724,53097,11110
33,XX,XX,XXX,XX,02, Gazipur Zila,16782,14062,30587,40537,8636,4414,60268,74368,2211,682,77143,64370,11110
56,XX,XX,XXX,XX,02, Manikganj Zila,2555,2310,1745,2010,1164,907,2812,4404,293,144,4096,5244,11110
26,XX,XX,XXX,XX,02, Dhaka Zila,179975,144121,230966,226534,163762,90721,374588,363719,42826,16005,504294,396999,11110
86,XX,XX,XXX,XX,02, Shariatpur Zila,2246,2719,3057,3268,481,437,3935,5489,101,59,4591,5816,11110
54,XX,XX,XXX,XX,02, Madaripur Zila,3189,3384,2631,2877,1183,751,3569,5709,219,126,4639,6602,11110
93,XX,XX,XXX,XX,02, Tangail Zila,13690,11852,7949,8883,5126,3902,13937,21000,1127,549,18857,24420,11110
48,XX,XX,XXX,XX,02, Kishoreganj Zila,9860,11393,10070,9452,3562,3229,12804,17904,700,413,15584,19072,11110
89,XX,XX,XXX,XX,02, Sherpur Zila,4272,3968,4034,3986,1280,989,5393,8381,247,180,7424,8902,11110
68,XX,XX,XXX,XX,02, Narsingdi Zila,7887,8356,10186,8622,2876,2175,14929,17456,539,275,17473,17876,11110
33,XX,XX,XXX,XX,02, Gazipur Zila,16782,14062,30587,40537,8636,4414,60268,74368,2211,682,77143,64370,11110
90,XX,XX,XXX,XX,02, Sunamganj Zila,3725,3758,5530,5321,1113,908,7107,7623,190,118,8008,8025,11110
36,XX,XX,XXX,XX,02, Habiganj Zila,4136,4119,4710,4864,1602,1294,6126,7805,296,169,7125,8185,11110
91,XX,XX,XXX,XX,02, Sylhet Zila,16704,14832,17791,17145,9548,6514,27222,27912,2013,760,33217,29130,11110
58,XX,XX,XXX,XX,02, Maulvibazar Zila,3479,3860,4121,3998,1254,1178,5218,6473,301,160,6713,7149,11110
