0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
0,00,00,00,00,00,  Begumganj Paurashava,0,75,7,1,   ,  , ,Ward No-01 Total,00000
5,02,07,00,00,00,  Chatkhil Paurashava,0,75,10,1,   ,  , ,Ward No-01 Total,00000
1,00,01,00,00,00,  Companiganj Paurashava,0,75,21,1,   ,  , ,Ward No-01 Total,00000
4,02,06,00,00,00,  Hatiya Paurashava,0,75,36,1,   ,  , ,Ward No-01 Total,00000
2,01,03,00,00,00,  Kabirhat Paurashava,0,75,47,1,   ,  , ,Ward No-01 Total,00000
0,00,00,00,00,00,  Senbagh Paurashava,0,75,80,1,   ,  , ,Ward No-01 Total,00000
3,01,04,00,00,00,  Sonaimuri Paurashava,0,75,83,1,   ,  , ,Ward No-01 Total,00000
0,00,00,00,00,00,  Noakhali Paurashava,0,75,87,1,   ,  , ,Ward No-01 Total,00000
