ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
46,43,XX,XXX,XX,01,  Dighinala Upazila,344,315,2983,2894,5193,4736,1491,1460,3199,3178,1079,959,01110
46,49,XX,XXX,XX,01,  Khagrachhari Sadar Upazila,301,288,1453,1347,2390,2151,674,660,1431,1374,391,401,01110
46,61,XX,XXX,XX,01,  Lakshmichhari Upazila,136,128,892,855,1393,1260,508,458,771,630,292,329,01110
46,65,XX,XXX,XX,01,  Mahalchhari Upazila,273,218,1504,1382,2223,2106,657,642,1480,1362,374,344,01110
46,67,XX,XXX,XX,01,  Manikchhari Upazila,78,110,1235,1169,1799,1694,512,476,983,1026,360,256,01110
46,70,XX,XXX,XX,01,  Matiranga Upazila,376,436,4097,3964,6521,6304,1714,1630,4082,4296,1097,861,01110
46,77,XX,XXX,XX,01,  Panchhari Upazila,191,222,1235,1216,2012,1929,669,667,1434,1355,460,417,01110
46,80,XX,XXX,XX,01,  Ramgarh Upazila,189,172,1620,1439,2111,1998,642,637,1238,1232,391,355,01110
22,16,XX,XXX,XX,01,  Chakoria Upazila,2214,2187,16554,16043,26431,26028,7589,6410,15516,17746,6365,3523,01110
22,24,XX,XXX,XX,01,  Cox's Bazar Sadar Upazila,1162,1186,9660,9171,14653,14679,4387,3637,8633,10327,4122,2513,01110
22,45,XX,XXX,XX,01,  Kutubdia Upazila,453,458,4745,4471,6173,5972,3151,2562,3329,3932,2177,1340,01110
22,49,XX,XXX,XX,01,  Maheshkhali Upazila,1034,932,13749,12748,15285,15129,10420,8408,7585,10284,7483,3958,01110
22,56,XX,XXX,XX,01,  Pekua Upazila,541,524,7011,6580,8986,8733,4253,3483,4883,5712,2867,1741,01110
22,66,XX,XXX,XX,01,  Ramu Upazila,820,797,10387,10218,13328,13285,5648,4870,7364,8351,4638,3097,01110
22,90,XX,XXX,XX,01,  Teknaf Upazila,1272,1334,11188,10283,11313,11140,8176,7541,5426,5127,5130,5517,01110
22,94,XX,XXX,XX,01,  Ukhia Upazila,964,943,8204,7845,11385,11299,4223,3703,6050,6534,3407,2752,01110
15,04,XX,XXX,XX,01,  Anowara Upazila,1436,1434,8791,8574,15320,14513,3950,3523,10980,10914,2762,1993,01110
15,08,XX,XXX,XX,01,  Banshkhali Upazila,1987,2058,18489,17032,23863,23139,10348,8641,14877,15877,6180,4323,01110
15,12,XX,XXX,XX,01,  Boalkhali Upazila,867,869,4703,4600,8778,8422,1752,1612,7262,6889,1308,811,01110
15,18,XX,XXX,XX,01,  Chandanaish  Upazila,1062,973,6838,6257,10966,10574,2659,2336,8045,8148,2079,1211,01110
15,33,XX,XXX,XX,01,  Fatikchhari Upazila,2537,2372,16276,15863,26313,24468,8639,8013,19491,18957,6242,4755,01110
15,37,XX,XXX,XX,01,  Hathazari Upazila,2711,2830,11114,10986,23000,21582,4395,3768,18376,17888,3726,2526,01110
15,47,XX,XXX,XX,01,  Lohagara Upazila,1997,1974,8818,8408,15630,15348,3294,3047,11363,12092,2539,1576,01110
15,53,XX,XXX,XX,01,  Mirsharai Upazila,1426,1454,11060,11076,19141,18633,4236,3790,14260,14324,3205,2702,01110
15,61,XX,XXX,XX,01,  Patiya Upazila,2597,2696,13388,12776,25144,24125,5648,4759,19844,19361,4488,2778,01110
15,70,XX,XXX,XX,01,  Rangunia Upazila,1492,1502,8773,8630,14694,14343,4063,3523,11051,10931,3413,2086,01110
15,74,XX,XXX,XX,01,  Raozan Upazila,1517,1508,6995,6671,13870,12714,2711,2410,11240,10710,2027,1450,01110
15,78,XX,XXX,XX,01,  Sandwip Upazila,947,1024,8427,8143,13016,12698,3838,3361,8211,9005,2925,2115,01110
15,82,XX,XXX,XX,01,  Satkania Upazila,1778,1780,12278,11670,20639,19752,4615,4155,15062,15788,2895,1703,01110
15,86,XX,XXX,XX,01,  Sitakunda Upazila,1501,1604,9266,8833,16010,15235,3997,3482,12463,12225,3247,2237,01110
84,07,XX,XXX,XX,01,  Baghaichhari Upazila,597,511,2651,2567,4230,3504,1683,1714,2689,2233,1085,1148,01110
84,21,XX,XXX,XX,01,  Barkal Upazila,259,242,1665,1484,2594,2201,1024,961,1345,1098,669,650,01110
84,25,XX,XXX,XX,01,  Kawkhali Upazila,373,365,1534,1545,2694,2530,732,663,1729,1734,502,455,01110
84,29,XX,XXX,XX,01,  Belai Chhari Upazila,266,287,900,860,1369,1133,725,726,638,512,378,388,01110
84,36,XX,XXX,XX,01,  Kaptai  Upazila,372,335,1206,1120,2449,2126,435,437,1629,1596,280,299,01110
84,47,XX,XXX,XX,01,  Jurai Chhari Upazila,234,226,617,664,1210,1041,444,529,615,418,303,364,01110
84,58,XX,XXX,XX,01,  Langadu  Upazila,471,444,2843,2780,4548,4438,1410,1199,2520,2516,991,719,01110
84,75,XX,XXX,XX,01,  Naniarchar  Upazila,319,311,1168,1162,2054,1853,627,598,1208,1042,441,418,01110
84,78,XX,XXX,XX,01,  Rajasthali  Upazila,286,250,603,541,1423,1147,238,263,1046,899,179,176,01110
84,87,XX,XXX,XX,01,  Rangamati Sadar Upazila,256,265,1084,1015,2442,2080,507,521,1487,1293,351,370,01110
30,14,XX,XXX,XX,01,  Chhagalnaiya Upazila,575,636,4317,4246,7160,6767,1481,1488,5682,5497,1016,817,01110
30,25,XX,XXX,XX,01,  Daganbhuiyan Upazila,929,847,7161,7283,12633,12237,2441,2196,8899,9837,1817,1167,01110
30,29,XX,XXX,XX,01,  Feni Sadar Upazila,1817,1719,10744,10275,19109,18069,3565,3331,14737,14741,3156,2028,01110
30,41,XX,XXX,XX,01,  Fulgazi Upazila,271,270,3765,3552,5816,5505,1469,1422,4220,4412,906,631,01110
30,51,XX,XXX,XX,01,  Parshuram Upazila,179,151,2457,2476,4369,4139,814,672,3018,2972,536,500,01110
30,94,XX,XXX,XX,01,  Sonagazi Upazila,1118,1136,8416,8021,14208,13759,3043,2701,9832,10208,2495,1771,01110
75,07,XX,XXX,XX,01,  Begumganj Upazila,1445,1402,14932,14428,25218,24522,5766,5181,17996,19779,3882,2377,01110
75,10,XX,XXX,XX,01,  Chatkhil Upazila,848,805,6562,6315,11114,11004,2466,2129,8347,9429,1765,1080,01110
75,21,XX,XXX,XX,01,  Companiganj Upazila,899,873,8361,8213,12973,12475,3863,3275,8878,9140,2509,1830,01110
75,36,XX,XXX,XX,01,  Hatiya Upazila,1233,1343,19346,18353,18465,17665,14059,12853,8990,9086,7494,6163,01110
75,47,XX,XXX,XX,01,  Kabirhat Upazila,707,700,7620,7116,11792,11150,3450,3032,7198,7959,2064,1519,01110
75,80,XX,XXX,XX,01,  Senbagh Upazila,1011,1032,9006,8560,14318,14180,3731,3458,10471,11590,2399,1469,01110
75,83,XX,XXX,XX,01,  Sonaimuri Upazila,1391,1523,9902,9699,18199,17513,3741,3339,12710,14285,2651,1689,01110
75,85,XX,XXX,XX,01,  Subarnachar Upazila,594,549,15347,14682,16846,16065,9100,8243,8723,9241,4785,3780,01110
75,87,XX,XXX,XX,01,  Noakhali Sadar Upazila,1371,1355,18524,17788,25124,24460,9425,8454,15462,16514,5056,3713,01110
29,03,XX,XXX,XX,01,  Alfadanga Upazila,371,330,3587,3365,6030,5762,1195,1063,4305,4357,760,444,01110
29,10,XX,XXX,XX,01,  Bhanga Upazila,518,465,7471,7417,11522,11158,4006,3450,7262,8352,2720,1559,01110
29,18,XX,XXX,XX,01,  Boalmari Upazila,506,574,7982,7833,12897,12703,3959,3311,8453,9445,2549,1220,01110
29,21,XX,XXX,XX,01,  Char Bhadrasan Upazila,58,84,1523,1583,2067,1984,917,797,1169,1560,542,298,01110
29,47,XX,XXX,XX,01,  Faridpur Sadar Upazila,1241,1116,10790,10470,17913,17003,5122,4427,11921,13301,3758,1897,01110
29,56,XX,XXX,XX,01,  Madhukhali Upazila,379,376,6422,6171,10173,9718,2598,2203,7203,7575,1486,693,01110
29,62,XX,XXX,XX,01,  Nagarkanda Upazila,442,500,6436,6293,10355,9902,3495,2955,6803,7103,2350,1358,01110
29,84,XX,XXX,XX,01,  Sadarpur Upazila,492,550,6794,6470,9839,9675,3635,2969,6014,7185,2128,1265,01110
29,90,XX,XXX,XX,01,  Saltha Upazila,415,384,6175,6043,8867,9333,3820,3107,5134,6166,2453,1369,01110
72,04,XX,XXX,XX,01,  Atpara Upazila,552,419,5890,5540,7477,7330,3143,2827,4448,4273,1976,1353,01110
72,09,XX,XXX,XX,01,  Barhatta Upazila,440,468,7814,7478,9624,9274,4370,3558,4719,5197,3175,2149,01110
72,18,XX,XXX,XX,01,  Durgapur Upazila,610,627,9161,8869,10478,10994,5255,4208,5552,6291,3502,2065,01110
72,38,XX,XXX,XX,01,  Khaliajuri Upazila,227,187,4542,4632,3786,3804,3324,2816,1545,1653,1991,1537,01110
72,40,XX,XXX,XX,01,  Kalmakanda Upazila,568,651,12359,12092,14492,14454,6928,6109,7758,8203,4451,2919,01110
72,47,XX,XXX,XX,01,  Kendua Upazila,1304,1265,12063,11786,17187,16759,6541,5591,9017,9374,3666,2323,01110
72,56,XX,XXX,XX,01,  Madan Upazila,592,520,6879,6517,7346,7146,4537,3753,3252,3336,2455,1678,01110
72,63,XX,XXX,XX,01,  Mohanganj Upazila,409,351,6326,6159,7930,7797,3305,2732,3802,3741,2396,1648,01110
72,74,XX,XXX,XX,01,  Netrokona Sadar Upazila,1028,971,11829,11058,16057,15740,6177,5136,8958,9268,4099,2667,01110
72,83,XX,XXX,XX,01,  Purbadhala Upazila,1282,1223,12199,11923,17208,16863,6463,5324,9805,10585,3790,2369,01110
39,07,XX,XXX,XX,01,  Bakshiganj Upazila,515,517,8315,7987,10287,10019,4826,4206,6157,5939,2076,1467,01110
39,15,XX,XXX,XX,01,  Dewanganj Upazila,625,574,9401,8978,12520,11877,4866,4329,7523,7414,2178,1257,01110
39,29,XX,XXX,XX,01,  Islampur Upazila,785,738,11673,11557,14216,12979,7272,6752,8463,7120,3416,2414,01110
39,36,XX,XXX,XX,01,  Jamalpur Sadar Upazila,1659,1562,15971,15371,25561,24237,6543,6126,16549,15935,3337,2214,01110
39,58,XX,XXX,XX,01,  Madarganj Upazila,728,654,9627,9431,13197,12290,4981,4431,8337,7524,2155,1260,01110
39,61,XX,XXX,XX,01,  Melandaha Upazila,539,595,10526,10227,14344,13906,5573,4916,9581,8645,2208,1606,01110
39,85,XX,XXX,XX,01,  Sarishabari Upazila,1004,967,9482,9264,14734,14001,4151,3662,10067,9253,1722,1122,01110
59,24,XX,XXX,XX,01,  Gazaria Upazila,708,697,4748,4333,8254,7760,1737,1522,5493,5605,1131,768,01110
59,44,XX,XXX,XX,01,  Lohajang Upazila,786,791,4295,3981,7904,7378,1938,1618,5233,5535,1458,1024,01110
59,56,XX,XXX,XX,01,  Munshiganj Sadar Upazila,1122,1064,7520,7200,12775,12317,3058,2588,8657,8943,2703,1659,01110
59,74,XX,XXX,XX,01,  Serajdikhan Upazila,1369,1321,8510,8196,14073,13260,3867,3485,9857,10259,2811,1712,01110
59,84,XX,XXX,XX,01,  Sreenagar Upazila,1047,1102,7073,6811,12844,11647,2475,2242,9351,9400,2020,1300,01110
59,94,XX,XXX,XX,01,  Tongibari Upazila,687,612,5357,5198,9158,8465,2266,2030,6406,6828,1577,1103,01110
35,32,XX,XXX,XX,01,  Gopalganj Sadar Upazila,1252,1189,10316,9970,17241,15662,4682,4048,11739,11542,2742,1917,01110
35,43,XX,XXX,XX,01,  Kashiani Upazila,862,784,6760,6579,11724,11175,2782,2523,8096,8303,1670,1123,01110
35,51,XX,XXX,XX,01,  Kotalipara Upazila,1189,1102,7537,7271,12984,12554,3186,2928,8898,8949,2191,1497,01110
35,58,XX,XXX,XX,01,  Muksudpur Upazila,950,828,9195,9024,14739,14404,4882,4218,10345,11183,2960,1963,01110
35,91,XX,XXX,XX,01,  Tungipara Upazila,273,303,2345,2231,3481,3465,1139,910,2350,2482,772,408,01110
82,07,XX,XXX,XX,01,  Baliakandi Upazila,497,494,6238,5960,10405,10033,2195,1886,7083,7647,1606,642,01110
82,29,XX,XXX,XX,01,  Goalanda Upazila,225,180,2950,2895,4267,4171,1648,1442,2748,3051,947,543,01110
82,47,XX,XXX,XX,01,  Kalukhali Upazila,279,266,5073,4927,7498,7383,2153,1961,5764,6002,1147,496,01110
82,73,XX,XXX,XX,01,  Pangsha Upazila,425,416,7521,7035,10871,10214,3629,3066,7885,7861,1747,781,01110
82,76,XX,XXX,XX,01,  Rajbari Sadar Upazila,674,626,8690,8474,14139,13698,3427,3007,10238,11158,2195,1095,01110
61,13,XX,XXX,XX,01,  Bhaluka Upazila,1223,1157,11978,11606,17702,17189,5646,4823,10683,11049,3230,2111,01110
61,16,XX,XXX,XX,01,  Dhobaura Upazila,459,515,8815,8487,10927,11081,5672,4910,5570,6104,3187,1955,01110
61,20,XX,XXX,XX,01,  Fulbaria Upazila,1863,1913,15494,14662,23457,23015,7519,6215,12829,14029,4607,2393,01110
61,22,XX,XXX,XX,01,  Gaffargaon Upazila,1790,1865,14479,13927,22513,21686,6671,5393,13295,14451,3957,2164,01110
61,23,XX,XXX,XX,01,  Gauripur Upazila,876,924,12430,11822,18704,17576,5242,4607,10011,10309,3585,2579,01110
61,24,XX,XXX,XX,01,  Haluaghat Upazila,962,1060,11128,10686,16669,16572,5286,4427,9057,9622,3123,1944,01110
61,31,XX,XXX,XX,01,  Ishwarganj Upazila,1031,1024,15669,14965,20068,19367,8735,7595,11140,11729,4389,2805,01110
61,52,XX,XXX,XX,01,  Mymensingh Sadar Upazila,1305,1367,16955,16248,22646,22721,9171,7518,11511,12427,5481,3329,01110
61,65,XX,XXX,XX,01,  Muktagachha Upazila,1097,1174,14349,13439,19932,19901,7075,5914,11322,11832,4153,2490,01110
61,72,XX,XXX,XX,01,  Nandail Upazila,1559,1489,15685,15274,22444,21939,8367,6853,11438,12509,4259,2313,01110
61,81,XX,XXX,XX,01,  Phulpur Upazila,1981,2030,25717,24606,33353,32718,14042,11728,16904,19131,7906,5059,01110
61,94,XX,XXX,XX,01,  Trishal Upazila,1525,1506,15089,14369,21087,20851,8484,6800,11677,12503,4558,2664,01110
67,02,XX,XXX,XX,01,  Araihazar Upazila,1390,1409,13424,12855,20238,19715,7249,5950,11304,12371,5461,3351,01110
67,04,XX,XXX,XX,01,  Sonargaon Upazila,1920,1804,10836,10293,18128,17664,5285,4433,11634,12440,4129,2593,01110
67,06,XX,XXX,XX,01,  Bandar Upazila,816,783,4031,3821,6922,6809,1814,1468,4577,4950,1589,837,01110
67,58,XX,XXX,XX,01,  Narayanganj Sadar Upazila,3429,3545,22308,21184,32111,30242,12709,11454,19428,19362,11230,10412,01110
67,68,XX,XXX,XX,01,  Rupganj Upazila,1523,1460,8821,8506,14582,13846,4153,3636,8793,9749,3208,1925,01110
33,30,XX,XXX,XX,01,  Gazipur Sadar Upazila,5045,4777,27711,26839,39558,36670,14033,13654,23977,22297,8839,9138,01110
33,32,XX,XXX,XX,01,  Kaliakair Upazila,1388,1339,8429,8203,13907,13165,3682,3249,9610,9060,2146,1800,01110
33,34,XX,XXX,XX,01,  Kaliganj Upazila,1267,1252,6063,5733,12139,11294,2102,1750,8266,8462,1747,721,01110
33,36,XX,XXX,XX,01,  Kapasia Upazila,1495,1496,9972,9696,18203,17385,3721,3175,12875,13294,2467,1098,01110
33,86,XX,XXX,XX,01,  Sreepur Upazila,1781,1679,11257,10478,18361,17225,4346,3965,12150,12045,2820,1882,01110
56,10,XX,XXX,XX,01,  Daulatpur Upazila,432,390,6683,6562,8508,7892,3888,3687,5603,4950,1351,1076,01110
56,22,XX,XXX,XX,01,  Ghior Upazila,474,459,3862,3809,6739,6492,1413,1291,4677,4623,721,499,01110
56,28,XX,XXX,XX,01,  Harirampur Upazila,494,497,4070,3873,6781,6716,1848,1584,4441,5072,849,712,01110
56,46,XX,XXX,XX,01,  Manikganj Sadar Upazila,897,943,6761,6490,11563,11315,2555,2307,7757,8390,1562,1096,01110
56,70,XX,XXX,XX,01,  Saturia Upazila,489,468,4829,4591,7980,7608,2084,1950,5555,5184,982,743,01110
56,78,XX,XXX,XX,01,  Shibalaya Upazila,415,418,4995,4934,8195,7750,2142,2074,5737,5672,1133,820,01110
56,82,XX,XXX,XX,01,  Singair Upazila,1075,1071,8057,7714,13614,12713,3305,2924,9411,9323,1965,1150,01110
26,14,XX,XXX,XX,01,  Dhamrai Upazila,1531,1505,9443,9142,17062,15890,3812,3468,12141,11147,1936,1403,01110
26,18,XX,XXX,XX,01,  Dohar Upazila,816,834,6046,5916,10203,9772,2399,2024,7078,7577,1716,1095,01110
26,38,XX,XXX,XX,01,  Keraniganj Upazila,4091,4079,23074,22077,35431,33733,11207,9662,23071,23766,12442,6514,01110
26,62,XX,XXX,XX,01,  Nawabganj Upazila,1278,1259,8494,8171,14750,14034,3138,2896,11045,11244,2003,1403,01110
26,72,XX,XXX,XX,01,  Savar Upazila,5097,4808,26087,25188,39499,36198,13436,12686,24541,22909,8625,8656,01110
86,14,XX,XXX,XX,01,  Bhedarganj Upazila,628,626,10257,9938,14480,14537,5177,4338,8869,10694,2869,2006,01110
86,25,XX,XXX,XX,01,  Damudya Upazila,308,329,3381,3263,5099,5122,1779,1465,3356,3968,1019,789,01110
86,36,XX,XXX,XX,01,  Gosairhat Upazila,529,534,6671,6398,9538,9425,3158,2813,5431,6188,1916,1370,01110
86,65,XX,XXX,XX,01,  Naria Upazila,898,922,6753,6541,11768,11403,3386,2915,7681,8802,2307,1683,01110
86,69,XX,XXX,XX,01,  Shariatpur Sadar Upazila,870,902,5315,5046,9537,9141,2364,2150,6377,7201,1802,1218,01110
86,94,XX,XXX,XX,01,  Zanjira Upazila,536,508,6718,6343,10239,9605,3347,2932,6621,7873,1995,1208,01110
54,40,XX,XXX,XX,01,  Kalkini Upazila,1150,1072,8378,7754,14428,13713,3866,3402,9765,9917,2286,1589,01110
54,54,XX,XXX,XX,01,  Madaripur Sadar Upazila,1237,1205,9520,9468,16835,16168,4457,4169,11042,11605,3313,2365,01110
54,80,XX,XXX,XX,01,  Rajoir Upazila,832,813,7479,7073,11376,10858,3896,3555,7355,7999,2372,1684,01110
54,87,XX,XXX,XX,01,  Shib Char Upazila,929,879,10724,10249,15970,15341,5236,4625,10600,11570,3218,2067,01110
93,09,XX,XXX,XX,01,  Basail Upazila,406,401,4136,4069,6529,6474,1733,1592,4715,4729,835,588,01110
93,19,XX,XXX,XX,01,  Bhuapur Upazila,380,320,6191,6254,8361,8038,3068,2578,6151,5921,1232,761,01110
93,23,XX,XXX,XX,01,  Delduar Upazila,506,464,5382,5374,8817,8523,2471,2167,6744,6690,1301,744,01110
93,25,XX,XXX,XX,01,  Dhanbari Upazila,470,444,4316,4023,6926,6609,1866,1730,4879,4614,896,464,01110
93,28,XX,XXX,XX,01,  Ghatail Upazila,1191,1116,12532,12087,19778,19008,6083,5110,13246,12639,3320,1833,01110
93,38,XX,XXX,XX,01,  Gopalpur Upazila,637,621,6598,6491,10141,9498,2707,2511,7602,7111,1132,712,01110
93,47,XX,XXX,XX,01,  Kalihati Upazila,1190,1109,11935,11341,18016,16953,5456,4786,12639,11985,3225,1775,01110
93,57,XX,XXX,XX,01,  Madhupur Upazila,810,775,8051,7584,12027,11677,4052,3286,7422,7552,2423,1286,01110
93,66,XX,XXX,XX,01,  Mirzapur Upazila,1237,1262,10400,10228,18330,17703,4283,3838,12949,12747,2119,1550,01110
93,76,XX,XXX,XX,01,  Nagarpur Upazila,638,734,9938,9566,14150,13808,5084,4670,9320,9184,2159,1499,01110
93,85,XX,XXX,XX,01,  Sakhipur Upazila,887,898,7276,6922,11409,11080,3424,2985,7741,7304,1918,1126,01110
93,95,XX,XXX,XX,01,  Tangail Sadar Upazila,914,928,12082,11780,17517,17048,6048,5354,11484,11114,3420,1979,01110
48,02,XX,XXX,XX,01,  Austagram Upazila,311,318,7080,6817,7198,7197,4229,3545,3147,3489,2332,1674,01110
48,06,XX,XXX,XX,01,  Bajitpur Upazila,576,521,9674,9380,13780,13116,4573,3825,6458,7558,3141,2124,01110
48,11,XX,XXX,XX,01,  Bhairab Upazila,592,593,8487,8021,12986,12457,3572,2780,6345,7886,2602,1274,01110
48,27,XX,XXX,XX,01,  Hossainpur Upazila,624,643,6591,6507,10648,9973,2855,2392,5669,5981,1711,1085,01110
48,33,XX,XXX,XX,01,  Itna Upazila,394,433,7281,6756,7717,7562,4218,3368,3317,3527,2735,1657,01110
48,42,XX,XXX,XX,01,  Karimganj Upazila,730,618,11329,10699,16852,16191,5115,4473,8769,9741,3063,1819,01110
48,45,XX,XXX,XX,01,  Katiadi Upazila,1021,1007,11855,11358,15873,15653,6212,5146,8529,9858,3274,1821,01110
48,49,XX,XXX,XX,01,  Kishoreganj Sadar Upazila,1165,1189,12815,12187,19355,19299,5950,4807,9953,11779,4211,2179,01110
48,54,XX,XXX,XX,01,  Kuliar Char Upazila,508,510,6601,6245,9492,9653,3153,2612,4900,6002,1924,1103,01110
48,59,XX,XXX,XX,01,  Mithamain Upazila,208,248,6075,5845,6236,5986,3266,2877,2681,2707,1866,1216,01110
48,76,XX,XXX,XX,01,  Nikli Upazila,226,193,5185,5023,6759,6670,2855,2371,3180,3524,1816,959,01110
48,79,XX,XXX,XX,01,  Pakundia Upazila,1082,1068,7996,7923,13155,12620,3230,2721,8209,9144,2197,948,01110
48,92,XX,XXX,XX,01,  Tarail Upazila,308,225,6571,6487,9778,9293,3403,2858,4820,5255,2111,1229,01110
89,37,XX,XXX,XX,01,  Jhenaigati Upazila,910,862,5679,5447,8649,8418,2889,2493,5555,5320,1607,1013,01110
89,67,XX,XXX,XX,01,  Nakla Upazila,688,750,5825,5654,9235,8842,2781,2479,5826,5524,1290,853,01110
89,70,XX,XXX,XX,01,  Nalitabari Upazila,636,728,9061,8646,12370,12034,4452,3855,7105,7051,2453,1393,01110
89,88,XX,XXX,XX,01,  Sherpur Sadar Upazila,1944,1947,15868,15126,22477,20524,9031,7749,13621,12332,4523,3098,01110
89,90,XX,XXX,XX,01,  Sreebardi Upazila,1136,1031,9404,9145,12597,12082,5144,4638,7972,7494,2358,1597,01110
68,07,XX,XXX,XX,01,  Belabo Upazila,561,542,6503,6274,10400,9911,2856,2362,6508,7047,1509,706,01110
68,52,XX,XXX,XX,01,  Manohardi Upazila,958,968,8661,8484,14663,14004,3640,3025,9452,9943,2115,1107,01110
68,60,XX,XXX,XX,01,  Narsingdi Sadar Upazila,1865,1735,17881,17109,24705,24409,11298,9232,14748,16285,7689,4304,01110
68,63,XX,XXX,XX,01,  Palash Upazila,395,412,3604,3421,6097,5795,1574,1285,3944,4369,1096,502,01110
68,64,XX,XXX,XX,01,  Roypura Upazila,1402,1194,22946,22420,29434,28866,12642,10438,16987,19265,6520,3504,01110
68,76,XX,XXX,XX,01,  Shibpur Upazila,1120,1180,9450,8841,16299,15697,3738,2957,10588,11427,2721,1331,01110
33,30,XX,XXX,XX,01,  Gazipur Sadar Upazila,5045,4777,27711,26839,39558,36670,14033,13654,23977,22297,8839,9138,01110
33,32,XX,XXX,XX,01,  Kaliakair Upazila,1388,1339,8429,8203,13907,13165,3682,3249,9610,9060,2146,1800,01110
33,34,XX,XXX,XX,01,  Kaliganj Upazila,1267,1252,6063,5733,12139,11294,2102,1750,8266,8462,1747,721,01110
33,36,XX,XXX,XX,01,  Kapasia Upazila,1495,1496,9972,9696,18203,17385,3721,3175,12875,13294,2467,1098,01110
33,86,XX,XXX,XX,01,  Sreepur Upazila,1781,1679,11257,10478,18361,17225,4346,3965,12150,12045,2820,1882,01110
90,18,XX,XXX,XX,01,  Bishwambarpur Upazila,422,474,8560,8104,9274,9438,4470,3623,4201,5021,2878,1735,01110
90,23,XX,XXX,XX,01,  Chhatak Upazila,1189,1129,15738,15195,21389,21054,7259,6270,11727,12087,5861,4846,01110
90,27,XX,XXX,XX,01,  Dakshin Sunamganj Upazila,327,357,9080,8662,10298,10108,4340,3840,4904,5320,3333,2653,01110
90,29,XX,XXX,XX,01,  Derai Upazila,698,723,10674,9853,10086,10024,5721,4714,4735,4901,3851,3062,01110
90,32,XX,XXX,XX,01,  Dharampasha Upazila,361,349,10882,10551,10242,10431,7034,6117,4588,5054,4559,3278,01110
90,33,XX,XXX,XX,01,  Dowarabazar Upazila,773,817,10602,10193,13803,13478,4985,4154,6408,6936,3860,2886,01110
90,47,XX,XXX,XX,01,  Jagannathpur Upazila,861,872,9342,9074,12952,12361,4396,3991,7470,7454,3414,2969,01110
90,50,XX,XXX,XX,01,  Jamalganj Upazila,415,452,8277,7632,7888,7958,4856,4199,3664,4014,3377,2387,01110
90,86,XX,XXX,XX,01,  Sulla Upazila,210,271,5444,5251,4672,4624,3404,2987,2077,2272,2165,1774,01110
90,89,XX,XXX,XX,01,  Sunamganj Sadar Upazila,645,789,10604,9982,13038,13044,5351,4390,6254,6850,3928,2938,01110
90,92,XX,XXX,XX,01,  Tahirpur Upazila,448,449,12211,11786,11502,11436,6738,5849,4840,5262,4298,2976,01110
36,02,XX,XXX,XX,01,  Ajmiriganj Upazila,139,115,5422,5103,5139,5088,2949,2529,2295,2413,1940,1466,01110
36,05,XX,XXX,XX,01,  Bahubal Upazila,417,517,9621,9063,10866,10459,4802,3951,5150,5507,3264,2377,01110
36,11,XX,XXX,XX,01,  Baniachong Upazila,1032,901,15002,14521,16209,16019,8947,7475,7066,8021,5969,4726,01110
36,26,XX,XXX,XX,01,  Chunarughat Upazila,786,728,12090,11561,16411,15616,5755,5132,8376,9135,4344,3445,01110
36,44,XX,XXX,XX,01,  Habiganj Sadar Upazila,792,869,9594,9201,13343,12925,4630,3955,6402,7131,3281,2453,01110
36,68,XX,XXX,XX,01,  Lakhai Upazila,212,226,7164,6858,7515,7780,3550,3069,3166,3704,2298,2012,01110
36,71,XX,XXX,XX,01,  Madhabpur Upazila,1039,953,12935,12600,17509,16990,5949,4996,8296,9046,4278,3644,01110
36,77,XX,XXX,XX,01,  Nabiganj Upazila,957,980,14066,13369,18280,18156,6706,5695,9252,9691,5102,3908,01110
91,08,XX,XXX,XX,01,  Balaganj Upazila,1455,1594,11700,11228,18619,18322,4439,3673,10912,11547,4346,3613,01110
91,17,XX,XXX,XX,01,  Beani Bazar Upazila,790,881,7567,7307,12944,12288,2454,2207,8215,8515,2266,1735,01110
91,20,XX,XXX,XX,01,  Bishwanath Upazila,803,609,8495,8196,12424,12067,3471,2966,8062,7984,2895,2427,01110
91,27,XX,XXX,XX,01,  Companiganj Upazila,597,560,8838,8344,9428,9238,4893,4195,3781,3926,3756,3115,01110
91,31,XX,XXX,XX,01,  Dakshin Surma Upazila,1260,1230,8103,7668,13514,12953,2842,2617,8912,9266,2629,2094,01110
91,35,XX,XXX,XX,01,  Fenchuganj Upazila,274,291,3137,3122,4850,4765,1247,1091,3054,3358,988,759,01110
91,38,XX,XXX,XX,01,  Golapganj Upazila,1285,1240,10132,9304,17444,16523,3330,2933,10596,11448,3277,2295,01110
91,41,XX,XXX,XX,01,  Gowainghat Upazila,816,736,14709,13921,16523,16631,8441,7641,8541,8980,5391,4456,01110
91,53,XX,XXX,XX,01,  Jaintiapur Upazila,774,691,7443,7230,9774,9564,3499,3025,4957,5128,2770,2165,01110
