ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
27,XX,XX,XXX,XX,01, Dinajpur Zila,2536429,1943789,528803,31830,426,31581,11110
10,XX,XX,XXX,XX,01, Bogra Zila,2730486,2574607,154012,166,26,1675,11110
88,XX,XX,XXX,XX,01, Sirajganj Zila,2660912,2543960,115609,323,7,1013,11110
81,XX,XX,XXX,XX,01, Rajshahi Zila,1740578,1634058,73302,21382,18,11818,11110
64,XX,XX,XXX,XX,01, Naogaon Zila,2324590,2012725,253004,17367,100,41394,11110
76,XX,XX,XXX,XX,01, Pabna Zila,2135504,2082491,49329,2810,24,850,11110
70,XX,XX,XXX,XX,01, Chapai Nawabganj Zila,1327243,1262827,54807,5646,4,3959,11110
69,XX,XX,XXX,XX,01, Natore Zila,1478665,1391770,77490,6002,6,3397,11110
38,XX,XX,XXX,XX,01, Joypurhat Zila,769858,693000,64714,4324,127,7693,11110
13,XX,XX,XXX,XX,01, Chandpur Zila,1980294,1874081,105360,251,28,574,11110
3,XX,XX,XXX,XX,01, Bandarban Zila,287912,128207,4510,36811,102862,15522,11110
19,XX,XX,XXX,XX,01, Comilla Zila,4546962,4349803,192652,155,4159,193,11110
12,XX,XX,XXX,XX,01, Brahmanbaria Zila,2392005,2231153,160458,118,20,256,11110
51,XX,XX,XXX,XX,01, Lakshmipur Zila,1466191,1425893,40175,76,41,6,11110
46,XX,XX,XXX,XX,01, Khagrachhari Zila,398109,150479,67521,2737,176652,720,11110
22,XX,XX,XXX,XX,01, Cox's Bazar Zila,1790979,1703486,59477,1342,26300,374,11110
15,XX,XX,XXX,XX,01, Chittagong Zila,4463723,3872103,507024,2347,76490,5759,11110
84,XX,XX,XXX,XX,01, Rangamati Zila,436352,125243,13541,8227,289043,298,11110
30,XX,XX,XXX,XX,01, Feni Zila,1143629,1080392,62956,72,120,89,11110
75,XX,XX,XXX,XX,01, Noakhali Zila,2611383,2498930,111716,476,173,88,11110
29,XX,XX,XXX,XX,01, Faridpur Zila,1641869,1497704,143290,423,43,409,11110
72,XX,XX,XXX,XX,01, Netrakona Zila,1982459,1805156,158950,16319,39,1995,11110
39,XX,XX,XXX,XX,01, Jamalpur Zila,1904805,1882991,20361,892,10,551,11110
59,XX,XX,XXX,XX,01, Munshiganj Zila,1259554,1160147,97340,1958,61,48,11110
35,XX,XX,XXX,XX,01, Gopalganj Zila,1043710,702007,329646,11543,63,451,11110
82,XX,XX,XXX,XX,01, Rajbari Zila,913736,826872,86668,154,3,39,11110
61,XX,XX,XXX,XX,01, Mymensingh Zila,4312145,4168686,114392,26122,46,2899,11110
67,XX,XX,XXX,XX,01, Narayanganj Zila,1959261,1890472,67951,538,188,112,11110
33,XX,XX,XXX,XX,01, Gazipur Zila,2366338,2207782,137218,19135,271,1932,11110
56,XX,XX,XXX,XX,01, Manikganj Zila,1264157,1152037,111635,377,4,104,11110
26,XX,XX,XXX,XX,01, Dhaka Zila,2726934,2500467,213326,10172,2607,362,11110
86,XX,XX,XXX,XX,01, Shariatpur Zila,1024780,993616,31044,47,23,50,11110
54,XX,XX,XXX,XX,01, Madaripur Zila,1008142,883323,123751,1019,25,24,11110
93,XX,XX,XXX,XX,01, Tangail Zila,3061298,2856486,189359,13653,21,1779,11110
48,XX,XX,XXX,XX,01, Kishoreganj Zila,2422877,2316064,105619,146,9,1039,11110
89,XX,XX,XXX,XX,01, Sherpur Zila,1170219,1140695,20127,8293,6,1098,11110
68,XX,XX,XXX,XX,01, Narsingdi Zila,1777299,1701801,75291,61,30,116,11110
33,XX,XX,XXX,XX,01, Gazipur Zila,2366338,2207782,137218,19135,271,1932,11110
90,XX,XX,XXX,XX,01, Sunamganj Zila,2211851,1940587,267454,2770,31,1009,11110
36,XX,XX,XXX,XX,01, Habiganj Zila,1844035,1531305,307657,2292,212,2569,11110
91,XX,XX,XXX,XX,01, Sylhet Zila,2680639,2509762,167260,1858,339,1420,11110
58,XX,XX,XXX,XX,01, Maulvibazar Zila,1710983,1250941,440003,14608,151,5280,11110
