0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
9,18,12,XX,XX,01,  Alinagar Union,0,0,0,0,0,0,0,0,00010
9,18,12,XX,XX,03,  Alinagar Union,0,0,0,0,0,0,0,0,00010
9,18,14,XX,XX,01,  Bapta Union,0,0,0,0,0,0,0,0,00010
9,18,14,XX,XX,03,  Bapta Union,0,0,0,0,0,0,0,0,00010
9,18,36,XX,XX,01,  Dhania Union,1,5,3,2,5,0,0,0,00010
9,18,36,XX,XX,03,  Dhania Union,0,0,0,0,0,0,0,0,00010
9,21,16,XX,XX,01,  Bara Manika Union,0,0,0,0,0,0,0,0,00010
9,21,16,XX,XX,03,  Bara Manika Union,1,6,3,3,6,0,0,0,00010
9,21,57,XX,XX,01,  Kutba Union,0,0,0,0,0,0,0,0,00010
9,21,57,XX,XX,03,  Kutba Union,0,0,0,0,0,0,0,0,00010
9,25,66,XX,XX,03,  Jinnaghar Union,0,0,0,0,0,0,0,0,00010
9,54,57,XX,XX,03,  Lalmohan Union,1,4,3,1,0,0,0,4,00010
9,65,23,XX,XX,01,  Hajirhat Union,0,0,0,0,0,0,0,0,00010
9,65,23,XX,XX,03,  Hajirhat Union,0,0,0,0,0,0,0,0,00010
9,91,57,XX,XX,01,  Chandpur Union,1,10,6,4,0,10,0,0,00010
9,91,57,XX,XX,03,  Chandpur Union,0,0,0,0,0,0,0,0,00010
