0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
73,12,19,XX,XX,01,  Dimla Union,0,0,0,0,0,0,0,0,00010
73,12,19,XX,XX,03,  Dimla Union,0,0,0,0,0,0,0,0,00010
73,15,19,XX,XX,01,  Bhogdabari Union,1,5,3,2,0,5,0,0,00010
73,15,19,XX,XX,03,  Bhogdabari Union,0,0,0,0,0,0,0,0,00010
73,15,28,XX,XX,01,  Boragari Union,0,0,0,0,0,0,0,0,00010
73,15,28,XX,XX,03,  Boragari Union,0,0,0,0,0,0,0,0,00010
73,15,38,XX,XX,01,  Domar Union,0,0,0,0,0,0,0,0,00010
73,15,38,XX,XX,03,  Domar Union,1,4,2,2,0,0,0,4,00010
73,45,51,XX,XX,01,  Kishoreganj Union,6,15,8,7,15,0,0,0,00010
73,45,51,XX,XX,03,  Kishoreganj Union,2,5,2,3,0,0,0,5,00010
73,85,23,XX,XX,01,  Bangalipur Union,0,0,0,0,0,0,0,0,00010
73,85,23,XX,XX,03,  Bangalipur Union,0,0,0,0,0,0,0,0,00010
