ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
3,XX,XX,XXX,XX,03, Bandarban Zila,386,352,1441,1508,2216,2101,764,723,1299,1208,638,492,11110
19,XX,XX,XXX,XX,03, Comilla Zila,785,689,4682,4559,7400,7141,2383,1930,4723,5166,1640,961,11110
12,XX,XX,XXX,XX,03, Brahmanbaria Zila,413,405,6559,6061,8044,7722,3528,3084,4587,5448,2238,1437,11110
51,XX,XX,XXX,XX,03, Lakshmipur Zila,250,263,3128,2966,4655,4328,1555,1453,3152,3163,984,638,11110
46,XX,XX,XXX,XX,03, Khagrachhari Zila,686,722,3982,3940,7268,6621,1580,1455,4634,4567,1393,1096,11110
22,XX,XX,XXX,XX,03, Cox's Bazar Zila,1187,1107,8298,7782,11948,11283,4587,3986,7085,7846,3754,2652,11110
15,XX,XX,XXX,XX,03, Chittagong Zila,850,887,5543,5511,9556,9278,2404,2180,7659,7644,1628,1104,11110
84,XX,XX,XXX,XX,03, Rangamati Zila,408,418,1621,1556,3164,3020,759,634,2425,2189,633,466,11110
30,XX,XX,XXX,XX,03, Feni Zila,29,33,348,305,406,442,171,145,351,353,94,83,11110
75,XX,XX,XXX,XX,03, Noakhali Zila,470,450,5563,5399,7834,7277,3055,2760,4762,5152,1805,1278,11110
29,XX,XX,XXX,XX,03, Faridpur Zila,206,221,2594,2446,3874,3776,1429,1197,2423,2921,917,554,11110
72,XX,XX,XXX,XX,03, Netrakona Zila,282,253,2280,2211,3461,3094,1168,1031,2046,2164,943,609,11110
39,XX,XX,XXX,XX,03, Jamalpur Zila,174,177,1897,1803,2791,2735,846,786,1917,1794,470,296,11110
59,XX,XX,XXX,XX,03, Munshiganj Zila,307,374,2029,1896,3236,3249,930,809,2083,2601,805,605,11110
35,XX,XX,XXX,XX,03, Gopalganj Zila,177,157,1465,1398,2440,2457,777,596,1815,2130,498,272,11110
82,XX,XX,XXX,XX,03, Rajbari Zila,86,86,977,1006,1586,1660,400,342,1095,1193,250,136,11110
61,XX,XX,XXX,XX,03, Mymensingh Zila,1532,1354,8386,8147,14027,13599,4463,3262,7834,8377,3217,1767,11110
67,XX,XX,XXX,XX,03, Narayanganj Zila,247,251,1334,1288,2348,2267,610,483,1549,1572,456,308,11110
33,XX,XX,XXX,XX,03, Gazipur Zila,102,64,531,534,861,796,217,233,572,579,178,130,11110
56,XX,XX,XXX,XX,03, Manikganj Zila,134,104,781,791,1280,1352,308,292,999,1048,156,112,11110
26,XX,XX,XXX,XX,03, Dhaka Zila,11501,11093,51073,48981,80487,75678,24139,21577,53316,51404,21717,17024,11110
86,XX,XX,XXX,XX,03, Shariatpur Zila,93,58,477,457,826,768,190,141,594,600,183,108,11110
54,XX,XX,XXX,XX,03, Madaripur Zila,139,112,928,921,1528,1390,514,449,1037,1188,340,184,11110
93,XX,XX,XXX,XX,03, Tangail Zila,283,247,2168,2074,3662,3428,1061,873,2418,2464,592,357,11110
48,XX,XX,XXX,XX,03, Kishoreganj Zila,230,220,3306,3181,4282,4236,1941,1540,2225,2503,1250,793,11110
89,XX,XX,XXX,XX,03, Sherpur Zila,26,19,200,168,334,297,68,62,207,214,48,23,11110
68,XX,XX,XXX,XX,03, Narsingdi Zila,263,251,3276,3087,4807,4697,1904,1460,3012,3541,1307,592,11110
33,XX,XX,XXX,XX,03, Gazipur Zila,102,64,531,534,861,796,217,233,572,579,178,130,11110
90,XX,XX,XXX,XX,03, Sunamganj Zila,225,292,3401,3207,4025,3918,1818,1624,2184,2228,1436,1062,11110
36,XX,XX,XXX,XX,03, Habiganj Zila,233,230,3362,3218,4402,4344,1583,1424,2197,2470,1220,857,11110
91,XX,XX,XXX,XX,03, Sylhet Zila,706,687,5501,5298,7962,7543,2569,2270,4967,5240,2120,1508,11110
58,XX,XX,XXX,XX,03, Maulvibazar Zila,354,371,2168,2091,3688,3576,857,728,2321,2397,716,526,11110
