ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
88,94.0,XX.0,XXX,XX,02,  Ullah Para Upazila,10387,2.7,9.5,21.3,27.2,18.0,9.5,4.8,7.0,4.4,00110
88,94.0,XX.0,XXX,XX,02,Ullah Para  Paurashava,10387,2.7,9.5,21.3,27.2,18.0,9.5,4.8,7.0,4.4,00110
81,XX.0,XX.0,XXX,XX,02, Rajshahi Zila,189046,3.6,11.0,23.4,28.6,16.8,8.1,3.8,4.7,4.1,00110
81,10.0,XX.0,XXX,XX,02,  Bagha Upazila,11088,3.8,11.7,24.9,30.0,15.9,7.0,3.2,3.4,4.0,00110
81,12.0,XX.0,XXX,XX,02,  Baghmara Upazila,8993,3.8,11.6,26.2,29.5,15.1,6.7,3.1,4.0,4.0,00110
81,22.0,XX.0,XXX,XX,02,  Boalia Thana,48153,3.7,11.5,22.9,27.9,16.6,8.1,3.9,5.4,4.2,00110
81,25.0,XX.0,XXX,XX,02,  Charghat Upazila,9062,4.1,11.0,24.6,30.4,16.5,7.2,3.2,3.1,4.0,00110
81,25.0,XX.0,XXX,XX,02,  Charghat Upazila,9062,4.1,11.0,24.6,30.4,16.5,7.2,3.2,3.1,4.0,00110
81,25.0,XX.0,XXX,XX,02,Charghat  Paurashava,9062,4.1,11.0,24.6,30.4,16.5,7.2,3.2,3.1,4.0,00110
81,31.0,XX.0,XXX,XX,02,  Durgapur Upazila,7087,4.8,12.0,28.6,30.8,13.8,5.7,2.6,1.7,3.7,00110
81,31.0,XX.0,XXX,XX,02,Durgapur  Paurashava,7087,4.8,12.0,28.6,30.8,13.8,5.7,2.6,1.7,3.7,00110
81,34.0,XX.0,XXX,XX,02,  Godagari Upazila,11987,3.1,8.3,17.3,24.9,19.5,11.8,6.2,8.8,4.7,00110
81,40.0,XX.0,XXX,XX,02,  Matihar Thana,12038,3.0,10.0,21.2,28.2,18.6,9.5,4.6,4.9,4.3,00110
81,53.0,XX.0,XXX,XX,02,  Mohanpur Upazila,5082,4.4,13.0,26.0,28.7,15.5,7.1,2.6,2.8,3.9,00110
81,53.0,XX.0,XXX,XX,02,Kesharhat  Paurashava,5082,4.4,13.0,26.0,28.7,15.5,7.1,2.6,2.8,3.9,00110
81,72.0,XX.0,XXX,XX,02,  Paba Upazila,20856,3.6,10.9,24.5,29.6,16.7,7.2,3.6,3.7,4.0,00110
81,82.0,XX.0,XXX,XX,02,  Puthia Upazila,5154,3.9,11.8,25.4,30.1,16.7,6.0,2.5,3.6,4.0,00110
81,82.0,XX.0,XXX,XX,02,Puthia  Paurashava,5154,3.9,11.8,25.4,30.1,16.7,6.0,2.5,3.6,4.0,00110
81,85.0,XX.0,XXX,XX,02,  Rajpara Thana,29922,3.2,10.4,22.4,28.6,17.5,8.9,4.1,5.0,4.2,00110
81,90.0,XX.0,XXX,XX,02,  Shah Makhdum Thana,6804,4.0,10.9,24.7,29.7,16.0,7.5,3.4,3.7,4.0,00110
81,94.0,XX.0,XXX,XX,02,  Tanore Upazila,12820,3.7,10.9,24.0,28.2,16.3,8.0,3.9,5.0,4.1,00110
64,XX.0,XX.0,XXX,XX,02, Naogaon Zila,44554,3.5,11.8,25.5,28.9,15.8,7.2,3.4,4.0,4.0,00110
64,28.0,XX.0,XXX,XX,02,  Dhamoirhat Upazila,3838,5.0,12.5,26.2,29.0,15.5,6.5,3.0,2.4,3.8,00110
64,28.0,XX.0,XXX,XX,02,Dhamoirhat  Paurashava,3838,5.0,12.5,26.2,29.0,15.5,6.5,3.0,2.4,3.8,00110
64,60.0,XX.0,XXX,XX,02,  Naogaon Sadar Upazila,35481,3.3,11.7,25.2,28.8,16.1,7.3,3.4,4.2,4.1,00110
64,60.0,XX.0,XXX,XX,02,Naogaon  Paurashava,35481,3.3,11.7,25.2,28.8,16.1,7.3,3.4,4.2,4.1,00110
64,75.0,XX.0,XXX,XX,02,  Patnitala Upazila,5235,3.8,11.5,27.6,29.7,14.3,6.7,3.2,3.3,3.9,00110
64,75.0,XX.0,XXX,XX,02,Nozipur  Paurashava,5235,3.8,11.5,27.6,29.7,14.3,6.7,3.2,3.3,3.9,00110
76,XX.0,XX.0,XXX,XX,02, Pabna Zila,88216,2.7,10.4,22.3,28.5,17.6,8.9,4.3,5.3,4.3,00110
76,5.0,XX.0,XXX,XX,02,  Atgharia Upazila,3386,2.5,11.6,25.1,30.4,15.5,7.8,3.6,3.4,4.0,00110
76,5.0,XX.0,XXX,XX,02,Atgharia  Paurashava,3386,2.5,11.6,25.1,30.4,15.5,7.8,3.6,3.4,4.0,00110
76,16.0,XX.0,XXX,XX,02,  Bera Upazila,10987,2.4,8.5,19.0,26.6,19.3,11.5,5.7,7.0,4.5,00110
76,16.0,XX.0,XXX,XX,02,Bera  Paurashava,10987,2.4,8.5,19.0,26.6,19.3,11.5,5.7,7.0,4.5,00110
76,19.0,XX.0,XXX,XX,02,  Bhangura Upazila,4664,3.9,10.7,21.6,27.2,16.3,8.7,5.0,6.5,4.3,00110
76,19.0,XX.0,XXX,XX,02,Bhangura  Paurashava,4664,3.9,10.7,21.6,27.2,16.3,8.7,5.0,6.5,4.3,00110
76,22.0,XX.0,XXX,XX,02,  Chatmohar Upazila,3284,3.7,11.8,22.8,28.6,16.9,7.5,3.7,5.0,4.2,00110
76,22.0,XX.0,XXX,XX,02,Chatmohar  Paurashava,3284,3.7,11.8,22.8,28.6,16.9,7.5,3.7,5.0,4.2,00110
76,33.0,XX.0,XXX,XX,02,  Faridpur Upazila,3175,2.4,10.0,22.2,28.2,17.4,9.0,4.6,6.3,4.3,00110
76,33.0,XX.0,XXX,XX,02,Faridpur  Paurashava,3175,2.4,10.0,22.2,28.2,17.4,9.0,4.6,6.3,4.3,00110
76,39.0,XX.0,XXX,XX,02,  Ishwardi Upazila,15235,2.5,10.1,22.2,28.0,17.7,9.1,4.7,5.6,4.3,00110
76,39.0,XX.0,XXX,XX,02,Ishwardi  Paurashava,15235,2.5,10.1,22.2,28.0,17.7,9.1,4.7,5.6,4.3,00110
76,55.0,XX.0,XXX,XX,02,  Pabna Sadar Upazila,32359,2.7,11.1,23.7,29.2,16.6,8.0,3.7,5.0,4.2,00110
76,55.0,XX.0,XXX,XX,02,Pabna  Paurashava,32359,2.7,11.1,23.7,29.2,16.6,8.0,3.7,5.0,4.2,00110
76,72.0,XX.0,XXX,XX,02,  Santhia Upazila,9315,1.9,10.4,22.7,30.8,18.8,8.3,3.5,3.6,4.2,00110
76,72.0,XX.0,XXX,XX,02,Santhia  Paurashava,9315,1.9,10.4,22.7,30.8,18.8,8.3,3.5,3.6,4.2,00110
76,83.0,XX.0,XXX,XX,02,  Sujanagar Upazila,5811,3.4,9.3,19.8,26.7,19.7,10.6,5.1,5.4,4.3,00110
76,83.0,XX.0,XXX,XX,02,Sujanagar  Paurashava,5811,3.4,9.3,19.8,26.7,19.7,10.6,5.1,5.4,4.3,00110
70,XX.0,XX.0,XXX,XX,02, Chapai Nawabganj Zila,59443,2.8,9.5,19.1,25.4,18.3,10.7,5.8,8.4,4.6,00110
70,37.0,XX.0,XXX,XX,02,  Gomastapur Upazila,7557,2.3,8.5,19.1,27.4,18.5,10.9,5.9,7.4,4.5,00110
70,37.0,XX.0,XXX,XX,02,Rahanpur Paurashava,7557,2.3,8.5,19.1,27.4,18.5,10.9,5.9,7.4,4.5,00110
70,56.0,XX.0,XXX,XX,02,  Nachole Upazila,3758,2.8,9.0,18.9,26.3,18.6,10.2,5.7,8.5,4.6,00110
70,56.0,XX.0,XXX,XX,02,Nachole Paurashava,3758,2.8,9.0,18.9,26.3,18.6,10.2,5.7,8.5,4.6,00110
70,66.0,XX.0,XXX,XX,02,  Chapai Nawabganj Sadar Upazila,39123,3.0,10.2,19.7,24.6,17.8,10.6,5.8,8.3,4.5,00110
70,66.0,XX.0,XXX,XX,02,Chapai Nababganj Paurashava,39123,3.0,10.2,19.7,24.6,17.8,10.6,5.8,8.3,4.5,00110
70,88.0,XX.0,XXX,XX,02,  Shibganj Upazila,9005,2.4,7.8,16.7,26.5,19.9,11.1,6.1,9.5,4.7,00110
70,88.0,XX.0,XXX,XX,02,Shibganj Paurashava,9005,2.4,7.8,16.7,26.5,19.9,11.1,6.1,9.5,4.7,00110
69,XX.0,XX.0,XXX,XX,02, Natore Zila,55108,4.0,12.2,25.1,28.7,15.3,7.2,3.3,4.3,4.0,00110
69,9.0,XX.0,XXX,XX,02,  Bagatipara Upazila,2540,3.6,12.4,26.5,29.2,16.6,6.5,2.4,2.9,3.9,00110
69,9.0,XX.0,XXX,XX,02,Bagatipara  Paurashava,2540,3.6,12.4,26.5,29.2,16.6,6.5,2.4,2.9,3.9,00110
69,15.0,XX.0,XXX,XX,02,  Baraigram Upazila,10003,4.6,12.4,26.8,29.0,14.8,6.1,2.9,3.4,3.9,00110
69,41.0,XX.0,XXX,XX,02,  Gurudaspur Upazila,8210,4.4,13.3,24.4,29.2,15.7,6.8,2.6,3.5,3.9,00110
69,41.0,XX.0,XXX,XX,02,Gurudaspur  Paurashava,8210,4.4,13.3,24.4,29.2,15.7,6.8,2.6,3.5,3.9,00110
69,44.0,XX.0,XXX,XX,02,  Lalpur Upazila,5280,4.3,12.2,25.5,29.5,15.0,7.0,2.9,3.6,3.9,00110
69,44.0,XX.0,XXX,XX,02,Gopalpur (Lalpur)  Paurashava,5280,4.3,12.2,25.5,29.5,15.0,7.0,2.9,3.6,3.9,00110
69,63.0,XX.0,XXX,XX,02,  Natore Sadar Upazila,21181,3.7,11.8,24.2,28.3,15.3,7.7,3.9,5.1,4.1,00110
69,91.0,XX.0,XXX,XX,02,  Singra Upazila,7894,3.4,11.9,25.1,28.1,15.2,8.0,3.5,5.0,4.1,00110
69,91.0,XX.0,XXX,XX,02,Singra  Paurashava,7894,3.4,11.9,25.1,28.1,15.2,8.0,3.5,5.0,4.1,00110
38,XX.0,XX.0,XXX,XX,02, Joypurhat Zila,32696,4.1,13.3,26.2,28.9,15.1,6.5,2.9,3.0,3.9,00110
38,13.0,XX.0,XXX,XX,02,  Akkelpur Upazila,6270,4.3,14.0,25.0,29.2,16.1,6.2,2.6,2.6,3.8,00110
38,13.0,XX.0,XXX,XX,02,Akkelpur  Paurashava,6270,4.3,14.0,25.0,29.2,16.1,6.2,2.6,2.6,3.8,00110
38,47.0,XX.0,XXX,XX,02,  Joypurhat Sadar Upazila,16555,4.5,13.1,25.3,28.6,15.4,6.7,3.0,3.3,3.9,00110
38,47.0,XX.0,XXX,XX,02,Joypurhat  Paurashava,16555,4.5,13.1,25.3,28.6,15.4,6.7,3.0,3.3,3.9,00110
38,58.0,XX.0,XXX,XX,02,  Kalai Upazila,4398,3.5,14.4,30.2,29.3,13.1,5.2,2.4,1.9,3.7,00110
38,58.0,XX.0,XXX,XX,02,Kalai  Paurashava,4398,3.5,14.4,30.2,29.3,13.1,5.2,2.4,1.9,3.7,00110
38,74.0,XX.0,XXX,XX,02,  Panchbibi Upazila,5473,3.1,12.2,26.7,29.0,14.8,7.0,3.5,3.7,4.0,00110
38,74.0,XX.0,XXX,XX,02,Panchbibi  Paurashava,5473,3.1,12.2,26.7,29.0,14.8,7.0,3.5,3.7,4.0,00110
13,XX.0,XX.0,XXX,XX,02, Chandpur Zila,84959,2.6,7.9,16.9,24.1,20.7,12.4,6.7,8.5,4.7,00110
13,22.0,XX.0,XXX,XX,02,  Chandpur Sadar Upazila,32815,2.7,7.8,17.4,24.7,20.9,12.0,6.5,8.0,4.7,00110
13,45.0,XX.0,XXX,XX,02,  Faridganj Upazila,7541,3.1,8.1,17.5,23.6,20.9,12.9,6.5,7.5,4.6,00110
13,49.0,XX.0,XXX,XX,02,  Hajiganj Upazila,12617,1.8,6.2,15.4,22.9,20.7,13.5,8.1,11.4,5.0,00110
13,58.0,XX.0,XXX,XX,02,  Kachua Upazila,5024,1.4,5.4,14.4,21.0,20.5,14.4,9.2,13.8,5.2,00110
13,76.0,XX.0,XXX,XX,02,  Matlab Upazila,13472,3.5,10.9,19.5,25.6,19.4,10.3,5.2,5.6,4.3,00110
13,79.0,XX.0,XXX,XX,02,  Matlab Uttar Upazila,7742,2.9,8.0,15.2,23.5,22.2,13.7,6.7,7.7,4.7,00110
13,95.0,XX.0,XXX,XX,02,  Shahrasti Upazila,5748,2.2,7.0,15.4,23.7,21.1,13.7,6.7,10.1,4.9,00110
03,XX.0,XX.0,XXX,XX,02, Bandarban Zila,12251,5.0,9.2,18.1,23.1,18.8,12.1,6.3,7.4,4.5,00110
03,4.0,XX.0,XXX,XX,02,  Alikadam Upazila,35,0.0,20.0,34.3,25.7,14.3,0.0,0.0,5.7,4.7,00110
03,4.0,31.0,XXX,XX,02,  Alikadam Union,35,0.0,20.0,34.3,25.7,14.3,0.0,0.0,5.7,4.7,00110
03,14.0,XX.0,XXX,XX,02,  Bandarban Sadar Upazila,8326,5.3,9.6,18.5,24.1,18.7,11.4,5.7,6.8,4.4,00110
03,51.0,XX.0,XXX,XX,02,  Lama Upazila,3877,4.6,8.1,17.2,20.9,19.1,13.8,7.6,8.8,4.7,00110
03,91.0,XX.0,XXX,XX,02,  Ruma Upazila,13,0.0,30.8,23.1,23.1,7.7,0.0,0.0,15.4,3.9,00110
03,91.0,76.0,XXX,XX,02,  Ruma Union,13,0.0,30.8,23.1,23.1,7.7,0.0,0.0,15.4,3.9,00110
19,XX.0,XX.0,XXX,XX,02, Comilla Zila,138065,2.2,7.6,16.6,23.3,19.7,12.8,7.2,10.6,4.9,00110
19,9.0,XX.0,XXX,XX,02,  Barura Upazila,9748,1.9,7.5,16.5,23.0,19.5,13.4,7.5,10.5,4.9,00110
19,27.0,XX.0,XXX,XX,02,  Chandina Upazila,9261,1.9,6.7,15.8,22.7,19.6,13.5,8.0,11.8,5.0,00110
19,31.0,XX.0,XXX,XX,02,  Chauddagram Upazila,7514,2.9,7.2,15.7,21.8,20.4,13.1,7.4,11.6,4.9,00110
19,33.0,XX.0,XXX,XX,02,  Comilla Sadar Dakshin Upazila,19628,2.3,8.6,16.5,22.7,19.2,12.6,6.9,11.4,4.9,00110
19,36.0,XX.0,XXX,XX,02,  Daudkandi Upazila,9293,2.2,7.7,16.1,22.7,20.6,12.8,7.5,10.4,4.9,00110
19,40.0,XX.0,XXX,XX,02,  Debidwar Upazila,11811,2.1,7.1,15.0,20.4,19.8,14.4,8.4,12.7,5.1,00110
19,54.0,XX.0,XXX,XX,02,  Homna Upazila,5881,2.7,7.8,15.2,21.7,19.9,13.0,8.2,11.4,4.9,00110
19,67.0,XX.0,XXX,XX,02,  Comilla Adarsha Sadar Upazila,45818,2.2,7.6,18.0,25.9,19.6,11.7,6.1,8.9,4.7,00110
19,72.0,XX.0,XXX,XX,02,  Laksam Upazila,13955,2.2,7.4,15.9,22.3,19.7,13.1,7.9,11.6,4.9,00110
19,87.0,XX.0,XXX,XX,02,  Nangalkot Upazila,5156,2.5,6.5,14.5,19.4,19.9,14.9,9.8,12.5,5.1,00110
12,XX.0,XX.0,XXX,XX,02, Brahmanbaria Zila,58809,2.2,7.2,15.2,21.5,19.3,13.9,8.3,12.4,5.0,00110
12,2.0,XX.0,XXX,XX,02,  Akhaura Upazila,7424,3.4,8.3,15.9,21.3,19.4,13.4,7.8,10.5,4.8,00110
12,13.0,XX.0,XXX,XX,02,  Brahmanbaria Sadar Upazila,33157,1.9,7.2,15.4,21.8,19.1,13.9,8.1,12.6,5.1,00110
12,63.0,XX.0,XXX,XX,02,  Kasba Upazila,7736,1.7,6.0,14.5,21.0,20.1,14.5,9.0,13.2,5.2,00110
12,85.0,XX.0,XXX,XX,02,  Nabinagar Upazila,10492,2.7,7.6,14.6,20.9,19.3,13.9,8.6,12.4,5.0,00110
51,XX.0,XX.0,XXX,XX,02, Lakshmipur Zila,36984,2.6,7.2,16.0,22.9,20.8,13.5,7.5,9.5,4.8,00110
51,43.0,XX.0,XXX,XX,02,  Lakshmipur Sadar Upazila,16682,2.5,6.9,16.4,23.9,21.0,13.0,6.9,9.4,4.8,00110
51,58.0,XX.0,XXX,XX,02,  Roypur Upazila,6573,3.1,9.2,17.5,23.1,20.0,12.7,6.7,7.8,4.6,00110
51,65.0,XX.0,XXX,XX,02,  Ramganj Upazila,9024,2.6,7.4,14.9,21.4,21.4,14.3,8.0,10.1,4.9,00110
51,73.0,XX.0,XXX,XX,02,  Ramgati Upazila,4705,2.2,5.2,14.6,21.8,20.4,14.6,9.8,11.4,5.1,00110
46,XX.0,XX.0,XXX,XX,02, Khagrachhari Zila,20020,4.1,8.4,18.3,24.2,19.3,12.0,6.2,7.5,4.5,00110
46,49.0,XX.0,XXX,XX,02,  Khagrachhari Sadar Upazila,9969,4.6,8.7,20.0,25.5,18.7,11.0,5.3,6.2,4.4,00110
46,70.0,XX.0,XXX,XX,02,  Matiranga Upazila,4960,3.2,8.2,16.9,23.1,20.1,13.3,7.1,8.2,4.7,00110
46,80.0,XX.0,XXX,XX,02,  Ramgarh Upazila,5091,4.2,7.9,16.5,22.4,19.6,12.8,7.2,9.3,4.7,00110
22,XX.0,XX.0,XXX,XX,02, Cox's Bazar Zila,53047,2.4,7.6,15.2,20.3,18.0,14.3,9.0,13.3,5.1,00110
22,16.0,XX.0,XXX,XX,02,  Chakoria Upazila,13065,2.1,5.6,12.0,18.0,18.2,16.0,10.6,17.4,5.5,00110
22,24.0,XX.0,XXX,XX,02,  Cox's Bazar Sadar Upazila,30374,2.5,8.8,17.4,21.9,17.9,13.1,7.8,10.7,4.8,00110
22,49.0,XX.0,XXX,XX,02,  Maheshkhali Upazila,5057,2.4,5.3,10.9,18.2,18.8,17.6,11.6,15.1,5.4,00110
22,90.0,XX.0,XXX,XX,02,  Teknaf Upazila,4551,2.3,8.0,14.5,18.5,17.5,13.3,9.1,16.9,5.3,00110
15,XX.0,XX.0,XXX,XX,02, Chittagong Zila,616259,2.6,10.1,18.0,23.6,18.6,11.5,6.4,9.1,4.7,00110
15,6.0,XX.0,XXX,XX,02,  Bayejid Bostami Thana,45905,2.7,12.5,19.6,23.7,17.7,10.5,5.7,7.6,4.4,00110
15,8.0,XX.0,XXX,XX,02,  Banshkhali Upazila,7345,2.9,7.0,14.7,20.6,20.3,14.6,8.4,11.5,5.0,00110
15,10.0,XX.0,XXX,XX,02,  Bakalia Thana,54859,2.3,9.5,18.0,23.4,19.3,12.2,6.8,8.4,4.6,00110
15,18.0,XX.0,XXX,XX,02,  Chandanaish  Upazila,6809,3.0,6.6,13.3,20.3,21.0,14.8,8.5,12.5,5.1,00110
15,19.0,XX.0,XXX,XX,02,  Chandgaon Thana,53745,2.1,10.3,18.2,23.6,18.4,11.7,6.4,9.3,4.7,00110
15,20.0,XX.0,XXX,XX,02,  Chittagong Port Thana,46592,2.0,13.9,20.7,25.1,16.9,9.5,4.9,6.9,4.3,00110
15,28.0,XX.0,XXX,XX,02,  Double Mooring Thana,74481,2.6,9.5,17.8,24.0,19.0,11.7,6.5,8.9,4.7,00110
15,35.0,XX.0,XXX,XX,02,  Halishahar Thana,30900,1.7,8.9,17.3,23.3,19.6,12.2,6.9,10.0,4.8,00110
15,37.0,XX.0,XXX,XX,02,  Hathazari Upazila,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
15,41.0,XX.0,XXX,XX,02,  Kotwali Thana,62465,3.3,7.9,16.7,25.5,19.4,11.3,6.4,9.4,4.7,00110
15,43.0,XX.0,XXX,XX,02,  Khulshi Thana,58934,2.9,11.0,19.1,23.3,18.1,11.2,6.0,8.3,4.5,00110
15,53.0,XX.0,XXX,XX,02,  Mirsharai Upazila,5822,2.6,8.2,18.6,23.6,20.1,11.3,6.6,9.0,4.7,00110
15,55.0,XX.0,XXX,XX,02,  Pahartali Thana,41188,2.6,11.4,18.3,23.7,18.6,11.1,6.1,8.2,4.6,00110
15,57.0,XX.0,XXX,XX,02,  Panchlaish Thana,43781,2.5,9.7,16.7,22.3,18.2,11.9,7.5,11.3,4.8,00110
15,61.0,XX.0,XXX,XX,02,  Patiya Upazila,10486,2.9,6.4,15.2,22.8,19.7,13.3,7.6,12.1,5.0,00110
15,65.0,XX.0,XXX,XX,02,  Patenga Thana,29544,3.1,13.1,20.6,24.0,17.1,9.7,5.1,7.2,4.4,00110
15,70.0,XX.0,XXX,XX,02,  Rangunia Upazila,6488,2.1,7.5,15.9,21.9,20.5,12.6,7.8,11.7,5.0,00110
15,74.0,XX.0,XXX,XX,02,  Raozan Upazila,11313,2.3,7.0,16.2,22.7,19.9,12.0,7.1,12.6,5.0,00110
15,78.0,XX.0,XXX,XX,02,  Sandwip Upazila,8226,2.6,7.4,15.4,20.5,19.3,14.6,8.4,11.8,5.0,00110
15,82.0,XX.0,XXX,XX,02,  Satkania Upazila,8467,2.9,6.9,13.3,19.3,18.7,15.5,9.3,14.0,5.2,00110
15,86.0,XX.0,XXX,XX,02,  Sitakunda Upazila,8909,2.5,6.8,16.3,23.8,19.9,12.5,7.0,11.2,4.9,00110
84,XX.0,XX.0,XXX,XX,02, Rangamati Zila,20501,3.8,9.4,18.8,24.8,18.9,11.0,6.0,7.3,4.5,00110
84,7.0,XX.0,XXX,XX,02,  Baghaichhari Upazila,2754,2.4,7.7,15.8,25.3,19.8,12.5,7.0,9.4,4.8,00110
84,87.0,XX.0,XXX,XX,02,  Rangamati Sadar Upazila,17747,4.0,9.7,19.2,24.7,18.8,10.7,5.8,7.0,4.4,00110
30,XX.0,XX.0,XXX,XX,02, Feni Zila,54995,2.0,7.0,16.7,23.8,19.9,12.7,7.1,10.8,4.9,00110
30,14.0,XX.0,XXX,XX,02,  Chhagalnaiya Upazila,8819,1.3,6.8,16.3,22.8,20.4,13.6,7.5,11.2,5.0,00110
30,25.0,XX.0,XXX,XX,02,  Daganbhuiyan Upazila,6018,2.4,6.1,15.5,21.9,20.1,13.6,7.6,12.8,5.1,00110
30,29.0,XX.0,XXX,XX,02,  Feni Sadar Upazila,30491,2.0,7.3,17.5,24.9,19.8,11.9,6.7,9.8,4.8,00110
30,51.0,XX.0,XXX,XX,02,  Parshuram Upazila,5916,2.4,7.1,14.8,23.4,20.2,14.1,6.9,11.1,4.9,00110
30,94.0,XX.0,XXX,XX,02,  Sonagazi Upazila,3751,2.5,5.9,15.2,21.5,19.2,12.8,8.3,14.6,5.2,00110
75,XX.0,XX.0,XXX,XX,02, Noakhali Zila,66964,2.2,6.2,14.2,21.1,19.5,14.2,8.8,13.7,5.2,00110
75,7.0,XX.0,XXX,XX,02,  Begumganj Upazila,13919,1.8,5.6,12.9,20.0,19.0,14.7,9.6,16.3,5.4,00110
75,10.0,XX.0,XXX,XX,02,  Chatkhil Upazila,6035,2.1,6.7,15.2,21.2,20.1,14.7,8.6,11.4,5.0,00110
75,21.0,XX.0,XXX,XX,02,  Companiganj Upazila,5444,1.7,5.8,14.0,21.4,19.9,13.0,8.7,15.5,5.3,00110
75,36.0,XX.0,XXX,XX,02,  Hatiya Upazila,8986,2.6,7.5,15.1,21.3,19.1,14.1,8.8,11.4,5.0,00110
75,47.0,XX.0,XXX,XX,02,  Kabirhat Upazila,3232,3.6,5.7,12.7,17.7,18.4,15.7,9.6,16.6,5.4,00110
75,80.0,XX.0,XXX,XX,02,  Senbagh Upazila,3577,2.7,6.3,14.3,19.3,20.0,14.5,8.7,14.2,5.2,00110
75,83.0,XX.0,XXX,XX,02,  Sonaimuri Upazila,6128,2.4,5.6,13.3,18.7,18.5,14.7,10.4,16.5,5.4,00110
75,87.0,XX.0,XXX,XX,02,  Noakhali Sadar Upazila,19643,2.2,6.2,15.1,23.2,20.2,13.6,7.7,11.8,5.0,00110
29,XX.0,XX.0,XXX,XX,02, Faridpur Zila,42559,3.6,10.3,20.5,26.7,17.9,9.7,5.0,6.2,4.3,00110
29,10.0,XX.0,XXX,XX,02,  Bhanga Upazila,7435,2.4,9.2,19.1,25.4,19.8,11.4,6.0,6.7,4.5,00110
29,18.0,XX.0,XXX,XX,02,  Boalmari Upazila,5968,2.8,9.1,18.7,26.4,18.7,10.8,6.0,7.5,4.5,00110
29,47.0,XX.0,XXX,XX,02,  Faridpur Sadar Upazila,26630,4.1,11.0,21.4,27.5,17.2,8.8,4.4,5.7,4.2,00110
29,62.0,XX.0,XXX,XX,02,  Nagarkanda Upazila,2526,3.9,9.7,19.8,23.6,17.4,11.8,6.3,7.4,4.5,00110
72,XX.0,XX.0,XXX,XX,02, Netrakona Zila,39015,3.2,9.2,17.8,24.8,19.5,11.8,6.1,7.5,4.6,00110
72,18.0,XX.0,XXX,XX,02,  Durgapur Upazila,5529,4.6,11.4,20.5,24.9,18.8,10.0,5.0,4.8,4.2,00110
72,18.0,XX.0,XXX,XX,02,  Durgapur Paurashava,5529,4.6,11.4,20.5,24.9,18.8,10.0,5.0,4.8,4.2,00110
72,47.0,XX.0,XXX,XX,02,  Kendua Upazila,4854,4.5,8.2,16.5,24.6,19.0,12.6,7.0,7.7,4.6,00110
72,47.0,XX.0,XXX,XX,02,  Kendua Paurashava,4854,4.5,8.2,16.5,24.6,19.0,12.6,7.0,7.7,4.6,00110
72,56.0,XX.0,XXX,XX,02,  Madan Upazila,3620,3.0,9.2,15.9,21.3,20.5,13.8,7.2,9.1,4.8,00110
72,56.0,XX.0,XXX,XX,02,  Madan Paurashava,3620,3.0,9.2,15.9,21.3,20.5,13.8,7.2,9.1,4.8,00110
72,63.0,XX.0,XXX,XX,02,  Mohanganj Upazila,5750,2.5,8.3,16.8,24.7,20.7,12.5,6.5,8.1,4.7,00110
72,63.0,XX.0,XXX,XX,02,  Mohanganj Paurashava,5750,2.5,8.3,16.8,24.7,20.7,12.5,6.5,8.1,4.7,00110
72,74.0,XX.0,XXX,XX,02,  Netrokona Sadar Upazila,19262,2.7,9.2,18.1,25.5,19.4,11.5,5.9,7.7,4.6,00110
72,74.0,XX.0,XXX,XX,02,  Netrokona Paurashava,19262,2.7,9.2,18.1,25.5,19.4,11.5,5.9,7.7,4.6,00110
39,XX.0,XX.0,XXX,XX,02, Jamalpur Zila,81010,4.7,12.4,21.7,26.6,17.9,8.9,4.0,3.8,4.1,00110
39,15.0,XX.0,XXX,XX,02,  Dewanganj Upazila,9389,5.6,12.1,21.0,26.1,18.7,9.3,3.9,3.3,4.0,00110
39,15.0,XX.0,XXX,XX,02,Dewanganj Paurashava,9389,5.6,12.1,21.0,26.1,18.7,9.3,3.9,3.3,4.0,00110
39,29.0,XX.0,XXX,XX,02,  Islampur Upazila,10144,5.6,15.9,24.3,26.2,15.9,7.0,3.1,2.1,3.8,00110
39,29.0,XX.0,XXX,XX,02,Islampur Paurashava,10144,5.6,15.9,24.3,26.2,15.9,7.0,3.1,2.1,3.8,00110
39,36.0,XX.0,XXX,XX,02,  Jamalpur Sadar Upazila,33458,3.9,11.8,21.9,27.2,17.9,9.1,4.1,4.1,4.1,00110
39,36.0,XX.0,XXX,XX,02,Jamalpur Paurashava,33458,3.9,11.8,21.9,27.2,17.9,9.1,4.1,4.1,4.1,00110
39,58.0,XX.0,XXX,XX,02,  Madarganj Upazila,7894,5.6,11.6,18.4,25.2,19.7,10.6,4.7,4.2,4.2,00110
39,58.0,XX.0,XXX,XX,02,Madarganj Paurashava,7894,5.6,11.6,18.4,25.2,19.7,10.6,4.7,4.2,4.2,00110
39,61.0,XX.0,XXX,XX,02,  Melandaha Upazila,7545,5.6,12.1,21.8,26.8,17.5,8.4,4.1,3.7,4.0,00110
