ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
47,12,11,XXX,XX,XX,  Amirpur Union Total,3489,1693,1796,1426,157,2,3,12,1160.0,253,476,00111
47,12,23,XXX,XX,XX,  Baliadanga Union Total,3176,1531,1645,1219,50,23,5,11,1256.0,278,334,00111
47,12,35,XXX,XX,XX,Batiaghata Union Total,3912,1403,2509,962,120,6,2,145,1762.0,290,625,00111
47,12,47,XXX,XX,XX,  Bhanderkote Union Total,3586,1622,1964,1287,81,26,8,20,1451.0,289,424,00111
47,12,59,XXX,XX,XX,  Gangarampur Union Total,3860,1382,2478,1123,41,3,4,14,1944.0,242,489,00111
47,12,71,XXX,XX,XX,  Jalma Union Total,12718,5921,6797,3539,461,57,21,111,4460.0,2214,1855,00111
47,12,83,XXX,XX,XX,  Surkhali Union Total,6684,2612,4072,2099,152,22,8,14,2893.0,477,1019,00111
47,17,01,XXX,XX,XX,  Ward No-01 Total,232,91,141,78,12,1,0,4,99.0,8,30,00111
47,17,02,XXX,XX,XX,  Ward No-02 Total,300,106,194,89,22,1,1,1,145.0,15,26,00111
47,17,03,XXX,XX,XX,  Ward No-03 Total,211,72,139,52,19,0,1,3,79.0,17,40,00111
47,17,04,XXX,XX,XX,  Ward No-04 Total,305,118,187,97,28,0,0,0,126.0,21,33,00111
47,17,05,XXX,XX,XX,  Ward No-05 Total,165,64,101,49,7,1,1,3,78.0,11,15,00111
47,17,06,XXX,XX,XX,  Ward No-06 Total,195,78,117,44,13,6,0,15,83.0,13,21,00111
47,17,07,XXX,XX,XX,  Ward No-07 Total,244,76,168,66,12,0,0,1,124.0,9,32,00111
47,17,08,XXX,XX,XX,  Ward No-08 Total,457,169,288,129,33,0,0,3,175.0,37,80,00111
47,17,09,XXX,XX,XX,  Ward No-09 Total,338,119,219,85,21,0,0,3,140.0,31,58,00111
47,17,10,XXX,XX,XX,  Bajua Union Total,3265,1280,1985,1000,71,1,3,9,1435.0,270,476,00111
47,17,13,XXX,XX,XX,  Banishanta Union Total,3250,1259,1991,920,237,23,18,11,1214.0,305,522,00111
47,17,21,XXX,XX,XX,  Laudubi Union Total,1579,567,1012,436,67,3,4,6,684.0,122,257,00111
47,17,42,XXX,XX,XX,  Dacope Union Total,1175,337,838,277,35,2,0,10,596.0,48,207,00111
47,17,52,XXX,XX,XX,  Kailasganj Union Total,2320,704,1616,548,29,8,0,6,1129.0,142,458,00111
47,17,63,XXX,XX,XX,  Kamarkhola Union Total,3243,1194,2049,957,66,3,4,6,1466.0,228,513,00111
47,17,69,XXX,XX,XX,  Pankhali Union Total,3875,1502,2373,1190,106,9,6,11,1747.0,292,514,00111
47,17,73,XXX,XX,XX,  Sutarkhali Union Total,7491,2985,4506,2362,431,23,12,58,3068.0,542,995,00111
47,17,84,XXX,XX,XX,  Tildanga Union Total,3548,1144,2404,871,68,2,2,9,1801.0,262,533,00111
47,17,97,XXX,XX,XX,  Khulna Range Union Total,113,110,3,110,3,0,0,0,0.0,0,0,00111
47,21,01,XXX,XX,XX,  Ward No-01 Total,2345,977,1368,739,202,6,2,1,816.0,231,348,00111
47,21,02,XXX,XX,XX,  Ward No-02 (Part) Total,1150,511,639,389,128,0,1,4,371.0,118,139,00111
47,21,03,XXX,XX,XX,  Ward No-03 Total,4401,2075,2326,1599,281,19,9,20,1474.0,437,562,00111
47,21,04,XXX,XX,XX,  Ward No-04 Total,2450,1093,1357,860,133,3,0,5,868.0,225,356,00111
47,21,05,XXX,XX,XX,  Ward No-05 Total,2161,955,1206,694,243,8,7,7,631.0,246,325,00111
47,21,06,XXX,XX,XX,  Ward No-06 Total,2858,1225,1633,938,226,14,8,16,1004.0,257,395,00111
47,21,10,XXX,XX,XX,  Aranghata Union Total,2254,954,1300,761,92,4,4,7,930.0,182,274,00111
47,30,11,XXX,XX,XX,  Atlia Union Total,6765,2722,4043,2332,236,16,1,23,3093.0,351,713,00111
47,30,13,XXX,XX,XX,  Bhandar Para Union Total,4470,1857,2613,1604,116,2,0,22,2071.0,229,426,00111
47,30,20,XXX,XX,XX,  Dhamalia Union Total,5887,2360,3527,1986,159,4,5,28,2802.0,342,561,00111
47,30,27,XXX,XX,XX,Dumuria Union Total,6884,2912,3972,2386,215,12,6,26,2926.0,488,825,00111
47,30,33,XXX,XX,XX,  Gutudia Union Total,6377,2688,3689,2247,297,25,7,35,2738.0,381,647,00111
47,30,40,XXX,XX,XX,  Kharnia Union Total,5289,2268,3021,1941,326,3,6,12,2122.0,312,567,00111
47,30,47,XXX,XX,XX,  Magurkhali Union Total,2870,949,1921,784,61,5,0,3,1517.0,157,343,00111
47,30,54,XXX,XX,XX,  Maguraghona Union Total,6851,2976,3875,2558,250,13,12,36,2773.0,369,840,00111
47,30,61,XXX,XX,XX,  Raghunathpur Union Total,5517,2052,3465,1716,171,2,4,28,2679.0,306,611,00111
47,30,67,XXX,XX,XX,  Rangpur Union Total,4840,1838,3002,1571,132,6,5,25,2393.0,236,472,00111
47,30,74,XXX,XX,XX,  Rudaghara Union Total,5866,2457,3409,1998,193,3,3,30,2561.0,426,652,00111
47,30,81,XXX,XX,XX,  Sahas Union Total,5437,2418,3019,2017,150,5,6,28,2258.0,368,605,00111
47,30,88,XXX,XX,XX,  Sarappur Union Total,5216,2263,2953,1887,147,11,10,14,2109.0,351,687,00111
47,30,94,XXX,XX,XX,  Sovna Union Total,4649,1848,2801,1565,148,1,3,13,2096.0,269,554,00111
47,40,17,XXX,XX,XX,  Barakpur Union Total,5370,2392,2978,1845,144,20,2,17,2114.0,510,718,00111
47,40,57,XXX,XX,XX,  Dighalia Union Total,5908,2692,3216,2081,249,21,23,28,2064.0,562,880,00111
47,40,66,XXX,XX,XX,  Gazir Hat Union Total,5325,2464,2861,2037,101,5,4,23,2234.0,399,522,00111
47,40,85,XXX,XX,XX,  Senhati Union Total,8170,3877,4293,3007,426,42,5,48,2774.0,780,1088,00111
47,45,07,XXX,XX,XX,  Ward No-07 Total,2060,949,1111,768,266,12,2,5,602.0,164,241,00111
47,45,08,XXX,XX,XX,  Ward No-08 Total,1044,534,510,435,133,7,0,2,260.0,90,117,00111
47,45,09,XXX,XX,XX,  Ward No-09 Total,4606,2090,2516,1346,457,12,1,8,1339.0,724,719,00111
47,45,10,XXX,XX,XX,  Ward No-10 Total,3699,1508,2191,1086,376,17,14,9,1176.0,396,625,00111
47,45,11,XXX,XX,XX,  Ward No-11 Total,1278,693,585,592,92,6,0,0,364.0,95,129,00111
47,45,12,XXX,XX,XX,  Ward No-12 Total,2980,1232,1748,812,271,10,7,4,912.0,406,558,00111
47,45,13,XXX,XX,XX,  Ward No-13 Total,1328,636,692,450,149,0,1,2,353.0,184,189,00111
47,45,14,XXX,XX,XX,  Ward No-14 Total,3192,1343,1849,985,257,4,7,12,1025.0,342,560,00111
47,45,15,XXX,XX,XX, Ward No-15 Total,1542,657,885,459,143,2,3,6,487.0,190,252,00111
47,48,02,XXX,XX,XX,  Ward No-02 (Part) Total,585,326,259,292,90,1,0,1,134.0,32,35,00111
47,48,19,XXX,XX,XX,  Atra Gilatala Union Total,7505,3265,4240,2425,564,26,3,31,2675.0,783,998,00111
47,48,75,XXX,XX,XX,  Jugipole Union Total,3567,1455,2112,1087,353,10,9,2,1202.0,356,548,00111
47,51,21,XXX,XX,XX,  Ward No-21 Total,5018,2416,2602,1939,713,16,6,13,1292.0,448,591,00111
47,51,22,XXX,XX,XX,  Ward No-22 Total,3165,1393,1772,1055,426,9,1,15,957.0,314,388,00111
47,51,23,XXX,XX,XX,  Ward No-23 Total,1090,386,704,238,194,0,2,2,320.0,146,188,00111
47,51,24,XXX,XX,XX,  Ward No-24 Total,4054,1660,2394,1261,503,6,4,15,1267.0,378,620,00111
47,51,27,XXX,XX,XX,  Ward No-27 Total,3642,1527,2115,1127,395,19,3,9,1205.0,372,512,00111
47,51,28,XXX,XX,XX,  Ward No-28 Total,2826,1119,1707,784,317,11,0,10,703.0,314,687,00111
47,51,29,XXX,XX,XX,  Ward No-29 Total,1715,642,1073,437,262,2,7,26,510.0,177,294,00111
47,51,30,XXX,XX,XX,  Ward No-30 Total,4074,1697,2377,1257,428,4,7,7,1247.0,429,695,00111
47,51,31,XXX,XX,XX,  Ward No-31 Total,6076,2692,3384,1960,833,17,9,16,1598.0,699,944,00111
47,53,10,XXX,XX,XX,  Amadi Union Total,7649,2803,4846,2211,166,23,6,45,3738.0,524,936,00111
47,53,11,XXX,XX,XX,  Bagali Union Total,7779,2853,4926,2223,149,22,21,30,3705.0,578,1051,00111
47,53,22,XXX,XX,XX,  Dakshin Bedkashi Union Total,4978,2109,2869,1684,129,17,13,26,2166.0,382,561,00111
47,53,55,XXX,XX,XX,Koyra Union Total,7900,3357,4543,2610,226,88,29,34,3249.0,625,1039,00111
47,53,72,XXX,XX,XX,  Maharajpur Union Total,8010,3107,4903,2433,248,41,25,21,3648.0,612,982,00111
47,53,78,XXX,XX,XX,  Maheshwaripur Union Total,7071,2641,4430,2098,183,42,39,55,3218.0,446,990,00111
47,53,94,XXX,XX,XX,  Uttar Bedkashi Union Total,4307,1748,2559,1388,210,19,8,15,1815.0,326,526,00111
47,64,01,XXX,XX,XX,  Ward No-01 Total,286,112,174,84,18,0,1,1,112.0,27,43,00111
47,64,02,XXX,XX,XX,  Ward No-02 Total,295,130,165,98,17,0,0,2,109.0,30,39,00111
47,64,03,XXX,XX,XX,  Ward No-03 Total,264,100,164,86,19,1,1,0,111.0,13,33,00111
47,64,04,XXX,XX,XX,  Ward No-04 Total,354,107,247,84,16,0,0,0,172.0,23,59,00111
47,64,05,XXX,XX,XX,  Ward No-05 Total,364,128,236,98,15,0,1,1,167.0,29,53,00111
47,64,06,XXX,XX,XX,  Ward No-06 Total,261,95,166,69,16,0,0,0,113.0,26,37,00111
47,64,07,XXX,XX,XX,  Ward No-07 Total,447,169,278,125,40,1,0,2,166.0,41,72,00111
47,64,08,XXX,XX,XX,  Ward No-08 Total,93,34,59,28,15,0,0,1,23.0,5,21,00111
47,64,09,XXX,XX,XX,  Ward No-09 Total,373,149,224,121,52,0,0,1,106.0,27,66,00111
47,64,16,XXX,XX,XX,  Chandkhali Union Total,10004,3994,6010,3186,249,11,6,34,4496.0,763,1259,00111
47,64,27,XXX,XX,XX,  Deluti Union Total,3705,1356,2349,1052,27,8,9,26,1839.0,270,474,00111
47,64,33,XXX,XX,XX,  Gadaipur Union Total,5364,2255,3109,1814,257,4,1,16,2135.0,421,716,00111
47,64,39,XXX,XX,XX,  Garuikhali Union Total,5394,1925,3469,1476,181,8,6,24,2505.0,417,777,00111
47,64,44,XXX,XX,XX,  Haridhali Union Total,5797,2384,3413,1967,310,10,7,15,2336.0,392,760,00111
47,64,50,XXX,XX,XX,  Kapilmuni Union Total,8642,3556,5086,2975,365,21,7,38,3711.0,522,1003,00111
47,64,61,XXX,XX,XX,  Laskar Union Total,5059,1889,3170,1521,210,3,14,24,2309.0,341,637,00111
47,64,67,XXX,XX,XX,  Lata Union Total,2393,884,1509,682,27,8,2,11,1129.0,183,351,00111
47,64,83,XXX,XX,XX,  Raruli Union Total,7389,3066,4323,2402,188,9,11,20,3165.0,635,959,00111
47,64,89,XXX,XX,XX,  Sholadana Union Total,4978,1845,3133,1505,134,8,6,10,2285.0,322,708,00111
47,69,38,XXX,XX,XX,Damodar Union Total,6895,2768,4127,2101,526,7,11,29,2538.0,631,1052,00111
47,69,57,XXX,XX,XX,  Jamira Union Total,4668,1820,2848,1597,127,8,9,32,2309.0,183,403,00111
47,69,76,XXX,XX,XX,Phultala Union Total,5522,2367,3155,1934,446,1,3,28,2061.0,404,645,00111
47,75,13,XXX,XX,XX,  Aijganti Union Total,7952,3558,4394,2861,586,27,16,28,2700.0,642,1092,00111
47,75,27,XXX,XX,XX,  Ghatbhogh Union Total,7741,3401,4340,2705,173,15,4,60,3153.0,621,1010,00111
47,75,54,XXX,XX,XX,  Naihati Union Total,10540,4637,5903,3670,1486,33,11,50,3059.0,884,1347,00111
47,75,67,XXX,XX,XX,  Sreefaltala Union Total,4942,2274,2668,1797,261,12,5,23,1797.0,442,605,00111
47,75,81,XXX,XX,XX,  T. S. Bahirdia Union Total,2130,986,1144,714,88,0,3,40,762.0,232,291,00111
47,85,16,XXX,XX,XX,  Ward No-16 Total,3110,1312,1798,1016,268,8,4,11,983.0,277,543,00111
47,85,17,XXX,XX,XX,  Ward No-17 Total,4635,1881,2754,1382,604,15,8,15,1365.0,469,777,00111
47,85,18,XXX,XX,XX,  Ward No-18 Total,4303,1915,2388,1462,379,20,15,47,1447.0,386,547,00111
47,85,19,XXX,XX,XX,  Ward No-19 Total,2395,917,1478,702,342,9,12,13,783.0,193,341,00111
47,85,20,XXX,XX,XX,  Ward No-20 Total,2369,992,1377,799,262,7,3,8,783.0,178,329,00111
47,85,25,XXX,XX,XX,  Ward No-25 Total,2084,902,1182,679,184,7,1,15,653.0,201,344,00111
47,85,26,XXX,XX,XX,  Ward No-26 Total,2690,1224,1466,865,302,6,5,5,781.0,348,378,00111
47,94,13,XXX,XX,XX,  Ajugara Union Total,4269,2024,2245,1641,99,9,5,9,1708.0,365,433,00111
47,94,27,XXX,XX,XX,Barasat Union Total,5605,2595,3010,2137,77,10,4,42,2371.0,406,558,00111
47,94,40,XXX,XX,XX,  Madhupur Union Total,6495,3373,3122,2747,112,18,6,21,2419.0,587,585,00111
47,94,54,XXX,XX,XX,  Sachiadah Union Total,4683,2187,2496,1832,40,9,4,28,1997.0,318,455,00111
47,94,67,XXX,XX,XX,  Sagladah Union Total,5956,2724,3232,2194,316,11,8,28,2275.0,491,633,00111
47,94,81,XXX,XX,XX,Terokhada Union Total,5752,2755,2997,2116,44,49,13,16,2381.0,574,559,00111
18,07,01,XXX,XX,XX,  Ward No-01 Total,634,254,380,206,86,2,1,2,224.0,44,69,00111
18,07,02,XXX,XX,XX,  Ward No-02 Total,832,333,499,272,65,3,1,2,309.0,56,124,00111
18,07,03,XXX,XX,XX,  Ward No-03 Total,315,108,207,93,31,0,0,0,125.0,15,51,00111
18,07,04,XXX,XX,XX,  Ward No-04 Total,734,303,431,209,31,1,0,6,297.0,87,103,00111
18,07,05,XXX,XX,XX,  Ward No-05 Total,1086,436,650,367,47,4,7,1,485.0,64,111,00111
18,07,06,XXX,XX,XX,  Ward No-06 Total,881,347,534,266,41,2,0,2,332.0,77,161,00111
18,07,07,XXX,XX,XX,  Ward No-07 Total,995,404,591,348,45,1,0,0,443.0,55,103,00111
18,07,08,XXX,XX,XX,  Ward No-08 Total,765,347,418,293,11,2,0,4,329.0,48,78,00111
18,07,09,XXX,XX,XX,  Ward No-09 Total,1166,569,597,492,21,1,0,0,466.0,76,110,00111
18,07,13,XXX,XX,XX,  Belgachhi Union Total,5191,2360,2831,2143,62,4,1,7,2460.0,206,308,00111
18,07,15,XXX,XX,XX,Baradi Union Total,7519,3724,3795,3367,82,5,7,28,3328.0,324,378,00111
18,07,23,XXX,XX,XX,Bhangabaria Union Total,9955,4921,5034,4403,137,11,9,57,4324.0,450,564,00111
18,07,27,XXX,XX,XX,Chithla Union Total,7526,3704,3822,3281,109,23,11,25,3126.0,375,576,00111
18,07,31,XXX,XX,XX,  Dauki Union Total,7410,3396,4014,3060,143,7,3,14,3369.0,315,499,00111
18,07,39,XXX,XX,XX,  Gangni Union Total,8229,4195,4034,3702,85,11,4,24,3360.0,458,585,00111
18,07,47,XXX,XX,XX,Hardi Union Total,10051,4812,5239,4254,125,16,8,31,4493.0,511,613,00111
18,07,51,XXX,XX,XX,  Kalidashpur Union Total,8893,4155,4738,3694,94,5,10,19,4000.0,437,634,00111
18,07,55,XXX,XX,XX,Jamjami Union Total,6797,3180,3617,2908,47,2,4,12,3253.0,258,313,00111
18,07,63,XXX,XX,XX,Jehala Union Total,7776,3668,4108,3100,148,16,9,21,3256.0,531,695,00111
18,07,71,XXX,XX,XX,  Khadimpur Union Total,6576,3297,3279,2944,156,3,7,19,2670.0,331,446,00111
18,07,79,XXX,XX,XX,Khaskara Union Total,8644,4109,4535,3673,46,11,2,25,4083.0,400,404,00111
18,07,87,XXX,XX,XX,Kumari Union Total,6573,3128,3445,2822,60,5,5,16,3040.0,285,340,00111
18,07,94,XXX,XX,XX,  Nagdaha Union Total,12788,6145,6643,5497,131,14,7,46,5774.0,588,731,00111
18,23,01,XXX,XX,XX,  Ward No-01 Total,2939,1496,1443,1035,111,2,0,3,1033.0,456,299,00111
18,23,02,XXX,XX,XX,  Ward No-02 Total,2565,1193,1372,961,118,11,6,10,993.0,211,255,00111
18,23,03,XXX,XX,XX,  Ward No-03 Total,605,210,395,140,32,0,1,0,176.0,70,186,00111
18,23,04,XXX,XX,XX,  Ward No-04 Total,663,240,423,177,33,2,0,4,277.0,57,113,00111
18,23,05,XXX,XX,XX,  Ward No-05 Total,2103,931,1172,799,76,3,0,3,873.0,126,223,00111
18,23,06,XXX,XX,XX,  Ward No-06 Total,2942,1422,1520,1218,33,0,1,5,1210.0,199,276,00111
18,23,07,XXX,XX,XX,  Ward No-07 Total,2571,1191,1380,986,176,4,1,7,922.0,194,281,00111
18,23,08,XXX,XX,XX,  Ward No-08 Total,2517,1072,1445,914,128,6,4,12,1058.0,140,255,00111
18,23,09,XXX,XX,XX,  Ward No-09 Total,1249,452,797,311,120,2,5,6,501.0,133,171,00111
18,23,11,XXX,XX,XX,Alokdia Union Total,7948,3855,4093,3245,274,9,4,23,3113.0,578,702,00111
18,23,23,XXX,XX,XX,  Begampur Union Total,14128,6964,7164,6269,371,30,9,30,5990.0,635,794,00111
18,23,47,XXX,XX,XX,Kutubpur Union Total,11251,5145,6106,4595,154,107,8,32,5343.0,411,601,00111
18,23,59,XXX,XX,XX,Mominpur Union Total,5240,2467,2773,2187,164,1,1,8,2206.0,271,402,00111
18,23,62,XXX,XX,XX,  Padmabila Union Total,6817,3329,3488,3030,93,11,5,19,3023.0,269,367,00111
18,23,71,XXX,XX,XX,Shankar Chandra Union Total,16237,7884,8353,6951,208,20,11,49,6950.0,864,1184,00111
18,23,83,XXX,XX,XX,Titudaha Union Total,15576,7576,8000,6700,205,29,10,33,6727.0,814,1058,00111
18,31,01,XXX,XX,XX,  Ward No-01 Total,1032,451,581,375,7,3,0,2,490.0,71,84,00111
18,31,02,XXX,XX,XX,  Ward No-02 Total,1012,441,571,301,28,6,1,6,414.0,128,128,00111
18,31,03,XXX,XX,XX,  Ward No-03 Total,556,200,356,142,21,2,2,2,244.0,54,89,00111
18,31,04,XXX,XX,XX,  Ward No-04 Total,656,245,411,179,51,4,4,2,257.0,60,99,00111
18,31,05,XXX,XX,XX,  Ward No-05 Total,1023,467,556,377,52,7,1,2,383.0,81,120,00111
18,31,06,XXX,XX,XX,  Ward No-06 Total,772,333,439,281,38,7,5,2,326.0,43,70,00111
18,31,07,XXX,XX,XX,  Ward No-07 Total,357,120,237,86,38,0,0,0,135.0,34,64,00111
18,31,08,XXX,XX,XX,  Ward No-08 Total,1115,528,587,446,37,1,3,3,436.0,78,111,00111
18,31,09,XXX,XX,XX,  Ward No-09 Total,1104,510,594,456,13,1,0,3,493.0,50,88,00111
18,31,11,XXX,XX,XX,Damurhuda Union Total,12777,6217,6560,5236,185,21,11,31,5171.0,929,1193,00111
18,31,23,XXX,XX,XX,  Perkrishnapur Madna Union Total,7967,3882,4085,3380,230,14,10,28,3209.0,460,636,00111
18,31,35,XXX,XX,XX,Howli Union Total,11374,5427,5947,4648,222,14,4,25,4645.0,740,1076,00111
18,31,47,XXX,XX,XX,  Juranpur Union Total,12272,6003,6269,5342,109,9,9,50,5281.0,602,870,00111
18,31,59,XXX,XX,XX,  Kapasadanga Union Total,14421,7289,7132,6302,107,19,9,38,5918.0,930,1098,00111
18,31,71,XXX,XX,XX,  Kuralgachhi Union Total,9669,4770,4899,4203,202,12,8,15,3930.0,540,759,00111
18,31,83,XXX,XX,XX,  Natipota Union Total,12336,6087,6249,5174,125,20,7,40,5131.0,853,986,00111
18,55,01,XXX,XX,XX,  Ward No-01 Total,206,94,112,81,7,0,0,0,85.0,13,20,00111
18,55,02,XXX,XX,XX,  Ward No-02 Total,604,289,315,269,12,0,0,2,261.0,18,42,00111
18,55,03,XXX,XX,XX,  Ward No-03 Total,756,341,415,298,25,0,1,2,320.0,41,69,00111
18,55,04,XXX,XX,XX,  Ward No-04 Total,511,220,291,181,31,0,0,1,189.0,38,71,00111
18,55,05,XXX,XX,XX,  Ward No-05 Total,1043,477,566,412,64,0,1,1,413.0,64,88,00111
18,55,06,XXX,XX,XX,  Ward No-06 Total,257,108,149,75,20,1,0,2,88.0,30,41,00111
18,55,07,XXX,XX,XX,  Ward No-07 Total,328,136,192,96,15,0,0,3,134.0,37,43,00111
18,55,08,XXX,XX,XX,  Ward No-08 Total,996,438,558,386,56,2,3,0,375.0,50,124,00111
18,55,09,XXX,XX,XX,  Ward No-09 Total,905,427,478,376,28,1,0,4,373.0,46,77,00111
18,55,19,XXX,XX,XX,  Andulbaria Union Total,8230,3918,4312,3277,127,9,5,17,3423.0,615,757,00111
18,55,38,XXX,XX,XX,Banka Union Total,14116,6804,7312,5828,227,9,11,29,5724.0,938,1350,00111
18,55,57,XXX,XX,XX,  Simanta Union Total,9207,4472,4735,3747,81,2,8,28,3942.0,695,704,00111
18,55,76,XXX,XX,XX,Uthali Union Total,16040,7891,8149,6690,433,15,8,44,6195.0,1142,1513,00111
65,28,01,XXX,XX,XX,  Ward No-01 Total,423,167,256,125,7,4,7,6,211.0,32,31,00111
65,28,02,XXX,XX,XX,  Ward No-02 Total,551,230,321,176,35,1,0,1,219.0,52,67,00111
65,28,03,XXX,XX,XX,  Ward No-03 Total,442,178,264,133,27,0,1,4,172.0,41,64,00111
65,28,04,XXX,XX,XX,  Ward No-04 Total,358,158,200,134,9,1,1,5,163.0,18,27,00111
65,28,05,XXX,XX,XX,  Ward No-05 Total,824,390,434,316,12,0,1,1,331.0,73,90,00111
65,28,06,XXX,XX,XX,  Ward No-06 Total,597,288,309,240,5,1,0,0,260.0,47,44,00111
65,28,07,XXX,XX,XX,  Ward No-07 Total,604,299,305,261,4,0,0,0,247.0,38,54,00111
65,28,08,XXX,XX,XX,  Ward No-08 Total,733,314,419,238,6,0,0,3,321.0,73,92,00111
65,28,09,XXX,XX,XX,  Ward No-09 Total,700,323,377,234,76,0,0,15,241.0,74,60,00111
65,28,13,XXX,XX,XX,  Babra Hachla Union Total,2474,1145,1329,926,46,4,6,9,1010.0,206,267,00111
65,28,14,XXX,XX,XX,Boranal Eliasabad Union Total,2061,1024,1037,839,14,1,1,5,835.0,179,187,00111
65,28,15,XXX,XX,XX,  Bauisena Union Total,4317,1935,2382,1542,44,11,4,20,1787.0,362,547,00111
65,28,23,XXX,XX,XX,  Hamidpur Union Total,4670,2185,2485,1781,170,7,2,13,1796.0,384,517,00111
65,28,31,XXX,XX,XX,  Chanchari Union Total,4164,1896,2268,1533,58,9,0,12,1725.0,342,485,00111
65,28,39,XXX,XX,XX,  Joynagar Union Total,3679,1683,1996,1326,51,55,8,13,1550.0,289,387,00111
65,28,47,XXX,XX,XX,  Kalabaria Union Total,4209,1933,2276,1602,42,7,5,20,1838.0,304,391,00111
65,28,63,XXX,XX,XX,  Khasial Union Total,2818,1200,1618,888,51,30,2,16,1208.0,266,357,00111
65,28,71,XXX,XX,XX,Mauli Union Total,4369,2000,2369,1701,87,16,10,19,1840.0,264,432,00111
65,28,79,XXX,XX,XX,  Pahardanga Union Total,3938,1909,2029,1516,66,1,6,30,1604.0,362,353,00111
65,28,87,XXX,XX,XX,Peruli Union Total,8791,4116,4675,3202,123,16,10,96,3611.0,802,931,00111
65,28,94,XXX,XX,XX,  Purulia Union Total,6265,2917,3348,2274,82,7,15,69,2583.0,567,668,00111
65,28,95,XXX,XX,XX,Salamabad Union Total,3924,1896,2028,1481,71,24,10,21,1608.0,370,339,00111
65,52,01,XXX,XX,XX,  Ward No-01 Total,697,308,389,252,4,1,0,1,288.0,54,97,00111
65,52,02,XXX,XX,XX,  Ward No-02 Total,669,293,376,235,32,5,1,2,270.0,51,73,00111
65,52,03,XXX,XX,XX,  Ward No-03 Total,75,29,46,17,2,2,0,0,36.0,10,8,00111
65,52,04,XXX,XX,XX,  Ward No-04 Total,327,106,221,79,10,0,0,3,139.0,24,72,00111
65,52,05,XXX,XX,XX,  Ward No-05 Total,581,266,315,233,22,1,0,7,247.0,25,46,00111
65,52,06,XXX,XX,XX,  Ward No-06 Total,558,258,300,228,44,1,0,3,200.0,26,56,00111
65,52,07,XXX,XX,XX,  Ward No-07 Total,391,151,240,128,40,0,1,4,140.0,19,59,00111
65,52,08,XXX,XX,XX,  Ward No-08 Total,590,254,336,208,11,0,0,1,247.0,45,78,00111
65,52,09,XXX,XX,XX,  Ward No-09 Total,427,180,247,144,9,0,0,3,176.0,33,62,00111
65,52,15,XXX,XX,XX,  Dighalia Union Total,5429,2344,3085,1885,86,14,5,14,2382.0,431,612,00111
65,52,18,XXX,XX,XX,  Itna Union Total,5842,2617,3225,2024,86,12,2,38,2487.0,543,650,00111
65,52,23,XXX,XX,XX,  Joypur Union Total,4632,2019,2613,1683,53,24,11,24,2101.0,288,448,00111
65,52,31,XXX,XX,XX,  Kashipur Union Total,3266,1454,1812,1277,61,12,1,13,1508.0,152,242,00111
65,52,39,XXX,XX,XX,  Kotakul Union Total,3354,1572,1782,1214,19,6,2,11,1362.0,341,399,00111
65,52,47,XXX,XX,XX,  Lahuria Union Total,7776,3550,4226,2935,81,14,8,21,3360.0,580,777,00111
65,52,55,XXX,XX,XX,  Lakshmipasha Union Total,2398,1068,1330,894,43,4,4,16,1027.0,154,256,00111
65,52,63,XXX,XX,XX,  Lohagara Union Total,1855,786,1069,690,31,8,3,3,848.0,85,187,00111
65,52,71,XXX,XX,XX,  Mallikpur Union Total,3460,1500,1960,1281,52,7,2,8,1574.0,204,332,00111
65,52,79,XXX,XX,XX,  Naldi Union Total,6091,2877,3214,2402,103,17,3,27,2575.0,431,533,00111
65,52,87,XXX,XX,XX,  Noagram Union Total,3840,1687,2153,1416,87,5,1,19,1645.0,247,420,00111
65,52,94,XXX,XX,XX,  Shalnagar Union Total,4712,2017,2695,1673,56,7,2,12,2094.0,325,543,00111
65,76,01,XXX,XX,XX,  Ward No-01 Total,628,281,347,227,29,2,0,0,238.0,52,80,00111
65,76,02,XXX,XX,XX,  Ward No-02 Total,490,207,283,175,17,3,0,0,189.0,29,77,00111
65,76,03,XXX,XX,XX,  Ward No-03 Total,736,369,367,170,71,0,0,4,184.0,195,112,00111
65,76,04,XXX,XX,XX,  Ward No-04 Total,617,247,370,177,65,3,0,2,218.0,65,87,00111
65,76,05,XXX,XX,XX,  Ward No-05 Total,1138,498,640,389,53,2,1,4,388.0,103,198,00111
65,76,06,XXX,XX,XX,  Ward No-06 Total,664,258,406,193,111,0,1,2,189.0,63,105,00111
65,76,07,XXX,XX,XX,  Ward No-07 Total,860,362,498,264,62,1,1,0,281.0,97,154,00111
65,76,08,XXX,XX,XX,  Ward No-08 Total,446,178,268,135,6,1,0,0,174.0,42,88,00111
65,76,09,XXX,XX,XX,  Ward No-09 Total,642,285,357,235,12,1,2,4,248.0,45,95,00111
65,76,11,XXX,XX,XX,  Auria Union Total,5464,2477,2987,2035,104,15,4,21,2341.0,406,538,00111
