ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
55,85,XX,XXX,XX,01,  Shalikha Upazila,3420,3297,2789,2575,767,461,4465,6684,165,48,6058,7871,01110
55,95,XX,XXX,XX,01,  Sreepur Upazila,4280,3713,2521,2910,915,693,4519,7234,167,96,5927,8046,01110
50,15,XX,XXX,XX,01,  Bheramara Upazila,3374,3227,4097,3702,723,446,5512,8184,129,57,7067,8750,01110
50,39,XX,XXX,XX,01,  Daulatpur Upazila,9664,6598,8884,9545,2071,888,13901,21531,463,146,18249,22559,01110
50,63,XX,XXX,XX,01,  Khoksa Upazila,2445,1851,1794,2054,623,306,2955,4879,124,45,4375,5512,01110
50,71,XX,XXX,XX,01,  Kumarkhali Upazila,7031,5741,6009,5989,2043,1021,8626,14052,494,163,12328,15472,01110
50,79,XX,XXX,XX,01,  Kushtia Sadar Upazila,8212,7011,8185,7959,2852,1544,12174,18300,665,245,17407,21161,01110
50,94,XX,XXX,XX,01,  Mirpur Upazila,5752,4676,6459,6065,1514,648,9700,14542,351,114,13612,16347,01110
57,47,XX,XXX,XX,01,  Gangni Upazila,5382,3904,5609,6323,1226,576,8499,13542,282,106,11538,14649,01110
57,60,XX,XXX,XX,01,  Mujib Nagar Upazila,1857,1445,1762,2148,385,176,2500,3958,80,30,3514,4660,01110
57,87,XX,XXX,XX,01,  Meherpur Sadar Upazila,3873,3012,4987,5508,713,342,7334,10442,134,43,8829,11268,01110
87,04,XX,XXX,XX,01,  Assasuni Upazila,6296,4916,4814,5757,1471,576,7911,12827,307,73,10438,13115,01110
87,25,XX,XXX,XX,01,  Debhata Upazila,2782,2448,2642,3383,688,353,4400,6708,171,53,5589,6087,01110
87,43,XX,XXX,XX,01,  Kalaroa Upazila,5447,4856,4195,4806,1305,729,6414,10250,218,94,8350,10434,01110
87,47,XX,XXX,XX,01,  Kaliganj Upazila,5838,5155,5307,6401,1343,601,8252,13338,272,77,10480,12860,01110
87,82,XX,XXX,XX,01,  Satkhira Sadar Upazila,8797,7455,7739,9269,2384,1099,12020,18283,423,126,15154,17446,01110
87,86,XX,XXX,XX,01,  Shyamnagar Upazila,6217,5576,6074,8170,1402,623,9024,15914,291,63,11209,15373,01110
87,90,XX,XXX,XX,01,  Tala Upazila,7097,5652,4721,5979,1796,787,8864,13953,349,97,11433,14368,01110
42,40,XX,XXX,XX,01,  Jhalokati Sadar Upazila,3745,3964,3216,3516,708,547,4194,6845,129,78,4935,6994,01110
42,43,XX,XXX,XX,01,  Kanthalia Upazila,2785,2548,1879,1987,509,330,2706,4408,109,73,3175,5008,01110
42,73,XX,XXX,XX,01,  Nalchity Upazila,4150,4032,2818,3398,768,507,3889,6475,127,65,4462,7024,01110
42,84,XX,XXX,XX,01,  Rajapur Upazila,3137,3049,2339,2615,543,334,2847,5166,92,32,3389,5542,01110
78,38,XX,XXX,XX,01,  Bauphal Upazila,6692,6212,4649,5481,1215,956,6146,12211,236,108,8194,13734,01110
78,52,XX,XXX,XX,01,  Dashmina Upazila,1955,1411,1836,2027,339,182,2308,4708,68,29,3556,5317,01110
78,55,XX,XXX,XX,01,  Dumki Upazila,1459,1421,861,1020,513,241,1174,2337,54,19,1520,2628,01110
78,57,XX,XXX,XX,01,  Galachipa Upazila,4773,4108,7254,7663,818,519,8971,15794,169,69,12939,17626,01110
78,66,XX,XXX,XX,01,  Kala Para Upazila,2678,1942,4565,4417,433,246,6312,9818,98,35,8861,10955,01110
78,76,XX,XXX,XX,01,  Mirzaganj Upazila,2589,2240,1510,1783,526,311,2257,3909,125,45,2821,4422,01110
78,95,XX,XXX,XX,01,  Patuakhali Sadar Upazila,5197,4173,4648,5662,1047,556,5966,10427,189,77,7797,11740,01110
6,02,XX,XXX,XX,01,  Agailjhara Upazila,3621,3436,2648,2855,821,484,3614,5685,171,66,4457,6218,01110
6,03,XX,XXX,XX,01,  Babuganj Upazila,3686,3559,2521,2743,798,516,3073,5156,138,71,3740,5667,01110
6,07,XX,XXX,XX,01,  Bakerganj Upazila,6873,6684,4943,5927,1165,800,6208,11665,205,119,8117,12959,01110
6,10,XX,XXX,XX,01,  Banari Para Upazila,2942,3023,2756,2473,642,412,3559,5420,103,34,4262,5818,01110
6,32,XX,XXX,XX,01,  Gaurnadi Upazila,3391,3155,3122,3294,712,439,4165,6561,142,64,4929,6702,01110
6,36,XX,XXX,XX,01,  Hizla Upazila,1679,1555,3974,3948,251,134,3693,5931,43,7,4551,5472,01110
6,51,XX,XXX,XX,01,  Barisal Sadar Upazila,3845,3799,4631,4843,835,457,5468,8366,160,62,6439,8793,01110
6,62,XX,XXX,XX,01,  Mehendiganj Upazila,4096,4512,7062,7038,607,452,6613,11297,106,71,8212,11387,01110
6,69,XX,XXX,XX,01,  Muladi Upazila,3141,3293,2822,3483,502,317,3041,6352,98,50,3883,6332,01110
6,94,XX,XXX,XX,01,  Wazirpur Upazila,5768,5538,4208,4484,1239,770,5696,9351,227,111,6962,9989,01110
79,14,XX,XXX,XX,01,  Bhandaria Upazila,2802,2524,2400,2662,424,278,3004,5110,64,26,3583,5487,01110
79,47,XX,XXX,XX,01,  Kawkhali Upazila,1389,1368,1311,1307,338,292,1814,2380,67,40,2151,2661,01110
79,58,XX,XXX,XX,01,  Mathbaria Upazila,4164,3579,4847,5065,774,547,7004,10834,153,67,8426,11473,01110
79,76,XX,XXX,XX,01,  Nazirpur Upazila,3702,3697,4091,3599,844,517,5211,7184,197,72,5794,7934,01110
79,80,XX,XXX,XX,01,  Pirojpur Sadar Upazila,2214,2174,2201,2200,534,320,2632,4159,81,51,3290,4618,01110
79,87,XX,XXX,XX,01,  Nesarabad Upazila,3242,4135,3792,3600,819,699,4542,6839,175,113,5410,7115,01110
79,90,XX,XXX,XX,01,  Zianagar Upazila,1318,1338,1556,1576,217,176,1829,2908,40,16,2115,3220,01110
9,18,XX,XXX,XX,01,  Bhola Sadar Upazila,5516,4860,9578,9232,919,434,9185,15365,164,50,11568,15216,01110
9,21,XX,XXX,XX,01,  Burhanuddin Upazila,3276,2862,5041,5727,547,261,5154,8849,119,37,6131,8798,01110
9,25,XX,XXX,XX,01,  Char Fasson Upazila,5812,5102,11871,11297,892,312,12132,20049,180,63,16105,20540,01110
9,29,XX,XXX,XX,01,  Daulat Khan Upazila,2693,2224,4106,4569,429,193,4151,7137,90,22,4982,6793,01110
9,54,XX,XXX,XX,01,  Lalmohan Upazila,3167,2798,6276,7424,594,197,6478,12199,158,25,8857,12235,01110
9,65,XX,XXX,XX,01,  Manpura Upazila,790,734,2320,2144,158,67,2273,3934,20,7,3506,3913,01110
9,91,XX,XXX,XX,01,  Tazumuddin Upazila,1607,1326,2800,2833,293,93,3036,5187,67,22,4401,5245,01110
4,09,XX,XXX,XX,01,  Amtali Upazila,3880,2876,4274,4812,709,362,6382,11630,130,59,9039,13305,01110
4,19,XX,XXX,XX,01,  Bamna Upazila,1476,1101,1332,1410,293,148,2045,3255,64,12,2799,3835,01110
4,28,XX,XXX,XX,01,  Barguna Sadar Upazila,4603,3395,3591,4217,911,455,5609,10505,161,49,8242,12466,01110
4,47,XX,XXX,XX,01,  Betagi Upazila,2264,1954,1732,1804,356,273,2232,4105,68,44,3031,4922,01110
4,85,XX,XXX,XX,01,  Patharghata Upazila,2165,2137,2840,2942,434,236,4006,6677,90,24,5306,7117,01110
52,02,XX,XXX,XX,01,  Aditmari Upazila,4403,3586,4059,4010,1052,613,5986,9686,243,93,8097,10369,01110
52,33,XX,XXX,XX,01,  Hatibandha Upazila,5580,4833,4948,4266,1122,687,6276,10548,280,96,8687,11164,01110
52,39,XX,XXX,XX,01,  Kaligang Upazila,5293,4430,4677,4241,1350,724,5968,10366,359,110,8536,11488,01110
52,55,XX,XXX,XX,01,  Lalmonirhat Sadar Upazila,5518,4032,5118,5719,1391,737,7623,12835,377,124,10644,14320,01110
52,70,XX,XXX,XX,01,  Patgram Upazila,3080,2981,4859,4066,624,405,5677,8720,113,48,7837,9283,01110
77,04,XX,XXX,XX,01,  Atwari Upazila,3201,2764,2298,2421,742,417,3369,5317,160,56,4869,6293,01110
77,25,XX,XXX,XX,01,  Boda Upazila,4697,4543,5381,4107,1150,748,7044,10124,263,85,9203,11078,01110
77,34,XX,XXX,XX,01,  Debiganj Upazila,4271,3792,5168,4230,984,556,6167,9807,218,43,8646,10488,01110
77,73,XX,XXX,XX,01,  Panchagarh Sadar Upazila,4541,4840,6294,5114,893,651,7927,10708,204,55,9462,11310,01110
77,90,XX,XXX,XX,01,  Tentulia Upazila,2497,2246,3304,2664,432,277,4243,5825,77,33,5078,6046,01110
85,03,XX,XXX,XX,01,  Badarganj Upazila,4296,3772,5723,5126,957,418,7180,12121,239,44,10629,13386,01110
85,27,XX,XXX,XX,01,  Gangachara Upazila,5508,4617,6308,5948,1379,757,7988,13098,314,114,11096,14459,01110
85,42,XX,XXX,XX,01,  Kaunia Upazila,3701,3085,3226,3430,1067,565,5035,8147,226,66,6850,8487,01110
85,49,XX,XXX,XX,01,  Rangpur Sadar Upazila,8660,8137,9790,9178,3038,1426,13234,20454,560,205,17944,21598,01110
85,58,XX,XXX,XX,01,  Mithapukur Upazila,9020,7581,9974,9568,2238,1254,13848,23277,476,170,20311,25869,01110
85,73,XX,XXX,XX,01,  Pirgachha Upazila,6055,5175,5412,5806,1495,773,8480,14928,360,112,12505,15924,01110
85,76,XX,XXX,XX,01,  Pirganj Upazila,6275,5362,7246,6678,1444,788,10249,17234,363,119,15116,18512,01110
85,92,XX,XXX,XX,01,  Taraganj Upazila,2483,2282,3333,2648,595,320,4000,6061,148,39,5344,6495,01110
49,06,XX,XXX,XX,01,  Bhurungamari Upazila,3736,2447,3813,4675,701,336,5761,10794,127,37,8217,10906,01110
49,08,XX,XXX,XX,01,  Char Rajibpur Upazila,1098,774,965,1146,158,65,1298,2739,33,9,1858,3161,01110
49,09,XX,XXX,XX,01,  Chilmari Upazila,1387,874,1340,1691,270,101,1816,3772,50,5,2942,4183,01110
49,18,XX,XXX,XX,01,  Phulbari Sadar Upazila,3333,2260,2283,3059,837,399,3998,7338,139,42,5787,7765,01110
49,52,XX,XXX,XX,01,  Kurigram Sadar Upazila,4194,2788,4559,5309,975,383,6322,11473,196,46,8427,11852,01110
49,61,XX,XXX,XX,01,  Nageshwari Upazila,5524,3292,6502,8237,1158,383,8669,17094,216,45,12944,17705,01110
49,77,XX,XXX,XX,01,  Rajarhat Upazila,4158,3279,2338,2983,1169,559,3977,7971,253,68,6426,9543,01110
49,79,XX,XXX,XX,01,  Raumari Upazila,3630,2509,3428,3417,697,302,4384,8007,144,71,6123,8914,01110
49,94,XX,XXX,XX,01,  Ulipur Upazila,7168,4819,4927,6377,1620,657,7875,17123,353,78,12317,18508,01110
32,21,XX,XXX,XX,01,  Fulchhari Upazila,2368,1523,3555,3737,504,188,4598,8362,86,16,6587,8212,01110
32,24,XX,XXX,XX,01,  Gaibandha Sadar Upazila,5406,4780,7052,7743,1341,719,9494,16912,302,106,13169,18169,01110
32,30,XX,XXX,XX,01,  Gobindaganj Upazila,8695,6211,8867,9658,1794,761,13138,23278,352,97,20345,25514,01110
32,67,XX,XXX,XX,01,  Palashbari Upazila,4110,3123,3757,4244,867,364,5563,10555,189,53,8561,11478,01110
32,82,XX,XXX,XX,01,  Sadullapur Upazila,4759,3913,4977,5299,1186,689,7001,13266,248,102,10981,14743,01110
32,88,XX,XXX,XX,01,  Saghata Upazila,5047,3585,4046,4981,1052,403,6200,12525,235,62,9584,13049,01110
32,91,XX,XXX,XX,01,  Sundarganj Upazila,7676,6233,8199,8747,1890,1044,11260,21830,455,139,17349,23466,01110
73,12,XX,XXX,XX,01,  Dimla Upazila,5262,4672,6242,4981,1194,668,7445,12535,279,90,10404,12903,01110
73,15,XX,XXX,XX,01,  Domar Upazila,3776,3212,5327,4315,856,481,6270,9768,169,64,8053,10126,01110
73,36,XX,XXX,XX,01,  Jaldhaka Upazila,5413,4405,7113,6731,1288,586,8340,14014,308,62,11553,14409,01110
73,45,XX,XXX,XX,01,  Kishoreganj Upazila,4857,3843,5255,5380,1167,546,6542,11280,254,68,9400,13085,01110
73,64,XX,XXX,XX,01,  Nilphamari Sadar Upazila,8075,6498,9172,8941,1792,904,11436,18527,378,120,15337,19338,01110
73,85,XX,XXX,XX,01,  Saidpur Upazila,2655,2628,3340,2926,661,354,3748,6161,142,58,5139,6821,01110
94,08,XX,XXX,XX,01,  Baliadangi Upazila,3985,3133,3821,3612,811,316,5460,8132,173,47,7492,9301,01110
94,51,XX,XXX,XX,01,  Haripur Upazila,2877,2583,3266,2756,559,279,4100,6118,154,30,5508,6418,01110
94,82,XX,XXX,XX,01,  Pirganj Upazila,4649,3926,4137,4006,1127,585,5974,9615,276,84,8846,11206,01110
94,86,XX,XXX,XX,01,  Ranisankail Upazila,4185,3749,4862,4534,927,455,6349,9376,199,47,8499,10371,01110
94,94,XX,XXX,XX,01,  Thakurgaon Sadar Upazila,11092,9949,11115,10867,2399,1191,15543,22603,422,162,21048,25033,01110
27,10,XX,XXX,XX,01,  Birampur Upazila,3023,2070,2410,2398,575,196,3772,5885,144,22,5174,6351,01110
27,12,XX,XXX,XX,01,  Birganj Upazila,5766,4926,7573,6659,1227,664,9699,14353,232,84,12691,15334,01110
27,17,XX,XXX,XX,01,  Biral Upazila,4959,3830,5183,4932,1149,494,7335,11307,231,65,10353,12992,01110
27,21,XX,XXX,XX,01,  Bochaganj Upazila,2721,2328,2576,2675,601,260,3865,6086,105,32,5641,7003,01110
27,30,XX,XXX,XX,01,  Chirirbandar Upazila,6725,6098,5805,5364,1687,976,8163,12724,342,137,11030,14315,01110
27,38,XX,XXX,XX,01,  Fulbari Upazila,2926,2568,3148,2736,616,271,4121,6547,124,34,6121,7620,01110
27,43,XX,XXX,XX,01,  Ghoraghat Upazila,1770,1406,1953,2093,371,175,2850,4484,66,15,4089,4952,01110
27,47,XX,XXX,XX,01,  Hakimpur Upazila,1543,992,1309,1494,315,106,2025,3206,45,10,2939,3379,01110
27,56,XX,XXX,XX,01,  Kaharole Upazila,2828,2529,3220,3080,679,339,4659,7040,174,45,6323,7765,01110
27,60,XX,XXX,XX,01,  Khansama Upazila,3825,3545,3636,3078,1114,591,5061,7636,299,92,6793,8323,01110
27,64,XX,XXX,XX,01,  Dinajpur Sadar Upazila,6490,5550,6663,6512,2100,1128,9376,13681,319,103,12847,15257,01110
27,69,XX,XXX,XX,01,  Nawabganj Upazila,4630,3437,4690,4355,944,346,6278,10564,187,61,9237,11283,01110
27,77,XX,XXX,XX,01,  Parbatipur Upazila,7306,6310,7103,6461,1506,848,9621,14728,370,117,13495,16791,01110
10,06,XX,XXX,XX,01,  Adamdighi Upazila,2862,2406,3480,3815,804,409,5575,8618,170,54,7312,8753,01110
10,20,XX,XXX,XX,01,  Bogra Sadar Upazila,4537,3831,4939,4708,1731,804,7247,9768,322,108,9851,11062,01110
10,27,XX,XXX,XX,01,  Dhunat Upazila,4717,3239,4384,5688,1014,536,7101,12990,232,85,10417,14297,01110
10,33,XX,XXX,XX,01,  Dhupchanchia Upazila,3191,2385,3077,3719,858,370,5179,8198,223,48,6762,8658,01110
10,40,XX,XXX,XX,01,  Gabtali Upazila,6473,4623,6232,6624,1625,705,9138,14353,338,108,12193,15398,01110
10,54,XX,XXX,XX,01,  Kahaloo Upazila,3852,3031,4447,5068,1212,594,7712,11213,299,66,10115,11964,01110
10,67,XX,XXX,XX,01,  Nandigram Upazila,2976,2078,3369,4150,792,278,5613,8994,201,47,7906,9363,01110
10,81,XX,XXX,XX,01,  Sariakandi Upazila,5282,3194,4140,5250,1041,442,5989,11904,207,68,10270,13257,01110
10,85,XX,XXX,XX,01,  Shajahanpur Upazila,5331,3849,4166,5015,1577,736,7240,11351,376,98,10580,12830,01110
10,88,XX,XXX,XX,01,  Sherpur Upazila,5702,3499,4799,6091,1508,581,8067,13927,371,74,12149,15125,01110
10,94,XX,XXX,XX,01,  Shibganj Upazila,7162,5125,7673,8371,1900,708,11307,17657,456,100,16686,19698,01110
10,95,XX,XXX,XX,01,  Sonatola Upazila,4129,2430,2637,3474,927,294,3816,7562,182,42,5860,7996,01110
88,11,XX,XXX,XX,01,  Belkuchi Upazila,4764,4130,7894,7388,1275,526,10613,14278,274,74,11899,13005,01110
88,27,XX,XXX,XX,01,  Chauhali Upazila,2221,1525,2780,3013,531,210,3487,6540,99,36,5420,6766,01110
88,44,XX,XXX,XX,01,  Kamarkhanda Upazila,3132,2496,2357,2877,771,326,3884,6423,150,42,4746,5946,01110
88,50,XX,XXX,XX,01,  Kazipur Upazila,4821,3144,3660,5368,1238,637,6422,12114,310,118,9384,12521,01110
88,61,XX,XXX,XX,01,  Royganj Upazila,5005,3673,6438,6772,1294,452,9380,15337,278,71,12776,15246,01110
88,67,XX,XXX,XX,01,  Shahjadpur Upazila,8380,6038,12905,13449,1845,737,17442,25210,374,110,21089,23843,01110
88,78,XX,XXX,XX,01,  Sirajganj Sadar Upazila,7397,5539,8517,9406,2000,968,12475,19354,392,134,16077,18628,01110
88,89,XX,XXX,XX,01,  Tarash Upazila,3073,2028,3649,4343,836,293,5640,9713,213,37,8171,10373,01110
88,94,XX,XXX,XX,01,  Ullah Para Upazila,9786,6873,10059,11096,2175,816,15794,25832,446,110,20765,24626,01110
81,10,XX,XXX,XX,01,  Bagha Upazila,4087,2947,2437,2402,1129,588,3950,5944,288,112,5563,7357,01110
81,12,XX,XXX,XX,01,  Baghmara Upazila,9054,5046,4372,5061,2714,910,8669,14992,654,157,13903,17967,01110
81,25,XX,XXX,XX,01,  Charghat Upazila,4848,3574,3135,3271,1571,728,5028,7858,423,115,7442,9316,01110
81,31,XX,XXX,XX,01,  Durgapur Upazila,4547,3063,2494,2508,1477,552,4753,7440,352,81,7322,8764,01110
81,34,XX,XXX,XX,01,  Godagari Upazila,5307,4662,7429,6981,1138,605,9527,12750,244,102,11114,12765,01110
81,53,XX,XXX,XX,01,  Mohanpur Upazila,3852,2546,2570,2540,1298,445,4394,7056,272,69,6707,8015,01110
81,72,XX,XXX,XX,01,  Paba Upazila,5353,4116,5237,4838,1595,700,7994,11353,289,73,10529,12175,01110
81,82,XX,XXX,XX,01,  Puthia Upazila,5092,3894,3349,3276,1812,833,5880,8724,416,116,8186,9789,01110
81,94,XX,XXX,XX,01,  Tanore Upazila,2744,2328,3015,3427,573,301,4608,7282,115,43,6510,7883,01110
64,03,XX,XXX,XX,01,  Atrai Upazila,3617,2495,3946,4093,833,323,5806,9315,198,48,7934,9640,01110
64,06,XX,XXX,XX,01,  Badalgachhi Upazila,4797,2981,3176,3845,1077,435,5242,9183,220,63,8117,10143,01110
64,28,XX,XXX,XX,01,  Dhamoirhat Upazila,3176,2376,3321,3407,804,356,5391,8712,197,56,7881,9091,01110
64,47,XX,XXX,XX,01,  Manda Upazila,8301,5177,6709,7449,2074,749,10841,18078,451,99,15965,19593,01110
64,50,XX,XXX,XX,01,  Mahadebpur Upazila,5261,3802,6225,6096,1277,511,9364,14329,296,78,12607,14903,01110
64,60,XX,XXX,XX,01,  Naogaon Sadar Upazila,5232,3607,5707,5878,1241,489,8088,12883,242,65,11220,13768,01110
64,69,XX,XXX,XX,01,  Niamatpur Upazila,4023,3724,6096,6173,880,456,9088,13741,190,64,11206,12813,01110
64,75,XX,XXX,XX,01,  Patnitala Upazila,3893,3090,4666,4489,1057,431,7361,11556,241,73,9891,11544,01110
64,79,XX,XXX,XX,01,  Porsha Upazila,2112,1601,3439,3187,503,173,4335,6680,98,19,5601,6528,01110
64,85,XX,XXX,XX,01,  Raninagar Upazila,3171,2360,4137,4108,714,276,5914,9428,159,39,8518,9910,01110
64,86,XX,XXX,XX,01,  Sapahar Upazila,2694,2187,4027,4128,687,277,5809,8500,172,43,6923,7496,01110
76,05,XX,XXX,XX,01,  Atgharia Upazila,2879,2491,2914,2599,835,446,4221,6713,186,61,6100,7355,01110
76,16,XX,XXX,XX,01,  Bera Upazila,4158,3011,5465,5487,874,427,6642,10193,165,54,7987,9572,01110
76,19,XX,XXX,XX,01,  Bhangura Upazila,1965,1563,1875,2134,583,270,3270,5442,135,56,4556,5473,01110
76,22,XX,XXX,XX,01,  Chatmohar Upazila,5214,3971,5051,5158,1352,703,8286,13814,375,118,11845,15019,01110
76,33,XX,XXX,XX,01,  Faridpur Upazila,2125,1766,2414,2504,551,295,3762,5940,105,52,4926,6088,01110
76,39,XX,XXX,XX,01,  Ishwardi Upazila,5429,5505,5514,5104,1569,1170,8954,12721,353,190,11757,13248,01110
76,55,XX,XXX,XX,01,  Pabna Sadar Upazila,8509,7699,10436,10561,2257,1301,14088,22425,542,181,19184,23666,01110
76,72,XX,XXX,XX,01,  Santhia Upazila,7147,5507,7257,7889,1830,910,10984,17646,390,116,14957,17517,01110
76,83,XX,XXX,XX,01,  Sujanagar Upazila,5664,4039,5219,5582,1218,571,7384,12043,282,96,9806,12506,01110
70,18,XX,XXX,XX,01,  Bholahat Upazila,1512,1239,2073,2647,364,178,3000,4716,81,27,3656,4583,01110
70,37,XX,XXX,XX,01,  Gomastapur Upazila,3449,3159,5584,6632,833,455,7845,11404,177,56,9051,10489,01110
70,56,XX,XXX,XX,01,  Nachole Upazila,2305,2126,3319,3444,495,255,4722,7027,93,33,5555,6433,01110
70,66,XX,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,5421,5190,9638,11034,1225,668,11163,17680,233,93,11799,16298,01110
