ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
41,47,23,XXX,XX,03,  Chanchra Union,223,221,200,244,85,67,301,509,35,7,459,534,00110
41,47,41,XXX,XX,03,  Fathehpur Union,187,174,221,219,62,53,312,515,16,8,514,519,00110
41,90,86,XXX,XX,03,  Sharsha Union,139,118,111,137,26,40,171,249,11,1,214,303,00110
1,14,31,XXX,XX,03,  Chitalmari Union,26,40,13,14,8,5,14,67,3,0,46,68,00110
1,34,10,XXX,XX,03,  Bahirdia Mansa Union,232,223,193,191,47,39,299,494,16,14,427,567,00110
1,34,31,XXX,XX,03,  Fakirhat Union,144,166,179,173,56,38,243,361,15,7,328,381,00110
1,34,52,XXX,XX,03,  Mulghar Union,127,118,106,86,42,34,120,209,11,9,172,236,00110
1,34,63,XXX,XX,03,  Naldha Maubhog Union,101,95,104,76,27,21,121,187,14,2,188,202,00110
1,38,57,XXX,XX,03,  Kachua Union,211,208,196,222,42,48,256,433,9,6,372,468,00110
1,56,95,XXX,XX,03,  Udaypur Union,311,302,368,345,79,41,398,539,13,8,397,551,00110
1,60,23,XXX,XX,03,  Baraikhali Union,85,88,135,106,25,10,147,245,0,0,215,292,00110
1,73,83,XXX,XX,03,  Rampal Union,41,30,21,23,14,10,35,61,3,2,77,97,00110
1,77,38,XXX,XX,03,  Khontakata Union,239,209,222,293,45,24,287,493,9,5,373,556,00110
1,77,57,XXX,XX,03,  Royenda Union,353,339,359,319,58,59,459,687,19,5,596,784,00110
55,66,52,XXX,XX,03,  Mohammadpur Union,324,280,181,169,63,46,252,451,12,8,328,472,00110
55,85,11,XXX,XX,03,  Arpara Union,210,163,135,121,62,49,167,285,12,15,278,337,00110
55,85,59,XXX,XX,03,  Shalikha Union,7,7,4,2,3,2,2,7,1,0,9,12,00110
55,95,84,XXX,XX,03,  Sreepur Union,168,129,67,73,24,29,129,211,6,4,167,227,00110
50,15,27,XXX,XX,03,  Bahir Char Union,85,108,106,112,23,14,139,221,2,3,209,243,00110
50,15,40,XXX,XX,03,  Chandgram Union,67,63,113,93,17,7,146,233,2,0,189,194,00110
50,39,33,XXX,XX,03,  Daulatpur Union,203,144,107,148,49,29,230,385,3,8,306,434,00110
50,39,61,XXX,XX,03,  Mathurapur Union,276,238,261,279,74,36,393,556,5,4,476,609,00110
50,63,71,XXX,XX,03,  Samaspur Union,103,97,79,94,27,18,107,203,3,2,166,229,00110
50,79,50,XXX,XX,03,  Battail Union,121,117,139,156,45,30,195,308,10,7,268,301,00110
50,94,14,XXX,XX,03,  Amla Union,95,108,77,88,25,10,121,172,7,5,172,229,00110
50,94,80,XXX,XX,03,  Poradaha Union,123,120,146,145,33,23,189,317,19,3,266,340,00110
57,47,10,XXX,XX,03,  Bamandi Union,41,29,56,67,10,2,76,91,0,1,95,133,00110
57,47,69,XXX,XX,03,  Roypur Union,39,58,47,34,13,21,58,126,3,4,102,106,00110
57,60,28,XXX,XX,03,  Bagoan Union,249,260,167,153,75,45,248,374,16,5,335,441,00110
87,04,17,XXX,XX,03,  Assasuni Union,274,242,136,175,79,38,242,417,9,6,371,449,00110
87,25,15,XXX,XX,03,  Debhata Union,85,59,38,90,20,10,85,126,6,1,121,144,00110
87,43,31,XXX,XX,03,  Helatala Union,59,51,37,39,10,11,47,105,1,1,91,103,00110
87,47,13,XXX,XX,03,  Bhara Simla Union,85,78,111,120,30,6,150,225,1,1,180,229,00110
87,47,55,XXX,XX,03,  Kushlia Union,184,169,198,218,57,30,279,378,17,3,313,340,00110
87,47,63,XXX,XX,03,  Mathureshpur Union,59,85,86,94,11,7,133,199,4,1,171,193,00110
87,47,94,XXX,XX,03,  Tarali Union,44,39,55,48,16,10,80,115,4,2,93,93,00110
87,86,94,XXX,XX,03,  Shyamnagar Union,550,543,266,352,171,149,448,838,39,10,716,837,00110
87,90,87,XXX,XX,03,  Tala Union,313,283,135,186,94,43,223,493,17,8,360,495,00110
42,40,85,XXX,XX,03,  Ponabalia Union,14,11,19,17,3,0,20,36,0,1,48,50,00110
42,43,63,XXX,XX,03,  Kanthalia Union,228,271,193,168,63,46,271,357,12,8,339,433,00110
42,84,40,XXX,XX,03,  Mathbari Union,63,64,66,118,10,12,112,169,0,0,113,122,00110
42,84,54,XXX,XX,03,  Rajapur Union,352,359,229,228,95,64,306,536,17,10,405,678,00110
78,38,29,XXX,XX,03,  Bauphal Union,16,22,19,23,4,1,22,44,1,0,32,63,00110
78,38,35,XXX,XX,03,  Daspara Union,111,78,65,72,16,12,128,223,4,1,148,213,00110
78,52,31,XXX,XX,03,  Banshbaria Union,103,76,80,73,11,23,100,166,3,1,131,216,00110
78,52,52,XXX,XX,03,  Dashmina Union,370,282,272,313,66,46,350,678,25,6,523,768,00110
78,55,93,XXX,XX,03,  Sreerampur Union,556,385,160,188,358,138,258,484,20,11,402,606,00110
78,57,50,XXX,XX,03,  Chiknikandi Union,28,34,20,33,4,2,46,56,3,0,48,80,00110
78,57,67,XXX,XX,03,  Galachipa Union,68,75,66,73,15,7,99,149,3,1,138,164,00110
78,66,83,XXX,XX,03,  Tiakhali Union,106,91,216,172,20,10,273,442,5,1,342,428,00110
78,76,13,XXX,XX,03,  Amragachhia Union,79,105,41,32,24,23,54,107,7,2,81,121,00110
78,76,27,XXX,XX,03,  Deuli Subidkhali Union,288,291,223,178,94,63,295,418,20,8,369,567,00110
78,76,81,XXX,XX,03,  Mirzaganj Union,176,157,171,182,34,16,210,370,13,1,289,403,00110
78,95,27,XXX,XX,03,  Jainkati Union,93,67,90,115,23,8,100,232,5,0,160,206,00110
6,02,15,XXX,XX,03,  Bakal Union,85,68,97,77,11,15,103,132,3,1,127,179,00110
6,02,47,XXX,XX,03,  Gaila Union,248,260,115,133,47,33,201,320,11,6,251,329,00110
6,03,81,XXX,XX,03,  Rahmatpur Union,341,280,163,186,203,99,251,356,28,13,319,438,00110
6,07,12,XXX,XX,03,  Bhar Pasha Union,83,69,65,49,14,18,92,135,1,0,110,117,00110
6,07,94,XXX,XX,03,  Rangasree Union,12,16,12,33,16,0,12,29,2,0,36,24,00110
6,10,42,XXX,XX,03,  Chakhar Union,89,69,51,60,18,16,69,109,4,1,92,152,00110
6,10,63,XXX,XX,03,  Salia Bakpur Union,77,101,43,75,29,18,63,127,6,2,73,155,00110
6,36,13,XXX,XX,03,  Bara Jalia Union,304,291,343,399,67,42,393,603,14,7,471,644,00110
6,51,34,XXX,XX,03,  Char Baria Union,73,90,86,85,16,14,130,171,0,1,153,150,00110
6,51,43,XXX,XX,03,  Char Kowa Union,151,171,236,206,40,27,250,368,7,1,303,382,00110
6,62,87,XXX,XX,03,  Mehendiganj Union,55,82,95,117,10,18,83,157,1,2,112,145,00110
6,94,31,XXX,XX,03,  Guthia Union,56,68,44,48,25,22,78,109,4,3,98,106,00110
6,94,84,XXX,XX,03,  Shikarpur Union,263,327,151,202,99,79,260,407,24,11,315,437,00110
79,14,11,XXX,XX,03,  Bhandaria Union,459,506,387,491,108,99,599,929,23,7,794,1021,00110
79,14,71,XXX,XX,03,  Nudmulla Union,101,102,89,105,27,13,137,212,3,2,195,206,00110
79,47,15,XXX,XX,03,  Amrajuri Union,66,75,65,80,21,10,95,107,5,6,129,144,00110
79,47,47,XXX,XX,03,  Kawkhali Union,186,240,77,96,60,84,121,217,28,22,211,336,00110
79,58,60,XXX,XX,03,  Mathbaria Union,195,163,246,242,41,14,335,482,10,1,386,552,00110
79,76,52,XXX,XX,03,  Nazirpur Union,119,104,115,113,36,20,137,187,7,2,196,226,00110
79,87,76,XXX,XX,03,  Sohagdal Union,237,336,236,258,78,68,304,493,11,10,363,524,00110
79,87,85,XXX,XX,03,  Sutiakati Union,271,410,375,350,76,69,499,665,12,6,547,610,00110
79,87,95,XXX,XX,03,  Nesarabad (Swarupkati) Union,75,78,63,74,17,12,87,122,3,1,90,139,00110
79,90,51,XXX,XX,03,  Pattashi Union,150,140,131,131,28,27,154,244,6,7,194,271,00110
9,18,12,XXX,XX,03,  Alinagar Union,29,25,27,29,12,2,40,47,2,0,38,44,00110
9,18,14,XXX,XX,03,  Bapta Union,699,703,713,813,178,102,861,1448,35,7,1100,1441,00110
9,18,36,XXX,XX,03,  Dhania Union,166,128,205,224,26,10,224,371,5,2,293,389,00110
9,21,16,XXX,XX,03,  Bara Manika Union,207,199,211,305,48,22,281,534,3,4,341,456,00110
9,21,57,XXX,XX,03,  Kutba Union,336,247,388,450,60,25,372,700,7,3,490,747,00110
9,25,66,XXX,XX,03,  Jinnaghar Union,425,399,600,675,89,55,750,1104,23,3,913,1169,00110
9,54,57,XXX,XX,03,  Lalmohan Union,188,206,394,480,25,10,471,810,8,3,563,797,00110
9,65,23,XXX,XX,03,  Hajirhat Union,18,14,32,21,5,5,28,56,4,1,49,63,00110
9,91,57,XXX,XX,03,  Chandpur Union,337,296,595,522,49,33,684,972,12,5,921,1092,00110
4,09,13,XXX,XX,03,  Amtali Union,82,60,103,85,9,10,132,205,1,2,179,240,00110
4,19,23,XXX,XX,03,  Bamna Union,201,208,131,117,38,47,208,337,15,11,291,418,00110
4,47,11,XXX,XX,03,  Betagi Union,78,64,29,44,6,8,50,103,4,0,77,116,00110
4,85,23,XXX,XX,03,  Kakchira Union,86,71,55,65,23,16,89,179,3,2,135,198,00110
4,85,35,XXX,XX,03,  Kalmegha Union,98,88,133,135,26,12,221,386,3,1,323,433,00110
4,85,71,XXX,XX,03,  Patharghata Union,10,9,5,11,2,1,11,14,0,0,12,14,00110
52,02,10,XXX,XX,03,  Bhadai Union,464,445,400,422,179,97,554,860,38,19,718,1033,00110
52,39,95,XXX,XX,03,  Tushbhandar Union,427,459,463,388,110,86,544,832,38,25,734,904,00110
77,04,67,XXX,XX,03,  Radhanagar Union,290,282,153,179,77,35,267,459,18,5,437,523,00110
77,04,81,XXX,XX,03,  Taria Union,10,19,12,17,3,4,19,24,0,0,34,33,00110
77,25,73,XXX,XX,03,  Maidan Dighi Union,59,52,62,59,12,14,94,93,3,0,102,111,00110
77,34,47,XXX,XX,03,  Debiganj Union,457,376,357,343,92,83,421,664,14,17,646,832,00110
77,73,36,XXX,XX,03,  Dhakkamara Union,8,16,8,6,5,5,12,10,0,1,12,33,00110
77,90,81,XXX,XX,03,  Tentulia Union,130,161,130,121,25,34,232,253,5,4,233,279,00110
85,27,31,XXX,XX,03,  Gangachara Union,339,268,323,228,91,56,365,516,19,9,526,654,00110
85,58,49,XXX,XX,03,  Durgapur Union,330,259,130,108,52,52,177,268,8,3,252,337,00110
85,73,76,XXX,XX,03,  Pirgachha Union,256,325,243,289,48,47,394,649,17,9,534,592,00110
85,76,69,XXX,XX,03,  Pirganj Union,465,349,233,234,108,105,324,463,30,13,485,667,00110
85,76,75,XXX,XX,03,  Roypur Union,71,59,35,54,17,10,66,86,2,0,82,127,00110
85,92,71,XXX,XX,03,  Kursha Union,186,186,172,172,61,42,269,400,12,10,334,393,00110
49,06,19,XXX,XX,03,  Bhurungamari Union,713,601,694,685,243,150,1113,1497,73,24,1294,1555,00110
49,08,19,XXX,XX,03,  Char Rajibpur Union,376,276,247,241,74,28,360,693,11,4,515,758,00110
49,09,59,XXX,XX,03,  Ramna Union,542,410,499,766,119,81,654,1397,19,12,973,1466,00110
49,09,83,XXX,XX,03,  Thanahat Union,457,364,277,312,126,83,426,773,29,14,636,808,00110
49,18,40,XXX,XX,03,  Phulbari Union,316,267,231,274,74,44,337,641,14,3,564,695,00110
49,52,17,XXX,XX,03,  Belgachha Union,113,125,63,51,52,26,96,128,17,2,143,184,00110
49,77,21,XXX,XX,03,  Chakirpashar Union,147,133,88,104,62,33,145,279,23,4,229,316,00110
49,77,73,XXX,XX,03,  Rajarhat Union,75,79,56,71,27,15,88,169,7,4,147,160,00110
49,79,71,XXX,XX,03,  Raumari Union,619,440,620,639,99,64,807,1250,21,15,895,1282,00110
32,21,47,XXX,XX,03,  Gazaria Union,140,97,155,88,31,14,209,319,7,1,271,336,00110
32,24,14,XXX,XX,03,  Ballamjhar Union,141,138,160,160,44,17,229,379,9,1,312,361,00110
32,24,21,XXX,XX,03,  Boali Union,7,8,4,7,2,0,15,21,0,0,18,23,00110
32,24,58,XXX,XX,03,  Kholahati Union,382,272,471,454,106,51,517,792,27,10,676,869,00110
32,24,85,XXX,XX,03,  Mollar Char Union,6,6,32,33,1,0,44,95,1,0,78,75,00110
32,67,85,XXX,XX,03,  Palashbari Union,652,503,414,472,184,109,579,989,24,19,908,1182,00110
32,82,13,XXX,XX,03,  Banagram Union,203,223,181,226,60,48,236,406,18,22,392,519,00110
32,82,60,XXX,XX,03,  Jamalpur Union,27,36,67,59,5,7,69,126,2,1,119,162,00110
32,88,19,XXX,XX,03,  Bonar Para Union,245,226,167,219,74,60,254,460,25,12,381,485,00110
32,88,85,XXX,XX,03,  Saghata Union,125,79,84,105,26,14,175,296,9,2,239,288,00110
32,91,31,XXX,XX,03,  Dahabanda Union,71,51,82,53,20,13,103,191,4,1,143,176,00110
73,12,19,XXX,XX,03,  Dimla Union,470,475,456,387,153,127,590,847,31,14,783,939,00110
73,15,19,XXX,XX,03,  Bhogdabari Union,166,166,223,194,24,20,228,323,4,5,260,367,00110
73,15,28,XXX,XX,03,  Boragari Union,128,115,148,153,34,22,172,287,4,1,232,243,00110
73,15,38,XXX,XX,03,  Domar Union,112,112,243,191,40,11,257,430,8,1,352,446,00110
73,45,51,XXX,XX,03,  Kishoreganj Union,161,163,155,189,39,35,238,388,12,6,324,494,00110
73,85,23,XXX,XX,03,  Bangalipur Union,98,74,73,78,14,7,77,133,4,1,92,155,00110
94,08,21,XXX,XX,03,  Barabari Union,249,213,187,106,47,20,253,372,12,4,334,425,00110
94,08,73,XXX,XX,03,  Duosuo Union,267,188,164,131,39,18,201,300,9,3,283,371,00110
94,51,81,XXX,XX,03,  Haripur Union,197,178,176,152,30,21,220,301,8,2,268,341,00110
94,94,52,XXX,XX,03,  Jamalpur Union,221,195,219,214,37,31,258,406,9,4,375,490,00110
94,94,58,XXX,XX,03,  Mohammadpur Union,35,30,24,31,9,3,27,68,0,0,60,76,00110
94,94,68,XXX,XX,03,  Rahimanpur Union,58,50,49,93,13,6,105,157,0,1,142,167,00110
27,10,71,XXX,XX,03,  Khanpur Union,25,7,10,12,2,1,28,49,3,0,32,45,00110
27,10,83,XXX,XX,03,  Pali Prayagpur Union,24,26,36,30,14,6,44,68,3,1,59,73,00110
27,17,28,XXX,XX,03,  Biral Union,236,196,193,214,50,31,286,403,10,6,405,445,00110
27,30,13,XXX,XX,03,  Abdulpur Union,284,222,173,156,67,50,228,382,25,9,333,404,00110
27,43,38,XXX,XX,03,  Ghoraghat Union,27,16,11,11,2,1,17,36,1,0,30,33,00110
27,56,31,XXX,XX,03,  Mukundapur Union,164,195,159,142,39,37,245,298,5,4,349,356,00110
27,60,15,XXX,XX,03,  Alokjhari Union,213,198,230,216,47,33,266,410,15,6,349,417,00110
27,64,69,XXX,XX,03,  Shashara Union,50,43,44,60,15,5,79,141,4,0,128,146,00110
27,64,77,XXX,XX,03,  Sekhpura Union,52,50,49,48,22,16,68,90,4,0,91,112,00110
27,69,17,XXX,XX,03,  Binodnagar Union,109,95,101,99,26,15,120,210,4,6,202,259,00110
27,69,43,XXX,XX,03,  Golapganj Union,69,146,57,44,17,32,61,130,3,1,112,145,00110
27,77,86,XXX,XX,03,  Rampur Union,258,273,218,188,73,27,332,458,8,4,443,544,00110
10,06,13,XXX,XX,03,  Adam Dighi Union,187,143,252,191,63,39,290,499,11,9,412,484,00110
10,27,38,XXX,XX,03,  Dhunat Union,125,73,213,203,27,16,250,460,4,0,410,435,00110
10,88,28,XXX,XX,03,  Garidaha Union,221,160,192,256,70,44,289,491,11,4,435,619,00110
10,88,57,XXX,XX,03,  Kusumbi Union,45,40,32,29,15,13,36,61,4,2,57,100,00110
10,88,77,XXX,XX,03,  Shah-Bandegi Union,430,291,302,336,158,70,469,739,29,18,752,975,00110
88,27,27,XXX,XX,03,  Khas Kaulia Union,308,200,213,290,88,39,410,800,18,5,672,737,00110
88,27,47,XXX,XX,03,  Sadia Chandpur Union,132,148,123,139,60,85,275,419,6,1,253,338,00110
88,44,38,XXX,XX,03,  Jamtail Union,276,205,170,201,75,31,318,490,11,9,365,500,00110
88,50,25,XXX,XX,03,  Gandail Union,11,7,2,8,1,7,5,14,2,3,9,21,00110
88,50,77,XXX,XX,03,  Sonamukhi Union,86,37,102,80,22,9,96,170,4,1,133,163,00110
88,61,38,XXX,XX,03,  Dhangara Union,52,33,24,31,8,6,41,64,4,3,61,78,00110
88,67,14,XXX,XX,03,  Gala Union,99,48,144,167,26,7,151,307,7,5,232,329,00110
88,78,16,XXX,XX,03,  Baghbati Union,150,77,226,201,29,16,272,464,8,1,381,354,00110
88,89,84,XXX,XX,03,  Tarash Union,281,178,153,156,62,31,211,367,21,5,373,494,00110
81,12,50,XXX,XX,03,  Ganipur Union,55,36,41,42,24,5,80,136,6,1,122,128,00110
81,31,11,XXX,XX,03,  Deluabari Union,43,38,21,12,18,4,27,52,5,0,70,69,00110
81,34,57,XXX,XX,03,  Matikata Union,127,134,88,91,27,17,152,217,8,7,206,244,00110
81,53,13,XXX,XX,03,  Bakshimail Union,306,207,169,152,86,54,300,465,18,9,485,493,00110
81,53,81,XXX,XX,03,  Royghati Union,23,18,11,15,7,2,37,58,2,0,51,51,00110
81,82,13,XXX,XX,03,  Baneshwar Union,72,62,59,75,56,32,104,144,14,4,129,153,00110
81,82,81,XXX,XX,03,  Silmaria Union,50,44,46,36,11,8,75,110,3,1,127,116,00110
64,03,10,XXX,XX,03,  Ahsanganj Union,77,46,56,52,25,8,91,130,2,0,102,127,00110
64,03,21,XXX,XX,03,  Bhopara Union,86,65,141,86,30,12,176,245,3,1,250,258,00110
64,03,73,XXX,XX,03,  Panchupur Union,235,141,100,115,76,37,174,311,19,4,249,335,00110
64,06,21,XXX,XX,03,  Badalgachhi Union,185,161,97,139,58,26,135,290,14,6,255,358,00110
64,28,63,XXX,XX,03,  Jahanpur Union,51,41,81,62,11,8,75,117,5,2,110,148,00110
64,47,54,XXX,XX,03,  Kusumba Union,169,165,141,141,52,25,214,316,12,2,288,389,00110
64,47,67,XXX,XX,03,  Manda Union,149,233,72,82,38,16,107,192,9,3,170,237,00110
64,47,88,XXX,XX,03,  Prasadpur Union,30,24,20,26,10,7,35,58,9,0,50,76,00110
64,50,57,XXX,XX,03,  Khajur Union,49,32,33,51,6,8,45,104,10,1,91,140,00110
64,50,66,XXX,XX,03,  Mahadebpur Union,570,418,238,274,124,82,383,534,29,19,602,798,00110
64,69,52,XXX,XX,03,  Niamatpur Union,215,132,126,134,50,42,178,254,14,4,223,342,00110
64,79,55,XXX,XX,03,  Nithpur Union,155,252,400,413,42,32,494,653,10,3,490,532,00110
64,85,84,XXX,XX,03,  Raninagar Union,135,156,140,136,43,17,215,348,10,4,308,369,00110
64,86,71,XXX,XX,03,  Sapahar Union,472,441,271,218,142,133,331,497,22,11,506,712,00110
64,86,79,XXX,XX,03,  Shiranti Union,13,12,24,21,4,3,29,43,0,0,36,53,00110
70,18,18,XXX,XX,03,  Bholahat Union,292,276,304,415,79,52,424,722,17,11,570,667,00110
70,37,42,XXX,XX,03,  Chowdala Union,161,145,361,409,49,22,424,581,12,3,453,521,00110
70,37,52,XXX,XX,03,  Gomastapur Union,267,308,304,352,99,61,413,536,11,9,428,554,00110
70,88,41,XXX,XX,03,  Kansat Union,140,152,185,188,36,32,275,350,13,4,304,350,00110
38,61,47,XXX,XX,03,  Khetlal Union,271,196,163,229,58,39,348,548,12,6,548,644,00110
13,22,94,XXX,XX,03,  Tarpur Chandi Union,179,188,347,391,39,24,376,572,6,2,424,610,00110
13,47,23,XXX,XX,03,  Dakshin Algi Durgapur Union,179,217,202,220,24,7,273,378,3,1,367,370,00110
13,49,35,XXX,XX,03,  Hajiganj Union,150,194,145,116,23,25,141,293,10,2,183,259,00110
3,04,31,XXX,XX,03,  Alikadam Union,173,153,495,466,31,13,472,713,7,2,581,694,00110
3,73,76,XXX,XX,03,  Naikhongchhari Union,219,203,597,570,45,22,619,894,7,2,830,901,00110
3,89,57,XXX,XX,03,  Rowangchhari Union,112,99,127,126,17,14,187,180,3,6,240,216,00110
3,95,57,XXX,XX,03,  Thanchi Union,25,14,47,50,5,0,55,67,0,0,106,87,00110
19,15,18,XXX,XX,03,  Brahman Para Union,146,143,105,120,44,11,145,264,5,1,183,273,00110
19,18,31,XXX,XX,03,  Burichang Union,318,317,298,288,87,36,422,675,20,6,501,613,00110
19,27,20,XXX,XX,03,  Mahichal Union,16,37,43,54,2,3,49,97,1,0,56,74,00110
19,33,35,XXX,XX,03,  Bijoypur Union,105,130,298,304,9,7,264,387,0,1,322,404,00110
19,67,68,XXX,XX,03,  Kalir Bazar Union,89,124,138,137,13,2,113,257,2,0,131,258,00110
19,67,90,XXX,XX,03,  Panchthubi Union,26,23,42,32,3,2,32,52,0,0,45,46,00110
19,67,94,XXX,XX,03,  Uttar Durgapur Union,1127,1184,1551,1458,377,211,1918,2910,78,32,2368,3129,00110
19,74,13,XXX,XX,03,  Baishgaon Union,30,38,24,49,3,0,32,67,0,0,36,43,00110
19,75,43,XXX,XX,03,  Gobindapur Union,102,105,160,152,17,12,191,329,4,5,240,316,00110
19,81,54,XXX,XX,03,  Muradnagar Union,294,307,529,545,75,36,502,854,16,9,539,874,00110
19,81,63,XXX,XX,03,  Paschim Nabipur Union,262,284,515,465,27,28,535,751,11,2,650,738,00110
19,94,67,XXX,XX,03,  Karikandi Union,57,66,88,79,17,9,124,183,2,1,115,182,00110
12,04,94,XXX,XX,03,  Banchharampur Union,392,314,416,513,55,42,520,957,7,7,612,1040,00110
12,07,32,XXX,XX,03,  Chandura Union,153,102,161,162,21,15,142,289,4,4,191,256,00110
12,07,91,XXX,XX,03,  Uttar Ichhapur Union,26,30,60,53,2,2,59,83,0,0,61,74,00110
12,13,50,XXX,XX,03,  Shuhilpur Union,201,200,364,334,51,20,369,529,4,6,411,458,00110
12,13,93,XXX,XX,03,  Uttar Natai Union,167,245,361,324,36,25,532,486,11,7,516,503,00110
12,33,12,XXX,XX,03,  Araisidha Union,13,13,48,21,5,2,87,33,0,0,95,29,00110
12,33,14,XXX,XX,03,  Ashugang Union,467,485,759,557,127,113,884,979,17,17,926,1112,00110
12,33,38,XXX,XX,03,  Durgapur Union,163,202,322,348,35,30,423,530,5,8,430,516,00110
12,90,87,XXX,XX,03,  Nasirnagar Union,271,326,395,437,43,39,440,617,6,5,487,693,00110
12,94,76,XXX,XX,03,  Sarail Union,683,793,1481,1414,184,145,1368,2125,36,15,1401,2108,00110
51,33,47,XXX,XX,03,  Char Falcon Union,230,211,388,381,24,13,397,650,7,2,460,622,00110
51,43,90,XXX,XX,03,  Dakshin Hamchadi Union,66,71,81,97,9,5,79,163,0,0,99,144,00110
