ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
42,84,40,XXX,XX,01,  Mathbari Union,401,416,421,464,63,37,445,796,5,5,531,840,00110
42,84,54,XXX,XX,01,  Rajapur Union,539,488,364,361,97,57,474,760,11,6,504,884,00110
78,38,29,XXX,XX,01,  Bauphal Union,440,421,338,366,67,55,393,829,13,7,540,1002,00110
78,38,35,XXX,XX,01,  Daspara Union,321,274,243,275,49,36,354,711,8,0,514,683,00110
78,52,31,XXX,XX,01,  Banshbaria Union,258,215,230,259,42,30,260,654,10,3,439,700,00110
78,52,52,XXX,XX,01,  Dashmina Union,206,162,226,264,34,29,299,575,7,0,459,709,00110
78,55,93,XXX,XX,01,  Sreerampur Union,144,151,63,98,28,46,85,239,6,3,162,285,00110
78,57,50,XXX,XX,01,  Chiknikandi Union,309,230,243,253,42,37,305,648,5,3,404,643,00110
78,57,67,XXX,XX,01,  Galachipa Union,254,193,326,419,34,18,433,808,14,3,702,864,00110
78,66,83,XXX,XX,01,  Tiakhali Union,60,49,119,98,9,5,146,270,2,0,244,315,00110
78,76,13,XXX,XX,01,  Amragachhia Union,495,478,331,359,87,54,379,686,21,11,501,861,00110
78,76,27,XXX,XX,01,  Deuli Subidkhali Union,242,216,206,213,50,20,282,464,16,3,340,481,00110
78,76,81,XXX,XX,01,  Mirzaganj Union,400,375,193,235,97,51,280,532,27,6,345,619,00110
78,95,27,XXX,XX,01,  Jainkati Union,262,193,216,229,77,27,297,579,17,5,400,587,00110
6,02,15,XXX,XX,01,  Bakal Union,593,556,374,423,132,70,595,856,23,14,775,1033,00110
6,02,47,XXX,XX,01,  Gaila Union,644,675,473,573,148,110,688,1176,24,12,799,1141,00110
6,03,81,XXX,XX,01,  Rahmatpur Union,350,366,320,287,88,64,392,597,7,6,544,637,00110
6,07,12,XXX,XX,01,  Bhar Pasha Union,417,366,203,317,76,43,283,566,11,9,358,663,00110
6,07,94,XXX,XX,01,  Rangasree Union,693,708,581,683,133,74,803,1320,11,6,976,1346,00110
6,10,42,XXX,XX,01,  Chakhar Union,385,387,201,238,72,60,260,535,12,4,329,587,00110
6,10,63,XXX,XX,01,  Salia Bakpur Union,432,391,285,285,93,57,348,659,9,6,487,748,00110
6,36,13,XXX,XX,01,  Bara Jalia Union,254,229,601,636,40,27,599,834,8,0,612,722,00110
6,51,34,XXX,XX,01,  Char Baria Union,379,403,512,522,93,68,698,881,22,7,803,961,00110
6,51,43,XXX,XX,01,  Char Kowa Union,519,477,554,504,107,58,711,992,26,8,853,1056,00110
6,62,87,XXX,XX,01,  Mehendiganj Union,151,195,314,347,25,19,291,473,5,3,341,519,00110
6,94,31,XXX,XX,01,  Guthia Union,573,626,395,413,128,91,560,1060,9,9,655,1043,00110
6,94,84,XXX,XX,01,  Shikarpur Union,476,529,417,445,136,81,581,886,26,12,722,916,00110
79,14,11,XXX,XX,01,  Bhandaria Union,129,127,108,120,18,12,127,201,3,3,182,199,00110
79,14,71,XXX,XX,01,  Nudmulla Union,348,370,329,315,65,46,419,756,8,2,501,749,00110
79,47,15,XXX,XX,01,  Amrajuri Union,130,104,99,97,38,40,157,231,15,6,208,255,00110
79,47,47,XXX,XX,01,  Kawkhali Union,452,456,376,419,103,91,495,768,29,18,630,842,00110
79,58,60,XXX,XX,01,  Mathbaria Union,194,204,240,280,32,24,300,522,6,6,364,564,00110
79,76,52,XXX,XX,01,  Nazirpur Union,242,255,398,354,69,53,415,654,19,3,479,653,00110
79,87,76,XXX,XX,01,  Sohagdal Union,389,514,490,453,90,108,518,769,17,22,611,782,00110
79,87,85,XXX,XX,01,  Sutiakati Union,279,342,467,438,46,42,491,787,9,5,582,663,00110
79,87,95,XXX,XX,01,  Nesarabad (Swarupkati) Union,181,266,249,231,41,34,274,481,8,4,378,503,00110
79,90,51,XXX,XX,01,  Pattashi Union,445,494,420,493,100,71,567,870,17,5,632,990,00110
9,18,12,XXX,XX,01,  Alinagar Union,392,389,389,360,97,42,459,743,13,1,524,690,00110
9,18,14,XXX,XX,01,  Bapta Union,111,92,120,171,18,10,193,258,0,1,236,274,00110
9,18,36,XXX,XX,01,  Dhania Union,494,463,693,645,83,48,668,1054,10,10,842,1070,00110
9,21,16,XXX,XX,01,  Bara Manika Union,460,381,662,795,67,28,683,1185,18,6,798,1235,00110
9,21,57,XXX,XX,01,  Kutba Union,120,141,140,193,24,16,156,284,7,2,207,323,00110
9,65,23,XXX,XX,01,  Hajirhat Union,388,330,760,659,80,36,699,1186,11,5,1104,1230,00110
9,91,57,XXX,XX,01,  Chandpur Union,351,362,648,601,63,26,726,1094,10,5,943,1046,00110
4,09,13,XXX,XX,01,  Amtali Union,290,207,349,351,52,31,546,974,14,4,808,1138,00110
4,19,23,XXX,XX,01,  Bamna Union,245,207,199,208,41,16,353,535,7,0,422,707,00110
4,47,11,XXX,XX,01,  Betagi Union,305,250,225,256,47,36,242,499,7,12,348,649,00110
4,85,23,XXX,XX,01,  Kakchira Union,257,220,336,349,48,21,542,787,9,3,656,913,00110
4,85,35,XXX,XX,01,  Kalmegha Union,294,279,334,353,57,38,429,895,10,3,688,963,00110
4,85,71,XXX,XX,01,  Patharghata Union,441,419,665,710,78,30,950,1495,16,1,1269,1517,00110
52,02,10,XXX,XX,01,  Bhadai Union,177,154,111,114,41,33,150,315,16,4,233,341,00110
52,33,76,XXX,XX,01,  Shingimari Union,627,499,438,475,136,71,614,1083,31,15,883,1088,00110
52,39,95,XXX,XX,01,  Tushbhandar Union,721,600,673,564,182,96,828,1342,45,24,1084,1417,00110
77,04,67,XXX,XX,01,  Radhanagar Union,341,270,237,251,78,40,375,575,19,5,532,703,00110
77,04,81,XXX,XX,01,  Taria Union,520,493,355,444,126,89,543,832,29,13,775,1042,00110
77,25,73,XXX,XX,01,  Maidan Dighi Union,446,453,576,420,126,83,741,1097,19,9,989,1077,00110
77,34,47,XXX,XX,01,  Debiganj Union,231,201,378,331,59,32,440,664,13,4,578,672,00110
77,73,36,XXX,XX,01,  Dhakkamara Union,561,658,728,582,120,113,856,1094,36,13,1023,1299,00110
77,90,81,XXX,XX,01,  Tentulia Union,311,316,394,352,35,25,590,724,4,2,589,721,00110
85,27,31,XXX,XX,01,  Gangachara Union,648,642,519,468,215,112,768,1227,52,19,1175,1435,00110
85,58,49,XXX,XX,01,  Durgapur Union,935,762,943,831,234,156,1315,1968,50,24,1855,2235,00110
85,73,76,XXX,XX,01,  Pirgachha Union,764,679,603,601,238,123,1005,1598,51,16,1368,1667,00110
85,76,69,XXX,XX,01,  Pirganj Union,380,334,473,394,74,39,552,1022,30,15,909,1108,00110
85,76,75,XXX,XX,01,  Roypur Union,404,324,436,336,102,49,551,916,29,13,788,1020,00110
85,92,71,XXX,XX,01,  Kursha Union,402,397,570,437,118,68,672,1071,32,11,932,1089,00110
49,06,19,XXX,XX,01,  Bhurungamari Union,344,244,453,481,45,28,709,946,11,3,726,863,00110
49,08,19,XXX,XX,01,  Char Rajibpur Union,440,262,363,364,81,19,432,894,18,3,671,1118,00110
49,09,83,XXX,XX,01,  Thanahat Union,493,375,307,436,130,48,481,1025,27,3,787,1113,00110
49,18,40,XXX,XX,01,  Phulbari Union,450,386,308,416,106,69,539,950,14,3,757,993,00110
49,52,17,XXX,XX,01,  Belgachha Union,584,500,375,398,188,95,583,1005,42,14,915,1242,00110
49,77,21,XXX,XX,01,  Chakirpashar Union,536,461,327,402,204,106,548,1043,34,11,939,1296,00110
49,77,73,XXX,XX,01,  Rajarhat Union,791,593,369,534,229,84,743,1390,31,9,1092,1569,00110
49,79,71,XXX,XX,01,  Raumari Union,400,273,477,543,49,17,532,1039,14,4,773,1150,00110
32,21,47,XXX,XX,01,  Gazaria Union,144,119,330,309,26,11,438,668,0,1,503,626,00110
32,24,14,XXX,XX,01,  Ballamjhar Union,588,583,860,994,143,72,1288,2023,33,12,1710,2106,00110
32,24,21,XXX,XX,01,  Boali Union,551,510,754,741,145,85,960,1774,38,14,1396,1787,00110
32,24,58,XXX,XX,01,  Kholahati Union,401,346,683,591,91,45,781,1281,18,10,1069,1269,00110
32,24,85,XXX,XX,01,  Mollar Char Union,77,78,149,153,16,5,136,284,3,1,196,367,00110
32,67,85,XXX,XX,01,  Palashbari Union,274,234,293,324,47,27,412,586,14,1,545,651,00110
32,82,13,XXX,XX,01,  Banagram Union,286,303,327,380,78,41,469,931,14,7,742,988,00110
32,82,60,XXX,XX,01,  Jamalpur Union,439,392,526,656,135,120,758,1461,30,5,1214,1557,00110
32,88,19,XXX,XX,01,  Bonar Para Union,435,344,477,499,100,31,630,1175,17,3,921,1145,00110
32,88,85,XXX,XX,01,  Saghata Union,308,265,265,319,55,21,457,851,13,3,655,860,00110
32,91,31,XXX,XX,01,  Dahabanda Union,344,300,375,425,96,54,573,1084,31,7,925,1161,00110
73,12,19,XXX,XX,01,  Dimla Union,552,489,558,490,128,77,724,1179,38,11,1012,1296,00110
73,15,19,XXX,XX,01,  Bhogdabari Union,508,500,574,575,108,63,694,1220,20,12,948,1282,00110
73,15,28,XXX,XX,01,  Boragari Union,362,294,623,498,92,50,714,1071,14,8,878,996,00110
73,15,38,XXX,XX,01,  Domar Union,245,207,273,249,37,24,375,540,6,1,456,545,00110
73,45,51,XXX,XX,01,  Kishoreganj Union,480,461,569,573,86,55,712,1229,24,7,1044,1374,00110
73,85,23,XXX,XX,01,  Bangalipur Union,402,342,367,400,93,45,471,819,18,6,619,931,00110
94,08,21,XXX,XX,01,  Barabari Union,399,278,339,310,73,23,469,732,20,8,649,855,00110
94,08,73,XXX,XX,01,  Duosuo Union,524,453,379,390,101,55,577,876,23,8,841,1044,00110
94,51,81,XXX,XX,01,  Haripur Union,440,397,366,339,80,37,515,772,13,3,687,772,00110
94,94,52,XXX,XX,01,  Jamalpur Union,378,353,420,417,79,49,598,920,17,9,809,1057,00110
94,94,58,XXX,XX,01,  Mohammadpur Union,441,459,356,373,98,60,563,867,7,7,740,902,00110
94,94,68,XXX,XX,01,  Rahimanpur Union,740,696,727,681,183,110,928,1365,34,20,1171,1431,00110
27,10,71,XXX,XX,01,  Khanpur Union,409,310,372,391,70,27,508,789,15,3,727,811,00110
27,10,83,XXX,XX,01,  Pali Prayagpur Union,177,148,130,135,26,19,210,391,11,0,328,448,00110
27,17,28,XXX,XX,01,  Biral Union,445,416,622,502,92,39,738,1068,18,9,1018,1186,00110
27,30,13,XXX,XX,01,  Abdulpur Union,817,606,651,583,166,108,857,1377,36,12,1207,1527,00110
27,43,38,XXX,XX,01,  Ghoraghat Union,196,141,227,234,30,10,298,530,5,3,487,583,00110
27,56,31,XXX,XX,01,  Mukundapur Union,386,401,595,521,80,53,746,1125,33,4,1035,1209,00110
27,60,15,XXX,XX,01,  Alokjhari Union,491,400,662,541,110,66,784,1237,33,5,1063,1270,00110
27,64,69,XXX,XX,01,  Shashara Union,562,474,515,557,175,68,728,1127,28,7,1062,1326,00110
27,64,77,XXX,XX,01,  Sekhpura Union,593,621,794,694,119,85,1004,1408,22,6,1282,1554,00110
27,69,17,XXX,XX,01,  Binodnagar Union,619,455,546,442,130,55,704,1275,25,8,1181,1534,00110
27,69,43,XXX,XX,01,  Golapganj Union,499,408,685,591,89,26,841,1359,19,1,1166,1358,00110
27,77,86,XXX,XX,01,  Rampur Union,688,636,549,517,153,88,696,1100,35,8,970,1328,00110
10,06,13,XXX,XX,01,  Adam Dighi Union,413,349,573,589,99,67,886,1238,15,5,1052,1181,00110
10,27,38,XXX,XX,01,  Dhunat Union,357,264,367,459,94,52,666,1009,14,8,842,1014,00110
10,88,28,XXX,XX,01,  Garidaha Union,869,572,692,823,259,112,1190,1956,81,14,1705,2046,00110
10,88,57,XXX,XX,01,  Kusumbi Union,627,369,631,782,119,54,1095,1844,29,10,1391,1772,00110
10,88,77,XXX,XX,01,  Shah-Bandegi Union,620,434,467,605,192,99,732,1274,34,9,1204,1399,00110
88,27,27,XXX,XX,01,  Khas Kaulia Union,60,41,39,72,33,8,85,156,5,1,144,169,00110
88,27,47,XXX,XX,01,  Sadia Chandpur Union,358,251,650,499,76,50,715,1037,15,5,1041,1132,00110
88,44,38,XXX,XX,01,  Jamtail Union,821,702,464,589,215,92,770,1397,45,12,953,1300,00110
88,50,25,XXX,XX,01,  Gandail Union,605,394,249,429,144,91,565,1140,39,17,844,1347,00110
88,50,77,XXX,XX,01,  Sonamukhi Union,552,395,537,681,147,72,723,1375,35,17,1074,1672,00110
88,61,38,XXX,XX,01,  Dhangara Union,457,343,514,633,124,31,858,1446,28,3,1181,1443,00110
88,67,14,XXX,XX,01,  Gala Union,392,190,567,715,83,29,723,1179,23,3,958,1246,00110
88,78,16,XXX,XX,01,  Baghbati Union,877,650,1022,1143,222,132,1455,2140,61,22,1837,2077,00110
88,89,84,XXX,XX,01,  Tarash Union,281,197,364,419,73,22,520,1006,18,3,738,1018,00110
81,12,50,XXX,XX,01,  Ganipur Union,945,535,446,493,384,145,1011,1678,77,19,1658,2062,00110
81,31,11,XXX,XX,01,  Deluabari Union,644,450,358,339,236,91,673,1079,59,12,1082,1316,00110
81,34,57,XXX,XX,01,  Matikata Union,917,846,1096,1031,262,128,1408,1867,47,27,1414,1750,00110
81,53,13,XXX,XX,01,  Bakshimail Union,526,308,317,341,194,63,487,787,35,10,742,966,00110
81,53,81,XXX,XX,01,  Royghati Union,295,155,256,203,81,27,421,595,13,0,532,660,00110
81,82,13,XXX,XX,01,  Baneshwar Union,989,739,557,568,354,207,1101,1599,80,25,1512,1712,00110
81,82,81,XXX,XX,01,  Silmaria Union,1010,775,577,657,322,125,1053,1613,76,29,1501,1866,00110
64,03,10,XXX,XX,01,  Ahsanganj Union,461,303,432,450,101,41,776,1187,28,5,985,1151,00110
64,03,21,XXX,XX,01,  Bhopara Union,432,301,507,477,84,36,660,1050,34,4,965,1134,00110
64,03,73,XXX,XX,01,  Panchupur Union,514,384,478,506,119,62,708,1163,28,13,970,1191,00110
64,06,21,XXX,XX,01,  Badalgachhi Union,541,394,436,515,157,53,712,1123,38,8,1016,1213,00110
64,28,63,XXX,XX,01,  Jahanpur Union,413,306,437,470,89,35,668,1172,20,2,1112,1264,00110
64,47,54,XXX,XX,01,  Kusumba Union,736,501,572,601,209,82,847,1587,44,5,1361,1762,00110
64,47,67,XXX,XX,01,  Manda Union,708,392,528,591,139,58,782,1403,28,5,1132,1352,00110
64,47,88,XXX,XX,01,  Prasadpur Union,519,319,342,389,134,48,625,1162,24,9,1046,1355,00110
64,50,57,XXX,XX,01,  Khajur Union,504,405,721,732,154,78,1000,1638,53,16,1454,1615,00110
64,50,66,XXX,XX,01,  Mahadebpur Union,495,349,596,651,148,53,903,1403,42,5,1273,1419,00110
64,69,52,XXX,XX,01,  Niamatpur Union,347,299,540,613,82,49,800,1287,14,8,1069,1181,00110
64,79,55,XXX,XX,01,  Nithpur Union,276,244,670,587,50,20,821,1213,9,1,935,1087,00110
64,85,84,XXX,XX,01,  Raninagar Union,339,270,427,475,90,27,550,855,15,1,805,901,00110
64,86,71,XXX,XX,01,  Sapahar Union,386,301,381,390,112,40,654,907,36,8,796,884,00110
64,86,79,XXX,XX,01,  Shiranti Union,587,448,766,784,159,71,1135,1582,20,6,1254,1337,00110
70,18,18,XXX,XX,01,  Bholahat Union,206,193,409,500,56,20,551,835,14,2,663,684,00110
70,37,42,XXX,XX,01,  Chowdala Union,316,369,639,746,49,59,835,1194,22,4,972,1123,00110
70,37,52,XXX,XX,01,  Gomastapur Union,475,463,855,932,106,68,1039,1425,16,9,1201,1321,00110
70,88,41,XXX,XX,01,  Kansat Union,523,510,1017,1152,131,68,1289,1647,31,13,1294,1536,00110
38,61,47,XXX,XX,01,  Khetlal Union,305,178,166,180,76,38,312,468,24,6,470,516,00110
13,47,23,XXX,XX,01,  Dakshin Algi Durgapur Union,643,658,570,713,85,57,690,1190,15,4,750,1211,00110
13,49,35,XXX,XX,01,  Hajiganj Union,774,858,834,927,139,70,939,1585,26,8,1110,1567,00110
3,04,31,XXX,XX,01,  Alikadam Union,56,27,587,654,13,3,524,603,0,0,513,521,00110
3,73,76,XXX,XX,01,  Naikhongchhari Union,24,12,121,140,2,1,163,209,0,0,203,239,00110
3,89,57,XXX,XX,01,  Rowangchhari Union,46,24,68,88,8,3,144,165,2,0,185,183,00110
3,91,76,XXX,XX,01,  Ruma Union,147,154,415,412,35,36,481,503,8,5,538,504,00110
3,95,57,XXX,XX,01,  Thanchi Union,72,44,188,177,4,2,235,240,2,0,282,262,00110
19,15,18,XXX,XX,01,  Brahman Para Union,517,484,381,452,86,32,470,798,19,2,525,854,00110
19,18,31,XXX,XX,01,  Burichang Union,667,699,664,644,137,69,716,1267,19,10,759,1211,00110
19,27,20,XXX,XX,01,  Mahichal Union,338,448,526,503,50,22,590,1086,10,4,670,1000,00110
19,33,35,XXX,XX,01,  Bijoypur Union,274,355,402,436,86,37,523,813,11,1,562,763,00110
19,67,68,XXX,XX,01,  Kalir Bazar Union,827,997,1254,1185,165,82,1258,2178,27,16,1436,1999,00110
19,67,90,XXX,XX,01,  Panchthubi Union,981,1133,1318,1488,274,227,1492,2367,71,34,1785,2562,00110
19,74,13,XXX,XX,01,  Baishgaon Union,426,542,649,931,58,12,695,1225,9,3,638,1166,00110
19,75,43,XXX,XX,01,  Gobindapur Union,232,231,367,395,34,12,457,672,2,0,497,703,00110
19,81,54,XXX,XX,01,  Muradnagar Union,390,392,549,638,48,20,541,962,14,5,579,896,00110
19,81,63,XXX,XX,01,  Paschim Nabipur Union,179,239,472,391,39,21,470,688,3,1,542,590,00110
19,94,67,XXX,XX,01,  Karikandi Union,285,280,455,465,36,28,509,897,6,7,510,829,00110
12,04,94,XXX,XX,01,  Banchharampur Union,214,188,274,347,42,19,353,568,8,5,290,529,00110
12,07,32,XXX,XX,01,  Chandura Union,291,306,751,735,67,28,822,1130,10,1,883,1038,00110
12,07,91,XXX,XX,01,  Uttar Ichhapur Union,144,156,385,347,21,6,352,623,1,2,350,563,00110
12,13,50,XXX,XX,01,  Shuhilpur Union,331,456,1140,1105,65,40,1136,1489,13,3,1111,1353,00110
12,13,93,XXX,XX,01,  Uttar Natai Union,381,334,850,612,95,17,920,1000,5,1,889,895,00110
12,33,12,XXX,XX,01,  Araisidha Union,396,486,533,478,72,63,585,891,14,10,574,817,00110
12,33,14,XXX,XX,01,  Ashugang Union,124,207,307,305,33,13,248,471,10,2,270,504,00110
12,33,38,XXX,XX,01,  Durgapur Union,252,307,728,668,44,28,698,992,6,2,651,1054,00110
12,90,87,XXX,XX,01,  Nasirnagar Union,129,199,277,293,19,24,266,450,4,0,321,494,00110
51,33,47,XXX,XX,01,  Char Falcon Union,97,80,194,175,13,8,191,261,1,2,216,264,00110
