ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
85,27,42,XXX,XX,XX,  Gajaghanta Union Total,4761,7929,33275,33275,00111
85,27,52,XXX,XX,XX,  Khaleya Union Total,5936,6711,26446,26446,00111
85,27,63,XXX,XX,XX,  Kolkanda Union Total,8558,6448,27808,27808,00111
85,27,73,XXX,XX,XX,  Lakshmitari Union Total,6703,5015,21291,21282,00111
85,27,77,XXX,XX,XX,  Nohali Union Total,7667,6045,24236,24236,00111
85,27,84,XXX,XX,XX,  Marania Union Total,5106,6530,26712,26710,00111
85,42,01,XXX,XX,XX,  Ward No-01 Total,1684,6870,6870,0,00111
85,42,02,XXX,XX,XX,  Ward No-02 Total,1335,5514,5514,0,00111
85,42,03,XXX,XX,XX,  Ward No-03 Total,1252,5056,5056,0,00111
85,42,04,XXX,XX,XX,  Ward No-04 Total,1344,5965,5965,0,00111
85,42,05,XXX,XX,XX,  Ward No-05 Total,2232,9020,9020,0,00111
85,42,06,XXX,XX,XX,  Ward No-06 Total,2016,8528,8528,0,00111
85,42,07,XXX,XX,XX,  Ward No-07 Total,1774,7579,7579,0,00111
85,42,08,XXX,XX,XX,  Ward No-08 Total,1430,6102,6102,0,00111
85,42,09,XXX,XX,XX,  Ward No-09 Total,1647,6791,6791,0,00111
85,42,23,XXX,XX,XX,  Haragachh Union Total,3209,5637,22661,22661,00111
85,42,27,XXX,XX,XX,  Kaunia '  Bala Para' Union Total,7366,8445,33688,33659,00111
85,42,40,XXX,XX,XX,  Kursha Union Total,7304,8525,34696,34694,00111
85,42,54,XXX,XX,XX,  Sarai Union Total,3243,5322,21436,21436,00111
85,42,67,XXX,XX,XX,  Shahidbagh Union Total,3208,4441,18266,18266,00111
85,42,81,XXX,XX,XX,  Tepa Madhupur Union Total,8149,9179,35633,35633,00111
85,49,01,XXX,XX,XX,  Ward No-01 Total,3661,18424,18424,0,00111
85,49,02,XXX,XX,XX,  Ward No-02 Total,7687,33677,33531,146,00111
85,49,03,XXX,XX,XX,  Ward No-03 Total,4045,18241,18213,28,00111
85,49,04,XXX,XX,XX,  Ward No-04 Total,3990,19902,19850,52,00111
85,49,05,XXX,XX,XX,  Ward No-05 Total,3926,16894,16887,7,00111
85,49,06,XXX,XX,XX,  Ward No-06 Total,3315,15976,15824,152,00111
85,49,07,XXX,XX,XX,  Ward No-07 Total,4689,21437,21437,0,00111
85,49,08,XXX,XX,XX,  Ward No-08 Total,4181,20344,20206,138,00111
85,49,09,XXX,XX,XX,  Ward No-09 Total,3046,13403,13327,76,00111
85,49,10,XXX,XX,XX,  Ward No-10 Total,4322,20785,20763,22,00111
85,49,11,XXX,XX,XX,  Ward No-11 Total,4281,18310,18305,5,00111
85,49,12,XXX,XX,XX,  Ward No-12 Total,4689,20338,20258,80,00111
85,49,13,XXX,XX,XX,  Ward No-13 Total,5763,29332,29332,0,00111
85,49,14,XXX,XX,XX,  Ward No-14 Total,3485,13773,13772,1,00111
85,49,15,XXX,XX,XX,  Ward No-15 Total,3047,13429,13429,0,00111
85,49,17,XXX,XX,XX,  Chandanpat Union Total,9641,8490,34204,34204,00111
85,49,19,XXX,XX,XX,  Darshana Union Total,5767,5783,24423,24292,00111
85,49,23,XXX,XX,XX,  Haridebpur Union Total,7209,10106,41249,41242,00111
85,49,31,XXX,XX,XX,  Mominpur Union Total,6723,7845,31177,31177,00111
85,49,39,XXX,XX,XX,  Pashuram Union Total,6800,9293,40788,40788,00111
85,49,47,XXX,XX,XX,  Rajendrapur Union Total,6387,8644,34753,34753,00111
85,49,63,XXX,XX,XX,  Sadya Pushkarni Union Total,9304,10439,43388,43388,00111
85,49,71,XXX,XX,XX,  Satgara Union Total,5112,7856,34572,34554,00111
85,49,79,XXX,XX,XX,  Tamphat Union Total,7226,9739,40075,40040,00111
85,49,87,XXX,XX,XX,  Tapodhan Union Total,6817,12276,52487,52487,00111
85,49,94,XXX,XX,XX,  Uttam Union Total,5318,9661,40428,40427,00111
85,58,17,XXX,XX,XX,  Balua Masimpur Union Total,7599,5996,22108,22108,00111
85,58,21,XXX,XX,XX,  Barabala Union Total,5909,5661,20396,20396,00111
85,58,26,XXX,XX,XX,  Bara Hazratpur Union Total,8221,7987,31906,31906,00111
85,58,32,XXX,XX,XX,  Balarhat Union Total,5754,6478,22642,22642,00111
85,58,37,XXX,XX,XX,  Bhangni Union Total,6365,7371,27517,27517,00111
85,58,43,XXX,XX,XX,  Chengmari Union Total,7667,7615,27996,27994,00111
85,58,49,XXX,XX,XX,Durgapur Union Total,9199,12820,50738,50734,00111
85,58,54,XXX,XX,XX,  Emadpur Union Total,9705,10846,41167,41165,00111
85,58,60,XXX,XX,XX,  '  Gopalpur' Union Total,6974,5883,21776,21776,00111
85,58,62,XXX,XX,XX,  Kafrikhal Union Total,8926,10139,37925,37925,00111
85,58,65,XXX,XX,XX,  Khoragachh Union Total,8138,7925,29537,29521,00111
85,58,67,XXX,XX,XX,  Latifpur Union Total,7587,9099,34076,34076,00111
85,58,72,XXX,XX,XX,  Milanpur Union Total,6283,5616,20587,20587,00111
85,58,78,XXX,XX,XX,  Mirzapur Union Total,7513,7897,32130,32130,00111
85,58,83,XXX,XX,XX,  Mayenpur Union Total,7677,7779,27339,27335,00111
85,58,89,XXX,XX,XX,  Pairaband Union Total,6826,8136,31560,31557,00111
85,58,94,XXX,XX,XX,  Rani Pukur Union Total,7071,7825,28733,28733,00111
85,73,17,XXX,XX,XX,  Annadanagar Union Total,6658,8341,30847,30847,00111
85,73,19,XXX,XX,XX,  Chhaola Union Total,9348,10575,41527,41526,00111
85,73,28,XXX,XX,XX,  Itakumari Union Total,5547,7107,26257,26257,00111
85,73,38,XXX,XX,XX,  Kaikuri Union Total,7330,9661,34746,34746,00111
85,73,47,XXX,XX,XX,  Kalyani Union Total,5061,6260,26378,26378,00111
85,73,57,XXX,XX,XX,  Kandi Union Total,6225,7653,27807,27806,00111
85,73,66,XXX,XX,XX,  '  Parul' Union Total,8044,10255,39427,39427,00111
85,73,76,XXX,XX,XX,Pirgachha Union Total,8189,11788,44839,44832,00111
85,73,85,XXX,XX,XX,  Tambulpur Union Total,9537,10983,41491,41480,00111
85,76,16,XXX,XX,XX,  Bara Alampur Union Total,7961,5550,20702,20701,00111
85,76,22,XXX,XX,XX,  '  Bara Dargah' Union Total,5676,7060,26950,26949,00111
85,76,28,XXX,XX,XX,  Bhendabari Union Total,5995,5215,20242,20242,00111
85,76,35,XXX,XX,XX,  Chaitrakul Union Total,7470,5866,22342,22257,00111
85,76,41,XXX,XX,XX,  Chatra Union Total,8543,7180,27432,27432,00111
85,76,47,XXX,XX,XX,  Kabilpur Union Total,7508,7930,31087,31087,00111
85,76,54,XXX,XX,XX,  Kumedpur Union Total,5797,5631,21954,21954,00111
85,76,56,XXX,XX,XX,  Madankhali Union Total,6596,6150,23297,23225,00111
85,76,58,XXX,XX,XX,  Mithapur Union Total,6785,8035,29416,29415,00111
85,76,63,XXX,XX,XX,  Panchgachha Union Total,6220,6660,24377,24377,00111
85,76,69,XXX,XX,XX,Pirganj Union Total,5894,9045,35192,35191,00111
85,76,75,XXX,XX,XX,Roypur Union Total,5730,5833,22661,22661,00111
85,76,82,XXX,XX,XX,  Ramnathpur Union Total,8346,9562,35601,35599,00111
85,76,88,XXX,XX,XX,  Shanerhat Union Total,6460,6531,24321,24317,00111
85,76,95,XXX,XX,XX,  Tukuria Union Total,6665,5392,19925,19925,00111
85,92,25,XXX,XX,XX,  Alampur Union Total,6313,5629,24505,24505,00111
85,92,47,XXX,XX,XX,  Ekarchali Union Total,5988,6515,27847,27847,00111
85,92,63,XXX,XX,XX,  Hariarkuti Union Total,7215,8617,34841,34837,00111
85,92,71,XXX,XX,XX,Kursha Union Total,5865,7072,30026,30024,00111
85,92,79,XXX,XX,XX,  Sayar Union Total,6411,6286,25293,25293,00111
49,06,13,XXX,XX,XX,  Andhari Jhar Union Total,6547,5930,23318,23313,00111
49,06,19,XXX,XX,XX,Bhurungamari Union Total,7161,10615,47185,47173,00111
49,06,28,XXX,XX,XX,  Boldia Union Total,6126,6340,24965,24965,00111
49,06,38,XXX,XX,XX,  Bangasonahat Union Total,5331,5171,20257,20250,00111
49,06,47,XXX,XX,XX,  Char '  Bhurungamari Union' Total,4607,3708,14720,14720,00111
49,06,57,XXX,XX,XX,  Joymanirhat Union Total,4372,4227,16620,16620,00111
49,06,66,XXX,XX,XX,  Paiker Chhara Union Total,6360,6310,24802,24802,00111
49,06,76,XXX,XX,XX,  Pathardubi Union Total,6363,5380,21369,21369,00111
49,06,85,XXX,XX,XX,  Shilkhuri Union Total,6821,5364,22191,22191,00111
49,06,95,XXX,XX,XX,  Tilai Union Total,4695,3960,16111,16111,00111
49,08,19,XXX,XX,XX,Char Rajibpur Union Total,7739,8356,34523,34507,00111
49,08,57,XXX,XX,XX,  Kodailkati Union Total,6199,3438,14703,14703,00111
49,08,76,XXX,XX,XX,  Mohanganj Union Total,13499,5516,24147,24142,00111
49,09,11,XXX,XX,XX,  Ashtamir Char Union Total,18528,4077,17701,17701,00111
49,09,23,XXX,XX,XX,  Chilmari Union Total,6654,2024,6902,6902,00111
49,09,47,XXX,XX,XX,  Nayerhat Union Total,12845,2574,10519,10519,00111
49,09,59,XXX,XX,XX,Ramna Union Total,5161,7188,28729,28720,00111
49,09,71,XXX,XX,XX,  Raniganj Union Total,6381,5405,20513,20513,00111
49,09,83,XXX,XX,XX,Thanahat Union Total,6020,9698,38477,38475,00111
49,18,13,XXX,XX,XX,  Bara Bhita Union Total,8137,7024,28409,28408,00111
49,18,27,XXX,XX,XX,  Bhanagmore Union Total,6652,6881,29129,29129,00111
49,18,40,XXX,XX,XX,Phulbari Union Total,5882,7871,31956,31956,00111
49,18,54,XXX,XX,XX,  Kashipur Union Total,6819,7576,31135,31135,00111
49,18,67,XXX,XX,XX,  Naodanga Union Total,6413,5816,22547,22547,00111
49,18,81,XXX,XX,XX,  Shimulbari Union Total,4798,4475,17074,17074,00111
49,52,01,XXX,XX,XX,  Ward No-01 Total,1926,8657,8656,1,00111
49,52,02,XXX,XX,XX,  Ward No-02 Total,1368,6102,6102,0,00111
49,52,03,XXX,XX,XX,  Ward No-03 Total,1297,5777,5777,0,00111
49,52,04,XXX,XX,XX,  Ward No-04 Total,2672,11594,11594,0,00111
49,52,05,XXX,XX,XX,  Ward No-05 Total,1949,8390,8238,152,00111
49,52,06,XXX,XX,XX,  Ward No-06 Total,1900,8283,8283,0,00111
49,52,07,XXX,XX,XX,  Ward No-07 Total,1861,9688,9687,1,00111
49,52,08,XXX,XX,XX,  Ward No-08 Total,2171,9964,9964,0,00111
49,52,09,XXX,XX,XX,  Ward No-09 Total,2015,8797,8797,0,00111
49,52,17,XXX,XX,XX,Belgachha Union Total,4209,6337,25996,25996,00111
49,52,19,XXX,XX,XX,  Bhogdanga Union Total,8432,10917,47196,47196,00111
49,52,28,XXX,XX,XX,  Ghogadaha Union Total,6153,6605,28548,28548,00111
49,52,38,XXX,XX,XX,  Holokhana Union Total,8894,7690,32412,32412,00111
49,52,47,XXX,XX,XX,  Jatrapur Union Total,17562,4744,20994,20994,00111
49,52,57,XXX,XX,XX,  '  Kanthalbari' Union Total,5830,7546,30559,30549,00111
49,52,76,XXX,XX,XX,  Mogalbachha Union Total,4030,5317,20995,20995,00111
49,52,85,XXX,XX,XX,  Punchgachhi Union Total,6120,6277,28456,28456,00111
49,61,01,XXX,XX,XX,  Ward No-01 Total,1405,5685,5685,0,00111
49,61,02,XXX,XX,XX,  Ward No-02 Total,1953,8148,8148,0,00111
49,61,03,XXX,XX,XX,  Ward No-03 Total,1317,5515,5515,0,00111
49,61,04,XXX,XX,XX,  Ward No-04 Total,2805,10838,10831,7,00111
49,61,05,XXX,XX,XX,  Ward No-05 Total,2116,8536,8536,0,00111
49,61,06,XXX,XX,XX,  Ward No-06 Total,2078,8366,8366,0,00111
49,61,07,XXX,XX,XX,  Ward No-07 Total,1448,6023,6023,0,00111
49,61,08,XXX,XX,XX,  Ward No-08 Total,1212,5031,5031,0,00111
49,61,09,XXX,XX,XX,  Ward No-09 Total,964,4147,4147,0,00111
49,61,11,XXX,XX,XX,  Ballabher Khas Union Total,8258,5912,26443,26443,00111
49,61,12,XXX,XX,XX,  Bamandanga Union Total,5230,4654,18258,18248,00111
49,61,18,XXX,XX,XX,  Berubari Union Total,5120,5235,21851,21851,00111
49,61,25,XXX,XX,XX,  Bhitarband Union Total,4537,5355,23339,23339,00111
49,61,31,XXX,XX,XX,  Hasnabad Union Total,4368,5429,21924,21924,00111
49,61,37,XXX,XX,XX,  Kachakata Union Total,6525,5632,20618,20618,00111
49,61,44,XXX,XX,XX,  Kaliganj Union Total,5679,4567,19378,19378,00111
49,61,50,XXX,XX,XX,  Kedar Union Total,6235,7095,29804,29804,00111
49,61,63,XXX,XX,XX,  Narayanpur Union Total,13774,5151,27437,27437,00111
49,61,69,XXX,XX,XX,  Newashi Union Total,4827,5690,23045,23041,00111
49,61,75,XXX,XX,XX,  Noonkhawa Union Total,8866,2991,14260,14260,00111
49,61,82,XXX,XX,XX,  Royganj Union Total,5560,5723,23223,23218,00111
49,61,88,XXX,XX,XX,  Ramkhana Union Total,6573,7220,29741,29741,00111
49,61,94,XXX,XX,XX,  Santoshpur Union Total,7252,8156,32648,32644,00111
49,77,10,XXX,XX,XX,  Bidyananda Union Total,5041,4530,17200,17200,00111
49,77,21,XXX,XX,XX,Chakirpashar Union Total,5886,7312,29076,29074,00111
49,77,31,XXX,XX,XX,  Chhinai Union Total,5786,6775,27878,27878,00111
49,77,42,XXX,XX,XX,  Gharialdanga Union Total,6548,7131,28987,28987,00111
49,77,52,XXX,XX,XX,  Nazimkhan Union Total,4439,5518,20135,20133,00111
49,77,73,XXX,XX,XX,Rajarhat Union Total,7736,8108,32706,32706,00111
49,77,84,XXX,XX,XX,  Omar Majid Union Total,5743,7115,26999,26999,00111
49,79,11,XXX,XX,XX,  Bandaber Union Total,14680,11994,52413,52412,00111
49,79,23,XXX,XX,XX,  Dantbhanga Union Total,10625,9527,37911,37911,00111
49,79,35,XXX,XX,XX,  Jadur Char Union Total,8671,8111,33394,33394,00111
49,79,71,XXX,XX,XX,Raumari Union Total,8992,10969,46537,46524,00111
49,79,83,XXX,XX,XX,  Saulmari Union Total,5721,6270,26162,26157,00111
49,94,01,XXX,XX,XX,  Ward No-01 Total,1328,5074,5074,0,00111
49,94,02,XXX,XX,XX,  Ward No-02 Total,1191,4313,4313,0,00111
49,94,03,XXX,XX,XX,  Ward No-03 Total,1342,5229,5229,0,00111
49,94,04,XXX,XX,XX,  Ward No-04 Total,1075,4288,4288,0,00111
49,94,05,XXX,XX,XX,  Ward No-05 Total,1335,5318,5318,0,00111
49,94,06,XXX,XX,XX,  Ward No-06 Total,1617,7080,7080,0,00111
49,94,07,XXX,XX,XX,  Ward No-07 Total,2023,7979,7979,0,00111
49,94,08,XXX,XX,XX,  Ward No-08 Total,1009,4190,4190,0,00111
49,94,09,XXX,XX,XX,  Ward No-09 Total,606,2462,2462,0,00111
49,94,14,XXX,XX,XX,  Begumganj Union Total,11355,3720,17309,17309,00111
49,94,16,XXX,XX,XX,  Bazra Union Total,8768,8549,31634,31634,00111
49,94,22,XXX,XX,XX,  Buraburi Union Total,9833,8458,33090,33090,00111
49,94,33,XXX,XX,XX,  Daldalia Union Total,5573,6380,23084,23084,00111
49,94,39,XXX,XX,XX,  Dhamserni Union Total,3919,5945,21881,21881,00111
49,94,44,XXX,XX,XX,  Dharanibari Union Total,5006,7486,27964,27964,00111
49,94,50,XXX,XX,XX,  Durgapur Union Total,6098,8901,34263,34263,00111
49,94,55,XXX,XX,XX,  Gunaigachh Union Total,6233,7409,28239,28239,00111
49,94,61,XXX,XX,XX,  Hatia Union Total,7571,7610,28933,28929,00111
49,94,72,XXX,XX,XX,  Pandul Union Total,4711,6379,23321,23321,00111
49,94,75,XXX,XX,XX,  Saheber Alga Union Total,24946,4564,20427,20427,00111
49,94,78,XXX,XX,XX,  Tabakpur Union Total,6038,9547,35245,35245,00111
49,94,83,XXX,XX,XX,  Thetroy Union Total,6782,6587,23884,23884,00111
32,21,11,XXX,XX,XX, Erendabari Union Total,21525,7012,29076,29076,00111
32,21,23,XXX,XX,XX, Fazlupur Union Total,18104,5430,22578,22578,00111
32,21,35,XXX,XX,XX, Fulchhari Union Total,13238,5544,24930,24923,00111
32,21,47,XXX,XX,XX,Gazaria Union Total,7118,4886,19322,19322,00111
32,21,59,XXX,XX,XX, Kanchi Para Union Total,6608,6946,27067,27064,00111
32,21,71,XXX,XX,XX, Udakhali Union Total,5171,6377,25304,25298,00111
32,21,83,XXX,XX,XX, Uria Union Total,5836,4294,17057,17057,00111
32,24,01,XXX,XX,XX,  Ward No-01 Total,1683,7442,7378,64,00111
32,24,02,XXX,XX,XX,  Ward No-02 Total,1814,7652,7648,4,00111
32,24,03,XXX,XX,XX,  Ward No-03 Total,2105,9052,9004,48,00111
32,24,04,XXX,XX,XX,  Ward No-04 Total,2337,11122,11119,3,00111
32,24,05,XXX,XX,XX,  Ward No-05 Total,1517,6965,6965,0,00111
32,24,06,XXX,XX,XX,  Ward No-06 Total,1398,6248,6248,0,00111
32,24,07,XXX,XX,XX,  Ward No-07 Total,1964,7955,7955,0,00111
32,24,08,XXX,XX,XX,  Ward No-08 Total,962,4398,4398,0,00111
32,24,09,XXX,XX,XX,  Ward No-09 Total,1650,6999,6999,0,00111
32,24,12,XXX,XX,XX, Badiakhali Union Total,5748,7332,29251,29251,00111
32,24,14,XXX,XX,XX,Ballamjhar Union Total,7210,12143,47620,47565,00111
32,24,21,XXX,XX,XX,Boali Union Total,6256,8838,35143,35143,00111
32,24,36,XXX,XX,XX, Ghagoa Union Total,3950,5323,21239,21239,00111
32,24,43,XXX,XX,XX, Gidari Union Total,5880,7867,29043,29042,00111
32,24,51,XXX,XX,XX, Kamarjani Union Total,8037,3482,13196,13196,00111
32,24,58,XXX,XX,XX,Kholahati Union Total,6078,10267,43120,43111,00111
32,24,65,XXX,XX,XX,  Kuptala Union Total,5125,7252,28833,28833,00111
32,24,73,XXX,XX,XX,  Lakshmipur Union Total,6331,8307,31694,31693,00111
32,24,80,XXX,XX,XX,  Malibari Union Total,5118,7356,27615,27605,00111
32,24,85,XXX,XX,XX,Mollar Char Union Total,7617,1811,7931,7931,00111
32,24,87,XXX,XX,XX,  Ramchandrapur Union Total,5250,7738,30115,30115,00111
32,24,94,XXX,XX,XX,  Saha Para Union Total,4683,6482,24635,24635,00111
32,30,01,XXX,XX,XX,  Ward No-01 Total,1092,4440,4440,0,00111
32,30,02,XXX,XX,XX,  Ward No-02 Total,1114,4464,4464,0,00111
32,30,03,XXX,XX,XX,  Ward No-03 Total,993,3788,3788,0,00111
32,30,04,XXX,XX,XX,  Ward No-04 Total,814,3300,3300,0,00111
32,30,05,XXX,XX,XX,  Ward No-05 Total,1315,5181,5181,0,00111
32,30,06,XXX,XX,XX,  Ward No-06 Total,970,3854,3854,0,00111
32,30,07,XXX,XX,XX,  Ward No-07 Total,982,3794,3794,0,00111
32,30,08,XXX,XX,XX,  Ward No-08 Total,1347,5115,5115,0,00111
32,30,09,XXX,XX,XX,  Ward No-09 Total,1091,4479,4479,0,00111
32,30,10,XXX,XX,XX,  Darbasta Union Total,8486,11518,43729,43729,00111
32,30,11,XXX,XX,XX,  Fulbari Union Total,3913,4745,18745,18745,00111
32,30,16,XXX,XX,XX,  Gumaniganj Union Total,6353,6675,25070,25070,00111
32,30,22,XXX,XX,XX,  Harirampur Union Total,6758,8795,33681,33681,00111
32,30,27,XXX,XX,XX,  Kamardaha Union Total,5965,8030,30806,30806,00111
32,30,33,XXX,XX,XX,  Kamdia Union Total,9222,6658,25544,25544,00111
32,30,39,XXX,XX,XX,  Katabari Union Total,8236,7359,28824,28824,00111
32,30,44,XXX,XX,XX,  Kochasahar Union Total,5030,8106,32022,32011,00111
32,30,50,XXX,XX,XX,  Mahimaganj Union Total,5907,9252,36791,36791,00111
32,30,55,XXX,XX,XX,  Nakai Union Total,6170,7308,28919,28919,00111
32,30,61,XXX,XX,XX,  Rajahar Union Total,6323,5069,18967,18967,00111
32,30,67,XXX,XX,XX,  Rakhal Buruz Union Total,5434,6658,26373,26373,00111
32,30,72,XXX,XX,XX,  Shalmara Union Total,5114,6183,24152,24149,00111
32,30,78,XXX,XX,XX,  Sapmara Union Total,7053,4868,18848,18848,00111
32,30,83,XXX,XX,XX,  Shakhahar Union Total,8397,6767,26124,26124,00111
32,30,89,XXX,XX,XX,  Shibpur Union Total,3770,5828,22188,22183,00111
32,30,94,XXX,XX,XX,  Taluk Kanupur Union Total,7994,9035,35498,35498,00111
32,67,13,XXX,XX,XX,  Barisal Union Total,5206,6966,27522,27522,00111
32,67,19,XXX,XX,XX,  Betkapa Union Total,5029,7628,28188,28188,00111
32,67,28,XXX,XX,XX,  Harinathpur Union Total,3225,4317,17103,17103,00111
32,67,38,XXX,XX,XX,  Hossainpur Union Total,5911,6089,23179,23179,00111
32,67,47,XXX,XX,XX,  Kishoregari Union Total,8445,8979,34814,34814,00111
32,67,57,XXX,XX,XX,  Mohadipur Union Total,5034,8624,32652,32652,00111
32,67,66,XXX,XX,XX,  Manoharpur Union Total,5045,6470,24638,24638,00111
32,67,76,XXX,XX,XX,  Pabnapur Union Total,4145,5387,20665,20664,00111
32,67,85,XXX,XX,XX,Palashbari Union Total,3734,8847,36031,35967,00111
32,82,13,XXX,XX,XX,Banagram Union Total,4645,7365,28527,28527,00111
32,82,17,XXX,XX,XX,  Bhatgram Union Total,5250,7191,26832,26832,00111
32,82,25,XXX,XX,XX,  Damodarpur Union Total,6183,6863,25931,25930,00111
32,82,34,XXX,XX,XX,  Dhaperhat Union Total,6117,7695,30597,30597,00111
32,82,43,XXX,XX,XX,  Faridpur Union Total,5311,6870,25917,25917,00111
32,82,51,XXX,XX,XX,  Idilpur Union Total,5925,7377,29404,29404,00111
32,82,60,XXX,XX,XX,Jamalpur Union Total,5785,7887,30239,30239,00111
32,82,69,XXX,XX,XX,  Khurda Kamarpur Union Total,2903,4424,16944,16944,00111
32,82,77,XXX,XX,XX,  '  Kamar Para' Union Total,4279,5643,21528,21528,00111
32,82,86,XXX,XX,XX,  '  Naldanga' Union Total,5134,7139,27176,27176,00111
32,82,94,XXX,XX,XX,  Rasulpur Union Total,5332,6781,24331,24331,00111
32,88,13,XXX,XX,XX,  Bhartkhali Union Total,3521,5837,23292,23292,00111
32,88,19,XXX,XX,XX,Bonar Para Union Total,5661,8089,32627,32614,00111
32,88,28,XXX,XX,XX,  Ghuridaha Union Total,5148,6719,26110,26110,00111
32,88,38,XXX,XX,XX,  Haldia Union Total,11557,5775,21862,21862,00111
32,88,47,XXX,XX,XX,  Jummerbari Union Total,4478,7686,30046,30046,00111
32,88,57,XXX,XX,XX,  Kachua Union Total,5219,7073,27196,27195,00111
32,88,66,XXX,XX,XX,  Kamaler Para Union Total,6183,9408,35920,35920,00111
32,88,76,XXX,XX,XX,  Padumsahar Union Total,5653,6929,26475,26475,00111
32,88,85,XXX,XX,XX,Saghata Union Total,6019,5846,22539,22539,00111
32,88,95,XXX,XX,XX,  Muktanagar Union Total,3647,5592,21752,21752,00111
32,91,01,XXX,XX,XX,  Ward No-01 Total,834,3504,3502,2,00111
32,91,02,XXX,XX,XX,  Ward No-02 Total,590,2298,2298,0,00111
32,91,03,XXX,XX,XX,  Ward No-03 Total,498,2107,2107,0,00111
32,91,04,XXX,XX,XX,  Ward No-04 Total,588,2177,2177,0,00111
32,91,05,XXX,XX,XX,  Ward No-05 Total,425,1602,1602,0,00111
32,91,06,XXX,XX,XX,  Ward No-06 Total,247,1030,1030,0,00111
32,91,07,XXX,XX,XX,  Ward No-07 Total,352,1452,1452,0,00111
32,91,08,XXX,XX,XX,  Ward No-08 Total,289,1216,1216,0,00111
32,91,09,XXX,XX,XX,  Ward No-09 Total,429,1782,1782,0,00111
32,91,11,XXX,XX,XX,  Bamandanga Union Total,8152,10979,40982,40982,00111
32,91,12,XXX,XX,XX,  Belka Union Total,5200,7608,27065,27065,00111
32,91,18,XXX,XX,XX,  Chandipur Union Total,4350,8551,32126,32126,00111
32,91,25,XXX,XX,XX,  Chhaparhati Union Total,6593,9459,36038,36038,00111
32,91,31,XXX,XX,XX,Dahabanda Union Total,3791,6567,23443,23436,00111
32,91,37,XXX,XX,XX,  Dhopadanga Union Total,7194,6630,24920,24901,00111
32,91,44,XXX,XX,XX,  Haripur Union Total,6219,5894,21846,21839,00111
32,91,50,XXX,XX,XX,  Kanchibari Union Total,5121,9036,35707,35702,00111
32,91,56,XXX,XX,XX,  Kapasia Union Total,7135,3660,14011,14011,00111
32,91,63,XXX,XX,XX,  Ramjiban Union Total,5508,7260,28178,28178,00111
32,91,69,XXX,XX,XX,  Shantiram Union Total,5074,9343,32593,32593,00111
32,91,75,XXX,XX,XX,  Sarbananda Union Total,6258,8486,33010,33010,00111
32,91,82,XXX,XX,XX,  Sonaroy Union Total,4801,6241,24666,24666,00111
32,91,88,XXX,XX,XX,  Sreepur Union Total,7442,10676,40357,40357,00111
32,91,94,XXX,XX,XX,  Tarapur Union Total,6948,7456,29810,29805,00111
73,12,13,XXX,XX,XX,  '  Bala Para' Union Total,9722,7556,33480,33480,00111
73,12,19,XXX,XX,XX,Dimla Union Total,10619,10223,45574,45562,00111
73,12,28,XXX,XX,XX,  Gayabari Union Total,5227,5018,23149,23149,00111
73,12,38,XXX,XX,XX,  Jhunagachh Chapani Union Total,11199,7968,34676,34676,00111
73,12,47,XXX,XX,XX,  Khalisa Chapani Union Total,10446,7133,33709,33709,00111
73,12,57,XXX,XX,XX,  Khoga Kharibari Union Total,5810,4919,21474,21474,00111
73,12,66,XXX,XX,XX,  Naotara Union Total,8707,8245,35796,35796,00111
73,12,76,XXX,XX,XX,  Paschim Chhatnai Union Total,6702,5148,22814,22814,00111
73,12,85,XXX,XX,XX,  Purba Chhatnai Union Total,4472,3446,14482,14482,00111
73,12,95,XXX,XX,XX,  Tepa Kharibari Union Total,7836,3879,18284,18284,00111
73,15,01,XXX,XX,XX,  Ward No-01 Total,587,2646,2646,0,00111
73,15,02,XXX,XX,XX,  Ward No-02 Total,164,722,722,0,00111
73,15,03,XXX,XX,XX,  Ward No-03 Total,351,1449,1449,0,00111
73,15,04,XXX,XX,XX,  Ward No-04 Total,699,3090,3090,0,00111
73,15,05,XXX,XX,XX,  Ward No-05 Total,360,1313,1313,0,00111
73,15,06,XXX,XX,XX,  Ward No-06 Total,568,2108,2108,0,00111
73,15,07,XXX,XX,XX,  Ward No-07 Total,402,1821,1821,0,00111
73,15,08,XXX,XX,XX,  Ward No-08 Total,449,2064,2064,0,00111
73,15,09,XXX,XX,XX,  Ward No-09 Total,431,1814,1814,0,00111
73,15,17,XXX,XX,XX,  Bamunia Union Total,4810,3753,16419,16419,00111
73,15,19,XXX,XX,XX,Bhogdabari Union Total,9047,8471,36825,36790,00111
73,15,28,XXX,XX,XX,Boragari Union Total,6020,27380,27378,2,00111
73,15,38,XXX,XX,XX,Domar Union Total,4192,4733,19336,19336,00111
73,15,47,XXX,XX,XX,  Gomnati Union Total,7054,5877,25420,25420,00111
73,15,57,XXX,XX,XX,  Harinchara Union Total,4807,3936,16951,16951,00111
73,15,66,XXX,XX,XX,  Jorabari Union Total,5773,5491,24047,24047,00111
73,15,76,XXX,XX,XX,  Ketkibari Union Total,4695,4421,17883,17883,00111
73,15,85,XXX,XX,XX,  Panga Matukpur Union Total,6034,5439,22776,22776,00111
73,15,95,XXX,XX,XX,  Sonaroy Union Total,7053,5868,25365,25365,00111
