ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
47,12,11,XXX,XX,XX,  Amirpur Union Total,321,208,399,367,71,27,497,824,20,6,626,784,00111
47,12,23,XXX,XX,XX,  Baliadanga Union Total,344,228,341,360,45,13,534,782,12,9,632,760,00111
47,12,35,XXX,XX,XX,Batiaghata Union Total,477,381,207,283,191,127,504,773,61,30,724,976,00111
47,12,47,XXX,XX,XX,  Bhanderkote Union Total,251,189,322,321,70,35,443,720,19,3,495,726,00111
47,12,59,XXX,XX,XX,  Gangarampur Union Total,412,372,256,347,138,74,495,762,31,18,646,917,00111
47,12,71,XXX,XX,XX,  Jalma Union Total,1450,936,1246,1638,1069,490,1873,2933,133,49,2660,2944,00111
47,12,83,XXX,XX,XX,  Surkhali Union Total,488,335,438,595,120,51,756,1318,48,14,1092,1352,00111
47,17,01,XXX,XX,XX,  Ward No-01 Total,36,28,18,18,10,5,28,31,2,1,48,37,00111
47,17,02,XXX,XX,XX,  Ward No-02 Total,23,25,24,29,6,6,60,63,2,0,61,78,00111
47,17,03,XXX,XX,XX,  Ward No-03 Total,97,159,22,26,14,16,58,65,2,2,56,53,00111
47,17,04,XXX,XX,XX,  Ward No-04 Total,25,27,38,42,3,0,37,74,0,0,50,57,00111
47,17,05,XXX,XX,XX,  Ward No-05 Total,24,42,21,24,8,7,40,56,2,2,52,74,00111
47,17,06,XXX,XX,XX,  Ward No-06 Total,23,18,24,20,4,2,35,44,3,1,60,53,00111
47,17,07,XXX,XX,XX,  Ward No-07 Total,105,63,17,29,17,8,52,58,2,2,72,98,00111
47,17,08,XXX,XX,XX,  Ward No-08 Total,148,126,29,44,26,10,55,144,5,2,106,141,00111
47,17,09,XXX,XX,XX,  Ward No-09 Total,58,40,28,29,16,5,66,93,6,2,77,94,00111
47,17,10,XXX,XX,XX,  Bajua Union Total,485,348,242,294,137,74,464,755,48,13,659,777,00111
47,17,13,XXX,XX,XX,  Banishanta Union Total,330,270,284,299,93,44,454,673,7,5,605,703,00111
47,17,21,XXX,XX,XX,  Laudubi Union Total,278,246,144,223,85,40,303,449,26,4,396,459,00111
47,17,42,XXX,XX,XX,  Dacope Union Total,213,158,92,89,61,38,193,312,9,7,330,356,00111
47,17,52,XXX,XX,XX,  Kailasganj Union Total,367,314,190,231,126,73,410,666,32,17,563,609,00111
47,17,63,XXX,XX,XX,  Kamarkhola Union Total,331,238,203,232,99,35,431,716,26,4,617,680,00111
47,17,69,XXX,XX,XX,  Pankhali Union Total,335,260,315,376,70,34,460,770,13,5,674,764,00111
47,17,73,XXX,XX,XX,  Sutarkhali Union Total,666,492,636,631,200,71,1060,1453,65,9,1204,1459,00111
47,17,84,XXX,XX,XX,  Tildanga Union Total,330,283,275,318,83,33,498,836,19,8,721,860,00111
47,17,97,XXX,XX,XX,  Khulna Range Union Total,0,0,14,0,0,0,21,0,0,0,73,1,00111
47,21,01,XXX,XX,XX,  Ward No-01 Total,571,544,373,381,246,181,570,836,40,30,700,978,00111
47,21,02,XXX,XX,XX,  Ward No-02 (Part) Total,226,197,185,234,60,42,291,433,18,10,443,388,00111
47,21,03,XXX,XX,XX,  Ward No-03 Total,509,552,447,442,266,203,655,966,68,42,958,1140,00111
47,21,04,XXX,XX,XX,  Ward No-04 Total,616,425,309,354,573,125,535,797,69,18,699,772,00111
47,21,05,XXX,XX,XX,  Ward No-05 Total,670,433,272,314,1025,463,452,609,226,50,576,695,00111
47,21,06,XXX,XX,XX,  Ward No-06 Total,796,644,367,389,1384,934,550,837,306,98,822,965,00111
47,21,10,XXX,XX,XX,  Aranghata Union Total,335,278,193,242,201,95,383,647,58,21,536,650,00111
47,30,11,XXX,XX,XX,  Atlia Union Total,799,585,540,615,239,99,1003,1627,31,15,1488,1717,00111
47,30,13,XXX,XX,XX,  Bhandar Para Union Total,323,253,208,285,122,44,430,745,37,21,635,843,00111
47,30,20,XXX,XX,XX,  Dhamalia Union Total,649,439,229,362,191,99,555,930,41,12,812,1057,00111
47,30,27,XXX,XX,XX,Dumuria Union Total,678,539,514,727,230,108,885,1459,40,10,1248,1594,00111
47,30,33,XXX,XX,XX,  Gutudia Union Total,559,405,463,652,233,77,854,1265,54,21,1155,1304,00111
47,30,40,XXX,XX,XX,  Kharnia Union Total,386,326,348,487,120,36,692,1102,18,1,963,1038,00111
47,30,47,XXX,XX,XX,  Magurkhali Union Total,323,276,167,246,122,50,384,691,41,8,641,730,00111
47,30,54,XXX,XX,XX,  Maguraghona Union Total,521,392,427,529,107,29,841,1164,22,7,1012,1219,00111
47,30,61,XXX,XX,XX,  Raghunathpur Union Total,705,532,336,440,262,154,592,1096,85,40,952,1233,00111
47,30,67,XXX,XX,XX,  Rangpur Union Total,540,361,190,336,267,106,382,649,121,24,622,830,00111
47,30,74,XXX,XX,XX,  Rudaghara Union Total,626,471,308,469,204,82,575,935,35,12,860,1164,00111
47,30,81,XXX,XX,XX,  Sahas Union Total,364,262,314,385,103,48,494,822,26,6,762,960,00111
47,30,88,XXX,XX,XX,  Sarappur Union Total,279,198,315,301,73,40,450,823,24,5,655,838,00111
47,30,94,XXX,XX,XX,  Sovna Union Total,458,327,289,443,152,53,570,935,46,11,793,999,00111
47,40,17,XXX,XX,XX,  Barakpur Union Total,467,389,617,549,114,52,847,1031,30,11,888,1077,00111
47,40,57,XXX,XX,XX,  Dighalia Union Total,775,743,781,763,244,162,1087,1431,55,22,1265,1358,00111
47,40,66,XXX,XX,XX,  Gazir Hat Union Total,437,316,448,485,80,42,635,865,19,11,808,830,00111
47,40,85,XXX,XX,XX,  Senhati Union Total,1217,1018,1082,1086,338,198,1546,2152,65,23,1952,2086,00111
47,45,07,XXX,XX,XX,  Ward No-07 Total,250,208,282,320,211,71,429,532,45,6,541,578,00111
47,45,08,XXX,XX,XX,  Ward No-08 Total,343,278,205,139,108,66,355,350,14,3,477,346,00111
47,45,09,XXX,XX,XX,  Ward No-09 Total,1553,856,548,646,660,279,841,1317,102,44,1212,1554,00111
47,45,10,XXX,XX,XX,  Ward No-10 Total,844,825,610,627,453,316,847,1343,96,56,1211,1437,00111
47,45,11,XXX,XX,XX,  Ward No-11 Total,438,364,256,197,148,111,416,422,25,17,575,512,00111
47,45,12,XXX,XX,XX,  Ward No-12 Total,803,705,417,447,397,281,650,971,77,49,840,1120,00111
47,45,13,XXX,XX,XX,  Ward No-13 Total,328,205,197,212,132,77,275,411,34,10,435,492,00111
47,45,14,XXX,XX,XX,  Ward No-14 Total,1288,826,440,481,621,536,884,1177,129,81,1892,1272,00111
47,45,15,XXX,XX,XX, Ward No-15 Total,779,630,912,308,250,158,726,686,37,34,701,797,00111
47,48,02,XXX,XX,XX,  Ward No-02 (Part) Total,127,93,766,94,36,25,856,159,8,3,272,156,00111
47,48,19,XXX,XX,XX,  Atra Gilatala Union Total,1367,1220,1034,1057,455,285,1612,2335,90,43,1998,2505,00111
47,48,75,XXX,XX,XX,  Jugipole Union Total,985,718,420,584,1504,265,764,1190,54,20,1053,1264,00111
47,51,21,XXX,XX,XX,  Ward No-21 Total,345,295,606,557,182,96,920,910,37,26,1265,897,00111
47,51,22,XXX,XX,XX,  Ward No-22 Total,460,406,406,424,229,176,611,747,41,29,768,794,00111
47,51,23,XXX,XX,XX,  Ward No-23 Total,433,501,153,192,320,292,346,388,101,52,517,622,00111
47,51,24,XXX,XX,XX,  Ward No-24 Total,1341,956,663,742,1298,510,1021,1663,312,66,1621,2055,00111
47,51,27,XXX,XX,XX,  Ward No-27 Total,1170,864,464,623,970,482,746,1284,269,69,1302,1646,00111
47,51,28,XXX,XX,XX,  Ward No-28 Total,734,564,294,428,723,346,467,831,162,48,751,1027,00111
47,51,29,XXX,XX,XX,  Ward No-29 Total,701,683,198,352,538,303,353,636,91,65,612,832,00111
47,51,30,XXX,XX,XX,  Ward No-30 Total,1047,856,602,711,760,410,928,1574,171,56,1378,1778,00111
47,51,31,XXX,XX,XX,  Ward No-31 Total,789,706,805,947,283,184,1148,1891,42,21,1510,1899,00111
47,53,10,XXX,XX,XX,  Amadi Union Total,719,556,616,793,175,74,1018,1568,26,9,1170,1651,00111
47,53,11,XXX,XX,XX,  Bagali Union Total,745,580,610,744,128,68,974,1847,33,12,1317,1744,00111
47,53,22,XXX,XX,XX,  Dakshin Bedkashi Union Total,254,236,384,470,50,26,535,876,14,4,683,772,00111
47,53,55,XXX,XX,XX,Koyra Union Total,671,697,802,891,122,75,1056,1717,20,8,1309,1641,00111
47,53,72,XXX,XX,XX,  Maharajpur Union Total,624,538,547,742,128,65,917,1594,16,5,1151,1610,00111
47,53,78,XXX,XX,XX,  Maheshwaripur Union Total,580,439,531,675,123,52,853,1422,34,9,1234,1580,00111
47,53,94,XXX,XX,XX,  Uttar Bedkashi Union Total,309,284,287,344,62,30,461,806,16,1,617,770,00111
47,64,01,XXX,XX,XX,  Ward No-01 Total,23,16,38,41,6,4,49,48,2,0,48,48,00111
47,64,02,XXX,XX,XX,  Ward No-02 Total,24,9,24,23,2,1,50,46,1,0,49,47,00111
47,64,03,XXX,XX,XX,  Ward No-03 Total,25,29,34,21,12,8,39,65,4,0,44,82,00111
47,64,04,XXX,XX,XX,  Ward No-04 Total,99,78,42,40,47,11,92,130,4,2,117,137,00111
47,64,05,XXX,XX,XX,  Ward No-05 Total,88,104,39,39,27,23,52,153,12,1,98,168,00111
47,64,06,XXX,XX,XX,  Ward No-06 Total,63,69,37,37,20,15,44,98,5,2,95,117,00111
47,64,07,XXX,XX,XX,  Ward No-07 Total,30,30,59,54,15,6,56,96,3,1,78,99,00111
47,64,08,XXX,XX,XX,  Ward No-08 Total,39,32,24,19,6,6,33,53,4,1,71,61,00111
47,64,09,XXX,XX,XX,  Ward No-09 Total,66,71,48,39,30,23,86,102,11,2,96,111,00111
47,64,16,XXX,XX,XX,  Chandkhali Union Total,775,615,725,847,183,86,1085,1838,37,10,1390,1719,00111
47,64,27,XXX,XX,XX,  Deluti Union Total,357,265,230,311,75,31,482,720,11,6,664,798,00111
47,64,33,XXX,XX,XX,  Gadaipur Union Total,391,419,425,443,102,67,661,913,27,13,833,946,00111
47,64,39,XXX,XX,XX,  Garuikhali Union Total,556,394,377,495,126,48,595,1149,39,6,968,1139,00111
47,64,44,XXX,XX,XX,  Haridhali Union Total,486,432,436,499,137,55,778,1221,21,6,882,1135,00111
47,64,50,XXX,XX,XX,  Kapilmuni Union Total,651,652,619,757,143,70,1087,1735,29,6,1414,1811,00111
47,64,61,XXX,XX,XX,  Laskar Union Total,603,400,392,428,180,75,709,960,43,14,817,954,00111
47,64,67,XXX,XX,XX,  Lata Union Total,274,177,143,206,68,28,329,419,19,5,501,523,00111
47,64,83,XXX,XX,XX,  Raruli Union Total,716,489,463,623,183,38,716,1324,45,5,972,1365,00111
47,64,89,XXX,XX,XX,  Sholadana Union Total,508,438,444,583,131,56,810,1130,28,9,959,1070,00111
47,69,38,XXX,XX,XX,Damodar Union Total,949,785,639,771,294,220,1173,1768,63,28,1636,1957,00111
47,69,57,XXX,XX,XX,  Jamira Union Total,434,349,284,318,125,60,498,898,30,10,805,1088,00111
47,69,76,XXX,XX,XX,Phultala Union Total,635,599,588,654,192,124,894,1443,41,13,1244,1471,00111
47,75,13,XXX,XX,XX,  Aijganti Union Total,849,842,1197,1301,341,194,1589,2402,69,37,1983,2229,00111
47,75,27,XXX,XX,XX,  Ghatbhogh Union Total,836,836,691,771,271,130,1011,1499,62,15,1346,1598,00111
47,75,54,XXX,XX,XX,  Naihati Union Total,1027,1014,1590,1856,251,125,2214,3124,42,20,2725,3229,00111
47,75,67,XXX,XX,XX,  Sreefaltala Union Total,385,410,733,824,92,53,999,1337,15,6,1244,1326,00111
47,75,81,XXX,XX,XX,  T. S. Bahirdia Union Total,470,415,356,383,157,83,550,882,21,11,751,913,00111
47,85,16,XXX,XX,XX,  Ward No-16 Total,1165,1028,456,566,953,578,736,1302,162,89,1231,1464,00111
47,85,17,XXX,XX,XX,  Ward No-17 Total,887,900,653,790,480,415,941,1687,91,56,1417,1785,00111
47,85,18,XXX,XX,XX,  Ward No-18 Total,962,652,706,702,394,264,888,1338,86,29,1280,1436,00111
47,85,19,XXX,XX,XX,  Ward No-19 Total,502,471,384,421,259,187,619,882,79,29,758,1006,00111
47,85,20,XXX,XX,XX,  Ward No-20 Total,411,476,381,368,223,187,612,722,47,28,744,889,00111
47,85,25,XXX,XX,XX,  Ward No-25 Total,634,595,302,416,462,279,552,1001,116,62,901,1179,00111
47,85,26,XXX,XX,XX,  Ward No-26 Total,540,518,389,474,314,229,582,1008,115,38,900,1217,00111
47,94,13,XXX,XX,XX,  Ajugara Union Total,376,311,368,420,77,45,527,649,18,5,499,634,00111
47,94,27,XXX,XX,XX,Barasat Union Total,439,346,435,495,60,32,600,942,10,7,702,1022,00111
47,94,40,XXX,XX,XX,  Madhupur Union Total,274,199,599,470,68,23,779,957,7,7,852,928,00111
47,94,54,XXX,XX,XX,  Sachiadah Union Total,339,252,355,349,73,61,477,749,32,18,651,795,00111
47,94,67,XXX,XX,XX,  Sagladah Union Total,398,300,403,512,57,28,516,872,13,5,644,956,00111
47,94,81,XXX,XX,XX,Terokhada Union Total,379,312,443,466,69,27,551,1017,13,5,892,1034,00111
18,07,01,XXX,XX,XX,  Ward No-01 Total,189,103,35,60,91,44,76,168,18,8,146,200,00111
18,07,02,XXX,XX,XX,  Ward No-02 Total,141,81,63,81,52,20,89,184,7,3,147,208,00111
18,07,03,XXX,XX,XX,  Ward No-03 Total,95,87,36,54,40,17,72,143,12,7,111,160,00111
18,07,04,XXX,XX,XX,  Ward No-04 Total,166,126,64,71,60,37,87,181,7,9,158,270,00111
18,07,05,XXX,XX,XX,  Ward No-05 Total,72,85,88,97,13,19,130,190,6,1,189,211,00111
18,07,06,XXX,XX,XX,  Ward No-06 Total,91,79,81,96,15,3,102,203,5,0,170,243,00111
18,07,07,XXX,XX,XX,  Ward No-07 Total,106,48,47,50,26,22,108,181,6,2,140,188,00111
18,07,08,XXX,XX,XX,  Ward No-08 Total,47,54,61,53,14,8,63,118,2,0,111,141,00111
18,07,09,XXX,XX,XX,  Ward No-09 Total,57,31,67,76,7,1,66,130,1,0,148,158,00111
18,07,13,XXX,XX,XX,  Belgachhi Union Total,239,167,283,332,64,23,431,686,15,5,606,787,00111
18,07,15,XXX,XX,XX,Baradi Union Total,347,292,383,379,79,35,583,919,12,1,826,1105,00111
18,07,23,XXX,XX,XX,Bhangabaria Union Total,538,443,581,589,138,54,879,1336,25,5,1264,1551,00111
18,07,27,XXX,XX,XX,Chithla Union Total,390,359,568,472,88,31,751,1136,12,7,1074,1255,00111
18,07,31,XXX,XX,XX,  Dauki Union Total,351,268,357,325,75,35,513,824,15,1,777,972,00111
18,07,39,XXX,XX,XX,  Gangni Union Total,448,334,480,537,120,38,797,1277,17,10,1257,1296,00111
18,07,47,XXX,XX,XX,Hardi Union Total,684,550,582,603,200,121,907,1417,45,14,1267,1544,00111
18,07,51,XXX,XX,XX,  Kalidashpur Union Total,418,371,473,435,112,39,680,1158,34,11,989,1251,00111
18,07,55,XXX,XX,XX,Jamjami Union Total,316,287,332,286,82,30,510,815,14,4,739,971,00111
18,07,63,XXX,XX,XX,Jehala Union Total,449,378,449,462,82,47,714,1009,18,10,951,1198,00111
18,07,71,XXX,XX,XX,  Khadimpur Union Total,444,375,363,413,112,60,643,962,22,4,926,1042,00111
18,07,79,XXX,XX,XX,Khaskara Union Total,481,353,421,367,85,33,583,1076,16,2,931,1295,00111
18,07,87,XXX,XX,XX,Kumari Union Total,430,259,318,396,87,29,547,891,14,4,847,997,00111
18,07,94,XXX,XX,XX,  Nagdaha Union Total,596,395,640,636,89,45,803,1480,21,3,1443,1880,00111
18,23,01,XXX,XX,XX,  Ward No-01 Total,224,209,256,329,50,43,476,508,12,6,619,558,00111
18,23,02,XXX,XX,XX,  Ward No-02 Total,264,294,265,291,79,169,340,535,11,7,471,545,00111
18,23,03,XXX,XX,XX,  Ward No-03 Total,280,279,89,130,102,91,152,280,18,13,265,455,00111
18,23,04,XXX,XX,XX,  Ward No-04 Total,174,200,117,138,63,51,181,297,17,14,285,374,00111
18,23,05,XXX,XX,XX,  Ward No-05 Total,181,190,242,269,39,48,284,426,9,9,391,431,00111
18,23,06,XXX,XX,XX,  Ward No-06 Total,236,215,233,267,76,36,380,461,17,2,433,530,00111
18,23,07,XXX,XX,XX,  Ward No-07 Total,198,213,241,280,46,41,323,502,10,4,486,654,00111
18,23,08,XXX,XX,XX,  Ward No-08 Total,232,209,260,292,55,22,357,483,8,5,416,468,00111
18,23,09,XXX,XX,XX,  Ward No-09 Total,447,312,118,163,287,167,180,368,49,17,302,479,00111
18,23,11,XXX,XX,XX,Alokdia Union Total,566,528,754,786,135,90,931,1413,30,11,1330,1515,00111
18,23,23,XXX,XX,XX,  Begampur Union Total,268,304,1475,1414,32,15,1539,2121,4,4,1973,2199,00111
18,23,47,XXX,XX,XX,Kutubpur Union Total,751,537,696,716,132,56,994,1676,17,6,1482,1825,00111
18,23,59,XXX,XX,XX,Mominpur Union Total,307,278,415,313,70,48,449,674,14,5,606,826,00111
18,23,62,XXX,XX,XX,  Padmabila Union Total,389,284,475,455,88,32,719,982,12,2,871,1027,00111
18,23,71,XXX,XX,XX,Shankar Chandra Union Total,883,749,1136,1109,208,100,1544,2354,38,12,2157,2427,00111
18,23,83,XXX,XX,XX,Titudaha Union Total,757,550,971,935,115,40,1372,1947,18,4,1910,2233,00111
18,31,01,XXX,XX,XX,  Ward No-01 Total,73,73,93,114,18,10,150,186,5,0,178,176,00111
18,31,02,XXX,XX,XX,  Ward No-02 Total,84,92,109,118,24,16,155,216,9,5,159,200,00111
18,31,03,XXX,XX,XX,  Ward No-03 Total,149,135,87,72,31,25,113,160,3,3,136,186,00111
18,31,04,XXX,XX,XX,  Ward No-04 Total,89,107,70,94,25,17,89,157,12,6,125,160,00111
18,31,05,XXX,XX,XX,  Ward No-05 Total,104,72,87,79,31,11,115,213,3,3,170,205,00111
18,31,06,XXX,XX,XX,  Ward No-06 Total,83,49,111,108,9,12,133,185,2,3,175,177,00111
18,31,07,XXX,XX,XX,  Ward No-07 Total,101,90,45,54,26,29,82,139,3,8,142,171,00111
18,31,08,XXX,XX,XX,  Ward No-08 Total,108,80,124,93,24,6,132,196,5,3,169,222,00111
18,31,09,XXX,XX,XX,  Ward No-09 Total,60,52,107,127,12,8,125,216,1,0,186,206,00111
18,31,11,XXX,XX,XX,Damurhuda Union Total,929,715,1031,1024,192,97,1456,2075,33,16,1835,2207,00111
18,31,23,XXX,XX,XX,  Perkrishnapur Madna Union Total,439,377,572,596,98,37,901,1393,9,3,1177,1309,00111
18,31,35,XXX,XX,XX,Howli Union Total,674,614,1115,1080,145,64,1498,2083,25,10,1813,2201,00111
18,31,47,XXX,XX,XX,  Juranpur Union Total,764,519,804,995,186,82,1290,1830,21,10,1519,1928,00111
18,31,59,XXX,XX,XX,  Kapasadanga Union Total,852,704,1125,1060,163,66,1538,2290,39,10,2096,2515,00111
18,31,71,XXX,XX,XX,  Kuralgachhi Union Total,572,448,760,649,100,39,1000,1409,20,3,1267,1623,00111
18,31,83,XXX,XX,XX,  Natipota Union Total,626,483,896,928,94,52,1324,1850,33,8,1676,2011,00111
18,55,01,XXX,XX,XX,  Ward No-01 Total,37,25,28,25,7,3,25,67,2,2,45,69,00111
18,55,02,XXX,XX,XX,  Ward No-02 Total,74,64,79,62,11,9,93,149,2,2,126,154,00111
18,55,03,XXX,XX,XX,  Ward No-03 Total,76,63,84,102,23,4,101,154,3,1,132,155,00111
18,55,04,XXX,XX,XX,  Ward No-04 Total,89,61,51,64,21,18,81,161,5,1,142,141,00111
18,55,05,XXX,XX,XX,  Ward No-05 Total,45,45,61,76,6,2,80,146,0,0,131,141,00111
18,55,06,XXX,XX,XX,  Ward No-06 Total,67,89,38,40,18,17,60,132,3,2,108,130,00111
18,55,07,XXX,XX,XX,  Ward No-07 Total,84,86,35,43,30,29,77,109,7,4,96,151,00111
18,55,08,XXX,XX,XX,  Ward No-08 Total,131,124,96,103,33,20,137,207,13,4,242,276,00111
18,55,09,XXX,XX,XX,  Ward No-09 Total,83,67,101,109,10,4,114,180,4,0,180,153,00111
18,55,19,XXX,XX,XX,  Andulbaria Union Total,552,546,723,670,110,53,912,1246,19,5,1158,1342,00111
18,55,38,XXX,XX,XX,Banka Union Total,987,946,1086,1103,192,98,1496,2202,39,3,2089,2666,00111
18,55,57,XXX,XX,XX,  Simanta Union Total,511,394,827,789,88,19,1066,1502,11,6,1445,1553,00111
18,55,76,XXX,XX,XX,Uthali Union Total,1094,932,1189,1210,236,112,1557,2361,42,23,2144,2623,00111
65,28,01,XXX,XX,XX,  Ward No-01 Total,53,44,38,33,20,3,62,90,5,1,64,76,00111
65,28,02,XXX,XX,XX,  Ward No-02 Total,96,66,62,43,24,14,84,139,4,1,107,143,00111
65,28,03,XXX,XX,XX,  Ward No-03 Total,54,34,63,64,10,12,73,110,0,0,98,105,00111
65,28,04,XXX,XX,XX,  Ward No-04 Total,42,57,31,47,14,8,63,79,8,2,64,80,00111
65,28,05,XXX,XX,XX,  Ward No-05 Total,50,34,45,36,16,6,67,110,1,2,76,97,00111
65,28,06,XXX,XX,XX,  Ward No-06 Total,29,32,35,50,6,6,41,54,1,0,66,89,00111
65,28,07,XXX,XX,XX,  Ward No-07 Total,35,13,52,45,4,0,66,117,1,1,81,77,00111
65,28,08,XXX,XX,XX,  Ward No-08 Total,48,30,48,82,10,5,101,135,1,2,109,107,00111
65,28,09,XXX,XX,XX,  Ward No-09 Total,42,28,56,74,13,1,69,101,1,0,80,123,00111
65,28,13,XXX,XX,XX,  Babra Hachla Union Total,213,164,225,238,28,12,322,451,2,4,399,431,00111
65,28,14,XXX,XX,XX,Boranal Eliasabad Union Total,102,50,127,108,10,6,169,325,6,1,216,310,00111
65,28,15,XXX,XX,XX,  Bauisena Union Total,394,296,366,421,73,26,477,809,13,3,622,837,00111
65,28,23,XXX,XX,XX,  Hamidpur Union Total,350,208,349,323,43,9,497,708,3,1,483,625,00111
65,28,31,XXX,XX,XX,  Chanchari Union Total,327,243,375,344,72,36,517,675,14,11,562,680,00111
65,28,39,XXX,XX,XX,  Joynagar Union Total,283,172,349,346,18,12,361,637,3,4,456,558,00111
65,28,47,XXX,XX,XX,  Kalabaria Union Total,312,246,303,388,49,29,424,748,8,2,578,740,00111
65,28,63,XXX,XX,XX,  Khasial Union Total,317,294,339,354,15,24,435,600,1,2,446,599,00111
65,28,71,XXX,XX,XX,Mauli Union Total,250,205,399,391,17,7,492,787,3,2,582,732,00111
65,28,79,XXX,XX,XX,  Pahardanga Union Total,301,234,295,343,48,21,367,492,10,0,428,533,00111
65,28,87,XXX,XX,XX,Peruli Union Total,528,445,625,626,72,54,801,1149,21,5,909,1211,00111
65,28,94,XXX,XX,XX,  Purulia Union Total,375,321,528,541,74,45,604,869,14,2,678,947,00111
65,28,95,XXX,XX,XX,Salamabad Union Total,273,196,215,276,43,17,379,564,6,0,433,539,00111
65,52,01,XXX,XX,XX,  Ward No-01 Total,70,47,41,37,13,15,66,111,4,2,91,121,00111
65,52,02,XXX,XX,XX,  Ward No-02 Total,71,44,64,67,9,7,85,134,0,2,121,174,00111
65,52,03,XXX,XX,XX,  Ward No-03 Total,71,81,28,37,26,18,49,86,7,2,80,140,00111
65,52,04,XXX,XX,XX,  Ward No-04 Total,140,141,47,51,33,44,70,129,7,4,105,170,00111
65,52,05,XXX,XX,XX,  Ward No-05 Total,75,54,37,66,8,11,61,122,2,2,86,134,00111
65,52,06,XXX,XX,XX,  Ward No-06 Total,64,75,70,84,19,9,88,147,5,1,118,154,00111
65,52,07,XXX,XX,XX,  Ward No-07 Total,73,90,39,52,34,19,61,147,10,6,98,175,00111
65,52,08,XXX,XX,XX,  Ward No-08 Total,59,55,45,47,18,14,61,119,10,2,100,164,00111
65,52,09,XXX,XX,XX,  Ward No-09 Total,51,58,21,44,10,13,39,86,5,3,61,100,00111
65,52,15,XXX,XX,XX,  Dighalia Union Total,577,411,353,490,87,49,543,1076,8,7,799,1109,00111
65,52,18,XXX,XX,XX,  Itna Union Total,476,428,395,508,90,66,502,1018,18,10,725,1134,00111
65,52,23,XXX,XX,XX,  Joypur Union Total,482,398,337,454,96,53,499,1044,11,9,680,1040,00111
65,52,31,XXX,XX,XX,  Kashipur Union Total,285,264,284,284,50,22,415,699,9,0,527,710,00111
65,52,39,XXX,XX,XX,  Kotakul Union Total,246,185,209,286,53,25,307,579,13,2,393,616,00111
65,52,47,XXX,XX,XX,  Lahuria Union Total,488,383,485,662,94,57,661,1106,14,4,832,1096,00111
65,52,55,XXX,XX,XX,  Lakshmipasha Union Total,207,145,179,211,39,25,229,415,8,4,327,450,00111
65,52,63,XXX,XX,XX,  Lohagara Union Total,159,110,132,177,23,21,220,389,4,2,323,391,00111
65,52,71,XXX,XX,XX,  Mallikpur Union Total,413,320,297,343,49,60,395,670,12,5,477,737,00111
65,52,79,XXX,XX,XX,  Naldi Union Total,391,327,468,442,90,33,627,1011,10,4,826,972,00111
65,52,87,XXX,XX,XX,  Noagram Union Total,399,309,306,387,76,40,456,811,11,6,621,881,00111
65,52,94,XXX,XX,XX,  Shalnagar Union Total,425,329,302,408,62,37,410,826,10,6,563,902,00111
65,76,01,XXX,XX,XX,  Ward No-01 Total,71,79,59,64,17,15,98,143,3,1,118,170,00111
65,76,02,XXX,XX,XX,  Ward No-02 Total,106,80,37,63,19,15,69,149,1,1,113,151,00111
65,76,03,XXX,XX,XX,  Ward No-03 Total,253,190,61,91,72,62,141,236,21,9,272,289,00111
65,76,04,XXX,XX,XX,  Ward No-04 Total,208,185,69,104,81,53,132,231,17,7,210,345,00111
65,76,05,XXX,XX,XX,  Ward No-05 Total,196,168,108,138,71,60,171,298,17,6,305,415,00111
65,76,06,XXX,XX,XX,  Ward No-06 Total,299,221,47,68,176,154,108,234,34,20,194,281,00111
65,76,07,XXX,XX,XX,  Ward No-07 Total,133,117,73,77,46,34,171,218,16,1,182,265,00111
65,76,08,XXX,XX,XX,  Ward No-08 Total,68,60,55,38,20,12,66,91,5,1,89,105,00111
65,76,09,XXX,XX,XX,  Ward No-09 Total,65,75,63,55,15,8,102,132,2,0,122,171,00111
65,76,11,XXX,XX,XX,  Auria Union Total,482,474,477,521,150,102,692,1125,30,10,935,1296,00111
65,76,13,XXX,XX,XX,  Banshgram Union Total,376,333,285,422,73,45,536,851,15,9,657,906,00111
65,76,20,XXX,XX,XX,  Bhadrabila Union Total,410,304,283,350,86,43,478,822,15,6,608,830,00111
65,76,27,XXX,XX,XX,  Bichhali Union Total,488,384,324,343,110,44,547,894,22,6,711,848,00111
65,76,33,XXX,XX,XX,  Chandibarpur Union Total,397,317,332,349,59,47,437,801,12,3,646,889,00111
65,76,40,XXX,XX,XX,  Habakhali Union Total,347,279,402,429,64,32,528,823,8,4,682,788,00111
65,76,47,XXX,XX,XX,  Kalora Union Total,437,378,356,338,103,67,583,863,19,7,797,896,00111
65,76,54,XXX,XX,XX,  Maij Para Union Total,539,412,406,438,104,69,566,958,22,9,788,1096,00111
65,76,61,XXX,XX,XX,Mulia Union Total,203,210,113,115,92,49,228,314,38,15,321,430,00111
