ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
19,74,13,XXX,XX,03,  Baishgaon Union,11,5,39,42,80,76,10,6,62,51,8,2,00110
19,75,43,XXX,XX,03,  Gobindapur Union,37,32,203,178,315,290,147,92,214,202,77,58,00110
19,81,54,XXX,XX,03,  Muradnagar Union,86,68,717,693,893,975,441,338,563,660,250,163,00110
19,81,63,XXX,XX,03,  Paschim Nabipur Union,48,35,601,596,785,765,370,321,544,562,202,128,00110
19,94,67,XXX,XX,03,  Karikandi Union,28,15,104,125,203,225,56,42,110,135,29,15,00110
12,04,94,XXX,XX,03,  Banchharampur Union,40,34,744,687,993,898,440,448,617,702,224,135,00110
12,07,32,XXX,XX,03,  Chandura Union,26,30,309,251,284,278,164,136,190,186,81,60,00110
12,07,91,XXX,XX,03,  Uttar Ichhapur Union,4,2,70,76,97,80,27,37,65,64,15,15,00110
12,13,50,XXX,XX,03,  Shuhilpur Union,33,26,456,391,529,523,273,221,363,410,169,97,00110
12,13,93,XXX,XX,03,  Uttar Natai Union,47,46,486,441,677,686,239,209,360,496,199,87,00110
12,33,12,XXX,XX,03,  Araisidha Union,3,1,38,30,41,58,13,11,26,35,5,5,00110
12,33,14,XXX,XX,03,  Ashugang Union,114,128,996,983,1264,1190,581,499,819,926,372,267,00110
12,33,38,XXX,XX,03,  Durgapur Union,46,38,547,531,632,599,263,235,356,403,145,98,00110
12,90,87,XXX,XX,03,  Nasirnagar Union,29,44,645,629,797,794,283,260,405,489,218,160,00110
12,94,76,XXX,XX,03,  Sarail Union,71,56,2268,2042,2730,2616,1245,1028,1386,1737,810,513,00110
51,33,47,XXX,XX,03,  Char Falcon Union,49,56,566,522,779,695,308,256,419,451,185,137,00110
51,43,90,XXX,XX,03,  Dakshin Hamchadi Union,5,2,114,119,183,191,24,31,133,133,28,8,00110
51,58,11,XXX,XX,03,  Bamni Union,8,7,106,96,181,183,32,32,109,130,19,21,00110
51,58,59,XXX,XX,03,  Keroa Union,74,85,732,766,1360,1342,296,323,1051,1128,216,126,00110
51,58,71,XXX,XX,03,  Roypur Union,2,6,8,7,13,16,7,13,25,19,4,5,00110
51,73,13,XXX,XX,03,  Bara Kheri Union,69,61,607,564,979,858,295,304,705,594,172,118,00110
51,73,23,XXX,XX,03,  Char Alexandar Union,43,46,995,892,1160,1043,593,494,710,708,360,223,00110
46,43,31,XXX,XX,03,  Boalkhali Union,59,71,497,430,957,788,176,173,650,646,165,121,00110
46,49,25,XXX,XX,03,  Golabari Union,46,57,421,396,612,558,187,174,411,378,135,118,00110
46,49,75,XXX,XX,03,  Perachhara Union,123,124,326,315,721,629,165,140,399,411,112,84,00110
46,61,71,XXX,XX,03,  Lakshmichhari Union,12,3,54,61,114,95,21,16,57,77,22,19,00110
46,65,31,XXX,XX,03,  Mahalchhari Union,48,52,276,285,526,491,150,151,331,353,121,91,00110
46,67,63,XXX,XX,03,  Manikchhari Union,124,111,843,825,1425,1290,289,265,872,887,263,164,00110
46,67,87,XXX,XX,03,  Tintahari Union,44,66,544,517,896,905,216,177,539,538,174,124,00110
46,77,76,XXX,XX,03,  Panchhari Union,175,199,518,577,1180,1153,235,219,927,888,232,213,00110
46,80,76,XXX,XX,03,  Ramgarh Union,55,39,503,534,837,712,141,140,448,389,169,162,00110
22,24,35,XXX,XX,03,  Idgaon Union,166,153,636,649,1050,972,292,309,670,712,244,141,00110
22,24,42,XXX,XX,03,  Islamabad Union,153,142,865,809,1275,1243,420,339,785,1001,454,210,00110
22,24,45,XXX,XX,03,  Jalalabad Union,112,120,681,567,1039,948,304,270,648,752,296,157,00110
22,45,27,XXX,XX,03,  Baraghop Union,104,110,1028,1008,1498,1373,704,605,852,918,478,333,00110
22,56,83,XXX,XX,03,  Pekua Union,131,110,1429,1318,1785,1715,840,728,1015,1181,529,340,00110
22,66,15,XXX,XX,03,  Fatekharkul Union,124,117,912,849,1515,1413,417,352,1035,1185,423,229,00110
22,66,38,XXX,XX,03,  Joarianala Union,52,48,502,512,847,808,229,187,425,505,261,188,00110
22,90,63,XXX,XX,03,  Teknaf Union,154,150,1182,1107,1248,1205,915,838,679,539,604,733,00110
22,94,47,XXX,XX,03,  Raja Palong Union,191,157,1063,963,1691,1606,466,358,976,1053,465,321,00110
15,04,15,XXX,XX,03,  Anowara Union,44,26,108,128,272,241,56,40,170,212,24,23,00110
15,12,38,XXX,XX,03,  Purba Gomdandi Union,92,95,848,860,1510,1412,329,306,1204,1213,233,129,00110
15,12,76,XXX,XX,03,  Sakpura Union,128,135,528,565,1064,1106,148,161,807,867,156,101,00110
15,33,33,XXX,XX,03,  Dhurung Union,71,96,632,634,1019,1022,351,345,983,868,201,164,00110
15,33,76,XXX,XX,03,  Rangamatia Union,81,83,636,638,1056,1085,412,317,898,944,200,190,00110
15,47,62,XXX,XX,03,  Lohagara Union,188,201,1044,1012,1816,1665,401,351,1369,1364,267,139,00110
15,53,59,XXX,XX,03,  Mirsharai Union,13,12,149,123,157,139,78,69,115,103,67,36,00110
15,70,34,XXX,XX,03,  Mariamnagar Union,24,17,68,74,145,150,21,26,131,123,7,16,00110
15,70,60,XXX,XX,03,  Pomara Union,120,145,767,739,1362,1317,285,264,1140,1096,235,163,00110
15,78,40,XXX,XX,03,  Harispur Union,9,10,138,117,204,171,69,57,171,119,41,36,00110
15,78,85,XXX,XX,03,  Rahmatpur Union,39,28,313,279,422,435,110,113,293,338,109,74,00110
15,82,36,XXX,XX,03,  Dhemsa Union,41,39,312,342,529,535,144,131,378,397,88,33,00110
84,07,59,XXX,XX,03,  Marishya Union,29,18,125,140,227,225,92,71,187,154,45,46,00110
84,07,71,XXX,XX,03,  Rupakari Union,7,9,38,44,72,69,27,18,32,16,23,28,00110
84,21,47,XXX,XX,03,  Barkal Union,7,4,36,39,87,92,11,7,145,92,18,10,00110
84,25,19,XXX,XX,03,  Betbunia Union,84,89,296,248,536,506,136,96,408,365,95,69,00110
84,29,23,XXX,XX,03,  Belai Chhari Union,21,16,54,47,124,114,26,14,156,89,20,9,00110
84,36,57,XXX,XX,03,  Kaptai Union,70,83,356,345,750,688,157,142,592,547,148,71,00110
84,47,57,XXX,XX,03,  Jurai Chhari Union,52,33,129,123,330,322,50,65,216,178,59,65,00110
84,58,67,XXX,XX,03,  Langadu Union,89,98,364,336,650,615,157,141,355,395,161,111,00110
84,75,57,XXX,XX,03,  Naniarchar Union,28,39,149,159,263,237,75,63,237,234,39,36,00110
84,78,71,XXX,XX,03,  Gainda Union,21,29,74,75,125,152,28,17,97,119,25,21,00110
30,14,76,XXX,XX,03,  Pathannagar Union,11,1,78,97,104,111,59,49,105,94,21,20,00110
30,25,12,XXX,XX,03,  Daganbhuiyan Union,0,0,6,6,10,10,5,1,6,5,2,2,00110
30,25,38,XXX,XX,03,  Jailashkara Union,8,12,52,29,61,49,29,21,54,49,25,22,00110
30,41,67,XXX,XX,03,  Fulgazi Union,7,11,180,144,192,225,68,67,150,175,28,30,00110
30,94,66,XXX,XX,03,  Matiganj Union,3,9,32,29,39,47,10,7,36,30,18,9,00110
75,07,49,XXX,XX,03,  Narottampur Union,77,60,702,695,1131,1129,304,230,733,842,202,116,00110
75,07,52,XXX,XX,03,  Hajipur Union,45,57,788,720,1230,1158,243,220,783,872,201,132,00110
75,07,70,XXX,XX,03,  Mir Warishpur Union,56,36,481,473,1096,792,217,163,671,700,142,69,00110
75,36,47,XXX,XX,03,  Harni Union,135,158,2000,2023,1879,1798,1557,1456,912,889,686,636,00110
75,36,76,XXX,XX,03,  Sonadia Union,29,24,291,274,408,355,170,171,184,213,123,89,00110
75,80,13,XXX,XX,03,  Arjuntala Union,7,7,64,53,78,88,28,18,70,77,10,6,00110
75,80,57,XXX,XX,03,  Kadra Union,23,9,220,192,340,319,85,90,234,275,74,33,00110
75,85,36,XXX,XX,03,  Char Jubille Union,12,19,305,280,385,348,161,137,239,258,104,51,00110
75,87,23,XXX,XX,03,  Ashwadia Union,11,9,96,82,135,162,47,37,104,121,53,19,00110
75,87,25,XXX,XX,03,  Binodpur Union,8,10,63,60,126,111,30,35,92,105,28,16,00110
75,87,40,XXX,XX,03,  Char Matua Union,1,9,43,31,65,74,18,12,61,59,12,4,00110
75,87,60,XXX,XX,03,  Kadir Hanif Union,50,43,413,412,778,726,161,164,552,578,138,97,00110
75,87,80,XXX,XX,03,  Noakhali Union,16,9,97,104,183,217,34,27,127,163,32,10,00110
29,03,10,XXX,XX,03,  Alfadanga Union,15,23,137,141,202,198,59,55,167,197,32,11,00110
29,03,31,XXX,XX,03,  Buraich Union,16,5,80,85,121,110,17,6,71,85,16,12,00110
29,10,13,XXX,XX,03,  Algi Union,19,16,249,233,373,364,183,141,224,279,137,51,00110
29,10,25,XXX,XX,03,  Chumordi Union,8,5,193,187,276,267,157,126,164,207,60,54,00110
29,21,19,XXX,XX,03,  Char Bhadrasan Union,51,53,880,752,1205,1148,434,382,677,852,222,174,00110
29,47,15,XXX,XX,03,  Ambikapur Union,4,0,18,26,28,39,15,5,22,35,13,6,00110
29,56,52,XXX,XX,03,  Madhukhali Union,28,32,233,234,401,383,92,84,300,331,92,38,00110
29,56,73,XXX,XX,03,  Noapara Union,8,12,129,118,217,202,40,32,169,170,33,19,00110
29,62,55,XXX,XX,03,  Laskardia Union,8,15,125,139,195,237,77,52,104,168,53,24,00110
29,84,85,XXX,XX,03,  Sadarpur Union,25,21,188,154,366,308,66,54,257,228,72,43,00110
29,90,16,XXX,XX,03,  Bhawal Union,7,16,199,212,263,280,172,138,164,219,98,61,00110
29,90,78,XXX,XX,03,  Ramkantapur Union,17,23,163,165,227,240,117,122,104,150,89,61,00110
72,04,11,XXX,XX,03,  Baniajan Union,48,49,400,389,614,517,185,188,301,338,124,93,00110
72,09,23,XXX,XX,03,  Barhatta Union,63,41,220,190,431,348,104,95,305,268,83,71,00110
72,18,51,XXX,XX,03,  Durgapur Union,14,8,93,101,145,137,32,22,84,98,26,16,00110
72,38,40,XXX,XX,03,  Khaliajuri Union,1,5,269,229,215,202,211,163,111,103,146,106,00110
72,40,35,XXX,XX,03,  Kalmakanda Union,44,31,454,477,739,685,265,212,477,486,201,151,00110
72,56,52,XXX,XX,03,  Madan Union,1,4,71,80,58,77,38,33,39,38,25,10,00110
72,83,71,XXX,XX,03,  Jaria Union,46,52,372,347,546,481,154,150,296,340,161,70,00110
72,83,94,XXX,XX,03,  Purbadhala Union,65,63,401,398,713,647,179,168,433,493,177,92,00110
39,07,23,XXX,XX,03,  Bakshiganj Union,86,96,1078,1029,1587,1544,469,434,1042,1020,308,164,00110
39,15,36,XXX,XX,03,  Chikajani Union,11,22,96,85,152,133,75,63,124,109,13,14,00110
39,15,43,XXX,XX,03,  Chukaibari Union,28,22,227,227,287,316,111,101,179,194,66,40,00110
39,36,59,XXX,XX,03,  Ranagachha Union,36,31,205,215,363,354,83,85,311,271,38,42,00110
39,61,85,XXX,XX,03,  Nangla Union,6,3,218,184,280,264,89,87,184,144,35,29,00110
39,85,21,XXX,XX,03,  Bhatara Union,7,3,73,63,122,124,19,16,77,56,10,7,00110
59,24,42,XXX,XX,03,  Gazaria Union,7,7,98,107,220,201,52,36,191,161,20,22,00110
59,24,73,XXX,XX,03,  Imampur Union,19,30,71,71,125,151,11,6,90,103,11,4,00110
59,44,13,XXX,XX,03,  Bejgaon Union,0,0,42,38,37,49,25,31,36,47,10,12,00110
59,44,94,XXX,XX,03,  Lohajang Teotia Union,7,5,104,86,145,142,65,58,122,136,34,20,00110
59,56,76,XXX,XX,03,  Panchasar Union,108,131,582,582,804,796,311,323,449,436,359,341,00110
59,56,85,XXX,XX,03,  Rampal Union,3,8,88,95,131,128,47,39,103,120,26,12,00110
59,74,88,XXX,XX,03,  Rasunia Union,15,33,100,100,184,197,53,39,85,129,43,20,00110
59,84,74,XXX,XX,03,  Sreenagar Union,81,107,404,354,668,591,176,130,369,452,156,89,00110
59,94,39,XXX,XX,03,  Dhipur Union,30,22,131,118,270,203,47,26,214,171,40,29,00110
59,94,94,XXX,XX,03,  Sonarang Tongibari Union,37,31,409,345,652,791,143,121,424,846,106,56,00110
35,32,21,XXX,XX,03,  Gobra Union,5,9,46,42,71,114,5,9,41,75,18,6,00110
35,32,38,XXX,XX,03,  Jalalabad Union,5,8,38,43,59,70,22,10,47,56,10,8,00110
35,43,27,XXX,XX,03,  Kashiani Union,28,26,156,147,255,247,57,57,191,214,29,28,00110
35,51,23,XXX,XX,03,  Ghagar Union,31,15,196,182,378,379,80,53,241,265,69,28,00110
35,91,66,XXX,XX,03,  Kushli Union,6,8,56,56,89,83,27,27,33,47,27,14,00110
35,91,76,XXX,XX,03,  Patgati Display Memory Union,102,91,973,928,1588,1564,586,440,1262,1473,345,188,00110
82,07,17,XXX,XX,03,  Baharpur Union,9,7,72,79,147,110,14,11,77,89,17,7,00110
82,07,19,XXX,XX,03,  Baliakandi Union,31,27,195,186,319,356,81,51,232,220,54,27,00110
82,29,19,XXX,XX,03,  Chhota Bhakla Union,21,16,145,163,221,257,52,45,185,185,32,13,00110
82,29,76,XXX,XX,03,  Ujan Char Union,9,19,211,238,389,397,124,131,235,290,57,41,00110
82,47,30,XXX,XX,03,  Kalikapur Union,1,1,49,48,53,69,25,18,39,40,4,9,00110
82,47,85,XXX,XX,03,  Ratandia Union,7,4,91,79,139,137,31,24,96,123,17,6,00110
82,73,25,XXX,XX,03,  Jashai Union,7,6,130,115,178,198,44,47,125,134,29,12,00110
82,73,75,XXX,XX,03,  Babupara Union,0,0,15,27,18,19,2,3,13,13,8,4,00110
82,76,36,XXX,XX,03,  Dadshi Union,1,6,67,70,120,116,27,12,91,95,31,17,00110
82,76,51,XXX,XX,03,  Mizanpur Union,0,0,2,1,2,1,0,0,2,4,1,0,00110
61,13,14,XXX,XX,03,  Bhaluka Union,4,3,74,59,114,66,26,17,44,68,16,8,00110
61,13,69,XXX,XX,03,  Mallikbari Union,67,53,733,711,1129,1020,297,230,603,610,183,127,00110
61,16,36,XXX,XX,03,  Dhobaura Union,23,27,267,237,394,391,96,99,251,236,76,59,00110
61,20,17,XXX,XX,03,  Bakta Union,10,16,64,69,128,138,29,11,57,67,14,8,00110
61,20,47,XXX,XX,03,  Fulbaria Union,110,121,727,696,1130,1188,265,233,631,729,171,85,00110
61,22,82,XXX,XX,03,  Saltia Union,54,38,489,472,729,774,236,188,413,443,212,115,00110
61,24,61,XXX,XX,03,  Haluaghat Union,86,97,270,266,629,605,90,65,453,511,82,49,00110
61,31,40,XXX,XX,03,  Ishwarganj Union,11,15,263,220,325,296,111,99,167,174,78,43,00110
61,52,23,XXX,XX,03,  Akua Union,361,296,1575,1451,2769,2659,1029,681,1621,1685,728,360,00110
61,52,27,XXX,XX,03,  Baira (Kewatkhali) Union,161,148,808,838,1494,1451,385,304,912,938,378,202,00110
61,52,33,XXX,XX,03,  Char Ishwardia Union,118,104,1260,1279,1847,1739,766,583,1060,1210,555,336,00110
61,52,40,XXX,XX,03,  Char Nilakshmia Union,82,91,391,432,725,616,189,159,370,354,163,93,00110
61,52,67,XXX,XX,03,  Khagdahar Union,14,16,330,315,391,482,322,134,257,296,177,75,00110
61,72,13,XXX,XX,03,  Achargaon Union,60,62,374,388,644,673,228,173,324,369,110,56,00110
61,72,23,XXX,XX,03,  Chandipasha Union,0,0,2,5,6,2,0,2,2,0,0,0,00110
61,94,66,XXX,XX,03,  Rampur Union,371,267,759,709,1573,1499,394,284,669,687,274,151,00110
67,02,23,XXX,XX,03,  Araihazar Union,19,35,118,123,220,206,40,49,145,142,31,22,00110
67,02,87,XXX,XX,03,  Satgram Union,47,48,305,298,557,538,134,97,450,401,92,46,00110
67,68,63,XXX,XX,03,  Mura Para Union,116,108,671,632,1118,1069,361,274,659,711,283,194,00110
67,68,79,XXX,XX,03,  Rupganj Union,65,60,240,235,453,454,75,63,295,318,50,46,00110
33,32,66,XXX,XX,03,  Mouchak Union,30,29,81,82,150,126,30,21,82,85,38,32,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,1,1,67,62,93,98,16,28,72,66,26,14,00110
33,36,43,XXX,XX,03,  Kapasia Union,71,34,383,390,618,572,171,184,418,428,114,84,00110
56,10,28,XXX,XX,03,  Chak Mirpur Union,25,22,191,212,334,322,84,98,249,245,32,32,00110
56,22,47,XXX,XX,03,  Ghior Union,29,18,165,173,257,278,61,48,198,209,23,20,00110
56,28,29,XXX,XX,03,  Boyra Union,11,3,49,54,108,95,20,8,93,103,16,3,00110
56,46,87,XXX,XX,03,  Nabagram Union,0,0,10,13,20,16,3,3,20,12,4,2,00110
56,70,19,XXX,XX,03,  Baliati Union,19,29,78,75,142,150,19,18,122,90,14,10,00110
56,70,85,XXX,XX,03,  Saturia Union,22,12,143,138,185,271,80,66,157,193,37,20,00110
56,78,71,XXX,XX,03,  Ulail Union,28,20,145,126,234,220,41,51,160,196,30,25,00110
26,14,35,XXX,XX,03,  Dhamrai Union,14,16,128,110,181,166,71,52,106,117,26,21,00110
26,62,13,XXX,XX,03,  Bakshanagar Union,2,0,30,16,34,35,7,5,31,25,7,5,00110
26,62,74,XXX,XX,03,  Kalakopa Union,143,60,439,443,814,645,198,131,673,512,128,78,00110
86,14,77,XXX,XX,03,  Rambhadrapur Union,7,1,32,26,65,49,5,5,47,63,11,7,00110
86,25,23,XXX,XX,03,  Darul Aman Union,6,13,85,90,155,147,42,26,126,112,28,23,00110
86,36,35,XXX,XX,03,  Idilpur Union,80,44,360,341,606,572,143,110,421,425,144,78,00110
54,80,95,XXX,XX,03,  Rajoir Union,116,92,671,657,1149,1038,349,287,794,863,229,119,00110
54,87,18,XXX,XX,03,  Bayratala Uttar Union,20,19,237,240,315,321,148,147,207,287,93,55,00110
54,87,42,XXX,XX,03,  Ditiyakhanda Union,3,1,20,24,64,31,17,15,36,38,18,10,00110
93,09,11,XXX,XX,03,  Basail Union,72,54,353,346,583,572,200,165,429,391,92,59,00110
93,23,23,XXX,XX,03,  Delduar Union,34,29,378,380,721,659,159,138,440,528,103,63,00110
93,47,58,XXX,XX,03,  Kok Dahara Union,2,7,98,90,104,114,57,38,75,86,22,25,00110
93,57,21,XXX,XX,03,  Alokdia Union,23,20,276,314,481,441,182,146,256,250,87,49,00110
93,66,36,XXX,XX,03,  Bhaora Union,15,11,121,111,226,211,40,32,156,161,21,10,00110
93,66,39,XXX,XX,03,  Bhatgram Union,5,3,12,15,23,28,4,4,17,14,3,3,00110
93,66,67,XXX,XX,03,  Latifpur Union,3,4,51,51,97,96,23,16,56,43,10,4,00110
93,76,73,XXX,XX,03,  Nagarpur Union,63,61,361,327,704,606,161,117,451,467,118,73,00110
93,85,27,XXX,XX,03,  Gazaria Union,27,27,243,233,406,384,108,90,282,284,53,31,00110
93,85,81,XXX,XX,03,  Kalia Union,39,31,275,207,317,317,127,127,256,240,83,40,00110
48,02,23,XXX,XX,03,  Austagram Union,46,33,740,762,931,895,399,337,460,493,296,204,00110
48,33,43,XXX,XX,03,  Dhanpur Union,2,5,71,46,58,61,55,36,30,22,27,32,00110
48,33,51,XXX,XX,03,  Itna Union,78,78,981,894,1151,1175,614,442,554,645,408,229,00110
48,59,81,XXX,XX,03,  Mithamain Union,30,21,475,452,645,667,273,194,388,501,189,111,00110
48,76,76,XXX,XX,03,  Nikli Union,27,46,749,740,1058,987,468,398,508,521,216,144,00110
48,92,94,XXX,XX,03,  Tarail Sachail Union,47,37,290,287,439,451,132,133,285,321,114,73,00110
89,37,25,XXX,XX,03,  Jhenaigati Union,26,19,200,168,334,297,68,62,207,214,48,23,00110
68,07,13,XXX,XX,03,  Bajnaba Union,4,5,42,33,65,63,16,10,55,44,16,4,00110
68,07,20,XXX,XX,03,  Belabo Union,35,39,720,718,1116,1090,366,328,683,779,223,100,00110
68,52,33,XXX,XX,03,  Chandanbari Union,3,6,74,61,75,72,36,28,84,82,14,11,00110
68,52,67,XXX,XX,03,  Kanchikata Union,5,6,35,29,59,56,16,14,39,38,10,7,00110
68,52,94,XXX,XX,03,  Shukundi Union,0,1,45,38,40,33,36,24,32,38,7,7,00110
68,60,25,XXX,XX,03,  Chinishpur Union,1,2,17,15,32,25,3,1,21,20,5,5,00110
68,60,47,XXX,XX,03,  Kanthalia Union,2,0,9,12,21,26,6,4,13,14,5,3,00110
68,60,53,XXX,XX,03,  Nuralla Pur U/C Union,62,43,1035,958,1310,1256,813,564,804,1035,577,205,00110
68,60,59,XXX,XX,03,  Mahishasura Union,35,34,270,276,484,477,202,150,310,306,147,91,00110
68,63,15,XXX,XX,03,  Char Sindur Union,10,9,245,238,309,304,110,85,209,263,71,32,00110
68,63,79,XXX,XX,03,  Jinardi Union,16,13,175,177,313,320,87,91,254,273,47,27,00110
68,64,14,XXX,XX,03,  Alipura Union,16,10,171,181,243,235,86,77,139,174,71,31,00110
68,64,74,XXX,XX,03,  Palashtali Union,31,36,266,195,349,364,86,62,158,175,63,52,00110
68,76,21,XXX,XX,03,  Baghaba Union,3,6,28,26,63,53,10,6,31,48,6,2,00110
68,76,73,XXX,XX,03,  Masimpur Union,40,41,144,130,328,323,31,16,180,252,45,15,00110
33,32,66,XXX,XX,03,  Mouchak Union,30,29,81,82,150,126,30,21,82,85,38,32,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,1,1,67,62,93,98,16,28,72,66,26,14,00110
33,36,43,XXX,XX,03,  Kapasia Union,71,34,383,390,618,572,171,184,418,428,114,84,00110
90,18,77,XXX,XX,03,  Palash Union,5,5,136,145,195,168,94,84,116,109,46,28,00110
90,23,13,XXX,XX,03,  Chhatak Union,1,3,3,5,7,5,2,5,4,6,4,5,00110
90,23,47,XXX,XX,03,  Dakshin Islampur Union,4,9,202,157,176,137,179,151,97,75,102,85,00110
90,23,76,XXX,XX,03,  Noarai Union,8,3,122,103,94,79,119,81,44,51,55,55,00110
90,27,33,XXX,XX,03,  Joykalas Union,16,17,283,261,278,254,141,137,107,118,125,71,00110
90,29,28,XXX,XX,03,  Derai Sarmangal Union,1,6,79,81,115,78,17,35,38,47,22,20,00110
90,29,47,XXX,XX,03,  Karimpur Union,10,11,251,259,324,374,110,98,181,170,91,80,00110
90,32,38,XXX,XX,03,  Dharmapasha Union,28,36,273,305,403,365,155,138,238,281,108,71,00110
90,32,57,XXX,XX,03,  Madhyanagar Union,15,9,129,125,178,172,69,66,127,141,69,34,00110
90,33,27,XXX,XX,03,  Dakshin Dowarabazar Union,45,79,752,667,827,774,418,389,298,313,385,307,00110
90,50,67,XXX,XX,03,  Jamalganj Union,39,66,276,271,401,445,157,117,249,270,120,79,00110
90,50,81,XXX,XX,03,  Sachna Bazar Union,6,2,97,88,88,75,49,45,83,70,25,29,00110
90,86,47,XXX,XX,03,  Bahara Union,5,13,133,120,189,200,46,53,160,127,46,41,00110
90,89,10,XXX,XX,03,  Aftabnagar Union,20,17,151,123,197,236,51,56,142,125,53,43,00110
90,89,39,XXX,XX,03,  Lakshmansree Union,7,4,91,87,106,101,50,36,65,48,32,22,00110
90,92,64,XXX,XX,03,  Tahirpur Union,15,12,423,410,447,455,161,133,235,277,153,92,00110
36,02,13,XXX,XX,03,  Ajmiriganj Union,4,9,72,66,99,77,33,33,43,28,29,35,00110
36,05,11,XXX,XX,03,  Bahubal Union,19,16,188,180,214,233,35,55,120,139,40,42,00110
36,11,11,XXX,XX,03,  Uttar Purba Baniachang Union,81,63,472,478,843,772,233,194,502,499,193,130,00110
36,11,18,XXX,XX,03,  Dakshin Purba Baniyachang Union,3,5,121,89,145,156,42,32,61,97,35,23,00110
36,11,25,XXX,XX,03,  Dakshin Paschim Baniyachang Union,7,10,353,295,376,353,171,133,138,148,122,102,00110
36,44,22,XXX,XX,03,  Gopaya Union,41,49,405,380,743,683,117,122,320,361,137,90,00110
36,44,76,XXX,XX,03,  Richi Union,8,6,144,143,221,217,57,46,134,118,47,42,00110
36,68,13,XXX,XX,03,  Bamai Union,15,15,574,565,494,530,334,322,262,370,187,130,00110
36,68,54,XXX,XX,03,  Lakhai Union,5,3,409,423,358,368,298,257,168,168,186,118,00110
36,71,17,XXX,XX,03,  Bagasura Union,14,11,93,71,122,148,34,21,91,103,25,13,00110
36,77,14,XXX,XX,03,  Bausha Union,1,2,55,55,66,74,27,21,24,43,24,22,00110
36,77,65,XXX,XX,03,  Kargaon Union,2,9,55,61,102,95,36,31,37,55,28,26,00110
36,77,73,XXX,XX,03,  Kurshi Union,0,0,34,38,41,41,13,37,18,21,12,10,00110
36,77,80,XXX,XX,03,  Nabiganj Union,7,9,69,63,91,102,23,24,45,41,34,17,00110
91,08,11,XXX,XX,03,  Balaganj Union,30,64,277,226,431,399,101,82,260,305,93,63,00110
91,20,21,XXX,XX,03,  Bishwanath Union,87,58,771,753,1058,992,364,350,751,758,304,212,00110
91,27,11,XXX,XX,03,  Islampur Paschim Union,73,82,972,898,1027,925,572,457,457,481,337,207,00110
91,31,36,XXX,XX,03,  Baraikandi Union,101,81,416,402,681,646,201,153,452,476,159,99,00110
91,31,45,XXX,XX,03,  Kuchai Union,6,5,75,79,132,102,26,15,100,67,16,12,00110
91,31,65,XXX,XX,03,  Mollargaon Union,0,0,37,34,20,18,42,41,7,16,17,11,00110
91,35,23,XXX,XX,03,  Fenchuganj Union,60,70,822,791,1128,1082,435,386,649,742,370,259,00110
91,38,43,XXX,XX,03,  Fulbari Union,10,6,150,145,291,255,42,22,183,208,77,51,00110
91,41,42,XXX,XX,03,  Paschim Jaflong Union,14,18,75,74,155,136,24,31,74,76,33,18,00110
91,41,52,XXX,XX,03,  Lengura Union,7,7,214,220,153,176,164,138,72,98,94,67,00110
91,53,63,XXX,XX,03,  Nijpat Union,42,37,260,252,445,445,87,85,308,320,86,57,00110
91,62,42,XXX,XX,03,  Khadim Para Union,240,224,1262,1240,2147,2087,432,432,1450,1547,435,392,00110
91,62,90,XXX,XX,03,  Tuker Bazar Union,7,18,13,5,26,21,7,6,13,12,11,7,00110
91,94,57,XXX,XX,03,  Kholachhara Union,27,15,135,161,245,227,64,67,171,115,79,52,00110
91,94,85,XXX,XX,03,  Zakiganj Union,2,2,22,18,23,32,8,5,20,19,9,1,00110
58,14,13,XXX,XX,03,  Barlekha Union,23,37,138,153,283,266,65,64,168,174,59,40,00110
58,35,47,XXX,XX,03,  Jaifarnagar Union,52,75,550,519,871,836,196,153,561,596,116,63,00110
58,56,38,XXX,XX,03,  Kamalganj Union,68,62,480,457,789,809,204,175,478,522,167,125,00110
58,65,65,XXX,XX,03,  Kulaura Union,15,12,36,40,64,72,3,11,40,42,12,7,00110
58,80,63,XXX,XX,03,  Rajnagar Union,78,84,283,239,512,474,119,66,313,338,130,97,00110
58,80,73,XXX,XX,03,  Tengra Union,30,19,192,178,308,346,61,54,137,199,69,53,00110
58,83,85,XXX,XX,03,  Sreemangal Union,88,82,489,505,861,773,209,205,624,526,163,141,00110
